inscription_id,apprenant_id,parcours_id,date_inscription,statut,progression_pct,csat,jours_depuis_inscription,mois_inscription,est_inscription_weekend,nb_sessions,duree_totale_min,nb_semaines_actives,engagement_score,nb_jours_inactif,at_risk_dropout
INS05786,APP4046,PAR012,2023-10-11,Abandonne,39.0,,263,10,0,0.0,0.0,0.0,0.0,263.0,1
INS05787,APP4046,PAR010,2023-10-11,En cours,40.0,,263,10,0,0.0,0.0,0.0,0.0,263.0,1
INS05788,APP4047,PAR002,2024-01-17,Termine,100.0,3.0,165,1,0,0.0,0.0,0.0,0.0,165.0,0
INS05789,APP4047,PAR009,2024-01-17,Suspendu,4.0,,165,1,0,0.0,0.0,0.0,0.0,165.0,1
INS05790,APP4048,PAR008,2022-01-01,Suspendu,18.0,,911,1,1,0.0,0.0,0.0,0.0,911.0,1
INS05791,APP4049,PAR003,2023-07-17,Termine,100.0,4.0,349,7,0,0.0,0.0,0.0,0.0,349.0,0
INS05792,APP4049,PAR005,2023-07-17,Abandonne,45.0,,349,7,0,0.0,0.0,0.0,0.0,349.0,1
INS05793,APP4049,PAR001,2023-07-17,En cours,24.0,,349,7,0,0.0,0.0,0.0,0.0,349.0,1
INS05794,APP4050,PAR002,2022-08-14,En cours,17.0,,686,8,1,0.0,0.0,0.0,0.0,686.0,1
INS05795,APP4050,PAR001,2022-08-14,Suspendu,16.0,,686,8,1,0.0,0.0,0.0,0.0,686.0,1
INS05796,APP4051,PAR008,2024-06-30,En cours,7.0,,0,6,1,1.0,66.0,1.0,1.1747285617139618,0.0,0
INS05797,APP4051,PAR009,2024-06-30,En cours,9.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05798,APP4052,PAR004,2022-09-21,Suspendu,5.0,,648,9,0,2.0,99.0,2.0,2.1384934027950324,44.0,1
INS05799,APP4053,PAR011,2022-04-09,Termine,100.0,3.0,813,4,1,0.0,0.0,0.0,0.0,813.0,0
INS05800,APP4054,PAR006,2022-10-10,Termine,100.0,5.0,629,10,0,49.0,1659.0,32.0,40.40964316044462,14.0,0
INS05801,APP4054,PAR007,2022-10-10,Suspendu,0.0,,629,10,0,0.0,0.0,0.0,0.0,629.0,1
INS05802,APP4055,PAR008,2024-06-30,En cours,8.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05803,APP4056,PAR005,2023-03-17,Termine,100.0,4.0,471,3,0,0.0,0.0,0.0,0.0,471.0,0
INS05804,APP4057,PAR004,2024-04-25,Termine,100.0,4.0,66,4,0,24.0,1262.0,9.0,19.884990994959598,3.0,0
INS05805,APP4058,PAR001,2022-05-08,Abandonne,9.0,,784,5,1,4.0,147.0,4.0,3.9509519646119595,218.0,1
INS05806,APP4059,PAR001,2022-07-15,Abandonne,44.0,,716,7,0,0.0,0.0,0.0,0.0,716.0,1
INS05807,APP4059,PAR012,2022-07-15,Termine,100.0,3.0,716,7,0,45.0,1730.0,33.0,39.93566365334691,24.0,0
INS05808,APP4060,PAR004,2022-12-10,Termine,100.0,4.0,568,12,1,0.0,0.0,0.0,0.0,568.0,0
INS05809,APP4060,PAR009,2022-12-10,Termine,100.0,4.0,568,12,1,0.0,0.0,0.0,0.0,568.0,0
INS05810,APP4061,PAR010,2024-04-19,Abandonne,14.0,,72,4,0,0.0,0.0,0.0,0.0,72.0,1
INS05811,APP4062,PAR007,2022-06-13,Suspendu,0.0,,748,6,0,1.0,213.0,1.0,2.114476044533204,374.0,1
INS05812,APP4062,PAR011,2022-06-13,Termine,100.0,4.0,748,6,0,0.0,0.0,0.0,0.0,748.0,0
INS05813,APP4063,PAR011,2022-09-15,En cours,59.0,,654,9,0,12.0,632.0,11.0,12.65722167083231,8.0,0
INS05814,APP4064,PAR012,2022-01-04,En cours,75.0,,908,1,0,32.0,1445.0,24.0,29.993956348721362,23.0,1
INS05815,APP4065,PAR001,2022-05-06,Termine,100.0,5.0,786,5,0,0.0,0.0,0.0,0.0,786.0,0
INS05816,APP4066,PAR009,2024-06-30,En cours,12.0,,0,6,1,4.0,96.0,1.0,2.374917123633855,0.0,0
INS05817,APP4067,PAR008,2023-03-20,Termine,100.0,5.0,468,3,0,43.0,1477.0,28.0,35.56267288759838,5.0,0
INS05818,APP4067,PAR001,2023-03-20,Suspendu,15.0,,468,3,0,0.0,0.0,0.0,0.0,468.0,1
INS05819,APP4068,PAR007,2024-06-30,En cours,7.0,,0,6,1,1.0,5.0,1.0,0.784765320544072,0.0,0
INS05820,APP4069,PAR007,2023-12-05,Termine,100.0,5.0,208,12,0,65.0,2910.0,29.0,52.53523728494115,6.0,0
INS05821,APP4070,PAR012,2024-06-30,En cours,0.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05822,APP4070,PAR003,2024-06-30,En cours,8.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05823,APP4071,PAR007,2022-04-23,En cours,19.0,,799,4,1,0.0,0.0,0.0,0.0,799.0,1
INS05824,APP4072,PAR012,2024-06-30,En cours,7.0,,0,6,1,2.0,15.0,1.0,1.1848281745173697,0.0,0
INS05825,APP4073,PAR007,2022-09-04,Suspendu,1.0,,665,9,1,2.0,105.0,2.0,2.176850442910103,315.0,1
INS05826,APP4073,PAR009,2022-09-04,Abandonne,47.0,,665,9,1,20.0,645.0,18.0,18.346070888000398,22.0,1
INS05827,APP4073,PAR003,2022-09-04,Termine,100.0,3.0,665,9,1,0.0,0.0,0.0,0.0,665.0,0
INS05828,APP4074,PAR002,2023-03-28,Suspendu,13.0,,460,3,0,5.0,497.0,5.0,6.941247091772622,30.0,1
INS05829,APP4075,PAR008,2024-01-04,Abandonne,43.0,,178,1,0,0.0,0.0,0.0,0.0,178.0,1
INS05830,APP4076,PAR002,2023-06-07,Suspendu,18.0,,389,6,0,0.0,0.0,0.0,0.0,389.0,1
INS05831,APP4076,PAR010,2023-06-07,Termine,100.0,4.0,389,6,0,15.0,485.0,13.0,13.55921088269094,25.0,0
INS05832,APP4077,PAR006,2022-02-13,Suspendu,18.0,,868,2,1,15.0,433.0,13.0,13.226783201693653,38.0,1
INS05833,APP4078,PAR006,2022-11-20,En cours,28.0,,588,11,1,27.0,1302.0,21.0,26.149107957071276,12.0,0
INS05834,APP4079,PAR004,2024-06-30,En cours,4.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05835,APP4080,PAR006,2024-06-30,En cours,7.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05836,APP4081,PAR007,2023-05-01,Abandonne,16.0,,426,5,0,4.0,94.0,4.0,3.6121314435954983,19.0,1
INS05837,APP4081,PAR001,2023-05-01,Suspendu,9.0,,426,5,0,4.0,160.0,4.0,4.03405888486128,141.0,1
INS05838,APP4082,PAR004,2022-09-18,Suspendu,4.0,,651,9,1,2.0,36.0,2.0,1.7357444815867853,14.0,0
INS05839,APP4083,PAR004,2022-12-18,Suspendu,12.0,,560,12,1,0.0,0.0,0.0,0.0,560.0,1
INS05840,APP4084,PAR002,2022-05-14,Termine,100.0,5.0,778,5,1,71.0,2603.0,42.0,58.006108788409094,25.0,0
INS05841,APP4084,PAR010,2022-05-14,Suspendu,3.0,,778,5,1,0.0,0.0,0.0,0.0,778.0,1
INS05842,APP4084,PAR001,2022-05-14,Termine,100.0,3.0,778,5,1,60.0,2722.0,35.0,52.15271109242803,15.0,0
INS05843,APP4085,PAR004,2022-04-14,Termine,100.0,4.0,808,4,0,27.0,1418.0,19.0,26.057344065962653,31.0,0
INS05844,APP4086,PAR007,2023-11-30,En cours,84.0,,213,11,0,0.0,0.0,0.0,0.0,213.0,0
INS05845,APP4087,PAR012,2022-04-30,Suspendu,28.0,,792,4,1,9.0,285.0,9.0,8.597169489499493,12.0,0
INS05846,APP4088,PAR009,2023-01-30,En cours,70.0,,517,1,0,24.0,1347.0,17.0,23.761715729923104,11.0,0
INS05847,APP4088,PAR010,2023-01-30,Termine,100.0,3.0,517,1,0,0.0,0.0,0.0,0.0,517.0,0
INS05848,APP4089,PAR001,2024-06-30,En cours,9.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05849,APP4089,PAR012,2024-06-30,En cours,3.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05850,APP4090,PAR012,2023-03-10,Abandonne,11.0,,478,3,0,0.0,0.0,0.0,0.0,478.0,1
INS05851,APP4090,PAR004,2023-03-10,Abandonne,37.0,,478,3,0,0.0,0.0,0.0,0.0,478.0,1
INS05852,APP4091,PAR001,2023-05-05,Suspendu,12.0,,422,5,0,3.0,265.0,3.0,3.952505966426846,22.0,1
INS05853,APP4091,PAR002,2023-05-05,En cours,14.0,,422,5,0,0.0,0.0,0.0,0.0,422.0,1
INS05854,APP4091,PAR012,2023-05-05,En cours,66.0,,422,5,0,0.0,0.0,0.0,0.0,422.0,1
INS05855,APP4092,PAR003,2023-02-13,Termine,100.0,5.0,503,2,0,0.0,0.0,0.0,0.0,503.0,0
INS05856,APP4092,PAR008,2023-02-13,Suspendu,3.0,,503,2,0,0.0,0.0,0.0,0.0,503.0,1
INS05857,APP4093,PAR003,2024-06-30,En cours,2.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05858,APP4094,PAR005,2023-02-26,Termine,100.0,5.0,490,2,1,28.0,1165.0,20.0,25.19275666155867,12.0,0
INS05859,APP4095,PAR001,2022-03-27,En cours,69.0,,826,3,1,40.0,2094.0,27.0,38.08198515142032,13.0,0
INS05860,APP4096,PAR006,2022-12-01,En cours,82.0,,577,12,0,0.0,0.0,0.0,0.0,577.0,0
INS05861,APP4097,PAR006,2022-05-07,Abandonne,19.0,,785,5,1,0.0,0.0,0.0,0.0,785.0,1
INS05862,APP4097,PAR010,2022-05-07,Abandonne,14.0,,785,5,1,1.0,10.0,1.0,0.8167295206399645,549.0,1
INS05863,APP4097,PAR004,2022-05-07,En cours,84.0,,785,5,1,0.0,0.0,0.0,0.0,785.0,0
INS05864,APP4098,PAR005,2022-11-23,Termine,100.0,4.0,585,11,0,50.0,2443.0,28.0,44.091097522595426,22.0,0
INS05865,APP4098,PAR003,2022-11-23,Termine,100.0,5.0,585,11,0,0.0,0.0,0.0,0.0,585.0,0
INS05866,APP4099,PAR010,2022-04-08,Suspendu,28.0,,814,4,0,5.0,173.0,4.0,4.453300258892114,235.0,1
INS05867,APP4100,PAR007,2023-02-10,Termine,100.0,4.0,506,2,0,78.0,3580.0,38.0,64.93818799695042,6.0,0
INS05868,APP4101,PAR008,2022-06-29,En cours,67.0,,732,6,0,0.0,0.0,0.0,0.0,732.0,1
INS05869,APP4102,PAR011,2023-06-29,Abandonne,5.0,,367,6,0,0.0,0.0,0.0,0.0,367.0,1
INS05870,APP4103,PAR002,2022-10-11,Suspendu,15.0,,628,10,0,0.0,0.0,0.0,0.0,628.0,1
INS05871,APP4104,PAR011,2022-04-15,Termine,100.0,5.0,807,4,0,43.0,1131.0,29.0,33.76741690762928,37.0,0
INS05872,APP4105,PAR002,2022-08-07,Termine,100.0,5.0,693,8,1,0.0,0.0,0.0,0.0,693.0,0
INS05873,APP4106,PAR002,2023-02-28,Termine,100.0,3.0,488,2,0,0.0,0.0,0.0,0.0,488.0,0
INS05874,APP4107,PAR005,2022-05-09,Termine,100.0,5.0,783,5,0,0.0,0.0,0.0,0.0,783.0,0
INS05875,APP4108,PAR009,2022-02-11,Suspendu,8.0,,870,2,0,2.0,47.0,2.0,1.8060657217977492,551.0,1
INS05876,APP4108,PAR004,2022-02-11,Termine,100.0,3.0,870,2,0,48.0,2069.0,33.0,43.111239781192964,27.0,0
INS05877,APP4109,PAR008,2024-02-13,Termine,100.0,4.0,138,2,0,21.0,968.0,13.0,18.66375933464324,5.0,0
INS05878,APP4109,PAR006,2024-02-13,Abandonne,16.0,,138,2,0,0.0,0.0,0.0,0.0,138.0,1
INS05879,APP4110,PAR004,2022-05-17,Suspendu,5.0,,775,5,0,0.0,0.0,0.0,0.0,775.0,1
INS05880,APP4111,PAR008,2022-12-24,En cours,81.0,,554,12,1,0.0,0.0,0.0,0.0,554.0,0
INS05881,APP4111,PAR005,2022-12-24,Termine,100.0,4.0,554,12,1,0.0,0.0,0.0,0.0,554.0,0
INS05882,APP4112,PAR006,2022-07-11,Termine,100.0,5.0,720,7,0,0.0,0.0,0.0,0.0,720.0,0
INS05883,APP4113,PAR009,2022-05-01,En cours,43.0,,791,5,1,16.0,408.0,13.0,13.403096654995705,36.0,1
INS05884,APP4113,PAR005,2022-05-01,En cours,33.0,,791,5,1,0.0,0.0,0.0,0.0,791.0,1
INS05885,APP4113,PAR004,2022-05-01,Termine,100.0,5.0,791,5,1,0.0,0.0,0.0,0.0,791.0,0
INS05886,APP4114,PAR009,2024-04-22,En cours,45.0,,69,4,0,0.0,0.0,0.0,0.0,69.0,1
INS05887,APP4115,PAR005,2024-06-30,En cours,14.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05888,APP4115,PAR006,2024-06-30,En cours,2.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05889,APP4116,PAR012,2022-04-18,En cours,86.0,,804,4,0,0.0,0.0,0.0,0.0,804.0,0
INS05890,APP4116,PAR009,2022-04-18,Termine,100.0,5.0,804,4,0,0.0,0.0,0.0,0.0,804.0,0
INS05891,APP4117,PAR009,2023-04-26,En cours,44.0,,431,4,0,12.0,277.0,11.0,10.387763464023935,47.0,1
INS05892,APP4117,PAR002,2023-04-26,Abandonne,12.0,,431,4,0,3.0,152.0,2.0,2.813448377593006,73.0,1
INS05893,APP4118,PAR001,2022-10-11,Termine,100.0,3.0,628,10,0,0.0,0.0,0.0,0.0,628.0,0
INS05894,APP4118,PAR006,2022-10-11,Termine,100.0,5.0,628,10,0,69.0,2986.0,38.0,58.11563094152476,2.0,0
INS05895,APP4119,PAR007,2024-06-30,En cours,14.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05896,APP4120,PAR012,2022-12-27,Suspendu,18.0,,551,12,0,0.0,0.0,0.0,0.0,551.0,1
INS05897,APP4120,PAR010,2022-12-27,Termine,100.0,5.0,551,12,0,0.0,0.0,0.0,0.0,551.0,0
INS05898,APP4120,PAR008,2022-12-27,Termine,100.0,5.0,551,12,0,0.0,0.0,0.0,0.0,551.0,0
INS05899,APP4121,PAR005,2022-03-05,Abandonne,30.0,,848,3,1,0.0,0.0,0.0,0.0,848.0,1
INS05900,APP4122,PAR002,2024-06-30,En cours,11.0,,0,6,1,3.0,82.0,1.0,1.949282909583843,0.0,0
INS05901,APP4122,PAR004,2024-06-30,En cours,8.0,,0,6,1,1.0,14.0,1.0,0.8423008807166785,0.0,0
INS05902,APP4123,PAR003,2024-06-30,En cours,11.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05903,APP4123,PAR009,2024-06-30,En cours,9.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05904,APP4124,PAR004,2023-03-08,Suspendu,22.0,,480,3,0,0.0,0.0,0.0,0.0,480.0,1
INS05905,APP4125,PAR005,2022-03-12,En cours,24.0,,841,3,1,0.0,0.0,0.0,0.0,841.0,1
INS05906,APP4126,PAR012,2024-06-30,En cours,0.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05907,APP4127,PAR009,2022-08-04,En cours,77.0,,696,8,0,0.0,0.0,0.0,0.0,696.0,1
INS05908,APP4128,PAR004,2022-05-05,Termine,100.0,3.0,787,5,0,51.0,2065.0,33.0,44.09407178246079,47.0,0
INS05909,APP4128,PAR002,2022-05-05,En cours,33.0,,787,5,0,0.0,0.0,0.0,0.0,787.0,1
INS05910,APP4129,PAR006,2023-04-19,Abandonne,46.0,,438,4,0,51.0,1752.0,30.0,40.84311285645791,2.0,1
INS05911,APP4130,PAR012,2024-06-30,En cours,7.0,,0,6,1,2.0,6.0,1.0,1.1272926143447632,0.0,0
INS05912,APP4130,PAR003,2024-06-30,En cours,13.0,,0,6,1,5.0,419.0,1.0,4.77593890361003,0.0,0
INS05913,APP4131,PAR001,2023-11-06,Suspendu,10.0,,237,11,0,0.0,0.0,0.0,0.0,237.0,1
INS05914,APP4132,PAR004,2023-10-04,En cours,22.0,,270,10,0,0.0,0.0,0.0,0.0,270.0,1
INS05915,APP4132,PAR008,2023-10-04,Termine,100.0,5.0,270,10,0,26.0,1042.0,18.0,22.90083509830335,11.0,0
INS05916,APP4133,PAR011,2022-03-02,Abandonne,10.0,,851,3,0,0.0,0.0,0.0,0.0,851.0,1
INS05917,APP4133,PAR008,2022-03-02,Suspendu,6.0,,851,3,0,0.0,0.0,0.0,0.0,851.0,1
INS05918,APP4134,PAR002,2023-12-13,Termine,100.0,5.0,200,12,0,89.0,4176.0,27.0,67.86246630664412,5.0,0
INS05919,APP4134,PAR001,2023-12-13,Suspendu,19.0,,200,12,0,0.0,0.0,0.0,0.0,200.0,1
INS05920,APP4135,PAR008,2023-07-05,Termine,100.0,4.0,361,7,0,0.0,0.0,0.0,0.0,361.0,0
INS05921,APP4136,PAR001,2022-12-14,Suspendu,25.0,,564,12,0,0.0,0.0,0.0,0.0,564.0,1
INS05922,APP4136,PAR005,2022-12-14,Termine,100.0,3.0,564,12,0,0.0,0.0,0.0,0.0,564.0,0
INS05923,APP4137,PAR005,2022-11-28,Termine,100.0,5.0,580,11,0,0.0,0.0,0.0,0.0,580.0,0
INS05924,APP4137,PAR010,2022-11-28,En cours,82.0,,580,11,0,0.0,0.0,0.0,0.0,580.0,0
INS05925,APP4138,PAR007,2022-01-17,Termine,100.0,4.0,895,1,0,0.0,0.0,0.0,0.0,895.0,0
INS05926,APP4139,PAR005,2022-02-07,En cours,63.0,,874,2,0,18.0,599.0,17.0,16.963064672888496,27.0,1
INS05927,APP4140,PAR002,2023-04-05,Termine,100.0,5.0,452,4,0,63.0,2228.0,36.0,50.41971815096504,2.0,0
INS05928,APP4141,PAR001,2024-06-30,En cours,1.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05929,APP4142,PAR005,2023-05-24,Abandonne,5.0,,403,5,0,2.0,67.0,2.0,1.9339225221813194,207.0,1
INS05930,APP4143,PAR010,2023-01-20,Termine,100.0,4.0,527,1,0,29.0,1575.0,21.0,28.56662218987004,10.0,0
INS05931,APP4144,PAR007,2022-04-09,Termine,100.0,4.0,813,4,1,0.0,0.0,0.0,0.0,813.0,0
INS05932,APP4145,PAR008,2023-05-12,Termine,100.0,3.0,415,5,0,0.0,0.0,0.0,0.0,415.0,0
INS05933,APP4146,PAR001,2022-01-05,En cours,68.0,,907,1,0,44.0,1847.0,30.0,39.097491481809286,9.0,0
INS05934,APP4147,PAR007,2024-06-30,En cours,12.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05935,APP4148,PAR007,2022-12-01,Termine,100.0,5.0,577,12,0,0.0,0.0,0.0,0.0,577.0,0
INS05936,APP4149,PAR008,2022-08-07,Suspendu,8.0,,693,8,1,0.0,0.0,0.0,0.0,693.0,1
INS05937,APP4150,PAR001,2023-11-08,Termine,100.0,5.0,235,11,0,0.0,0.0,0.0,0.0,235.0,0
INS05938,APP4150,PAR004,2023-11-08,En cours,41.0,,235,11,0,0.0,0.0,0.0,0.0,235.0,1
INS05939,APP4151,PAR004,2022-07-17,Termine,100.0,5.0,714,7,1,36.0,1315.0,26.0,31.340758294687543,58.0,0
INS05940,APP4151,PAR007,2022-07-17,En cours,55.0,,714,7,1,0.0,0.0,0.0,0.0,714.0,1
INS05941,APP4152,PAR003,2023-11-27,En cours,56.0,,216,11,0,0.0,0.0,0.0,0.0,216.0,1
INS05942,APP4153,PAR011,2022-09-18,En cours,14.0,,651,9,1,0.0,0.0,0.0,0.0,651.0,1
INS05943,APP4154,PAR007,2024-06-30,En cours,13.0,,0,6,1,4.0,82.0,1.0,2.285417363365356,0.0,0
INS05944,APP4155,PAR009,2022-10-27,En cours,13.0,,612,10,0,0.0,0.0,0.0,0.0,612.0,1
INS05945,APP4156,PAR001,2022-06-01,En cours,15.0,,760,6,0,0.0,0.0,0.0,0.0,760.0,1
INS05946,APP4156,PAR011,2022-06-01,En cours,71.0,,760,6,0,0.0,0.0,0.0,0.0,760.0,1
INS05947,APP4156,PAR005,2022-06-01,Termine,100.0,3.0,760,6,0,25.0,917.0,22.0,23.432262308791184,15.0,0
INS05948,APP4157,PAR001,2023-01-30,Termine,100.0,4.0,517,1,0,27.0,1438.0,21.0,27.018534199679557,3.0,0
INS05949,APP4158,PAR009,2023-02-03,Termine,100.0,3.0,513,2,0,0.0,0.0,0.0,0.0,513.0,0
INS05950,APP4159,PAR006,2024-06-30,En cours,5.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05951,APP4159,PAR001,2024-06-30,En cours,13.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05952,APP4160,PAR010,2022-05-29,En cours,84.0,,763,5,1,0.0,0.0,0.0,0.0,763.0,0
INS05953,APP4160,PAR006,2022-05-29,Suspendu,7.0,,763,5,1,0.0,0.0,0.0,0.0,763.0,1
INS05954,APP4160,PAR005,2022-05-29,Suspendu,5.0,,763,5,1,0.0,0.0,0.0,0.0,763.0,1
INS05955,APP4161,PAR010,2024-02-21,En cours,18.0,,130,2,0,4.0,161.0,4.0,4.040451724880459,2.0,0
INS05956,APP4161,PAR004,2024-02-21,Abandonne,16.0,,130,2,0,0.0,0.0,0.0,0.0,130.0,1
INS05957,APP4162,PAR001,2022-09-23,Suspendu,19.0,,646,9,0,0.0,0.0,0.0,0.0,646.0,1
INS05958,APP4162,PAR006,2022-09-23,Termine,100.0,5.0,646,9,0,0.0,0.0,0.0,0.0,646.0,0
INS05959,APP4162,PAR010,2022-09-23,En cours,84.0,,646,9,0,0.0,0.0,0.0,0.0,646.0,0
INS05960,APP4163,PAR007,2023-05-02,Termine,100.0,3.0,425,5,0,0.0,0.0,0.0,0.0,425.0,0
INS05961,APP4163,PAR012,2023-05-02,Termine,100.0,4.0,425,5,0,46.0,1732.0,32.0,39.86791712050011,1.0,0
INS05962,APP4164,PAR012,2023-11-26,En cours,13.0,,217,11,1,0.0,0.0,0.0,0.0,217.0,1
INS05963,APP4164,PAR001,2023-11-26,En cours,24.0,,217,11,1,5.0,194.0,5.0,5.00421656596153,5.0,0
INS05964,APP4165,PAR002,2022-03-17,En cours,28.0,,836,3,0,0.0,0.0,0.0,0.0,836.0,1
INS05965,APP4166,PAR009,2022-07-11,Suspendu,0.0,,720,7,0,1.0,38.0,1.0,0.9957290411769629,648.0,1
INS05966,APP4166,PAR007,2022-07-11,Termine,100.0,4.0,720,7,0,0.0,0.0,0.0,0.0,720.0,0
INS05967,APP4167,PAR012,2022-08-14,Suspendu,29.0,,686,8,1,0.0,0.0,0.0,0.0,686.0,1
INS05968,APP4167,PAR011,2022-08-14,Suspendu,7.0,,686,8,1,2.0,30.0,2.0,1.6973874414717143,319.0,1
INS05969,APP4167,PAR005,2022-08-14,Termine,100.0,5.0,686,8,1,0.0,0.0,0.0,0.0,686.0,0
INS05970,APP4168,PAR009,2022-02-26,Termine,100.0,5.0,855,2,1,53.0,2185.0,35.0,46.36681482565857,33.0,0
INS05971,APP4169,PAR008,2022-05-30,Termine,100.0,5.0,762,5,0,29.0,1045.0,20.0,24.761750313038753,8.0,0
INS05972,APP4170,PAR007,2022-03-14,Termine,100.0,5.0,839,3,0,0.0,0.0,0.0,0.0,839.0,0
INS05973,APP4170,PAR010,2022-03-14,Suspendu,6.0,,839,3,0,0.0,0.0,0.0,0.0,839.0,1
INS05974,APP4171,PAR012,2024-03-09,Termine,100.0,4.0,113,3,1,0.0,0.0,0.0,0.0,113.0,0
INS05975,APP4171,PAR010,2024-03-09,En cours,81.0,,113,3,1,17.0,695.0,11.0,14.74064286094812,9.0,0
INS05976,APP4172,PAR009,2023-01-08,Abandonne,25.0,,539,1,1,0.0,0.0,0.0,0.0,539.0,1
INS05977,APP4172,PAR005,2023-01-08,Termine,100.0,4.0,539,1,1,0.0,0.0,0.0,0.0,539.0,0
INS05978,APP4173,PAR003,2022-07-11,En cours,88.0,,720,7,0,0.0,0.0,0.0,0.0,720.0,0
INS05979,APP4173,PAR007,2022-07-11,Termine,100.0,5.0,720,7,0,0.0,0.0,0.0,0.0,720.0,0
INS05980,APP4174,PAR008,2024-06-30,En cours,10.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05981,APP4174,PAR004,2024-06-30,En cours,14.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS05982,APP4175,PAR003,2022-04-07,Termine,100.0,4.0,815,4,0,34.0,1725.0,25.0,32.87288712832105,3.0,0
INS05983,APP4176,PAR001,2022-06-22,En cours,51.0,,739,6,0,29.0,817.0,25.0,25.387516121999386,17.0,0
INS05984,APP4177,PAR005,2024-04-18,Termine,100.0,5.0,73,4,0,0.0,0.0,0.0,0.0,73.0,0
INS05985,APP4178,PAR011,2022-02-13,Termine,100.0,4.0,868,2,1,34.0,1421.0,27.0,31.76279709582411,22.0,0
INS05986,APP4179,PAR005,2024-03-12,Abandonne,28.0,,110,3,0,7.0,313.0,5.0,6.4372334358067995,8.0,1
INS05987,APP4180,PAR002,2022-05-26,Termine,100.0,4.0,766,5,0,0.0,0.0,0.0,0.0,766.0,0
INS05988,APP4181,PAR004,2022-05-15,En cours,30.0,,777,5,1,0.0,0.0,0.0,0.0,777.0,1
INS05989,APP4181,PAR009,2022-05-15,Suspendu,14.0,,777,5,1,0.0,0.0,0.0,0.0,777.0,1
INS05990,APP4182,PAR005,2022-06-04,Termine,100.0,3.0,757,6,1,0.0,0.0,0.0,0.0,757.0,0
INS05991,APP4183,PAR006,2022-04-25,En cours,71.0,,797,4,0,36.0,1585.0,29.0,34.316825099865746,33.0,1
INS05992,APP4183,PAR010,2022-04-25,Suspendu,28.0,,797,4,0,0.0,0.0,0.0,0.0,797.0,1
INS05993,APP4184,PAR007,2022-07-08,Suspendu,14.0,,723,7,0,0.0,0.0,0.0,0.0,723.0,1
INS05994,APP4184,PAR001,2022-07-08,Suspendu,7.0,,723,7,0,0.0,0.0,0.0,0.0,723.0,1
INS05995,APP4185,PAR010,2022-12-23,En cours,52.0,,555,12,0,6.0,239.0,6.0,6.044695487272742,267.0,1
INS05996,APP4185,PAR005,2022-12-23,Suspendu,18.0,,555,12,0,4.0,83.0,4.0,3.5418102033845345,16.0,0
INS05997,APP4186,PAR006,2022-06-15,Termine,100.0,5.0,746,6,0,66.0,3112.0,34.0,56.246058755930065,5.0,0
INS05998,APP4186,PAR005,2022-06-15,Termine,100.0,4.0,746,6,0,0.0,0.0,0.0,0.0,746.0,0
INS05999,APP4187,PAR011,2024-02-02,Suspendu,0.0,,149,2,0,1.0,4.0,1.0,0.7783724805248934,133.0,1
INS06000,APP4187,PAR005,2024-02-02,En cours,50.0,,149,2,0,14.0,527.0,11.0,12.65824237638159,5.0,0
INS06001,APP4188,PAR011,2022-05-01,Termine,100.0,5.0,791,5,1,0.0,0.0,0.0,0.0,791.0,0
INS06002,APP4188,PAR010,2022-05-01,Suspendu,27.0,,791,5,1,0.0,0.0,0.0,0.0,791.0,1
INS06003,APP4189,PAR001,2022-08-13,Abandonne,29.0,,687,8,1,0.0,0.0,0.0,0.0,687.0,1
INS06004,APP4190,PAR002,2022-01-25,Suspendu,28.0,,887,1,0,0.0,0.0,0.0,0.0,887.0,1
INS06005,APP4190,PAR005,2022-01-25,Termine,100.0,5.0,887,1,0,30.0,1562.0,22.0,29.236316390068893,3.0,0
INS06006,APP4191,PAR010,2023-04-25,Termine,100.0,5.0,432,4,0,27.0,1684.0,17.0,26.924506177730805,30.0,0
INS06007,APP4191,PAR011,2023-04-25,En cours,41.0,,432,4,0,0.0,0.0,0.0,0.0,432.0,1
