inscription_id,apprenant_id,parcours_id,date_inscription,date_fin_reelle,statut,progression_pct,csat,certificat_obtenu
INS05946,APP4156,PAR011,2022-06-01,,En cours,71.0,,0
INS05947,APP4156,PAR005,2022-06-01,2022-07-27,Termine,100.0,3.0,1
INS05948,APP4157,PAR001,2023-01-30,2023-05-12,Termine,100.0,4.0,1
INS05949,APP4158,PAR009,2023-02-03,2023-05-09,Termine,100.0,3.0,1
INS05950,APP4159,PAR006,2024-06-30,,En cours,5.0,,0
INS05951,APP4159,PAR001,2024-06-30,,En cours,13.0,,0
INS05952,APP4160,PAR010,2022-05-29,,En cours,84.0,,0
INS05953,APP4160,PAR006,2022-05-29,,Suspendu,7.0,,0
INS05954,APP4160,PAR005,2022-05-29,,Suspendu,5.0,,0
INS05955,APP4161,PAR010,2024-02-21,,En cours,18.0,,0
INS05956,APP4161,PAR004,2024-02-21,2024-03-14,Abandonne,16.0,,0
INS05957,APP4162,PAR001,2022-09-23,,Suspendu,19.0,,0
INS05958,APP4162,PAR006,2022-09-23,2023-03-13,Termine,100.0,5.0,1
INS05959,APP4162,PAR010,2022-09-23,,En cours,84.0,,0
INS05960,APP4163,PAR007,2023-05-02,2023-07-27,Termine,100.0,3.0,0
INS05961,APP4163,PAR012,2023-05-02,2023-07-02,Termine,100.0,4.0,1
INS05962,APP4164,PAR012,2023-11-26,,En cours,13.0,,0
INS05963,APP4164,PAR001,2023-11-26,,En cours,24.0,,0
INS05964,APP4165,PAR002,2022-03-17,,En cours,28.0,,0
INS05965,APP4166,PAR009,2022-07-11,,Suspendu,0.0,,0
INS05966,APP4166,PAR007,2022-07-11,2022-11-07,Termine,100.0,4.0,1
INS05967,APP4167,PAR012,2022-08-14,,Suspendu,29.0,,0
INS05968,APP4167,PAR011,2022-08-14,,Suspendu,7.0,,0
INS05969,APP4167,PAR005,2022-08-14,2022-10-09,Termine,100.0,5.0,1
INS05970,APP4168,PAR009,2022-02-26,2022-04-26,Termine,100.0,5.0,1
INS05971,APP4169,PAR008,2022-05-30,2022-08-01,Termine,100.0,5.0,0
INS05972,APP4170,PAR007,2022-03-14,2022-07-21,Termine,100.0,5.0,1
INS05973,APP4170,PAR010,2022-03-14,,Suspendu,6.0,,0
INS05974,APP4171,PAR012,2024-03-09,2024-05-24,Termine,100.0,4.0,0
INS05975,APP4171,PAR010,2024-03-09,,En cours,81.0,,0
INS05976,APP4172,PAR009,2023-01-08,2023-01-26,Abandonne,25.0,,0
INS05977,APP4172,PAR005,2023-01-08,2023-04-07,Termine,100.0,4.0,1
INS05978,APP4173,PAR003,2022-07-11,,En cours,88.0,,0
INS05979,APP4173,PAR007,2022-07-11,2022-09-28,Termine,100.0,5.0,1
INS05980,APP4174,PAR008,2024-06-30,,En cours,10.0,,0
INS05981,APP4174,PAR004,2024-06-30,,En cours,14.0,,0
INS05982,APP4175,PAR003,2022-04-07,2022-06-14,Termine,100.0,4.0,1
INS05983,APP4176,PAR001,2022-06-22,,En cours,51.0,,0
INS05984,APP4177,PAR005,2024-04-18,2024-06-14,Termine,100.0,5.0,1
INS05985,APP4178,PAR011,2022-02-13,2022-04-12,Termine,100.0,4.0,1
INS05986,APP4179,PAR005,2024-03-12,2024-04-15,Abandonne,28.0,,0
INS05987,APP4180,PAR002,2022-05-26,2022-09-28,Termine,100.0,4.0,1
INS05988,APP4181,PAR004,2022-05-15,,En cours,30.0,,0
INS05989,APP4181,PAR009,2022-05-15,,Suspendu,14.0,,0
INS05990,APP4182,PAR005,2022-06-04,2022-08-02,Termine,100.0,3.0,0
INS05991,APP4183,PAR006,2022-04-25,,En cours,71.0,,0
INS05992,APP4183,PAR010,2022-04-25,,Suspendu,28.0,,0
INS05993,APP4184,PAR007,2022-07-08,,Suspendu,14.0,,0
INS05994,APP4184,PAR001,2022-07-08,,Suspendu,7.0,,0
INS05995,APP4185,PAR010,2022-12-23,,En cours,52.0,,0
INS05996,APP4185,PAR005,2022-12-23,,Suspendu,18.0,,0
INS05997,APP4186,PAR006,2022-06-15,2022-10-11,Termine,100.0,5.0,1
INS05998,APP4186,PAR005,2022-06-15,2022-09-06,Termine,100.0,4.0,1
INS05999,APP4187,PAR011,2024-02-02,,Suspendu,0.0,,0
INS06000,APP4187,PAR005,2024-02-02,,En cours,50.0,,0
INS06001,APP4188,PAR011,2022-05-01,2022-07-18,Termine,100.0,5.0,1
INS06002,APP4188,PAR010,2022-05-01,,Suspendu,27.0,,0
INS06003,APP4189,PAR001,2022-08-13,2022-09-21,Abandonne,29.0,,0
INS06004,APP4190,PAR002,2022-01-25,,Suspendu,28.0,,0
INS06005,APP4190,PAR005,2022-01-25,2022-04-01,Termine,100.0,5.0,1
INS06006,APP4191,PAR010,2023-04-25,2023-06-13,Termine,100.0,5.0,1
INS06007,APP4191,PAR011,2023-04-25,,En cours,41.0,,0
INS06008,APP4192,PAR006,2022-11-05,,En cours,57.0,,0
INS06009,APP4192,PAR005,2022-11-05,2023-01-21,Termine,100.0,3.0,1
INS06010,APP4192,PAR003,2022-11-05,,Suspendu,5.0,,0
INS06011,APP4193,PAR008,2023-07-24,,Suspendu,3.0,,0
INS06012,APP4193,PAR012,2023-07-24,,En cours,68.0,,0
INS06013,APP4194,PAR001,2022-03-04,,En cours,19.0,,0
INS06014,APP4195,PAR008,2022-02-13,2022-02-19,Abandonne,22.0,,0
INS06015,APP4196,PAR001,2023-09-27,,En cours,77.0,,0
INS06016,APP4197,PAR008,2022-07-06,2022-07-23,Abandonne,49.0,,0
INS06017,APP4198,PAR001,2024-06-30,,En cours,9.0,,0
INS06018,APP4199,PAR006,2023-07-02,,En cours,12.0,,0
INS06019,APP4200,PAR008,2022-03-06,2022-03-19,Abandonne,19.0,,0
INS06020,APP4201,PAR011,2022-02-22,,Suspendu,1.0,,0
INS06021,APP4202,PAR009,2023-06-17,,En cours,20.0,,0
INS06022,APP4203,PAR004,2023-08-13,2023-11-01,Termine,100.0,5.0,1
INS06023,APP4204,PAR007,2023-05-22,2023-08-24,Termine,100.0,4.0,1
INS06024,APP4204,PAR001,2023-05-22,,Suspendu,10.0,,0
INS06025,APP4205,PAR010,2023-04-30,2023-06-03,Termine,100.0,4.0,1
INS06026,APP4206,PAR002,2024-06-30,,En cours,12.0,,0
INS06027,APP4207,PAR005,2024-05-06,2024-07-05,Termine,100.0,4.0,1
INS06028,APP4208,PAR010,2022-09-09,,En cours,85.0,,0
INS06029,APP4209,PAR009,2023-08-01,2023-08-31,Abandonne,22.0,,0
INS06030,APP4210,PAR006,2022-11-15,2023-03-25,Termine,100.0,3.0,1
INS06031,APP4211,PAR002,2022-02-26,2022-06-07,Termine,100.0,5.0,1
INS06032,APP4211,PAR008,2022-02-26,,En cours,63.0,,0
INS06033,APP4211,PAR003,2022-02-26,,Suspendu,5.0,,0
INS06034,APP4212,PAR005,2024-06-30,,En cours,13.0,,0
INS06035,APP4213,PAR005,2022-02-28,2022-05-31,Termine,100.0,4.0,1
INS06036,APP4214,PAR005,2023-10-26,2023-11-06,Abandonne,30.0,,0
INS06037,APP4214,PAR008,2023-10-26,2024-01-10,Termine,100.0,5.0,1
INS06038,APP4215,PAR003,2022-02-21,2022-03-14,Abandonne,26.0,,0
INS06039,APP4216,PAR004,2022-04-16,,En cours,67.0,,0
INS06040,APP4217,PAR011,2023-10-23,,En cours,83.0,,0
INS06041,APP4218,PAR003,2022-05-29,2022-06-16,Abandonne,21.0,,0
INS06042,APP4218,PAR012,2022-05-29,,En cours,76.0,,0
INS06043,APP4219,PAR010,2022-08-22,,Suspendu,4.0,,0
INS06044,APP4220,PAR011,2022-12-12,2023-03-15,Termine,100.0,5.0,1
INS06045,APP4221,PAR001,2024-06-30,,En cours,4.0,,0
INS06046,APP4222,PAR004,2022-03-09,2022-05-17,Termine,100.0,4.0,1
INS06047,APP4222,PAR002,2022-03-09,2022-03-31,Abandonne,34.0,,0
INS06048,APP4223,PAR011,2022-04-04,2022-05-30,Termine,100.0,3.0,1
INS06049,APP4223,PAR001,2022-04-04,,En cours,39.0,,0
INS06050,APP4224,PAR003,2022-10-27,2022-11-15,Abandonne,24.0,,0
INS06051,APP4225,PAR011,2022-04-10,2022-05-01,Abandonne,40.0,,0
INS06052,APP4225,PAR009,2022-04-10,2022-07-08,Termine,100.0,3.0,1
INS06053,APP4226,PAR008,2022-06-13,,En cours,72.0,,0
INS06054,APP4226,PAR010,2022-06-13,2022-06-23,Abandonne,30.0,,0
INS06055,APP4227,PAR006,2022-02-02,2022-07-09,Termine,100.0,5.0,1
INS06056,APP4227,PAR001,2022-02-02,,En cours,76.0,,0
INS06057,APP4227,PAR009,2022-02-02,,En cours,80.0,,0
INS06058,APP4228,PAR012,2022-03-15,,En cours,60.0,,0
INS06059,APP4229,PAR004,2023-03-15,2023-06-08,Termine,100.0,4.0,1
INS06060,APP4229,PAR001,2023-03-15,2023-06-15,Termine,100.0,3.0,1
INS06061,APP4230,PAR012,2023-06-29,2023-07-18,Abandonne,41.0,,0
INS06062,APP4231,PAR005,2022-07-02,2022-09-12,Termine,100.0,4.0,1
INS06063,APP4231,PAR012,2022-07-02,2022-07-18,Abandonne,12.0,,0
INS06064,APP4231,PAR001,2022-07-02,,Suspendu,8.0,,0
INS06065,APP4232,PAR011,2022-07-24,,Suspendu,2.0,,0
INS06066,APP4233,PAR006,2022-01-19,,En cours,15.0,,0
INS06067,APP4234,PAR009,2023-12-27,,En cours,57.0,,0
INS06068,APP4235,PAR012,2023-09-03,,Suspendu,0.0,,0
INS06069,APP4236,PAR001,2024-06-30,,En cours,7.0,,0
INS06070,APP4236,PAR010,2024-06-30,,En cours,4.0,,0
INS06071,APP4236,PAR004,2024-06-30,,En cours,10.0,,0
INS06072,APP4237,PAR006,2023-07-18,,En cours,10.0,,0
INS06073,APP4237,PAR002,2023-07-18,,En cours,84.0,,0
INS06074,APP4238,PAR002,2022-03-06,,En cours,75.0,,0
INS06075,APP4239,PAR009,2024-06-30,,En cours,1.0,,0
INS06076,APP4239,PAR008,2024-06-30,,En cours,7.0,,0
INS06077,APP4240,PAR002,2023-01-13,,Suspendu,10.0,,0
INS06078,APP4240,PAR009,2023-01-13,,Suspendu,11.0,,0
INS06079,APP4241,PAR002,2024-06-30,,En cours,5.0,,0
INS06080,APP4242,PAR004,2022-09-05,2022-11-30,Termine,100.0,5.0,1
INS06081,APP4243,PAR004,2022-02-25,2022-03-23,Abandonne,42.0,,0
INS06082,APP4243,PAR006,2022-02-25,,Suspendu,29.0,,0
INS06083,APP4244,PAR010,2022-09-07,2022-10-17,Termine,100.0,3.0,1
INS06084,APP4245,PAR006,2023-02-15,2023-06-13,Termine,100.0,5.0,1
INS06085,APP4246,PAR011,2022-09-03,,Suspendu,16.0,,0
INS06086,APP4247,PAR007,2022-08-23,,En cours,80.0,,0
INS06087,APP4248,PAR002,2023-09-20,,En cours,23.0,,0
INS06088,APP4248,PAR011,2023-09-20,2023-11-30,Termine,100.0,3.0,1
INS06089,APP4249,PAR007,2024-06-30,,En cours,6.0,,0
INS06090,APP4250,PAR005,2022-09-18,2022-11-29,Termine,100.0,5.0,1
INS06091,APP4251,PAR003,2024-06-30,,En cours,7.0,,0
INS06092,APP4252,PAR001,2023-02-23,,En cours,17.0,,0
INS06093,APP4252,PAR006,2023-02-23,2023-07-25,Termine,100.0,4.0,0
INS06094,APP4253,PAR010,2023-03-22,,En cours,54.0,,0
INS06095,APP4253,PAR006,2023-03-22,2023-09-22,Termine,100.0,3.0,1
INS06096,APP4254,PAR006,2022-04-07,,En cours,56.0,,0
INS06097,APP4255,PAR007,2022-09-28,,Suspendu,3.0,,0
INS06098,APP4255,PAR011,2022-09-28,2022-11-01,Abandonne,40.0,,0
INS06099,APP4256,PAR006,2022-05-23,2022-06-25,Abandonne,23.0,,0
INS06100,APP4257,PAR008,2022-07-23,2022-09-09,Termine,100.0,5.0,1
INS06101,APP4258,PAR005,2022-01-24,2022-02-04,Abandonne,37.0,,0
INS06102,APP4259,PAR010,2022-09-27,2022-11-12,Termine,100.0,4.0,1
INS06103,APP4259,PAR001,2022-09-27,2022-10-29,Abandonne,43.0,,0
INS06104,APP4260,PAR003,2022-07-11,,En cours,56.0,,0
INS06105,APP4261,PAR006,2022-08-22,,En cours,39.0,,0
INS06106,APP4262,PAR001,2022-04-02,,En cours,86.0,,0
INS06107,APP4262,PAR005,2022-04-02,2022-04-24,Abandonne,5.0,,0
INS06108,APP4263,PAR003,2022-01-18,,En cours,68.0,,0
INS06109,APP4263,PAR010,2022-01-18,2022-02-02,Abandonne,12.0,,0
INS06110,APP4264,PAR001,2022-12-31,2023-04-09,Termine,100.0,3.0,1
INS06111,APP4265,PAR002,2022-02-06,2022-05-10,Termine,100.0,5.0,1
INS06112,APP4265,PAR010,2022-02-06,2022-03-12,Termine,100.0,4.0,1
INS06113,APP4266,PAR004,2022-02-28,2022-05-31,Termine,100.0,5.0,1
INS06114,APP4267,PAR006,2022-07-10,2022-12-17,Termine,100.0,5.0,1
INS06115,APP4268,PAR009,2022-11-14,2022-12-25,Abandonne,21.0,,0
INS06116,APP4268,PAR012,2022-11-14,2022-11-21,Abandonne,26.0,,0
INS06117,APP4269,PAR010,2022-04-04,,En cours,72.0,,0
INS06118,APP4270,PAR012,2022-02-06,2022-02-27,Abandonne,15.0,,0
INS06119,APP4271,PAR006,2022-09-03,2023-03-11,Termine,100.0,4.0,1
INS06120,APP4271,PAR004,2022-09-03,2022-11-19,Termine,100.0,4.0,1
INS06121,APP4272,PAR007,2024-06-30,,En cours,14.0,,0
INS06122,APP4273,PAR010,2022-12-04,,En cours,77.0,,0
INS06123,APP4274,PAR001,2022-09-14,2022-12-23,Termine,100.0,5.0,1
INS06124,APP4274,PAR011,2022-09-14,,En cours,24.0,,0
INS06125,APP4275,PAR012,2022-03-28,2022-06-01,Termine,100.0,3.0,1
INS06126,APP4276,PAR003,2023-01-31,2023-04-01,Termine,100.0,3.0,1
INS06127,APP4276,PAR007,2023-01-31,,Suspendu,0.0,,0
INS06128,APP4276,PAR002,2023-01-31,2023-02-24,Abandonne,6.0,,0
INS06129,APP4277,PAR002,2022-01-30,2022-05-14,Termine,100.0,4.0,1
INS06130,APP4277,PAR004,2022-01-30,,En cours,47.0,,0
INS06131,APP4278,PAR010,2023-12-02,,Suspendu,13.0,,0
INS06132,APP4279,PAR009,2024-06-30,,En cours,8.0,,0
INS06133,APP4279,PAR010,2024-06-30,,En cours,10.0,,0
INS06134,APP4280,PAR011,2023-12-26,,En cours,23.0,,0
INS06135,APP4280,PAR009,2023-12-26,2024-03-16,Termine,100.0,4.0,1
INS06136,APP4280,PAR007,2023-12-26,2024-04-08,Termine,100.0,4.0,1
INS06137,APP4281,PAR009,2022-01-04,2022-03-06,Termine,100.0,5.0,1
INS06138,APP4281,PAR002,2022-01-04,2022-04-05,Termine,100.0,3.0,1
INS06139,APP4282,PAR009,2022-11-13,2023-01-10,Termine,100.0,5.0,1
INS06140,APP4282,PAR001,2022-11-13,2023-03-05,Termine,100.0,5.0,1
INS06141,APP4282,PAR010,2022-11-13,,En cours,17.0,,0
INS06142,APP4283,PAR008,2024-01-29,2024-04-14,Termine,100.0,4.0,1
INS06143,APP4283,PAR011,2024-01-29,,En cours,59.0,,0
INS06144,APP4284,PAR009,2023-12-18,,Suspendu,7.0,,0
INS06145,APP4284,PAR012,2023-12-18,,En cours,31.0,,0
INS06146,APP4285,PAR008,2022-01-04,,Suspendu,6.0,,0
INS06147,APP4285,PAR006,2022-01-04,2022-05-17,Termine,100.0,3.0,1
INS06148,APP4286,PAR005,2022-12-24,2023-03-13,Termine,100.0,4.0,1
INS06149,APP4287,PAR004,2024-06-30,,En cours,12.0,,0
INS06150,APP4288,PAR010,2023-03-18,2023-04-29,Termine,100.0,5.0,1
INS06151,APP4288,PAR005,2023-03-18,2023-04-22,Abandonne,36.0,,0
INS06152,APP4289,PAR004,2024-06-30,,En cours,9.0,,0
INS06153,APP4290,PAR006,2023-05-25,,En cours,82.0,,0
INS06154,APP4291,PAR004,2023-08-31,,Suspendu,11.0,,0
INS06155,APP4291,PAR006,2023-08-31,,En cours,41.0,,0
INS06156,APP4292,PAR004,2022-07-31,,En cours,61.0,,0
INS06157,APP4293,PAR008,2024-06-30,,En cours,4.0,,0
INS06158,APP4293,PAR006,2024-06-30,,En cours,11.0,,0
INS06159,APP4294,PAR012,2023-02-20,,Suspendu,23.0,,0
INS06160,APP4294,PAR002,2023-02-20,,Suspendu,15.0,,0
INS06161,APP4294,PAR004,2023-02-20,2023-02-28,Abandonne,49.0,,0
INS06162,APP4295,PAR008,2024-03-01,,Suspendu,15.0,,0
INS06163,APP4295,PAR007,2024-03-01,,En cours,72.0,,0
INS06164,APP4295,PAR006,2024-03-01,2024-06-25,Termine,100.0,4.0,1
INS06165,APP4296,PAR002,2022-01-12,,En cours,32.0,,0
INS06166,APP4297,PAR006,2024-06-30,,En cours,4.0,,0
INS06167,APP4298,PAR009,2022-06-12,,Suspendu,20.0,,0
INS06168,APP4298,PAR012,2022-06-12,2022-07-29,Termine,100.0,4.0,1
INS06169,APP4299,PAR002,2022-02-17,2022-05-31,Termine,100.0,4.0,1
INS06170,APP4299,PAR006,2022-02-17,2022-03-07,Abandonne,35.0,,0
INS06171,APP4300,PAR011,2022-07-08,,En cours,44.0,,0
INS06172,APP4300,PAR008,2022-07-08,2022-08-22,Termine,100.0,5.0,1
INS06173,APP4300,PAR010,2022-07-08,,En cours,80.0,,0
INS06174,APP4301,PAR004,2022-08-26,,Suspendu,28.0,,0
INS06175,APP4301,PAR008,2022-08-26,2022-09-20,Abandonne,31.0,,0
INS06176,APP4302,PAR007,2022-09-13,,Suspendu,2.0,,0
INS06177,APP4303,PAR004,2022-03-25,2022-06-19,Termine,100.0,5.0,1
INS06178,APP4304,PAR010,2022-02-28,,En cours,70.0,,0
INS06179,APP4305,PAR003,2022-11-01,2023-01-09,Termine,100.0,4.0,1
INS06180,APP4305,PAR009,2022-11-01,2023-01-01,Termine,100.0,4.0,1
INS06181,APP4306,PAR004,2022-02-16,,En cours,77.0,,0
INS06182,APP4306,PAR007,2022-02-16,2022-03-23,Abandonne,18.0,,0
INS06183,APP4307,PAR011,2023-12-01,2023-12-27,Abandonne,37.0,,0
INS06184,APP4308,PAR010,2023-08-17,2023-09-25,Termine,100.0,4.0,1
INS06185,APP4309,PAR011,2023-03-09,2023-03-27,Abandonne,8.0,,0
INS06186,APP4310,PAR003,2022-07-28,2022-09-20,Termine,100.0,5.0,1
INS06187,APP4311,PAR010,2022-01-18,,En cours,89.0,,0
INS06188,APP4312,PAR005,2022-04-10,2022-06-19,Termine,100.0,4.0,1
INS06189,APP4312,PAR012,2022-04-10,,Suspendu,7.0,,0
INS06190,APP4313,PAR006,2022-01-25,2022-04-03,Abandonne,28.0,,0
INS06191,APP4314,PAR006,2022-05-17,,Suspendu,1.0,,0
INS06192,APP4315,PAR002,2024-01-25,,Suspendu,6.0,,0
INS06193,APP4315,PAR012,2024-01-25,,En cours,42.0,,0
INS06194,APP4316,PAR007,2022-03-01,2022-06-12,Termine,100.0,4.0,1
INS06195,APP4317,PAR007,2024-06-30,,En cours,7.0,,0
INS06196,APP4318,PAR009,2022-07-16,2022-09-25,Termine,100.0,4.0,1
INS06197,APP4319,PAR003,2022-02-06,2022-03-24,Termine,100.0,4.0,1
INS06198,APP4320,PAR010,2022-02-07,2022-03-20,Termine,100.0,4.0,0
INS06199,APP4321,PAR008,2022-12-09,2022-12-30,Abandonne,28.0,,0
INS06200,APP4321,PAR011,2022-12-09,2023-02-04,Termine,100.0,4.0,1
INS06201,APP4322,PAR004,2022-12-01,2023-02-05,Termine,100.0,3.0,1
INS06202,APP4322,PAR003,2022-12-01,,En cours,31.0,,0
INS06203,APP4323,PAR008,2022-07-13,2022-09-19,Termine,100.0,4.0,1
INS06204,APP4323,PAR001,2022-07-13,,En cours,87.0,,0
INS06205,APP4324,PAR003,2022-01-29,,En cours,42.0,,0
INS06206,APP4325,PAR002,2023-03-04,,En cours,80.0,,0
INS06207,APP4325,PAR007,2023-03-04,2023-04-20,Abandonne,44.0,,0
INS06208,APP4326,PAR005,2022-08-08,2022-08-17,Abandonne,28.0,,0
INS06209,APP4326,PAR009,2022-08-08,2022-11-05,Termine,100.0,3.0,1
INS06210,APP4327,PAR012,2022-03-08,2022-04-05,Abandonne,5.0,,0
INS06211,APP4328,PAR008,2022-03-03,2022-03-11,Abandonne,39.0,,0
INS06212,APP4329,PAR012,2022-06-13,2022-06-28,Abandonne,40.0,,0
INS06213,APP4330,PAR002,2022-03-15,2022-08-03,Termine,100.0,4.0,1
INS06214,APP4331,PAR003,2023-08-16,2023-10-14,Termine,100.0,4.0,1
INS06215,APP4332,PAR001,2022-11-12,2023-02-11,Termine,100.0,4.0,1
INS06216,APP4333,PAR007,2023-07-22,2023-10-23,Termine,100.0,4.0,1
INS06217,APP4334,PAR001,2023-05-29,,En cours,36.0,,0
INS06218,APP4335,PAR012,2024-06-30,,En cours,13.0,,0
INS06219,APP4336,PAR003,2022-06-19,2022-08-14,Termine,100.0,3.0,1
INS06220,APP4336,PAR002,2022-06-19,2022-07-08,Abandonne,23.0,,0
INS06221,APP4337,PAR003,2022-06-23,,En cours,43.0,,0
INS06222,APP4337,PAR009,2022-06-23,2022-08-31,Termine,100.0,5.0,1
INS06223,APP4338,PAR009,2022-08-17,2022-09-16,Abandonne,11.0,,0
INS06224,APP4339,PAR007,2022-05-09,2022-09-16,Termine,100.0,4.0,1
INS06225,APP4340,PAR007,2022-10-03,2023-01-31,Termine,100.0,5.0,1
INS06226,APP4341,PAR006,2023-03-10,2023-07-03,Termine,100.0,5.0,1
INS06227,APP4341,PAR003,2023-03-10,,En cours,60.0,,0
INS06228,APP4342,PAR007,2022-07-30,,Suspendu,28.0,,0
INS06229,APP4342,PAR009,2022-07-30,2022-08-25,Abandonne,18.0,,0
INS06230,APP4343,PAR004,2023-10-13,,En cours,62.0,,0
INS06231,APP4344,PAR012,2022-05-25,2022-08-08,Termine,100.0,5.0,1
INS06232,APP4344,PAR005,2022-05-25,2022-07-31,Termine,100.0,5.0,1
INS06233,APP4345,PAR002,2022-01-19,2022-05-06,Termine,100.0,4.0,1
INS06234,APP4346,PAR006,2024-06-30,,En cours,4.0,,0
INS06235,APP4347,PAR006,2023-11-09,,Suspendu,18.0,,0
INS06236,APP4348,PAR010,2022-12-11,,Suspendu,11.0,,0
INS06237,APP4348,PAR012,2022-12-11,2023-01-08,Abandonne,21.0,,0
INS06238,APP4348,PAR011,2022-12-11,2023-02-20,Termine,100.0,4.0,1
INS06239,APP4349,PAR002,2022-03-22,2022-08-15,Termine,100.0,5.0,1
INS06240,APP4350,PAR012,2022-04-04,,En cours,10.0,,0
INS06241,APP4351,PAR001,2023-06-10,,Suspendu,13.0,,0
INS06242,APP4351,PAR002,2023-06-10,2023-08-05,Abandonne,34.0,,0
INS06243,APP4352,PAR012,2024-06-30,,En cours,9.0,,0
INS06244,APP4353,PAR006,2023-04-23,2023-10-30,Termine,100.0,4.0,1
INS06245,APP4354,PAR008,2023-09-11,2023-11-19,Termine,100.0,5.0,1
INS06246,APP4355,PAR007,2022-04-24,2022-05-09,Abandonne,47.0,,0
INS06247,APP4355,PAR011,2022-04-24,2022-06-30,Termine,100.0,3.0,1
INS06248,APP4356,PAR008,2023-06-19,2023-08-15,Termine,100.0,5.0,1
INS06249,APP4356,PAR007,2023-06-19,,En cours,56.0,,0
INS06250,APP4357,PAR005,2022-06-27,,Suspendu,24.0,,0
INS06251,APP4357,PAR008,2022-06-27,,En cours,74.0,,0
INS06252,APP4358,PAR012,2024-03-03,2024-03-13,Abandonne,34.0,,0
INS06253,APP4358,PAR003,2024-03-03,2024-04-19,Termine,100.0,5.0,1
INS06254,APP4358,PAR011,2024-03-03,2024-03-16,Abandonne,9.0,,0
INS06255,APP4359,PAR012,2023-03-07,2023-05-19,Termine,100.0,5.0,0
INS06256,APP4360,PAR010,2022-07-08,,En cours,24.0,,0
INS06257,APP4361,PAR009,2023-01-27,2023-02-22,Abandonne,44.0,,0
INS06258,APP4362,PAR002,2022-05-30,2022-09-08,Termine,100.0,4.0,1
INS06259,APP4362,PAR003,2022-05-30,2022-07-17,Termine,100.0,4.0,1
INS06260,APP4363,PAR001,2022-03-03,,En cours,35.0,,0
INS06261,APP4363,PAR010,2022-03-03,,Suspendu,10.0,,0
INS06262,APP4364,PAR010,2024-02-29,2024-04-04,Termine,100.0,4.0,1
INS06263,APP4365,PAR006,2023-01-30,2023-02-15,Abandonne,40.0,,0
INS06264,APP4366,PAR011,2022-04-24,2022-07-26,Termine,100.0,4.0,1
INS06265,APP4366,PAR012,2022-04-24,2022-06-15,Termine,100.0,4.0,1
INS06266,APP4367,PAR008,2022-03-15,2022-05-18,Termine,100.0,5.0,1
INS06267,APP4367,PAR007,2022-03-15,2022-06-06,Termine,100.0,5.0,1
INS06268,APP4368,PAR006,2022-11-16,2023-05-30,Termine,100.0,5.0,1
INS06269,APP4368,PAR008,2022-11-16,,Suspendu,14.0,,0
INS06270,APP4369,PAR003,2022-01-22,2022-02-12,Abandonne,35.0,,0
INS06271,APP4370,PAR009,2022-03-31,2022-07-05,Termine,100.0,5.0,1
INS06272,APP4371,PAR012,2022-06-19,2022-08-09,Termine,100.0,5.0,1
INS06273,APP4372,PAR010,2023-10-23,2023-12-15,Termine,100.0,3.0,1
INS06274,APP4373,PAR005,2022-06-07,,En cours,87.0,,0
INS06275,APP4374,PAR002,2023-11-04,,En cours,52.0,,0
INS06276,APP4375,PAR004,2024-01-07,2024-01-25,Abandonne,7.0,,0
INS06277,APP4376,PAR005,2024-06-30,,En cours,11.0,,0
INS06278,APP4376,PAR008,2024-06-30,,En cours,1.0,,0
INS06279,APP4377,PAR006,2022-07-18,2022-08-15,Abandonne,45.0,,0
INS06280,APP4377,PAR001,2022-07-18,,En cours,75.0,,0
INS06281,APP4378,PAR010,2022-02-15,2022-03-23,Termine,100.0,3.0,1
INS06282,APP4378,PAR009,2022-02-15,2022-04-17,Termine,100.0,4.0,1
INS06283,APP4379,PAR009,2022-07-07,2022-09-24,Termine,100.0,5.0,1
INS06284,APP4380,PAR010,2022-12-09,,En cours,11.0,,0
INS06285,APP4381,PAR009,2023-01-08,2023-03-26,Termine,100.0,5.0,1
INS06286,APP4382,PAR007,2022-03-20,,Suspendu,28.0,,0
INS06287,APP4382,PAR005,2022-03-20,2022-06-08,Termine,100.0,5.0,1
INS06288,APP4382,PAR006,2022-03-20,2022-04-21,Abandonne,42.0,,0
INS06289,APP4383,PAR007,2022-06-30,2022-10-24,Termine,100.0,5.0,1
INS06290,APP4383,PAR006,2022-06-30,,En cours,80.0,,0
INS06291,APP4384,PAR003,2022-05-03,,Suspendu,17.0,,0
INS06292,APP4384,PAR012,2022-05-03,,En cours,45.0,,0
INS06293,APP4385,PAR001,2022-12-19,2023-02-25,Termine,100.0,3.0,1
INS06294,APP4386,PAR012,2022-05-17,2022-07-09,Termine,100.0,4.0,1
INS06295,APP4387,PAR012,2022-04-11,,En cours,80.0,,0
INS06296,APP4388,PAR004,2022-10-05,2022-10-21,Abandonne,40.0,,0
INS06297,APP4388,PAR007,2022-10-05,2022-12-31,Termine,100.0,5.0,1
INS06298,APP4389,PAR009,2022-05-17,2022-07-30,Termine,100.0,5.0,1
INS06299,APP4390,PAR005,2022-01-28,2022-04-13,Termine,100.0,3.0,1
INS06300,APP4391,PAR010,2023-08-25,,En cours,18.0,,0
INS06301,APP4391,PAR012,2023-08-25,2023-10-29,Termine,100.0,5.0,1
INS06302,APP4392,PAR006,2022-03-09,,Suspendu,12.0,,0
INS06303,APP4393,PAR002,2022-01-15,,En cours,85.0,,0
