session_id,apprenant_id,parcours_id,date_session,heure_connexion,duree_minutes,module_consulte,appareil,est_weekend
SES056046,APP1411,PAR006,2024-03-18,17,4,Module_21,Mobile,0
SES056047,APP1411,PAR006,2024-03-28,18,1,Module_08,Mobile,0
SES056048,APP1411,PAR006,2024-04-28,20,6,Module_20,Mobile,1
SES056049,APP1411,PAR006,2024-04-18,16,41,Module_37,Desktop,0
SES056050,APP1411,PAR006,2024-04-12,8,59,Module_03,Mobile,0
SES056051,APP1411,PAR006,2024-06-16,11,191,Module_11,Mobile,1
SES056052,APP1411,PAR006,2024-06-29,6,8,Module_24,Mobile,1
SES056053,APP1411,PAR006,2024-03-22,20,8,Module_18,Mobile,0
SES056054,APP1411,PAR006,2024-04-17,8,30,Module_15,Mobile,0
SES056055,APP1411,PAR006,2024-05-26,17,81,Module_19,Mobile,1
SES056056,APP1411,PAR006,2024-04-10,18,29,Module_22,Mobile,0
SES056057,APP1411,PAR006,2024-03-19,21,53,Module_24,Mobile,0
SES056058,APP1411,PAR006,2024-02-25,7,35,Module_01,Desktop,1
SES056059,APP1411,PAR006,2024-05-08,11,8,Module_25,Mobile,0
SES056060,APP1411,PAR006,2024-06-11,13,2,Module_40,Desktop,0
SES056061,APP1411,PAR006,2024-03-07,12,87,Module_14,Desktop,0
SES056062,APP1411,PAR006,2024-05-08,12,55,Module_09,Desktop,0
SES056063,APP1411,PAR006,2024-06-25,20,7,Module_05,Desktop,0
SES056064,APP1411,PAR006,2024-03-12,15,161,Module_37,Mobile,0
SES056065,APP1411,PAR006,2024-06-15,8,69,Module_20,Desktop,1
SES056066,APP1411,PAR006,2024-05-22,19,87,Module_27,Mobile,0
SES056067,APP1411,PAR006,2024-06-08,11,1,Module_08,Mobile,1
SES056068,APP1411,PAR006,2024-05-28,21,8,Module_06,Mobile,0
SES056069,APP1411,PAR006,2024-02-29,10,9,Module_18,Desktop,0
SES056070,APP1411,PAR006,2024-02-29,14,106,Module_20,Desktop,0
SES056071,APP1411,PAR006,2024-03-05,19,32,Module_06,Desktop,0
SES056072,APP1411,PAR006,2024-03-01,21,14,Module_15,Tablette,0
SES056073,APP1411,PAR006,2024-03-12,8,58,Module_03,Mobile,0
SES056074,APP1411,PAR006,2024-06-17,15,160,Module_21,Mobile,0
SES056075,APP1411,PAR006,2024-06-16,9,149,Module_09,Mobile,1
SES056076,APP1411,PAR006,2024-03-18,15,38,Module_24,Mobile,0
SES056077,APP1411,PAR006,2024-04-06,15,12,Module_10,Mobile,1
SES056078,APP1411,PAR006,2024-03-16,9,26,Module_14,Desktop,1
SES056079,APP1411,PAR006,2024-06-13,20,45,Module_03,Desktop,0
SES056080,APP1411,PAR006,2024-06-09,9,46,Module_19,Desktop,1
SES056081,APP4306,PAR004,2022-09-04,15,22,Module_07,Desktop,1
SES056082,APP4306,PAR004,2023-10-24,21,27,Module_06,Mobile,0
SES056083,APP4306,PAR004,2023-04-03,18,14,Module_04,Desktop,0
SES056084,APP4306,PAR004,2023-02-20,15,51,Module_15,Desktop,0
SES056085,APP4306,PAR004,2023-03-02,13,49,Module_06,Mobile,0
SES056086,APP4306,PAR004,2023-10-03,13,5,Module_05,Mobile,0
SES056087,APP4306,PAR004,2022-08-26,18,59,Module_11,Desktop,0
SES056088,APP4306,PAR004,2022-02-24,8,4,Module_04,Mobile,0
SES056089,APP4306,PAR004,2023-12-13,19,26,Module_10,Mobile,0
SES056090,APP4306,PAR004,2022-05-08,20,18,Module_18,Mobile,1
SES056091,APP4306,PAR004,2023-08-28,7,10,Module_04,Desktop,0
SES056092,APP4306,PAR004,2023-12-15,7,124,Module_20,Mobile,0
SES056093,APP4306,PAR004,2023-10-14,8,14,Module_07,Mobile,1
SES056094,APP4306,PAR004,2024-05-08,6,21,Module_09,Desktop,0
SES056095,APP4306,PAR004,2023-01-21,21,64,Module_05,Desktop,1
SES056096,APP4306,PAR004,2022-06-29,16,1,Module_01,Mobile,0
SES056097,APP4306,PAR004,2022-07-04,22,15,Module_16,Mobile,0
SES056098,APP4306,PAR004,2023-03-03,7,11,Module_14,Desktop,0
SES056099,APP4306,PAR004,2024-06-26,18,1,Module_08,Desktop,0
SES056100,APP4306,PAR004,2022-04-26,17,20,Module_12,Desktop,0
SES056101,APP4306,PAR004,2023-08-12,19,68,Module_04,Tablette,1
SES056102,APP4306,PAR004,2024-05-05,13,63,Module_09,Mobile,1
SES056103,APP4306,PAR004,2024-01-21,12,82,Module_07,Mobile,1
SES056104,APP4306,PAR004,2022-02-19,8,240,Module_16,Mobile,1
SES056105,APP4306,PAR004,2022-06-11,22,93,Module_02,Mobile,1
SES056106,APP4306,PAR004,2022-07-26,22,57,Module_14,Desktop,0
SES056107,APP4306,PAR004,2023-03-28,21,1,Module_19,Desktop,0
SES056108,APP4306,PAR004,2023-06-01,17,25,Module_13,Desktop,0
SES056109,APP4306,PAR004,2024-05-02,9,15,Module_11,Mobile,0
SES056110,APP4306,PAR004,2024-05-29,6,8,Module_06,Desktop,0
SES056111,APP4306,PAR004,2023-03-13,18,2,Module_15,Mobile,0
SES056112,APP4306,PAR004,2023-09-29,21,24,Module_01,Mobile,0
SES056113,APP4194,PAR001,2023-09-26,22,2,Module_01,Mobile,0
SES056114,APP4194,PAR001,2023-05-03,8,9,Module_20,Tablette,0
SES056115,APP4194,PAR001,2022-08-07,8,5,Module_23,Mobile,1
SES056116,APP4194,PAR001,2022-05-05,11,25,Module_20,Mobile,0
SES056117,APP3896,PAR010,2023-04-29,9,102,Module_07,Tablette,1
SES056118,APP4299,PAR006,2024-01-18,8,54,Module_08,Desktop,0
SES056119,APP4299,PAR006,2022-05-22,18,50,Module_02,Desktop,1
SES056120,APP4299,PAR006,2023-05-28,14,17,Module_29,Tablette,1
SES056121,APP4299,PAR006,2022-11-16,7,20,Module_31,Mobile,0
SES056122,APP4299,PAR006,2024-01-19,15,7,Module_10,Desktop,0
SES056123,APP4299,PAR006,2023-05-30,22,50,Module_01,Mobile,0
SES056124,APP4299,PAR006,2023-04-15,10,169,Module_28,Mobile,1
SES056125,APP4299,PAR006,2024-03-24,17,52,Module_18,Mobile,1
SES056126,APP4299,PAR006,2022-05-21,15,33,Module_04,Mobile,1
SES056127,APP4299,PAR006,2022-11-26,11,42,Module_24,Tablette,1
SES056128,APP4299,PAR006,2023-04-17,16,55,Module_20,Mobile,0
SES056129,APP4299,PAR006,2022-03-23,10,36,Module_32,Desktop,0
SES056130,APP4299,PAR006,2024-03-30,6,33,Module_17,Desktop,1
SES056131,APP4299,PAR006,2024-01-22,22,59,Module_06,Desktop,0
SES056132,APP4299,PAR006,2022-04-12,19,41,Module_20,Desktop,0
SES056133,APP4299,PAR006,2024-03-12,14,143,Module_36,Desktop,0
SES056134,APP4299,PAR006,2023-05-07,13,43,Module_24,Mobile,1
SES056135,APP4299,PAR006,2023-04-18,12,4,Module_05,Desktop,0
SES056136,APP4299,PAR006,2023-04-25,13,25,Module_40,Mobile,0
SES056137,APP4299,PAR006,2023-08-18,11,21,Module_31,Desktop,0
SES056138,APP4299,PAR006,2023-07-10,6,17,Module_22,Mobile,0
SES056139,APP4299,PAR006,2022-06-10,18,1,Module_05,Mobile,0
SES056140,APP4299,PAR006,2023-08-28,10,33,Module_32,Mobile,0
SES056141,APP4299,PAR006,2023-08-01,20,32,Module_39,Desktop,0
SES056142,APP4299,PAR006,2023-12-27,20,16,Module_18,Desktop,0
SES056143,APP1096,PAR010,2024-05-02,16,51,Module_01,Desktop,0
SES056144,APP1096,PAR010,2023-11-22,15,16,Module_01,Mobile,0
SES056145,APP1096,PAR010,2023-07-30,13,112,Module_01,Tablette,1
SES056146,APP1096,PAR010,2023-08-08,8,47,Module_03,Mobile,0
SES056147,APP1096,PAR010,2023-12-02,21,18,Module_04,Desktop,1
SES056148,APP1096,PAR010,2023-02-21,7,41,Module_05,Desktop,0
SES056149,APP1096,PAR010,2024-03-17,11,16,Module_06,Desktop,1
SES056150,APP1096,PAR010,2024-05-14,22,48,Module_04,Desktop,0
SES056151,APP1096,PAR010,2023-01-28,19,40,Module_03,Tablette,1
SES056152,APP1096,PAR010,2022-09-15,17,12,Module_02,Desktop,0
SES056153,APP1096,PAR010,2023-08-08,16,66,Module_12,Desktop,0
SES056154,APP1096,PAR010,2024-05-18,11,10,Module_05,Desktop,1
SES056155,APP1096,PAR010,2022-08-01,6,55,Module_11,Tablette,0
SES056156,APP0156,PAR012,2024-06-30,14,5,Module_04,Mobile,1
SES056157,APP0156,PAR012,2024-06-30,16,65,Module_11,Desktop,1
SES056158,APP0156,PAR012,2024-06-30,21,2,Module_03,Desktop,1
SES056159,APP1390,PAR004,2024-02-20,11,30,Module_18,Desktop,0
SES056160,APP1390,PAR004,2022-06-20,16,8,Module_20,Mobile,0
SES056161,APP1390,PAR004,2023-09-11,18,3,Module_19,Desktop,0
SES056162,APP3025,PAR007,2023-12-31,15,33,Module_07,Desktop,1
SES056163,APP3025,PAR007,2023-08-16,9,41,Module_04,Mobile,0
SES056164,APP3025,PAR007,2022-06-24,18,42,Module_23,Mobile,0
SES056165,APP3025,PAR007,2022-07-21,21,9,Module_13,Mobile,0
SES056166,APP3025,PAR007,2022-10-19,13,46,Module_16,Desktop,0
SES056167,APP3025,PAR007,2024-03-13,15,129,Module_06,Desktop,0
SES056168,APP3025,PAR007,2022-09-14,20,116,Module_02,Mobile,0
SES056169,APP3025,PAR007,2024-02-27,20,20,Module_25,Desktop,0
SES056170,APP3025,PAR007,2022-12-11,22,32,Module_16,Mobile,1
SES056171,APP3025,PAR007,2024-02-09,18,14,Module_08,Mobile,0
SES056172,APP3025,PAR007,2022-01-25,12,50,Module_11,Mobile,0
SES056173,APP3025,PAR007,2024-04-21,18,80,Module_25,Mobile,1
SES056174,APP3025,PAR007,2022-10-29,9,1,Module_11,Desktop,1
SES056175,APP3025,PAR007,2022-07-01,8,15,Module_18,Mobile,0
SES056176,APP3025,PAR007,2023-07-01,14,9,Module_07,Desktop,1
SES056177,APP3025,PAR007,2024-01-04,12,23,Module_21,Desktop,0
SES056178,APP3025,PAR007,2022-04-18,10,90,Module_09,Desktop,0
SES056179,APP3025,PAR007,2022-07-21,20,46,Module_18,Desktop,0
SES056180,APP3025,PAR007,2022-07-07,6,11,Module_08,Mobile,0
SES056181,APP3025,PAR007,2022-09-09,8,80,Module_19,Mobile,0
SES056182,APP3025,PAR007,2023-10-11,16,7,Module_08,Mobile,0
SES056183,APP3025,PAR007,2024-02-28,7,41,Module_27,Mobile,0
SES056184,APP3025,PAR007,2022-01-10,8,2,Module_08,Desktop,0
SES056185,APP3025,PAR007,2023-03-26,14,39,Module_06,Desktop,1
SES056186,APP3025,PAR007,2024-01-02,16,37,Module_24,Mobile,0
SES056187,APP3025,PAR007,2022-09-19,12,9,Module_20,Desktop,0
SES056188,APP3025,PAR007,2022-04-03,11,40,Module_18,Desktop,1
SES056189,APP3025,PAR007,2024-02-06,21,11,Module_11,Mobile,0
SES056190,APP3025,PAR007,2023-09-15,9,15,Module_15,Desktop,0
SES056191,APP3025,PAR007,2023-09-14,11,37,Module_24,Desktop,0
SES056192,APP3025,PAR007,2022-12-30,10,16,Module_22,Desktop,0
SES056193,APP3025,PAR007,2022-07-04,16,9,Module_11,Desktop,0
SES056194,APP3025,PAR007,2023-04-08,12,6,Module_08,Desktop,1
SES056195,APP3025,PAR007,2022-03-10,19,202,Module_03,Mobile,0
SES056196,APP3025,PAR007,2023-04-25,12,20,Module_04,Tablette,0
SES056197,APP3025,PAR007,2022-09-14,7,2,Module_21,Mobile,0
SES056198,APP3025,PAR007,2023-01-08,11,43,Module_22,Desktop,1
SES056199,APP3025,PAR007,2024-05-10,19,22,Module_01,Desktop,0
SES056200,APP3025,PAR007,2023-05-11,9,2,Module_03,Desktop,0
SES056201,APP3025,PAR007,2022-07-23,10,5,Module_14,Desktop,1
SES056202,APP3025,PAR007,2023-11-02,19,13,Module_15,Mobile,0
SES056203,APP3025,PAR007,2024-05-15,13,135,Module_28,Desktop,0
SES056204,APP3025,PAR007,2023-04-18,13,17,Module_22,Desktop,0
SES056205,APP3025,PAR007,2022-10-10,21,30,Module_09,Mobile,0
SES056206,APP3025,PAR007,2023-01-02,9,96,Module_03,Mobile,0
SES056207,APP3025,PAR007,2022-01-27,22,2,Module_05,Tablette,0
SES056208,APP3025,PAR007,2024-05-01,21,42,Module_06,Desktop,0
SES056209,APP3025,PAR007,2022-12-17,7,55,Module_01,Desktop,1
SES056210,APP3025,PAR007,2022-11-25,9,115,Module_16,Desktop,0
SES056211,APP3025,PAR007,2024-06-10,6,44,Module_26,Mobile,0
SES056212,APP3025,PAR007,2023-09-19,13,38,Module_08,Mobile,0
SES056213,APP3025,PAR007,2023-11-27,10,4,Module_26,Mobile,0
SES056214,APP3025,PAR007,2023-02-04,10,29,Module_28,Mobile,1
SES056215,APP3025,PAR007,2023-04-20,8,10,Module_18,Mobile,0
SES056216,APP3025,PAR007,2022-05-02,16,3,Module_13,Mobile,0
SES056217,APP3025,PAR007,2023-12-29,7,26,Module_06,Mobile,0
SES056218,APP3025,PAR007,2022-08-12,12,59,Module_19,Desktop,0
SES056219,APP3025,PAR007,2023-08-26,10,75,Module_25,Desktop,1
SES056220,APP3025,PAR007,2022-10-20,15,6,Module_28,Mobile,0
SES056221,APP3025,PAR007,2023-12-15,6,102,Module_26,Desktop,0
SES056222,APP3025,PAR007,2023-04-30,20,30,Module_07,Mobile,1
SES056223,APP3025,PAR007,2024-04-26,9,20,Module_26,Desktop,0
SES056224,APP3025,PAR007,2023-01-16,18,6,Module_26,Desktop,0
SES056225,APP3541,PAR005,2024-02-03,10,18,Module_14,Mobile,1
SES056226,APP3541,PAR005,2023-10-07,22,88,Module_08,Mobile,1
SES056227,APP4406,PAR009,2024-04-08,15,85,Module_17,Tablette,0
SES056228,APP4406,PAR009,2024-01-22,7,26,Module_18,Desktop,0
SES056229,APP4406,PAR009,2024-03-13,17,98,Module_02,Mobile,0
SES056230,APP4406,PAR009,2024-01-12,16,1,Module_12,Tablette,0
SES056231,APP4406,PAR009,2024-03-19,12,27,Module_04,Desktop,0
SES056232,APP4406,PAR009,2023-12-26,20,25,Module_12,Mobile,0
SES056233,APP4406,PAR009,2024-06-08,7,49,Module_02,Mobile,1
SES056234,APP4406,PAR009,2024-05-10,10,2,Module_08,Mobile,0
SES056235,APP4406,PAR009,2024-03-04,10,19,Module_12,Mobile,0
SES056236,APP4406,PAR009,2024-05-11,20,190,Module_04,Desktop,1
SES056237,APP4406,PAR009,2024-05-31,11,22,Module_15,Mobile,0
SES056238,APP4406,PAR009,2023-12-22,20,4,Module_09,Tablette,0
SES056239,APP4406,PAR009,2024-06-01,13,26,Module_03,Desktop,1
SES056240,APP4406,PAR009,2024-02-15,21,26,Module_05,Desktop,0
SES056241,APP4406,PAR009,2024-01-29,21,27,Module_20,Mobile,0
SES056242,APP4406,PAR009,2024-02-09,18,41,Module_07,Tablette,0
SES056243,APP4406,PAR009,2024-05-30,14,13,Module_15,Mobile,0
SES056244,APP4406,PAR009,2024-03-10,10,14,Module_04,Desktop,1
SES056245,APP4406,PAR009,2024-04-20,17,43,Module_10,Mobile,1
SES056246,APP4406,PAR009,2024-02-16,13,28,Module_17,Desktop,0
SES056247,APP4406,PAR009,2023-12-31,9,35,Module_02,Mobile,1
SES056248,APP4406,PAR009,2024-01-04,6,4,Module_17,Mobile,0
SES056249,APP4406,PAR009,2024-05-24,14,17,Module_09,Mobile,0
SES056250,APP4406,PAR009,2024-05-23,13,1,Module_18,Mobile,0
SES056251,APP2829,PAR003,2023-07-28,22,4,Module_15,Mobile,0
SES056252,APP2829,PAR003,2024-02-04,7,161,Module_03,Tablette,1
SES056253,APP2829,PAR003,2023-04-19,17,28,Module_07,Mobile,0
SES056254,APP2829,PAR003,2023-10-18,13,13,Module_03,Mobile,0
SES056255,APP2829,PAR003,2023-04-05,19,61,Module_07,Mobile,0
SES056256,APP2829,PAR003,2024-06-09,7,75,Module_01,Desktop,1
SES056257,APP2829,PAR003,2023-09-05,8,76,Module_15,Desktop,0
SES056258,APP2829,PAR003,2024-06-07,14,3,Module_04,Mobile,0
SES056259,APP2829,PAR003,2023-12-02,21,13,Module_02,Desktop,1
SES056260,APP2829,PAR003,2023-08-17,9,3,Module_08,Tablette,0
SES056261,APP2829,PAR003,2024-06-22,21,21,Module_06,Mobile,1
SES056262,APP2829,PAR003,2024-04-18,10,2,Module_09,Desktop,0
SES056263,APP2829,PAR003,2023-03-07,19,10,Module_12,Mobile,0
SES056264,APP2829,PAR003,2023-10-25,9,45,Module_07,Mobile,0
SES056265,APP2829,PAR003,2023-05-17,18,36,Module_11,Mobile,0
SES056266,APP2829,PAR003,2023-03-12,14,54,Module_01,Mobile,1
SES056267,APP2829,PAR003,2024-05-07,13,35,Module_16,Mobile,0
SES056268,APP2829,PAR003,2023-08-04,8,32,Module_16,Desktop,0
SES056269,APP2829,PAR003,2024-02-29,7,5,Module_13,Mobile,0
SES056270,APP2829,PAR003,2024-04-16,16,12,Module_09,Mobile,0
SES056271,APP2829,PAR003,2023-05-08,16,10,Module_09,Mobile,0
SES056272,APP2829,PAR003,2024-04-27,19,46,Module_15,Desktop,1
SES056273,APP2829,PAR003,2023-06-16,7,11,Module_10,Mobile,0
SES056274,APP2829,PAR003,2024-04-14,6,18,Module_09,Mobile,1
SES056275,APP2829,PAR003,2024-06-05,15,73,Module_04,Mobile,0
SES056276,APP2829,PAR003,2023-12-10,17,152,Module_08,Desktop,1
SES056277,APP2829,PAR003,2023-05-09,22,121,Module_10,Mobile,0
SES056278,APP2829,PAR003,2023-11-04,20,52,Module_07,Desktop,1
SES056279,APP2829,PAR003,2023-11-22,16,16,Module_14,Mobile,0
SES056280,APP2829,PAR003,2023-03-20,7,14,Module_12,Mobile,0
SES056281,APP2829,PAR003,2024-06-20,22,77,Module_14,Desktop,0
SES056282,APP2829,PAR003,2024-05-31,9,42,Module_09,Mobile,0
SES056283,APP2829,PAR003,2023-03-05,6,23,Module_03,Mobile,1
SES056284,APP2829,PAR003,2024-05-04,19,156,Module_11,Desktop,1
SES056285,APP2829,PAR003,2023-10-15,18,4,Module_09,Tablette,1
SES056286,APP2829,PAR003,2024-05-11,20,62,Module_15,Mobile,1
SES056287,APP2829,PAR003,2024-02-11,19,240,Module_02,Mobile,1
SES056288,APP2829,PAR003,2023-10-31,19,2,Module_13,Mobile,0
SES056289,APP2829,PAR003,2023-10-03,19,3,Module_10,Mobile,0
SES056290,APP2829,PAR003,2024-06-01,14,13,Module_15,Mobile,1
SES056291,APP2829,PAR003,2023-09-16,14,29,Module_12,Mobile,1
SES056292,APP2829,PAR003,2023-06-24,9,1,Module_05,Mobile,1
SES056293,APP2829,PAR003,2023-11-08,13,9,Module_15,Desktop,0
SES056294,APP2829,PAR003,2024-06-19,20,47,Module_08,Mobile,0
SES056295,APP2829,PAR003,2023-03-29,20,69,Module_13,Desktop,0
SES056296,APP2829,PAR003,2023-10-24,22,3,Module_13,Mobile,0
SES056297,APP2829,PAR003,2023-05-29,13,13,Module_14,Mobile,0
SES056298,APP0965,PAR011,2024-02-09,12,26,Module_06,Mobile,0
SES056299,APP0965,PAR011,2024-03-13,16,12,Module_13,Tablette,0
SES056300,APP0965,PAR011,2024-01-29,15,18,Module_17,Mobile,0
SES056301,APP0965,PAR011,2024-06-19,9,53,Module_17,Mobile,0
SES056302,APP0965,PAR011,2024-01-21,16,1,Module_16,Desktop,1
SES056303,APP0965,PAR011,2024-05-13,18,27,Module_13,Mobile,0
SES056304,APP0965,PAR011,2024-05-28,16,95,Module_12,Mobile,0
SES056305,APP0965,PAR011,2024-05-20,6,20,Module_18,Mobile,0
SES056306,APP0965,PAR011,2023-12-26,18,10,Module_08,Mobile,0
SES056307,APP0965,PAR011,2024-01-24,14,12,Module_19,Mobile,0
SES056308,APP0965,PAR011,2024-04-06,20,38,Module_10,Mobile,1
SES056309,APP0965,PAR011,2024-04-16,15,3,Module_01,Desktop,0
SES056310,APP0965,PAR011,2023-12-06,14,41,Module_04,Tablette,0
SES056311,APP0965,PAR011,2024-05-29,10,77,Module_17,Desktop,0
SES056312,APP1783,PAR003,2023-10-01,13,129,Module_11,Desktop,1
SES056313,APP1783,PAR003,2023-08-05,6,85,Module_13,Mobile,1
SES056314,APP1783,PAR003,2024-05-06,11,42,Module_16,Mobile,0
SES056315,APP1783,PAR003,2023-11-01,20,5,Module_06,Desktop,0
SES056316,APP1783,PAR003,2023-06-02,15,15,Module_08,Mobile,0
SES056317,APP1783,PAR003,2023-04-28,12,22,Module_07,Mobile,0
SES056318,APP3463,PAR004,2022-05-06,14,1,Module_03,Mobile,0
SES056319,APP3463,PAR004,2023-12-04,13,97,Module_02,Mobile,0
SES056320,APP3463,PAR004,2023-05-31,10,84,Module_12,Desktop,0
SES056321,APP3463,PAR004,2023-03-29,7,12,Module_19,Mobile,0
SES056322,APP3463,PAR004,2023-08-26,21,13,Module_01,Desktop,1
SES056323,APP3463,PAR004,2023-08-22,8,86,Module_08,Mobile,0
SES056324,APP3463,PAR004,2023-05-03,12,3,Module_14,Tablette,0
SES056325,APP3463,PAR004,2022-06-16,15,12,Module_08,Mobile,0
SES056326,APP3463,PAR004,2022-12-13,15,54,Module_15,Mobile,0
SES056327,APP3463,PAR004,2023-04-13,14,78,Module_06,Mobile,0
SES056328,APP3463,PAR004,2024-01-22,19,2,Module_03,Desktop,0
SES056329,APP3463,PAR004,2022-09-29,12,35,Module_03,Mobile,0
SES056330,APP3463,PAR004,2024-05-16,12,197,Module_11,Desktop,0
SES056331,APP3463,PAR004,2023-11-02,12,20,Module_14,Mobile,0
SES056332,APP3463,PAR004,2024-06-21,12,87,Module_12,Mobile,0
SES056333,APP3463,PAR004,2023-06-02,11,43,Module_12,Mobile,0
SES056334,APP3463,PAR004,2023-05-03,16,201,Module_18,Mobile,0
SES056335,APP3463,PAR004,2022-06-29,7,28,Module_16,Mobile,0
SES056336,APP3463,PAR004,2024-06-20,11,6,Module_08,Mobile,0
SES056337,APP3463,PAR004,2022-05-28,16,75,Module_15,Desktop,1
SES056338,APP3463,PAR004,2024-05-12,21,61,Module_03,Mobile,1
SES056339,APP3463,PAR004,2022-07-20,20,22,Module_17,Mobile,0
SES056340,APP3463,PAR004,2023-10-05,13,8,Module_12,Tablette,0
SES056341,APP3463,PAR004,2024-03-07,7,77,Module_16,Mobile,0
SES056342,APP3463,PAR004,2023-03-11,7,47,Module_10,Tablette,1
SES056343,APP3463,PAR004,2023-07-04,11,2,Module_05,Desktop,0
SES056344,APP3463,PAR004,2022-09-29,12,119,Module_12,Desktop,0
SES056345,APP3463,PAR004,2023-02-14,11,3,Module_16,Mobile,0
SES056346,APP3463,PAR004,2024-03-14,13,51,Module_17,Desktop,0
SES056347,APP3463,PAR004,2023-11-17,11,32,Module_05,Mobile,0
SES056348,APP3463,PAR004,2023-08-04,11,31,Module_04,Desktop,0
SES056349,APP3463,PAR004,2022-10-09,14,6,Module_14,Desktop,1
SES056350,APP3463,PAR004,2024-05-11,17,1,Module_17,Mobile,1
SES056351,APP3463,PAR004,2023-12-09,10,15,Module_02,Mobile,1
SES056352,APP3463,PAR004,2022-04-30,19,16,Module_17,Mobile,1
SES056353,APP3463,PAR004,2022-12-09,18,240,Module_14,Desktop,0
SES056354,APP3463,PAR004,2022-06-10,12,18,Module_03,Desktop,0
SES056355,APP3463,PAR004,2022-12-07,14,27,Module_02,Desktop,0
SES056356,APP3463,PAR004,2022-06-08,12,26,Module_01,Mobile,0
SES056357,APP3463,PAR004,2023-04-02,6,28,Module_03,Desktop,1
SES056358,APP3463,PAR004,2022-10-23,16,79,Module_16,Tablette,1
SES056359,APP3463,PAR004,2023-09-23,8,16,Module_11,Mobile,1
SES056360,APP3463,PAR004,2022-07-27,12,33,Module_19,Mobile,0
SES056361,APP0468,PAR004,2023-03-21,20,24,Module_08,Mobile,0
SES056362,APP0468,PAR004,2023-03-24,6,28,Module_12,Desktop,0
SES056363,APP0468,PAR004,2024-03-29,9,82,Module_01,Mobile,0
SES056364,APP0468,PAR004,2022-12-11,12,20,Module_11,Mobile,1
SES056365,APP0133,PAR008,2024-06-30,7,97,Module_06,Desktop,1
SES056366,APP0133,PAR008,2024-06-30,20,1,Module_01,Mobile,1
SES056367,APP4287,PAR004,2024-06-30,15,26,Module_17,Desktop,1
SES056368,APP4287,PAR004,2024-06-30,15,7,Module_05,Mobile,1
SES056369,APP1851,PAR008,2024-03-12,11,61,Module_08,Desktop,0
SES056370,APP1851,PAR008,2023-12-25,9,10,Module_14,Desktop,0
SES056371,APP1851,PAR008,2024-03-05,22,25,Module_10,Mobile,0
SES056372,APP1851,PAR008,2024-05-12,21,133,Module_12,Mobile,1
SES056373,APP1851,PAR008,2024-05-31,19,1,Module_14,Desktop,0
SES056374,APP1851,PAR008,2024-03-22,12,113,Module_08,Desktop,0
SES056375,APP1851,PAR008,2024-06-17,17,14,Module_11,Tablette,0
SES056376,APP1851,PAR008,2024-06-23,19,173,Module_04,Desktop,1
SES056377,APP1851,PAR008,2024-04-25,10,40,Module_10,Mobile,0
SES056378,APP1851,PAR008,2024-04-03,10,75,Module_07,Mobile,0
SES056379,APP1851,PAR008,2024-02-01,15,5,Module_09,Desktop,0
SES056380,APP1851,PAR008,2023-12-28,10,14,Module_01,Mobile,0
SES056381,APP1851,PAR008,2024-03-31,16,17,Module_06,Desktop,1
SES056382,APP1851,PAR008,2024-04-19,20,39,Module_14,Desktop,0
SES056383,APP1851,PAR008,2024-03-20,14,55,Module_03,Mobile,0
SES056384,APP1851,PAR008,2024-06-24,20,36,Module_12,Mobile,0
SES056385,APP1851,PAR008,2024-02-24,19,35,Module_11,Mobile,1
SES056386,APP1851,PAR008,2024-05-24,6,1,Module_02,Desktop,0
SES056387,APP1851,PAR008,2023-12-21,13,11,Module_06,Desktop,0
SES056388,APP1851,PAR008,2024-04-20,20,9,Module_01,Desktop,1
SES056389,APP1851,PAR008,2024-05-23,20,7,Module_14,Mobile,0
SES056390,APP2688,PAR002,2024-06-30,14,5,Module_07,Tablette,1
SES056391,APP0198,PAR012,2023-12-06,6,7,Module_08,Mobile,0
SES056392,APP0198,PAR012,2023-11-12,8,220,Module_04,Mobile,1
SES056393,APP0205,PAR003,2024-04-07,22,28,Module_16,Mobile,1
SES056394,APP0205,PAR003,2023-05-13,14,13,Module_16,Mobile,1
SES056395,APP0205,PAR003,2023-03-06,19,13,Module_14,Desktop,0
SES056396,APP0205,PAR003,2024-03-19,8,8,Module_08,Desktop,0
SES056397,APP0205,PAR003,2024-02-23,19,156,Module_04,Desktop,0
SES056398,APP0205,PAR003,2022-12-26,7,1,Module_12,Mobile,0
SES056399,APP0205,PAR003,2023-01-14,7,31,Module_15,Mobile,1
SES056400,APP0205,PAR003,2023-09-22,10,31,Module_13,Tablette,0
SES056401,APP0205,PAR003,2024-05-14,20,66,Module_05,Mobile,0
SES056402,APP0205,PAR003,2023-04-21,18,19,Module_02,Desktop,0
SES056403,APP0205,PAR003,2023-07-20,19,15,Module_03,Mobile,0
SES056404,APP0205,PAR003,2023-05-26,16,11,Module_01,Desktop,0
SES056405,APP0205,PAR003,2023-06-08,15,10,Module_09,Desktop,0
SES056406,APP0205,PAR003,2023-02-25,9,46,Module_03,Mobile,1
SES056407,APP0205,PAR003,2024-02-01,18,11,Module_09,Mobile,0
SES056408,APP0205,PAR003,2023-09-13,14,4,Module_14,Mobile,0
SES056409,APP0205,PAR003,2024-01-25,8,53,Module_16,Desktop,0
SES056410,APP0205,PAR003,2022-11-17,16,3,Module_15,Mobile,0
SES056411,APP0205,PAR003,2024-05-17,20,85,Module_02,Mobile,0
SES056412,APP0205,PAR003,2024-05-25,18,44,Module_13,Mobile,1
