paiement_id,apprenant_id,parcours_id,date_paiement,montant_fcfa,methode,type_paiement,statut_paiement
PAY06577,APP3433,PAR002,2022-07-30,99500,Mobile Money,En 2 fois,Valide
PAY06578,APP3433,PAR002,2022-08-29,99500,Virement,En 2 fois,Valide
PAY06579,APP3434,PAR004,2023-04-23,64500,Carte bancaire,En 2 fois,Valide
PAY06580,APP3434,PAR004,2023-05-23,64500,Mobile Money,En 2 fois,Valide
PAY06581,APP3434,PAR011,2023-04-23,109000,PayPal,Integral,Echoue
PAY06582,APP3435,PAR006,2023-06-03,249000,Mobile Money,Integral,Valide
PAY06583,APP3436,PAR006,2024-03-15,124500,Carte bancaire,En 2 fois,Valide
PAY06584,APP3436,PAR006,2024-04-14,124500,Mobile Money,En 2 fois,Valide
PAY06585,APP3436,PAR003,2024-03-15,89000,Virement,Integral,Valide
PAY06586,APP3437,PAR006,2022-02-10,124500,Carte bancaire,En 2 fois,Valide
PAY06587,APP3437,PAR006,2022-03-12,124500,Mobile Money,En 2 fois,Valide
PAY06588,APP3437,PAR002,2022-02-10,199000,PayPal,Integral,Valide
PAY06589,APP3438,PAR001,2023-02-18,119200,Carte bancaire,Integral,Valide
PAY06590,APP3439,PAR006,2022-11-29,249000,Carte bancaire,Integral,Valide
PAY06591,APP3440,PAR012,2022-03-01,89000,Carte bancaire,Integral,Valide
PAY06592,APP3441,PAR001,2022-10-06,149000,Mobile Money,Integral,Valide
PAY06593,APP3441,PAR006,2022-10-06,124500,Mobile Money,En 2 fois,Valide
PAY06594,APP3441,PAR006,2022-11-05,124500,Mobile Money,En 2 fois,Valide
PAY06595,APP3442,PAR004,2022-10-08,64500,PayPal,En 2 fois,Valide
PAY06596,APP3442,PAR004,2022-11-07,64500,Carte bancaire,En 2 fois,Valide
PAY06597,APP3443,PAR008,2022-02-22,39500,PayPal,En 2 fois,Valide
PAY06598,APP3443,PAR008,2022-03-24,39500,Mobile Money,En 2 fois,Valide
PAY06599,APP3444,PAR010,2022-06-13,69000,Mobile Money,Integral,Valide
PAY06600,APP3445,PAR006,2024-06-30,249000,Mobile Money,Integral,Valide
PAY06601,APP3446,PAR004,2024-05-02,129000,Mobile Money,Integral,Echoue
PAY06602,APP3447,PAR009,2023-08-16,47600,PayPal,En 2 fois,Valide
PAY06603,APP3447,PAR009,2023-09-15,47600,Virement,En 2 fois,Valide
PAY06604,APP3448,PAR002,2022-06-12,159200,Carte bancaire,Integral,Valide
PAY06605,APP3449,PAR007,2022-09-11,44750,Mobile Money,Mensuel,Valide
PAY06606,APP3449,PAR007,2022-10-11,44750,PayPal,Mensuel,Valide
PAY06607,APP3449,PAR007,2022-11-10,44750,Virement,Mensuel,Valide
PAY06608,APP3449,PAR007,2022-12-10,44750,Mobile Money,Mensuel,Valide
PAY06609,APP3450,PAR005,2024-06-30,79200,Mobile Money,Integral,Valide
PAY06610,APP3450,PAR010,2024-06-30,27600,PayPal,En 2 fois,Valide
PAY06611,APP3450,PAR010,2024-07-30,27600,Mobile Money,En 2 fois,Valide
PAY06612,APP3451,PAR004,2024-06-30,129000,Mobile Money,Integral,Valide
PAY06613,APP3451,PAR009,2024-06-30,29750,Mobile Money,Mensuel,Valide
PAY06614,APP3451,PAR009,2024-07-30,29750,Mobile Money,Mensuel,Valide
PAY06615,APP3451,PAR009,2024-08-29,29750,Virement,Mensuel,Valide
PAY06616,APP3451,PAR009,2024-09-28,29750,PayPal,Mensuel,Valide
PAY06617,APP3452,PAR004,2023-12-04,129000,Mobile Money,Integral,Valide
PAY06618,APP3453,PAR002,2022-06-20,159200,Carte bancaire,Integral,Valide
PAY06619,APP3454,PAR009,2022-03-18,119000,Carte bancaire,Integral,Valide
PAY06620,APP3455,PAR005,2022-03-08,79200,Carte bancaire,Integral,Valide
PAY06621,APP3456,PAR012,2022-01-13,89000,Virement,Integral,Valide
PAY06622,APP3456,PAR010,2022-01-13,34500,Carte bancaire,En 2 fois,Valide
PAY06623,APP3456,PAR010,2022-02-12,34500,Mobile Money,En 2 fois,Valide
PAY06624,APP3456,PAR002,2022-01-13,199000,Mobile Money,Integral,Valide
PAY06625,APP3457,PAR010,2022-10-30,34500,Mobile Money,En 2 fois,Valide
PAY06626,APP3457,PAR010,2022-11-29,34500,Carte bancaire,En 2 fois,Valide
PAY06627,APP3458,PAR011,2022-12-21,109000,Mobile Money,Integral,Valide
PAY06628,APP3459,PAR007,2024-06-30,143200,Virement,Integral,Valide
PAY06629,APP3459,PAR011,2024-06-30,87200,Mobile Money,Integral,Valide
PAY06630,APP3460,PAR007,2023-01-11,179000,Mobile Money,Integral,Valide
PAY06631,APP3461,PAR006,2022-04-06,99600,Mobile Money,En 2 fois,Valide
PAY06632,APP3461,PAR006,2022-05-06,99600,PayPal,En 2 fois,Valide
PAY06633,APP3462,PAR006,2023-08-31,62250,Mobile Money,Mensuel,Valide
PAY06634,APP3462,PAR006,2023-09-30,62250,Carte bancaire,Mensuel,Valide
PAY06635,APP3462,PAR006,2023-10-30,62250,PayPal,Mensuel,Valide
PAY06636,APP3462,PAR006,2023-11-29,62250,Mobile Money,Mensuel,Valide
PAY06637,APP3463,PAR004,2022-04-14,64500,Virement,En 2 fois,Valide
PAY06638,APP3463,PAR004,2022-05-14,64500,Mobile Money,En 2 fois,Valide
PAY06639,APP3463,PAR012,2022-04-14,89000,Carte bancaire,Integral,Valide
PAY06640,APP3464,PAR001,2024-05-18,119200,Virement,Integral,Valide
PAY06641,APP3464,PAR008,2024-05-18,31600,Carte bancaire,En 2 fois,Valide
PAY06642,APP3464,PAR008,2024-06-17,31600,Virement,En 2 fois,Valide
PAY06643,APP3465,PAR008,2022-01-23,79000,Carte bancaire,Integral,Valide
PAY06644,APP3465,PAR001,2022-01-23,149000,Virement,Integral,Valide
PAY06645,APP3466,PAR005,2022-04-29,49500,Virement,En 2 fois,Valide
PAY06646,APP3466,PAR005,2022-05-29,49500,Mobile Money,En 2 fois,Valide
PAY06647,APP3466,PAR007,2022-04-29,179000,Mobile Money,Integral,Valide
PAY06648,APP3467,PAR002,2024-06-30,199000,Mobile Money,Integral,Valide
PAY06649,APP3467,PAR012,2024-06-30,89000,Virement,Integral,Valide
PAY06650,APP3468,PAR008,2022-06-20,31600,Carte bancaire,En 2 fois,Valide
PAY06651,APP3468,PAR008,2022-07-20,31600,Carte bancaire,En 2 fois,Valide
PAY06652,APP3468,PAR003,2022-06-20,71200,Carte bancaire,Integral,Valide
PAY06653,APP3469,PAR010,2022-01-02,55200,Mobile Money,Integral,Valide
PAY06654,APP3469,PAR006,2022-01-02,199200,Mobile Money,Integral,Valide
PAY06655,APP3470,PAR010,2022-05-28,34500,Virement,En 2 fois,Valide
PAY06656,APP3470,PAR010,2022-06-27,34500,Mobile Money,En 2 fois,Valide
PAY06657,APP3471,PAR007,2022-07-06,143200,Mobile Money,Integral,Valide
PAY06658,APP3471,PAR004,2022-07-06,103200,Carte bancaire,Integral,Valide
PAY06659,APP3472,PAR010,2022-04-19,17250,Virement,Mensuel,Valide
PAY06660,APP3472,PAR010,2022-05-19,17250,Carte bancaire,Mensuel,Valide
PAY06661,APP3472,PAR010,2022-06-18,17250,Carte bancaire,Mensuel,Valide
PAY06662,APP3472,PAR010,2022-07-18,17250,Carte bancaire,Mensuel,Valide
PAY06663,APP3472,PAR001,2022-04-19,149000,Carte bancaire,Integral,Valide
PAY06664,APP3473,PAR005,2023-05-16,49500,Carte bancaire,En 2 fois,Valide
PAY06665,APP3473,PAR005,2023-06-15,49500,Virement,En 2 fois,Valide
PAY06666,APP3474,PAR001,2022-11-03,119200,Carte bancaire,Integral,Valide
PAY06667,APP3475,PAR011,2023-03-22,21800,Mobile Money,Mensuel,Valide
PAY06668,APP3475,PAR011,2023-04-21,21800,Mobile Money,Mensuel,Valide
PAY06669,APP3475,PAR011,2023-05-21,21800,Mobile Money,Mensuel,Valide
PAY06670,APP3475,PAR011,2023-06-20,21800,Mobile Money,Mensuel,Valide
PAY06671,APP3475,PAR010,2023-03-22,27600,Mobile Money,En 2 fois,Valide
PAY06672,APP3475,PAR010,2023-04-21,27600,Mobile Money,En 2 fois,Valide
PAY06673,APP3476,PAR001,2023-03-03,59600,Mobile Money,En 2 fois,Valide
PAY06674,APP3476,PAR001,2023-04-02,59600,Virement,En 2 fois,Valide
PAY06675,APP3477,PAR008,2022-01-06,63200,Virement,Integral,Valide
PAY06676,APP3478,PAR005,2022-04-02,99000,Carte bancaire,Integral,Echoue
PAY06677,APP3479,PAR003,2024-03-15,71200,Mobile Money,Integral,Valide
PAY06678,APP3480,PAR007,2024-05-12,179000,PayPal,Integral,Valide
PAY06679,APP3481,PAR001,2022-09-26,149000,Carte bancaire,Integral,Valide
PAY06680,APP3482,PAR009,2022-07-10,47600,Mobile Money,En 2 fois,Valide
PAY06681,APP3482,PAR009,2022-08-09,47600,Carte bancaire,En 2 fois,Valide
PAY06682,APP3483,PAR009,2022-08-02,119000,Mobile Money,Integral,Valide
PAY06683,APP3484,PAR001,2022-08-04,149000,Carte bancaire,Integral,Valide
PAY06684,APP3485,PAR006,2024-06-30,199200,PayPal,Integral,Valide
PAY06685,APP3485,PAR011,2024-06-30,43600,Mobile Money,En 2 fois,Valide
PAY06686,APP3485,PAR011,2024-07-30,43600,Mobile Money,En 2 fois,Valide
PAY06687,APP3486,PAR001,2022-01-09,149000,Carte bancaire,Integral,Valide
PAY06688,APP3487,PAR002,2022-12-24,199000,Virement,Integral,Valide
PAY06689,APP3488,PAR008,2022-06-15,39500,Virement,En 2 fois,Valide
PAY06690,APP3488,PAR008,2022-07-15,39500,Mobile Money,En 2 fois,Valide
PAY06691,APP3489,PAR002,2024-04-13,199000,Carte bancaire,Integral,Rembourse
PAY06692,APP3490,PAR007,2023-04-30,179000,Virement,Integral,Valide
PAY06693,APP3491,PAR012,2022-08-25,44500,Mobile Money,En 2 fois,Valide
PAY06694,APP3491,PAR012,2022-09-24,44500,Virement,En 2 fois,Valide
PAY06695,APP3492,PAR005,2023-05-18,39600,Mobile Money,En 2 fois,Valide
PAY06696,APP3492,PAR005,2023-06-17,39600,Mobile Money,En 2 fois,Valide
PAY06697,APP3492,PAR012,2023-05-18,71200,Mobile Money,Integral,Valide
PAY06698,APP3492,PAR006,2023-05-18,99600,Mobile Money,En 2 fois,Valide
PAY06699,APP3492,PAR006,2023-06-17,99600,Carte bancaire,En 2 fois,Valide
PAY06700,APP3493,PAR006,2024-06-30,249000,Mobile Money,Integral,Valide
PAY06701,APP3493,PAR007,2024-06-30,89500,Mobile Money,En 2 fois,Valide
PAY06702,APP3493,PAR007,2024-07-30,89500,Mobile Money,En 2 fois,Valide
PAY06703,APP3493,PAR002,2024-06-30,99500,Virement,En 2 fois,Valide
PAY06704,APP3493,PAR002,2024-07-30,99500,Carte bancaire,En 2 fois,Valide
PAY06705,APP3494,PAR009,2022-06-01,95200,Mobile Money,Integral,Valide
PAY06706,APP3495,PAR006,2023-03-02,199200,Mobile Money,Integral,Valide
PAY06707,APP3495,PAR008,2023-03-02,31600,Mobile Money,En 2 fois,Valide
PAY06708,APP3495,PAR008,2023-04-01,31600,Mobile Money,En 2 fois,Valide
PAY06709,APP3495,PAR010,2023-03-02,55200,Mobile Money,Integral,Valide
PAY06710,APP3496,PAR001,2024-06-30,149000,Carte bancaire,Integral,Valide
PAY06711,APP3497,PAR007,2023-10-04,71600,Mobile Money,En 2 fois,Valide
PAY06712,APP3497,PAR007,2023-11-03,71600,PayPal,En 2 fois,Valide
PAY06713,APP3497,PAR005,2023-10-04,39600,Mobile Money,En 2 fois,Valide
PAY06714,APP3497,PAR005,2023-11-03,39600,Virement,En 2 fois,Valide
PAY06715,APP3498,PAR012,2022-02-14,89000,Carte bancaire,Integral,Valide
PAY06716,APP3499,PAR008,2023-09-02,63200,Carte bancaire,Integral,Valide
PAY06717,APP3499,PAR012,2023-09-02,71200,Carte bancaire,Integral,Valide
PAY06718,APP3500,PAR011,2023-02-06,87200,Mobile Money,Integral,Valide
PAY06719,APP3501,PAR002,2024-03-15,159200,Carte bancaire,Integral,Valide
PAY06720,APP3501,PAR006,2024-03-15,199200,Mobile Money,Integral,Valide
PAY06721,APP3501,PAR010,2024-03-15,55200,Carte bancaire,Integral,Valide
PAY06722,APP3502,PAR002,2022-09-05,199000,Carte bancaire,Integral,Valide
PAY06723,APP3502,PAR001,2022-09-05,149000,Mobile Money,Integral,Valide
PAY06724,APP3503,PAR004,2022-09-27,32250,Virement,Mensuel,Valide
PAY06725,APP3503,PAR004,2022-10-27,32250,Mobile Money,Mensuel,Valide
PAY06726,APP3503,PAR004,2022-11-26,32250,Carte bancaire,Mensuel,Valide
PAY06727,APP3503,PAR004,2022-12-26,32250,Mobile Money,Mensuel,Valide
PAY06728,APP3504,PAR001,2023-09-25,149000,Carte bancaire,Integral,Valide
PAY06729,APP3504,PAR012,2023-09-25,89000,Mobile Money,Integral,Valide
PAY06730,APP3505,PAR003,2022-05-29,71200,Mobile Money,Integral,Valide
PAY06731,APP3505,PAR002,2022-05-29,159200,Virement,Integral,Valide
PAY06732,APP3506,PAR006,2022-12-02,249000,Mobile Money,Integral,Valide
PAY06733,APP3507,PAR012,2024-05-26,89000,Mobile Money,Integral,Valide
PAY06734,APP3508,PAR012,2022-01-29,89000,Mobile Money,Integral,Valide
PAY06735,APP3509,PAR007,2023-02-28,179000,Virement,Integral,Valide
PAY06736,APP3510,PAR004,2024-06-30,129000,Virement,Integral,Valide
PAY06737,APP3511,PAR003,2022-11-17,89000,Mobile Money,Integral,Valide
PAY06738,APP3511,PAR002,2022-11-17,199000,Mobile Money,Integral,Valide
PAY06739,APP3512,PAR004,2023-08-05,64500,Mobile Money,En 2 fois,Valide
PAY06740,APP3512,PAR004,2023-09-04,64500,Virement,En 2 fois,Echoue
PAY06741,APP3513,PAR012,2024-06-30,89000,Carte bancaire,Integral,Valide
PAY06742,APP3514,PAR006,2022-06-08,124500,Carte bancaire,En 2 fois,Valide
PAY06743,APP3514,PAR006,2022-07-08,124500,Mobile Money,En 2 fois,Valide
PAY06744,APP3514,PAR009,2022-06-08,59500,Mobile Money,En 2 fois,Valide
PAY06745,APP3514,PAR009,2022-07-08,59500,Carte bancaire,En 2 fois,Valide
PAY06746,APP3515,PAR001,2022-01-17,149000,Mobile Money,Integral,Echoue
PAY06747,APP3516,PAR012,2022-01-08,89000,PayPal,Integral,Valide
PAY06748,APP3517,PAR001,2022-05-17,119200,PayPal,Integral,Valide
PAY06749,APP3518,PAR005,2024-06-30,99000,Virement,Integral,Valide
PAY06750,APP3518,PAR001,2024-06-30,149000,Carte bancaire,Integral,Valide
PAY06751,APP3519,PAR002,2022-06-08,199000,Carte bancaire,Integral,Valide
PAY06752,APP3520,PAR001,2024-06-30,149000,Mobile Money,Integral,Valide
PAY06753,APP3521,PAR005,2022-06-01,24750,Virement,Mensuel,Valide
PAY06754,APP3521,PAR005,2022-07-01,24750,PayPal,Mensuel,Echoue
PAY06755,APP3521,PAR005,2022-07-31,24750,Carte bancaire,Mensuel,Valide
PAY06756,APP3521,PAR005,2022-08-30,24750,Mobile Money,Mensuel,Valide
PAY06757,APP3521,PAR002,2022-06-01,199000,Mobile Money,Integral,Valide
PAY06758,APP3522,PAR005,2023-07-25,79200,Mobile Money,Integral,Valide
PAY06759,APP3522,PAR006,2023-07-25,199200,Carte bancaire,Integral,Valide
PAY06760,APP3523,PAR012,2022-01-12,71200,PayPal,Integral,Valide
PAY06761,APP3523,PAR010,2022-01-12,27600,Mobile Money,En 2 fois,Valide
PAY06762,APP3523,PAR010,2022-02-11,27600,Carte bancaire,En 2 fois,Valide
PAY06763,APP3523,PAR007,2022-01-12,143200,Virement,Integral,Valide
PAY06764,APP3524,PAR005,2022-11-26,49500,Virement,En 2 fois,Valide
PAY06765,APP3524,PAR005,2022-12-26,49500,Carte bancaire,En 2 fois,Valide
PAY06766,APP3525,PAR012,2022-09-04,89000,Carte bancaire,Integral,Valide
PAY06767,APP3526,PAR003,2022-01-26,89000,Mobile Money,Integral,Valide
PAY06768,APP3527,PAR003,2023-12-12,71200,Mobile Money,Integral,Valide
PAY06769,APP3528,PAR010,2022-11-06,17250,Virement,Mensuel,Valide
PAY06770,APP3528,PAR010,2022-12-06,17250,Virement,Mensuel,Valide
PAY06771,APP3528,PAR010,2023-01-05,17250,Mobile Money,Mensuel,Valide
PAY06772,APP3528,PAR010,2023-02-04,17250,Mobile Money,Mensuel,Valide
PAY06773,APP3529,PAR008,2022-03-30,31600,Mobile Money,En 2 fois,Valide
PAY06774,APP3529,PAR008,2022-04-29,31600,Mobile Money,En 2 fois,Valide
PAY06775,APP3530,PAR002,2023-02-13,199000,Carte bancaire,Integral,Valide
PAY06776,APP3531,PAR003,2023-05-20,71200,Mobile Money,Integral,Valide
PAY06777,APP3531,PAR006,2023-05-20,199200,Mobile Money,Integral,Valide
PAY06778,APP3531,PAR012,2023-05-20,71200,PayPal,Integral,Echoue
PAY06779,APP3532,PAR010,2022-04-14,69000,Mobile Money,Integral,Valide
PAY06780,APP3533,PAR007,2022-03-18,179000,Carte bancaire,Integral,Valide
PAY06781,APP3534,PAR011,2023-02-05,109000,Carte bancaire,Integral,Valide
PAY06782,APP3535,PAR008,2024-01-20,79000,Carte bancaire,Integral,Valide
PAY06783,APP3535,PAR011,2024-01-20,54500,Mobile Money,En 2 fois,Valide
PAY06784,APP3535,PAR011,2024-02-19,54500,Virement,En 2 fois,Valide
PAY06785,APP3536,PAR002,2023-11-05,159200,Carte bancaire,Integral,Valide
PAY06786,APP3536,PAR009,2023-11-05,95200,Mobile Money,Integral,Valide
PAY06787,APP3537,PAR009,2022-09-05,119000,Virement,Integral,Valide
PAY06788,APP3538,PAR004,2022-10-01,129000,Carte bancaire,Integral,Rembourse
PAY06789,APP3539,PAR010,2022-12-15,55200,Mobile Money,Integral,Valide
PAY06790,APP3539,PAR008,2022-12-15,15800,Mobile Money,Mensuel,Valide
PAY06791,APP3539,PAR008,2023-01-14,15800,Mobile Money,Mensuel,Echoue
PAY06792,APP3539,PAR008,2023-02-13,15800,Mobile Money,Mensuel,Valide
PAY06793,APP3539,PAR008,2023-03-15,15800,Mobile Money,Mensuel,Valide
PAY06794,APP3540,PAR011,2022-01-13,109000,Mobile Money,Integral,Valide
PAY06795,APP3540,PAR008,2022-01-13,79000,Carte bancaire,Integral,Valide
PAY06796,APP3541,PAR005,2023-05-13,99000,Carte bancaire,Integral,Valide
PAY06797,APP3542,PAR006,2023-04-16,249000,Carte bancaire,Integral,Valide
PAY06798,APP3543,PAR012,2024-06-30,89000,Carte bancaire,Integral,Valide
PAY06799,APP3544,PAR008,2024-06-30,63200,Carte bancaire,Integral,Valide
PAY06800,APP3544,PAR004,2024-06-30,103200,Mobile Money,Integral,Valide
PAY06801,APP3545,PAR002,2022-06-13,99500,PayPal,En 2 fois,Valide
PAY06802,APP3545,PAR002,2022-07-13,99500,PayPal,En 2 fois,Valide
PAY06803,APP3545,PAR005,2022-06-13,24750,Mobile Money,Mensuel,Valide
PAY06804,APP3545,PAR005,2022-07-13,24750,Virement,Mensuel,Valide
PAY06805,APP3545,PAR005,2022-08-12,24750,Mobile Money,Mensuel,Valide
PAY06806,APP3545,PAR005,2022-09-11,24750,Mobile Money,Mensuel,Valide
PAY06807,APP3546,PAR005,2022-05-20,79200,Mobile Money,Integral,Valide
PAY06808,APP3546,PAR002,2022-05-20,159200,Carte bancaire,Integral,Valide
PAY06809,APP3547,PAR006,2022-08-03,249000,Mobile Money,Integral,Valide
PAY06810,APP3548,PAR009,2022-03-30,119000,Mobile Money,Integral,Valide
PAY06811,APP3549,PAR004,2022-03-18,25800,PayPal,Mensuel,Valide
PAY06812,APP3549,PAR004,2022-04-17,25800,Mobile Money,Mensuel,Valide
PAY06813,APP3549,PAR004,2022-05-17,25800,Mobile Money,Mensuel,Valide
PAY06814,APP3549,PAR004,2022-06-16,25800,Carte bancaire,Mensuel,Valide
PAY06815,APP3550,PAR011,2022-09-21,43600,PayPal,En 2 fois,Valide
PAY06816,APP3550,PAR011,2022-10-21,43600,Mobile Money,En 2 fois,Valide
PAY06817,APP3551,PAR011,2023-12-07,109000,Mobile Money,Integral,Valide
PAY06818,APP3551,PAR004,2023-12-07,64500,Virement,En 2 fois,Valide
PAY06819,APP3551,PAR004,2024-01-06,64500,Carte bancaire,En 2 fois,Valide
PAY06820,APP3552,PAR012,2023-11-11,89000,Carte bancaire,Integral,Valide
PAY06821,APP3553,PAR002,2022-06-07,199000,Mobile Money,Integral,Valide
PAY06822,APP3554,PAR002,2022-01-22,159200,Mobile Money,Integral,Valide
PAY06823,APP3554,PAR008,2022-01-22,15800,Mobile Money,Mensuel,Valide
PAY06824,APP3554,PAR008,2022-02-21,15800,Virement,Mensuel,Echoue
PAY06825,APP3554,PAR008,2022-03-23,15800,Mobile Money,Mensuel,Valide
PAY06826,APP3554,PAR008,2022-04-22,15800,Mobile Money,Mensuel,Valide
PAY06827,APP3555,PAR001,2022-02-15,149000,Mobile Money,Integral,Valide
PAY06828,APP3556,PAR004,2022-03-20,129000,PayPal,Integral,Valide
PAY06829,APP3557,PAR001,2023-03-14,149000,Carte bancaire,Integral,Valide
PAY06830,APP3558,PAR011,2022-06-17,43600,Mobile Money,En 2 fois,Valide
PAY06831,APP3558,PAR011,2022-07-17,43600,Virement,En 2 fois,Valide
PAY06832,APP3559,PAR004,2024-05-08,129000,Carte bancaire,Integral,Echoue
PAY06833,APP3560,PAR008,2022-12-13,63200,Virement,Integral,Valide
PAY06834,APP3560,PAR007,2022-12-13,143200,Virement,Integral,Valide
PAY06835,APP3561,PAR004,2022-02-25,51600,Carte bancaire,En 2 fois,Valide
PAY06836,APP3561,PAR004,2022-03-27,51600,Mobile Money,En 2 fois,Valide
PAY06837,APP3561,PAR008,2022-02-25,63200,Carte bancaire,Integral,Valide
PAY06838,APP3562,PAR002,2022-01-17,199000,Mobile Money,Integral,Valide
PAY06839,APP3563,PAR006,2023-01-15,249000,Mobile Money,Integral,Valide
PAY06840,APP3564,PAR004,2022-01-18,32250,Mobile Money,Mensuel,Valide
PAY06841,APP3564,PAR004,2022-02-17,32250,Mobile Money,Mensuel,Valide
PAY06842,APP3564,PAR004,2022-03-19,32250,Mobile Money,Mensuel,Valide
PAY06843,APP3564,PAR004,2022-04-18,32250,Mobile Money,Mensuel,Valide
PAY06844,APP3565,PAR010,2022-07-18,69000,Mobile Money,Integral,Valide
PAY06845,APP3566,PAR009,2022-05-03,95200,Mobile Money,Integral,Valide
PAY06846,APP3566,PAR012,2022-05-03,71200,PayPal,Integral,Valide
PAY06847,APP3566,PAR006,2022-05-03,99600,Carte bancaire,En 2 fois,Valide
PAY06848,APP3566,PAR006,2022-06-02,99600,Mobile Money,En 2 fois,Valide
PAY06849,APP3567,PAR005,2022-08-20,99000,Mobile Money,Integral,Valide
PAY06850,APP3567,PAR008,2022-08-20,79000,Virement,Integral,Valide
PAY06851,APP3568,PAR011,2022-09-13,109000,PayPal,Integral,Valide
PAY06852,APP3569,PAR003,2023-06-07,22250,Mobile Money,Mensuel,Valide
PAY06853,APP3569,PAR003,2023-07-07,22250,Mobile Money,Mensuel,Valide
PAY06854,APP3569,PAR003,2023-08-06,22250,Carte bancaire,Mensuel,Valide
PAY06855,APP3569,PAR003,2023-09-05,22250,Mobile Money,Mensuel,Valide
PAY06856,APP3570,PAR009,2022-04-13,95200,Mobile Money,Integral,Valide
PAY06857,APP3570,PAR002,2022-04-13,79600,Mobile Money,En 2 fois,Valide
PAY06858,APP3570,PAR002,2022-05-13,79600,Mobile Money,En 2 fois,Valide
PAY06859,APP3571,PAR003,2024-06-30,44500,Virement,En 2 fois,Valide
PAY06860,APP3571,PAR003,2024-07-30,44500,Carte bancaire,En 2 fois,Valide
PAY06861,APP3572,PAR004,2023-07-26,103200,Mobile Money,Integral,Valide
PAY06862,APP3573,PAR006,2022-06-29,249000,Mobile Money,Integral,Valide
PAY06863,APP3574,PAR007,2022-01-03,179000,Mobile Money,Integral,Valide
PAY06864,APP3574,PAR008,2022-01-03,39500,Mobile Money,En 2 fois,Valide
PAY06865,APP3574,PAR008,2022-02-02,39500,Mobile Money,En 2 fois,Valide
PAY06866,APP3574,PAR010,2022-01-03,69000,Carte bancaire,Integral,Valide
PAY06867,APP3575,PAR009,2022-06-08,119000,Virement,Integral,Valide
PAY06868,APP3576,PAR004,2023-05-06,103200,PayPal,Integral,Valide
PAY06869,APP3577,PAR007,2022-04-23,71600,Mobile Money,En 2 fois,Valide
PAY06870,APP3577,PAR007,2022-05-23,71600,Mobile Money,En 2 fois,Valide
PAY06871,APP3578,PAR004,2022-03-22,129000,Carte bancaire,Integral,Valide
PAY06872,APP3578,PAR002,2022-03-22,199000,PayPal,Integral,Valide
PAY06873,APP3579,PAR005,2023-10-28,99000,Mobile Money,Integral,Valide
PAY06874,APP3579,PAR007,2023-10-28,179000,Mobile Money,Integral,Valide
PAY06875,APP3580,PAR003,2023-08-20,71200,Carte bancaire,Integral,Valide
PAY06876,APP3581,PAR011,2024-06-30,21800,Mobile Money,Mensuel,Valide
PAY06877,APP3581,PAR011,2024-07-30,21800,Virement,Mensuel,Valide
PAY06878,APP3581,PAR011,2024-08-29,21800,Virement,Mensuel,Valide
PAY06879,APP3581,PAR011,2024-09-28,21800,Mobile Money,Mensuel,Valide
PAY06880,APP3582,PAR005,2022-03-31,99000,Mobile Money,Integral,Valide
PAY06881,APP3582,PAR010,2022-03-31,69000,Mobile Money,Integral,Valide
PAY06882,APP3583,PAR011,2023-05-27,43600,Mobile Money,En 2 fois,Valide
PAY06883,APP3583,PAR011,2023-06-26,43600,Virement,En 2 fois,Valide
PAY06884,APP3584,PAR002,2022-04-15,159200,Carte bancaire,Integral,Valide
PAY06885,APP3585,PAR003,2024-05-23,22250,Carte bancaire,Mensuel,Valide
PAY06886,APP3585,PAR003,2024-06-22,22250,Mobile Money,Mensuel,Valide
PAY06887,APP3585,PAR003,2024-07-22,22250,Carte bancaire,Mensuel,Valide
PAY06888,APP3585,PAR003,2024-08-21,22250,Mobile Money,Mensuel,Valide
PAY06889,APP3585,PAR008,2024-05-23,79000,Mobile Money,Integral,Valide
