service_id,reservation_id,hotel_id,date_service,categorie,montant,quantite
SVC07002,RES01187,HTL003,2022-02-19,Spa & Bien-etre,90066,3
SVC07003,RES06023,HTL001,2024-05-27,Blanchisserie,9257,3
SVC07004,RES06023,HTL001,2024-05-27,Restaurant,25848,3
SVC07005,RES06023,HTL001,2024-05-27,Minibar,18719,2
SVC07006,RES04423,HTL002,2024-06-12,Restaurant,27987,3
SVC07007,RES05144,HTL001,2023-11-19,Restaurant,18524,3
SVC07008,RES05144,HTL001,2023-11-20,Spa & Bien-etre,69813,2
SVC07009,RES05144,HTL001,2023-11-19,Restaurant,15782,3
SVC07010,RES05144,HTL001,2023-11-19,Transport,27414,2
SVC07011,RES05144,HTL001,2023-11-19,Restaurant,26561,3
SVC07012,RES01786,HTL002,2024-05-07,Room service,11702,2
SVC07013,RES01786,HTL002,2024-05-08,Transport,32302,1
SVC07014,RES01786,HTL002,2024-05-08,Room service,24310,3
SVC07015,RES01786,HTL002,2024-05-08,Restaurant,23761,3
SVC07016,RES04913,HTL002,2023-01-10,Room service,29239,3
SVC07017,RES02055,HTL005,2023-01-27,Room service,9714,2
SVC07018,RES02055,HTL005,2023-01-27,Restaurant,26459,3
SVC07019,RES02055,HTL005,2023-01-28,Blanchisserie,13419,2
SVC07020,RES02055,HTL005,2023-01-28,Salle conference,78528,2
SVC07021,RES02055,HTL005,2023-01-28,Room service,23612,2
SVC07022,RES04197,HTL003,2024-06-21,Minibar,9756,3
SVC07023,RES04197,HTL003,2024-06-21,Restaurant,19089,3
SVC07024,RES04197,HTL003,2024-06-21,Room service,13277,3
SVC07025,RES04197,HTL003,2024-06-21,Blanchisserie,13418,3
SVC07026,RES05380,HTL005,2022-06-06,Restaurant,23769,1
SVC07027,RES05380,HTL005,2022-06-05,Restaurant,33800,3
SVC07028,RES05380,HTL005,2022-06-06,Minibar,12626,2
SVC07029,RES01766,HTL004,2022-09-15,Restaurant,19635,2
SVC07030,RES01766,HTL004,2022-09-16,Restaurant,17681,3
SVC07031,RES01766,HTL004,2022-09-15,Minibar,8619,2
SVC07032,RES01060,HTL004,2022-04-01,Minibar,10321,2
SVC07033,RES01060,HTL004,2022-04-01,Room service,23312,1
SVC07034,RES01060,HTL004,2022-04-01,Restaurant,31119,1
SVC07035,RES03706,HTL005,2023-07-26,Restaurant,12081,2
SVC07036,RES03706,HTL005,2023-07-26,Room service,26365,1
SVC07037,RES03706,HTL005,2023-07-27,Minibar,13610,3
SVC07038,RES03706,HTL005,2023-07-27,Blanchisserie,12347,2
SVC07039,RES06643,HTL004,2023-03-22,Restaurant,13639,1
SVC07040,RES06643,HTL004,2023-03-23,Room service,29457,2
SVC07041,RES06643,HTL004,2023-03-23,Minibar,18785,2
SVC07042,RES06643,HTL004,2023-03-22,Minibar,9330,1
SVC07043,RES03143,HTL004,2022-08-20,Room service,24068,2
SVC07044,RES00911,HTL001,2022-08-25,Room service,13583,2
SVC07045,RES00911,HTL001,2022-08-25,Blanchisserie,12864,2
SVC07046,RES00911,HTL001,2022-08-25,Spa & Bien-etre,99134,1
SVC07047,RES03503,HTL005,2022-09-07,Restaurant,32112,2
SVC07048,RES03503,HTL005,2022-09-07,Minibar,18969,3
SVC07049,RES03503,HTL005,2022-09-09,Restaurant,23693,3
SVC07050,RES02468,HTL003,2023-04-14,Restaurant,18656,3
SVC07051,RES02468,HTL003,2023-04-13,Blanchisserie,8625,2
SVC07052,RES02468,HTL003,2023-04-14,Restaurant,33289,2
SVC07053,RES02468,HTL003,2023-04-14,Salle conference,71896,3
SVC07054,RES02468,HTL003,2023-04-14,Spa & Bien-etre,102436,3
SVC07055,RES07835,HTL004,2024-04-08,Restaurant,22430,3
SVC07056,RES02002,HTL004,2022-09-10,Salle conference,171333,2
SVC07057,RES02002,HTL004,2022-09-10,Minibar,13317,1
SVC07058,RES07008,HTL005,2022-01-25,Room service,14128,3
SVC07059,RES07008,HTL005,2022-01-25,Restaurant,37486,2
SVC07060,RES00052,HTL004,2023-03-24,Spa & Bien-etre,99700,3
SVC07061,RES00052,HTL004,2023-03-25,Restaurant,24843,2
SVC07062,RES00052,HTL004,2023-03-24,Room service,18697,3
SVC07063,RES00052,HTL004,2023-03-25,Transport,30138,1
SVC07064,RES00052,HTL004,2023-03-24,Restaurant,13560,1
SVC07065,RES03969,HTL003,2024-06-18,Minibar,14648,1
SVC07066,RES03969,HTL003,2024-06-18,Room service,17541,1
SVC07067,RES03969,HTL003,2024-06-17,Spa & Bien-etre,58935,1
SVC07068,RES03969,HTL003,2024-06-17,Salle conference,124842,3
SVC07069,RES01480,HTL002,2023-10-16,Restaurant,14707,2
SVC07070,RES01480,HTL002,2023-10-14,Restaurant,22817,3
SVC07071,RES01480,HTL002,2023-10-14,Spa & Bien-etre,83588,3
SVC07072,RES01480,HTL002,2023-10-16,Restaurant,29830,2
SVC07073,RES03163,HTL004,2024-06-17,Minibar,8540,3
SVC07074,RES03163,HTL004,2024-06-17,Transport,37050,3
SVC07075,RES03163,HTL004,2024-06-17,Room service,24870,2
SVC07076,RES03163,HTL004,2024-06-17,Blanchisserie,6721,1
SVC07077,RES03163,HTL004,2024-06-17,Minibar,15038,3
SVC07078,RES00486,HTL003,2024-01-05,Room service,27226,3
SVC07079,RES00486,HTL003,2024-01-06,Room service,26937,3
SVC07080,RES07721,HTL002,2023-03-27,Restaurant,34405,3
SVC07081,RES07721,HTL002,2023-03-27,Room service,25005,2
SVC07082,RES07721,HTL002,2023-03-27,Restaurant,35522,2
SVC07083,RES01904,HTL005,2022-05-25,Blanchisserie,9864,3
SVC07084,RES01904,HTL005,2022-05-25,Restaurant,22266,2
SVC07085,RES00907,HTL003,2023-10-24,Spa & Bien-etre,69071,1
SVC07086,RES00907,HTL003,2023-10-25,Transport,20483,1
SVC07087,RES00907,HTL003,2023-10-24,Restaurant,20449,1
SVC07088,RES00907,HTL003,2023-10-23,Room service,20219,1
SVC07089,RES04570,HTL002,2023-10-03,Restaurant,26056,2
SVC07090,RES04570,HTL002,2023-10-03,Blanchisserie,14311,1
SVC07091,RES04570,HTL002,2023-10-03,Blanchisserie,10682,2
SVC07092,RES04570,HTL002,2023-10-03,Restaurant,25577,1
SVC07093,RES06408,HTL001,2023-04-14,Restaurant,15504,3
SVC07094,RES06408,HTL001,2023-04-15,Restaurant,14589,2
SVC07095,RES06408,HTL001,2023-04-15,Blanchisserie,11871,2
SVC07096,RES06408,HTL001,2023-04-14,Spa & Bien-etre,38092,2
SVC07097,RES00733,HTL005,2022-02-03,Restaurant,24774,3
SVC07098,RES00733,HTL005,2022-02-02,Restaurant,22441,2
SVC07099,RES00733,HTL005,2022-02-02,Room service,13379,2
SVC07100,RES00733,HTL005,2022-02-03,Room service,14835,3
SVC07101,RES03171,HTL001,2023-08-06,Salle conference,134677,1
SVC07102,RES04526,HTL002,2022-07-12,Spa & Bien-etre,61474,1
SVC07103,RES04526,HTL002,2022-07-14,Restaurant,24341,3
SVC07104,RES01418,HTL001,2023-07-09,Restaurant,23649,2
SVC07105,RES01418,HTL001,2023-07-09,Blanchisserie,10282,1
SVC07106,RES01418,HTL001,2023-07-09,Salle conference,174913,1
SVC07107,RES01418,HTL001,2023-07-09,Restaurant,26431,1
SVC07108,RES01418,HTL001,2023-07-09,Restaurant,12940,1
SVC07109,RES04126,HTL001,2023-07-03,Blanchisserie,12045,1
SVC07110,RES04126,HTL001,2023-07-01,Minibar,7297,3
SVC07111,RES04126,HTL001,2023-07-01,Transport,40539,1
SVC07112,RES04126,HTL001,2023-07-02,Minibar,8748,2
SVC07113,RES04126,HTL001,2023-07-02,Minibar,11881,3
SVC07114,RES06835,HTL005,2023-05-11,Blanchisserie,14820,2
SVC07115,RES06835,HTL005,2023-05-11,Room service,15280,2
SVC07116,RES07139,HTL001,2023-10-23,Room service,23098,3
SVC07117,RES07139,HTL001,2023-10-22,Blanchisserie,13682,2
SVC07118,RES07799,HTL005,2023-11-29,Minibar,8216,1
SVC07119,RES07799,HTL005,2023-11-30,Spa & Bien-etre,85900,1
SVC07120,RES05727,HTL002,2023-11-06,Restaurant,15775,3
SVC07121,RES05727,HTL002,2023-11-06,Room service,26857,2
SVC07122,RES05727,HTL002,2023-11-06,Spa & Bien-etre,91175,1
SVC07123,RES05727,HTL002,2023-11-06,Transport,43058,2
SVC07124,RES06464,HTL003,2024-04-04,Minibar,14924,2
SVC07125,RES06464,HTL003,2024-04-04,Blanchisserie,12028,2
SVC07126,RES06464,HTL003,2024-04-04,Blanchisserie,7745,3
SVC07127,RES06464,HTL003,2024-04-04,Transport,40034,2
SVC07128,RES06464,HTL003,2024-04-04,Restaurant,24912,1
SVC07129,RES01208,HTL003,2023-07-24,Minibar,19789,3
SVC07130,RES01208,HTL003,2023-07-23,Restaurant,19905,3
SVC07131,RES01208,HTL003,2023-07-24,Blanchisserie,5364,1
SVC07132,RES01208,HTL003,2023-07-23,Restaurant,36839,3
SVC07133,RES01208,HTL003,2023-07-23,Restaurant,27440,3
SVC07134,RES00834,HTL001,2023-12-30,Transport,37556,2
SVC07135,RES00834,HTL001,2023-12-27,Minibar,17454,1
SVC07136,RES00834,HTL001,2023-12-26,Minibar,17025,1
SVC07137,RES07562,HTL002,2023-05-13,Salle conference,82302,2
SVC07138,RES04143,HTL005,2024-02-10,Salle conference,145281,1
SVC07139,RES04143,HTL005,2024-02-10,Blanchisserie,5945,3
SVC07140,RES04143,HTL005,2024-02-10,Restaurant,16469,1
SVC07141,RES04143,HTL005,2024-02-10,Restaurant,29886,1
SVC07142,RES04143,HTL005,2024-02-10,Minibar,9277,3
SVC07143,RES02422,HTL003,2022-06-14,Restaurant,27173,3
SVC07144,RES02422,HTL003,2022-06-12,Blanchisserie,13530,1
SVC07145,RES02422,HTL003,2022-06-13,Room service,16675,1
SVC07146,RES02422,HTL003,2022-06-13,Room service,25429,2
SVC07147,RES02422,HTL003,2022-06-12,Minibar,7702,3
SVC07148,RES02344,HTL004,2022-08-31,Room service,11680,3
SVC07149,RES05454,HTL001,2023-04-08,Transport,38701,1
SVC07150,RES05454,HTL001,2023-04-08,Minibar,11284,2
SVC07151,RES05454,HTL001,2023-04-07,Room service,10569,1
SVC07152,RES05454,HTL001,2023-04-08,Restaurant,20315,2
SVC07153,RES03953,HTL004,2022-06-03,Spa & Bien-etre,88916,3
SVC07154,RES03953,HTL004,2022-06-03,Restaurant,16965,3
SVC07155,RES03953,HTL004,2022-06-03,Restaurant,24664,3
SVC07156,RES03953,HTL004,2022-06-03,Room service,9821,3
SVC07157,RES02865,HTL003,2023-05-06,Minibar,8620,3
SVC07158,RES02865,HTL003,2023-05-06,Transport,28583,2
SVC07159,RES02865,HTL003,2023-05-07,Restaurant,17510,2
SVC07160,RES02865,HTL003,2023-05-07,Room service,20389,3
SVC07161,RES02865,HTL003,2023-05-07,Room service,22654,3
SVC07162,RES01496,HTL003,2023-11-12,Restaurant,29561,1
SVC07163,RES01496,HTL003,2023-11-14,Restaurant,14346,2
SVC07164,RES01496,HTL003,2023-11-15,Restaurant,21562,2
SVC07165,RES01496,HTL003,2023-11-14,Restaurant,13777,1
SVC07166,RES01496,HTL003,2023-11-12,Minibar,7965,2
SVC07167,RES05856,HTL005,2024-05-17,Spa & Bien-etre,60379,2
SVC07168,RES05856,HTL005,2024-05-14,Minibar,15402,1
SVC07169,RES02023,HTL001,2022-09-13,Minibar,8006,1
SVC07170,RES02023,HTL001,2022-09-12,Transport,22485,3
SVC07171,RES02023,HTL001,2022-09-14,Blanchisserie,14558,1
SVC07172,RES02023,HTL001,2022-09-12,Blanchisserie,12840,1
SVC07173,RES02023,HTL001,2022-09-14,Room service,27623,2
SVC07174,RES02141,HTL004,2022-02-28,Room service,25378,2
SVC07175,RES02141,HTL004,2022-02-27,Restaurant,27245,1
SVC07176,RES02141,HTL004,2022-02-28,Room service,17979,3
SVC07177,RES02141,HTL004,2022-02-27,Spa & Bien-etre,81611,1
SVC07178,RES02141,HTL004,2022-02-27,Restaurant,17599,2
SVC07179,RES06927,HTL001,2023-01-12,Room service,11722,1
SVC07180,RES04808,HTL003,2023-04-28,Transport,21617,2
SVC07181,RES04808,HTL003,2023-04-28,Blanchisserie,6479,3
SVC07182,RES04808,HTL003,2023-04-28,Room service,16714,3
SVC07183,RES04808,HTL003,2023-04-28,Room service,24919,2
SVC07184,RES04808,HTL003,2023-04-28,Transport,30920,3
SVC07185,RES04642,HTL001,2023-08-19,Blanchisserie,11861,1
SVC07186,RES04642,HTL001,2023-08-19,Restaurant,24752,3
SVC07187,RES03611,HTL002,2022-09-22,Restaurant,15267,1
SVC07188,RES03611,HTL002,2022-09-21,Minibar,14927,1
SVC07189,RES03611,HTL002,2022-09-22,Restaurant,20148,3
SVC07190,RES03611,HTL002,2022-09-22,Spa & Bien-etre,44406,2
SVC07191,RES00527,HTL004,2023-06-05,Blanchisserie,9707,3
SVC07192,RES02434,HTL001,2022-11-02,Minibar,17029,2
SVC07193,RES02434,HTL001,2022-10-30,Minibar,16400,3
SVC07194,RES05444,HTL001,2022-10-07,Restaurant,31224,1
SVC07195,RES04484,HTL002,2024-03-25,Room service,19629,1
SVC07196,RES04484,HTL002,2024-03-23,Spa & Bien-etre,70941,3
SVC07197,RES04484,HTL002,2024-03-23,Blanchisserie,14864,3
SVC07198,RES04484,HTL002,2024-03-24,Salle conference,146970,2
SVC07199,RES06145,HTL004,2023-11-20,Transport,18216,3
SVC07200,RES00034,HTL004,2022-01-04,Minibar,10955,1
SVC07201,RES02053,HTL003,2023-01-14,Restaurant,31930,1
SVC07202,RES02053,HTL003,2023-01-18,Transport,47637,2
SVC07203,RES02053,HTL003,2023-01-17,Room service,17386,1
SVC07204,RES02053,HTL003,2023-01-16,Restaurant,28507,2
SVC07205,RES03453,HTL002,2023-03-20,Room service,16055,3
SVC07206,RES04022,HTL002,2023-12-31,Spa & Bien-etre,73103,1
SVC07207,RES04022,HTL002,2024-01-01,Restaurant,17149,3
SVC07208,RES03887,HTL001,2023-11-28,Minibar,18987,1
SVC07209,RES03887,HTL001,2023-11-28,Transport,48364,2
SVC07210,RES05179,HTL005,2022-09-03,Restaurant,35977,3
SVC07211,RES05179,HTL005,2022-09-03,Blanchisserie,13534,2
SVC07212,RES05482,HTL001,2024-04-20,Transport,20084,3
SVC07213,RES07041,HTL003,2023-06-11,Restaurant,24927,3
SVC07214,RES07041,HTL003,2023-06-12,Restaurant,31582,1
SVC07215,RES00689,HTL001,2023-09-10,Room service,24551,1
SVC07216,RES00689,HTL001,2023-09-10,Restaurant,12558,3
SVC07217,RES00689,HTL001,2023-09-10,Blanchisserie,10887,3
SVC07218,RES00689,HTL001,2023-09-10,Minibar,19608,1
SVC07219,RES00689,HTL001,2023-09-10,Restaurant,22785,2
SVC07220,RES07622,HTL001,2022-11-14,Room service,23606,3
SVC07221,RES07622,HTL001,2022-11-14,Spa & Bien-etre,42725,3
SVC07222,RES07995,HTL002,2022-01-27,Restaurant,35166,3
SVC07223,RES07995,HTL002,2022-01-27,Minibar,8692,3
SVC07224,RES07995,HTL002,2022-01-26,Blanchisserie,5808,1
SVC07225,RES07995,HTL002,2022-01-26,Salle conference,143758,1
SVC07226,RES01174,HTL004,2023-06-22,Spa & Bien-etre,77120,3
SVC07227,RES01174,HTL004,2023-06-22,Minibar,7772,2
SVC07228,RES01174,HTL004,2023-06-24,Restaurant,15288,1
SVC07229,RES00926,HTL004,2022-05-02,Minibar,7248,2
SVC07230,RES00926,HTL004,2022-05-01,Restaurant,35911,2
SVC07231,RES00926,HTL004,2022-05-02,Restaurant,34525,2
SVC07232,RES00926,HTL004,2022-05-01,Restaurant,35352,1
SVC07233,RES00926,HTL004,2022-05-02,Restaurant,13451,3
SVC07234,RES03742,HTL003,2023-08-08,Restaurant,12835,2
SVC07235,RES03742,HTL003,2023-08-09,Minibar,7531,1
SVC07236,RES03742,HTL003,2023-08-09,Minibar,18487,3
SVC07237,RES03742,HTL003,2023-08-07,Room service,14475,3
SVC07238,RES00976,HTL004,2023-08-09,Room service,29302,1
SVC07239,RES00976,HTL004,2023-08-09,Transport,28177,2
SVC07240,RES00976,HTL004,2023-08-09,Minibar,11501,3
SVC07241,RES00976,HTL004,2023-08-09,Restaurant,25821,3
SVC07242,RES00976,HTL004,2023-08-09,Transport,47200,1
SVC07243,RES06260,HTL001,2022-10-20,Restaurant,13801,3
SVC07244,RES06260,HTL001,2022-10-20,Minibar,9398,2
SVC07245,RES06260,HTL001,2022-10-20,Restaurant,15655,1
SVC07246,RES06260,HTL001,2022-10-20,Spa & Bien-etre,40252,3
SVC07247,RES00120,HTL002,2023-01-29,Transport,38440,2
SVC07248,RES00120,HTL002,2023-01-29,Minibar,15400,3
SVC07249,RES00120,HTL002,2023-01-29,Restaurant,26434,3
SVC07250,RES00120,HTL002,2023-01-29,Spa & Bien-etre,80409,1
SVC07251,RES00120,HTL002,2023-01-29,Transport,20835,1
SVC07252,RES07696,HTL005,2023-09-13,Restaurant,13064,1
SVC07253,RES06193,HTL004,2023-10-06,Restaurant,17085,2
SVC07254,RES06873,HTL002,2024-04-20,Spa & Bien-etre,110156,3
SVC07255,RES06873,HTL002,2024-04-19,Spa & Bien-etre,42009,3
SVC07256,RES06873,HTL002,2024-04-20,Room service,15839,1
SVC07257,RES06873,HTL002,2024-04-20,Transport,49693,3
SVC07258,RES06873,HTL002,2024-04-20,Room service,16333,3
SVC07259,RES02796,HTL003,2023-09-22,Restaurant,31380,2
SVC07260,RES02796,HTL003,2023-09-23,Blanchisserie,5942,3
SVC07261,RES07627,HTL002,2022-07-21,Restaurant,24630,2
SVC07262,RES07627,HTL002,2022-07-17,Salle conference,153501,2
SVC07263,RES07627,HTL002,2022-07-21,Restaurant,35573,2
SVC07264,RES07627,HTL002,2022-07-18,Spa & Bien-etre,65017,2
SVC07265,RES02692,HTL001,2022-08-14,Minibar,14689,1
SVC07266,RES02692,HTL001,2022-08-14,Spa & Bien-etre,90497,2
SVC07267,RES02692,HTL001,2022-08-14,Blanchisserie,10716,1
SVC07268,RES05878,HTL001,2024-05-22,Blanchisserie,6251,2
SVC07269,RES05878,HTL001,2024-05-21,Spa & Bien-etre,36476,3
SVC07270,RES05878,HTL001,2024-05-20,Transport,40761,3
SVC07271,RES05878,HTL001,2024-05-21,Restaurant,30353,2
SVC07272,RES05878,HTL001,2024-05-20,Spa & Bien-etre,93690,2
SVC07273,RES02003,HTL004,2023-12-19,Restaurant,36112,1
SVC07274,RES02003,HTL004,2023-12-19,Room service,12868,2
SVC07275,RES02003,HTL004,2023-12-20,Blanchisserie,5496,1
SVC07276,RES04505,HTL001,2024-05-13,Salle conference,167726,2
SVC07277,RES04505,HTL001,2024-05-13,Room service,15990,2
SVC07278,RES04505,HTL001,2024-05-13,Room service,17302,2
SVC07279,RES00840,HTL003,2022-10-23,Minibar,19573,1
SVC07280,RES00840,HTL003,2022-10-23,Restaurant,27996,2
SVC07281,RES00840,HTL003,2022-10-24,Restaurant,28393,3
SVC07282,RES07806,HTL005,2022-03-11,Restaurant,15646,1
SVC07283,RES07806,HTL005,2022-03-11,Blanchisserie,14100,1
SVC07284,RES07806,HTL005,2022-03-11,Room service,19725,2
SVC07285,RES06456,HTL002,2023-11-28,Blanchisserie,14521,2
SVC07286,RES06456,HTL002,2023-11-30,Minibar,19725,2
SVC07287,RES06346,HTL003,2023-02-06,Spa & Bien-etre,71387,3
SVC07288,RES06346,HTL003,2023-02-06,Restaurant,12419,1
SVC07289,RES06346,HTL003,2023-02-06,Restaurant,20931,2
SVC07290,RES05130,HTL001,2023-08-02,Restaurant,33587,2
SVC07291,RES05130,HTL001,2023-08-03,Transport,23510,1
SVC07292,RES05130,HTL001,2023-08-02,Restaurant,24102,3
SVC07293,RES03439,HTL005,2024-01-12,Room service,20685,1
SVC07294,RES01996,HTL003,2022-12-04,Salle conference,171091,3
SVC07295,RES01996,HTL003,2022-12-04,Restaurant,21321,3
SVC07296,RES05523,HTL001,2023-09-04,Room service,23805,1
SVC07297,RES05523,HTL001,2023-09-04,Blanchisserie,6789,3
SVC07298,RES05523,HTL001,2023-09-03,Salle conference,85221,2
SVC07299,RES01186,HTL004,2023-05-21,Room service,17555,1
SVC07300,RES01186,HTL004,2023-05-21,Spa & Bien-etre,101256,3
SVC07301,RES01186,HTL004,2023-05-21,Room service,21457,3
SVC07302,RES01186,HTL004,2023-05-21,Spa & Bien-etre,77837,2
SVC07303,RES01186,HTL004,2023-05-21,Room service,19532,2
SVC07304,RES05621,HTL003,2022-11-22,Blanchisserie,13151,2
SVC07305,RES05621,HTL003,2022-11-24,Restaurant,36518,3
SVC07306,RES05621,HTL003,2022-11-23,Room service,29683,3
SVC07307,RES05621,HTL003,2022-11-23,Restaurant,35637,1
SVC07308,RES05621,HTL003,2022-11-22,Spa & Bien-etre,55010,3
SVC07309,RES03733,HTL004,2022-03-05,Restaurant,20144,3
SVC07310,RES03733,HTL004,2022-03-05,Restaurant,13619,1
SVC07311,RES03733,HTL004,2022-03-06,Blanchisserie,5661,3
SVC07312,RES03733,HTL004,2022-03-04,Restaurant,15671,1
SVC07313,RES07941,HTL004,2023-10-04,Minibar,6663,1
SVC07314,RES07941,HTL004,2023-10-02,Restaurant,18593,3
SVC07315,RES07941,HTL004,2023-10-03,Restaurant,21139,3
SVC07316,RES07941,HTL004,2023-10-02,Minibar,8721,1
SVC07317,RES07941,HTL004,2023-10-02,Restaurant,13317,1
SVC07318,RES07039,HTL002,2022-06-11,Restaurant,23031,1
SVC07319,RES07039,HTL002,2022-06-10,Room service,15298,2
SVC07320,RES03105,HTL003,2024-03-08,Room service,19799,1
SVC07321,RES02681,HTL004,2022-11-16,Restaurant,25031,3
SVC07322,RES02681,HTL004,2022-11-15,Restaurant,12243,1
SVC07323,RES02681,HTL004,2022-11-15,Restaurant,19061,2
SVC07324,RES02681,HTL004,2022-11-15,Restaurant,24502,3
SVC07325,RES01810,HTL005,2023-02-17,Transport,20453,2
SVC07326,RES01810,HTL005,2023-02-18,Restaurant,35613,2
SVC07327,RES01810,HTL005,2023-02-17,Spa & Bien-etre,72790,1
SVC07328,RES06739,HTL001,2024-02-08,Restaurant,34620,2
SVC07329,RES06739,HTL001,2024-02-08,Restaurant,24101,1
SVC07330,RES06739,HTL001,2024-02-07,Minibar,18331,2
SVC07331,RES07336,HTL004,2022-06-05,Transport,24570,1
SVC07332,RES02524,HTL004,2022-03-06,Minibar,15579,3
SVC07333,RES02524,HTL004,2022-03-06,Minibar,16554,1
SVC07334,RES02524,HTL004,2022-03-06,Salle conference,171062,2
SVC07335,RES02524,HTL004,2022-03-06,Room service,25696,3
SVC07336,RES02524,HTL004,2022-03-06,Salle conference,74725,3
SVC07337,RES02627,HTL003,2022-08-17,Blanchisserie,9792,2
SVC07338,RES02627,HTL003,2022-08-17,Room service,13383,3
SVC07339,RES02627,HTL003,2022-08-17,Room service,28128,1
SVC07340,RES02627,HTL003,2022-08-17,Blanchisserie,14697,3
SVC07341,RES02627,HTL003,2022-08-18,Restaurant,25712,1
SVC07342,RES06140,HTL005,2022-03-18,Minibar,17281,1
SVC07343,RES06140,HTL005,2022-03-17,Room service,15322,1
SVC07344,RES06140,HTL005,2022-03-19,Room service,11747,1
SVC07345,RES02962,HTL002,2022-07-22,Minibar,7558,3
SVC07346,RES02962,HTL002,2022-07-22,Transport,32390,3
SVC07347,RES07787,HTL004,2023-08-23,Room service,19877,3
SVC07348,RES07787,HTL004,2023-08-24,Transport,23034,3
SVC07349,RES07787,HTL004,2023-08-26,Spa & Bien-etre,45759,3
SVC07350,RES07787,HTL004,2023-08-26,Room service,18954,1
SVC07351,RES07906,HTL002,2023-09-29,Restaurant,21816,2
SVC07352,RES03018,HTL003,2023-01-03,Room service,27166,3
SVC07353,RES05013,HTL005,2023-08-29,Spa & Bien-etre,110923,3
SVC07354,RES03203,HTL003,2022-08-17,Transport,32873,1
SVC07355,RES03203,HTL003,2022-08-18,Minibar,17301,1
SVC07356,RES03203,HTL003,2022-08-18,Room service,10271,1
SVC07357,RES03203,HTL003,2022-08-18,Restaurant,12252,1
SVC07358,RES03203,HTL003,2022-08-18,Restaurant,33440,3
SVC07359,RES00196,HTL005,2023-06-23,Restaurant,34420,2
SVC07360,RES00196,HTL005,2023-06-22,Blanchisserie,13662,2
SVC07361,RES00196,HTL005,2023-06-23,Minibar,6598,2
SVC07362,RES06825,HTL005,2023-09-27,Blanchisserie,5590,2
SVC07363,RES06825,HTL005,2023-09-29,Blanchisserie,14737,2
SVC07364,RES03508,HTL003,2024-04-10,Restaurant,20800,3
SVC07365,RES03508,HTL003,2024-04-11,Restaurant,18173,3
SVC07366,RES03508,HTL003,2024-04-11,Minibar,12968,2
SVC07367,RES06642,HTL004,2023-04-18,Room service,28603,1
SVC07368,RES06642,HTL004,2023-04-18,Restaurant,30288,2
SVC07369,RES06642,HTL004,2023-04-16,Transport,20396,3
SVC07370,RES06642,HTL004,2023-04-18,Room service,22552,2
SVC07371,RES06642,HTL004,2023-04-18,Restaurant,30497,2
SVC07372,RES01315,HTL001,2022-02-16,Room service,15466,1
SVC07373,RES02395,HTL004,2023-07-21,Blanchisserie,14689,3
SVC07374,RES02395,HTL004,2023-07-21,Transport,20478,2
SVC07375,RES02395,HTL004,2023-07-21,Room service,11843,2
SVC07376,RES02395,HTL004,2023-07-21,Minibar,14533,1
SVC07377,RES05430,HTL004,2023-09-02,Restaurant,18514,3
SVC07378,RES05430,HTL004,2023-09-02,Minibar,18282,1
SVC07379,RES05430,HTL004,2023-09-02,Blanchisserie,14734,3
SVC07380,RES03951,HTL002,2024-04-13,Spa & Bien-etre,94781,3
SVC07381,RES03951,HTL002,2024-04-12,Minibar,11688,3
SVC07382,RES06181,HTL002,2023-02-18,Transport,18607,2
SVC07383,RES06181,HTL002,2023-02-17,Restaurant,18236,1
SVC07384,RES06181,HTL002,2023-02-19,Restaurant,19473,3
SVC07385,RES06181,HTL002,2023-02-19,Minibar,15653,2
SVC07386,RES06181,HTL002,2023-02-18,Restaurant,23124,1
SVC07387,RES02851,HTL005,2023-02-06,Restaurant,15682,3
SVC07388,RES07959,HTL005,2023-08-26,Restaurant,23201,2
SVC07389,RES07959,HTL005,2023-08-26,Restaurant,26304,1
SVC07390,RES01937,HTL004,2023-03-12,Restaurant,29569,3
SVC07391,RES01937,HTL004,2023-03-11,Room service,20130,1
SVC07392,RES00892,HTL001,2022-08-22,Room service,26077,3
SVC07393,RES00892,HTL001,2022-08-22,Spa & Bien-etre,61016,1
SVC07394,RES00892,HTL001,2022-08-22,Minibar,18198,2
SVC07395,RES00892,HTL001,2022-08-22,Blanchisserie,12007,1
SVC07396,RES00892,HTL001,2022-08-22,Minibar,7426,2
