reservation_id,hotel_id,chambre_id,client_id,date_arrivee,date_depart,nb_nuits,nb_adultes,canal,motif_sejour,prix_nuit_remise,montant_total,statut,csat,date_reservation
RES07578,HTL002,CH0196,CLI1199,2023-06-25,2023-06-27,2,2,Agence voyage,Famille,110400,220800,Terminee,5.0,2023-05-17
RES07579,HTL003,CH0254,CLI1607,2022-03-31,2022-04-02,2,1,Corporate,Tourisme,117300,234600,Terminee,4.0,2022-03-04
RES07580,HTL001,CH0100,CLI1578,2023-04-15,2023-04-17,2,1,Direct,Famille,207000,414000,Terminee,5.0,2023-02-16
RES07581,HTL004,CH0299,CLI2015,2022-06-26,2022-06-28,2,1,Booking.com,Affaires,72000,144000,Terminee,5.0,2022-06-21
RES07582,HTL001,CH0086,CLI0105,2022-09-25,2022-09-27,2,1,Direct,Transit,207000,414000,Terminee,5.0,2022-08-18
RES07583,HTL003,CH0205,CLI2707,2022-08-30,2022-08-31,1,1,Corporate,Transit,78200,78200,Terminee,4.0,2022-07-22
RES07584,HTL005,CH0461,CLI2508,2023-06-03,2023-06-07,4,1,Booking.com,Affaires,210600,842400,Terminee,5.0,2023-04-11
RES07585,HTL001,CH0036,CLI0787,2023-01-02,2023-01-05,3,2,Direct,Tourisme,92000,276000,Terminee,2.0,2022-11-25
RES07586,HTL003,CH0215,CLI1966,2022-01-26,2022-01-30,4,2,Booking.com,Tourisme,124200,496800,Terminee,4.0,2021-12-19
RES07587,HTL005,CH0445,CLI1427,2023-02-25,2023-03-02,5,1,Expedia,Tourisme,137280,686400,Terminee,3.0,2023-02-23
RES07588,HTL005,CH0434,CLI1907,2023-12-20,2023-12-22,2,3,Booking.com,Famille,409500,819000,Terminee,5.0,2023-12-17
RES07589,HTL005,CH0383,CLI0588,2022-08-07,2022-08-09,2,2,Booking.com,Tourisme,140400,280800,Terminee,4.0,2022-07-01
RES07590,HTL001,CH0104,CLI1668,2024-01-24,2024-01-26,2,1,Expedia,Conference,80960,161920,Terminee,5.0,2024-01-05
RES07591,HTL001,CH0082,CLI2796,2023-07-12,2023-07-19,7,2,Agence voyage,Tourisme,84640,592480,Terminee,5.0,2023-05-22
RES07592,HTL004,CH0342,CLI1126,2022-07-19,2022-07-23,4,2,Booking.com,Affaires,72000,288000,Terminee,5.0,2022-05-31
RES07593,HTL005,CH0428,CLI2013,2023-05-19,2023-05-21,2,2,Agence voyage,Conference,215280,430560,Terminee,3.0,2023-05-07
RES07594,HTL005,CH0429,CLI0361,2022-10-11,2022-10-13,2,2,Direct,Conference,104000,208000,Terminee,5.0,2022-09-07
RES07595,HTL002,CH0141,CLI1839,2023-01-05,2023-01-10,5,2,Direct,Affaires,120000,600000,Terminee,3.0,2022-11-30
RES07596,HTL002,CH0197,CLI1929,2024-05-10,2024-05-14,4,1,Booking.com,Tourisme,72000,288000,Confirmee,,2024-04-07
RES07597,HTL003,CH0255,CLI1144,2022-01-01,2022-01-05,4,2,Expedia,Famille,121440,485760,Terminee,3.0,2021-12-02
RES07598,HTL002,CH0139,CLI2935,2022-09-12,2022-09-13,1,2,Direct,Conference,80000,80000,Terminee,5.0,2022-07-26
RES07599,HTL002,CH0172,CLI2890,2024-03-19,2024-03-23,4,2,Booking.com,Conference,108000,432000,Terminee,2.0,2024-02-15
RES07600,HTL002,CH0149,CLI1507,2022-03-09,2022-03-10,1,1,Expedia,Affaires,70400,70400,Terminee,3.0,2022-02-27
RES07601,HTL004,CH0335,CLI0905,2024-05-16,2024-05-20,4,1,Expedia,Tourisme,308000,1232000,Confirmee,,2024-05-01
RES07602,HTL002,CH0144,CLI0266,2023-10-14,2023-10-16,2,2,Direct,Tourisme,180000,360000,Terminee,4.0,2023-09-02
RES07603,HTL001,CH0043,CLI0982,2022-10-12,2022-10-16,4,2,Expedia,Conference,182160,728640,Terminee,2.0,2022-09-25
RES07604,HTL005,CH0376,CLI2390,2023-07-12,2023-07-14,2,2,Direct,Tourisme,156000,312000,Terminee,5.0,2023-06-21
RES07605,HTL003,CH0211,CLI2703,2023-04-23,2023-04-26,3,1,Direct,Tourisme,138000,414000,Terminee,5.0,2023-04-11
RES07606,HTL005,CH0446,CLI1662,2022-02-02,2022-02-05,3,2,Direct,Conference,455000,1365000,Terminee,5.0,2022-01-07
RES07607,HTL003,CH0289,CLI2976,2023-01-28,2023-02-01,4,1,Direct,Conference,92000,368000,Terminee,5.0,2023-01-02
RES07608,HTL001,CH0037,CLI1230,2024-04-07,2024-04-09,2,2,Agence voyage,Conference,84640,169280,Annulee,,2024-03-09
RES07609,HTL002,CH0155,CLI2868,2022-10-17,2022-10-19,2,1,Direct,Tourisme,120000,240000,Terminee,2.0,2022-10-02
RES07610,HTL001,CH0072,CLI0775,2022-08-09,2022-08-11,2,1,Booking.com,Transit,124200,248400,Terminee,5.0,2022-07-05
RES07611,HTL002,CH0170,CLI1423,2022-03-05,2022-03-08,3,1,Expedia,Affaires,70400,211200,Terminee,5.0,2022-03-01
RES07612,HTL005,CH0386,CLI2045,2023-02-18,2023-02-23,5,1,Agence voyage,Conference,95680,478400,Terminee,5.0,2022-12-25
RES07613,HTL003,CH0217,CLI2884,2023-05-21,2023-05-24,3,2,Agence voyage,Conference,84640,253920,Terminee,3.0,2023-04-16
RES07614,HTL001,CH0051,CLI1953,2024-04-11,2024-04-13,2,2,Direct,Tourisme,138000,276000,Terminee,4.0,2024-02-27
RES07615,HTL002,CH0189,CLI2857,2024-06-24,2024-06-25,1,2,Expedia,Affaires,105600,105600,Confirmee,,2024-05-31
RES07616,HTL002,CH0147,CLI1738,2023-07-19,2023-07-23,4,1,Booking.com,Affaires,72000,288000,Terminee,2.0,2023-05-23
RES07617,HTL002,CH0200,CLI2182,2022-01-22,2022-01-27,5,2,Direct,Tourisme,80000,400000,Terminee,5.0,2021-12-20
RES07618,HTL005,CH0507,CLI1154,2022-10-07,2022-10-08,1,2,Booking.com,Affaires,93600,93600,Terminee,3.0,2022-08-17
RES07619,HTL005,CH0418,CLI0699,2023-01-19,2023-01-21,2,2,Booking.com,Affaires,210600,421200,Terminee,5.0,2022-12-31
RES07620,HTL004,CH0346,CLI2075,2022-12-13,2022-12-16,3,1,Booking.com,Affaires,108000,324000,Annulee,,2022-11-05
RES07621,HTL004,CH0326,CLI0158,2024-03-15,2024-03-20,5,1,Direct,Tourisme,120000,600000,Terminee,5.0,2024-02-08
RES07622,HTL001,CH0104,CLI0746,2022-11-14,2022-11-15,1,1,Booking.com,Affaires,82800,82800,Terminee,5.0,2022-11-13
RES07623,HTL005,CH0381,CLI0849,2022-03-22,2022-03-26,4,3,Booking.com,Conference,93600,374400,Terminee,2.0,2022-03-12
RES07624,HTL001,CH0003,CLI1940,2023-07-10,2023-07-14,4,1,Corporate,Tourisme,175950,703800,Terminee,4.0,2023-05-12
RES07625,HTL003,CH0210,CLI2474,2022-02-15,2022-02-16,1,1,Expedia,Famille,80960,80960,Terminee,4.0,2022-01-27
RES07626,HTL001,CH0081,CLI1031,2022-08-02,2022-08-07,5,3,Direct,Tourisme,138000,690000,Terminee,3.0,2022-06-10
RES07627,HTL002,CH0177,CLI2445,2022-07-16,2022-07-23,7,2,Booking.com,Transit,162000,1134000,Terminee,3.0,2022-07-13
RES07628,HTL004,CH0318,CLI0739,2024-01-12,2024-01-19,7,2,Booking.com,Tourisme,72000,504000,Terminee,4.0,2023-12-04
RES07629,HTL001,CH0064,CLI0930,2022-01-19,2022-01-22,3,1,Direct,Affaires,207000,621000,Terminee,3.0,2022-01-18
RES07630,HTL004,CH0332,CLI1344,2024-05-10,2024-05-12,2,2,Direct,Tourisme,80000,160000,Terminee,5.0,2024-04-26
RES07631,HTL001,CH0116,CLI0433,2023-05-18,2023-05-20,2,2,Booking.com,Conference,82800,165600,Terminee,2.0,2023-03-29
RES07632,HTL004,CH0336,CLI0189,2022-05-13,2022-05-17,4,3,Agence voyage,Tourisme,73600,294400,Terminee,4.0,2022-05-09
RES07633,HTL002,CH0186,CLI1664,2023-06-21,2023-06-25,4,1,Direct,Famille,120000,480000,Terminee,4.0,2023-06-11
RES07634,HTL001,CH0089,CLI0122,2022-10-09,2022-10-10,1,1,Direct,Affaires,92000,92000,Terminee,5.0,2022-10-02
RES07635,HTL005,CH0481,CLI0375,2023-04-28,2023-04-30,2,2,Booking.com,Conference,93600,187200,Annulee,,2023-03-03
RES07636,HTL005,CH0416,CLI0635,2024-06-20,2024-06-24,4,1,Direct,Transit,234000,936000,Terminee,3.0,2024-04-22
RES07637,HTL002,CH0170,CLI2897,2024-02-18,2024-02-20,2,2,Direct,Transit,80000,160000,Terminee,4.0,2023-12-24
RES07638,HTL005,CH0499,CLI0333,2022-11-22,2022-11-26,4,2,Booking.com,Affaires,409500,1638000,Terminee,5.0,2022-11-06
RES07639,HTL004,CH0308,CLI1270,2023-07-24,2023-07-26,2,3,Booking.com,Affaires,72000,144000,Terminee,4.0,2023-07-14
RES07640,HTL003,CH0244,CLI0343,2024-05-13,2024-05-17,4,3,Expedia,Famille,80960,323840,Confirmee,,2024-03-21
RES07641,HTL005,CH0509,CLI2413,2024-01-16,2024-01-18,2,2,Direct,Tourisme,104000,208000,Terminee,5.0,2023-11-27
RES07642,HTL001,CH0018,CLI0102,2023-08-01,2023-08-03,2,1,Expedia,Conference,80960,161920,Terminee,4.0,2023-07-15
RES07643,HTL005,CH0509,CLI1454,2022-10-11,2022-10-14,3,2,Direct,Tourisme,104000,312000,Terminee,5.0,2022-08-18
RES07644,HTL004,CH0323,CLI1178,2022-01-30,2022-02-01,2,1,Direct,Affaires,350000,700000,Terminee,4.0,2022-01-08
RES07645,HTL001,CH0064,CLI2836,2023-07-27,2023-08-01,5,1,Direct,Transit,207000,1035000,Terminee,5.0,2023-07-25
RES07646,HTL004,CH0307,CLI2875,2023-10-03,2023-10-06,3,2,Direct,Tourisme,80000,240000,Terminee,2.0,2023-08-30
RES07647,HTL002,CH0170,CLI2323,2022-06-29,2022-07-03,4,2,Direct,Conference,80000,320000,Terminee,5.0,2022-05-12
RES07648,HTL005,CH0379,CLI2152,2023-08-08,2023-08-09,1,2,Booking.com,Conference,140400,140400,Terminee,5.0,2023-07-29
RES07649,HTL005,CH0508,CLI1558,2023-08-26,2023-09-02,7,2,Booking.com,Tourisme,140400,982800,Terminee,3.0,2023-08-10
RES07650,HTL004,CH0300,CLI2923,2022-08-16,2022-08-18,2,1,Corporate,Tourisme,68000,136000,Terminee,5.0,2022-07-18
RES07651,HTL001,CH0104,CLI1010,2024-06-02,2024-06-07,5,1,Expedia,Affaires,80960,404800,En cours,,2024-05-12
RES07652,HTL003,CH0291,CLI2641,2022-10-04,2022-10-05,1,2,Corporate,Conference,78200,78200,Terminee,5.0,2022-08-20
RES07653,HTL004,CH0315,CLI2663,2023-06-03,2023-06-06,3,2,Direct,Conference,180000,540000,Terminee,5.0,2023-04-08
RES07654,HTL005,CH0428,CLI2534,2022-09-01,2022-09-04,3,2,Direct,Transit,234000,702000,Terminee,5.0,2022-07-23
RES07655,HTL003,CH0254,CLI1497,2023-04-27,2023-04-28,1,2,Booking.com,Conference,124200,124200,Terminee,5.0,2023-04-08
RES07656,HTL004,CH0356,CLI0615,2024-06-11,2024-06-13,2,3,Agence voyage,Tourisme,110400,220800,Terminee,5.0,2024-05-15
RES07657,HTL002,CH0141,CLI1802,2022-02-02,2022-02-06,4,1,Booking.com,Affaires,108000,432000,Terminee,5.0,2022-01-02
RES07658,HTL003,CH0248,CLI1567,2023-11-06,2023-11-09,3,2,Direct,Tourisme,402500,1207500,Terminee,5.0,2023-10-30
RES07659,HTL005,CH0501,CLI1525,2024-05-16,2024-05-18,2,1,Booking.com,Tourisme,140400,280800,Terminee,3.0,2024-05-14
RES07660,HTL004,CH0304,CLI0273,2023-12-28,2023-12-30,2,2,Expedia,Tourisme,70400,140800,Terminee,3.0,2023-12-22
RES07661,HTL005,CH0370,CLI1712,2023-04-26,2023-05-01,5,3,Booking.com,Conference,210600,1053000,Terminee,3.0,2023-03-15
RES07662,HTL003,CH0277,CLI1483,2022-08-07,2022-08-09,2,3,Agence voyage,Affaires,84640,169280,Terminee,3.0,2022-06-15
RES07663,HTL003,CH0222,CLI1751,2023-05-01,2023-05-02,1,2,Booking.com,Conference,82800,82800,Terminee,5.0,2023-04-11
RES07664,HTL003,CH0287,CLI0809,2024-04-09,2024-04-12,3,2,Booking.com,Conference,82800,248400,Confirmee,,2024-03-26
RES07665,HTL005,CH0469,CLI2446,2023-07-11,2023-07-14,3,2,Booking.com,Affaires,140400,421200,Terminee,4.0,2023-05-14
RES07666,HTL002,CH0181,CLI1491,2024-06-08,2024-06-11,3,2,Expedia,Famille,70400,211200,Terminee,5.0,2024-05-11
RES07667,HTL003,CH0235,CLI2947,2022-05-08,2022-05-10,2,2,Booking.com,Affaires,124200,248400,Terminee,5.0,2022-03-16
RES07668,HTL003,CH0245,CLI0539,2022-06-29,2022-07-01,2,3,Corporate,Tourisme,78200,156400,Terminee,4.0,2022-05-18
RES07669,HTL005,CH0452,CLI1314,2024-01-31,2024-02-02,2,2,Booking.com,Tourisme,210600,421200,Terminee,5.0,2023-12-29
RES07670,HTL005,CH0397,CLI0809,2022-11-16,2022-11-21,5,1,Direct,Conference,156000,780000,Terminee,4.0,2022-11-14
RES07671,HTL003,CH0252,CLI2500,2023-09-26,2023-09-29,3,1,Agence voyage,Tourisme,126960,380880,Terminee,5.0,2023-08-27
RES07672,HTL004,CH0319,CLI0452,2024-06-21,2024-06-22,1,2,Booking.com,Tourisme,162000,162000,Confirmee,,2024-05-25
RES07673,HTL001,CH0097,CLI1180,2023-09-02,2023-09-03,1,2,Corporate,Transit,342125,342125,Terminee,4.0,2023-08-20
RES07674,HTL002,CH0196,CLI1218,2022-12-11,2022-12-18,7,3,Expedia,Conference,105600,739200,Terminee,5.0,2022-11-29
RES07675,HTL004,CH0334,CLI2591,2022-08-27,2022-08-28,1,2,Booking.com,Conference,72000,72000,Terminee,4.0,2022-07-31
RES07676,HTL001,CH0110,CLI0857,2022-09-09,2022-09-11,2,2,Corporate,Tourisme,175950,351900,Terminee,4.0,2022-09-01
RES07677,HTL003,CH0247,CLI0011,2022-03-27,2022-03-29,2,2,Booking.com,Tourisme,124200,248400,Terminee,4.0,2022-03-06
RES07678,HTL005,CH0404,CLI1277,2022-07-29,2022-08-01,3,2,Direct,Affaires,104000,312000,Terminee,5.0,2022-06-25
RES07679,HTL004,CH0327,CLI1258,2023-02-12,2023-02-15,3,2,Direct,Conference,180000,540000,Terminee,5.0,2023-01-31
RES07680,HTL004,CH0341,CLI0073,2023-02-16,2023-02-18,2,2,Direct,Affaires,80000,160000,Terminee,5.0,2023-01-05
RES07681,HTL002,CH0153,CLI2939,2022-02-22,2022-02-25,3,2,Direct,Affaires,80000,240000,Terminee,5.0,2022-02-02
RES07682,HTL002,CH0146,CLI1497,2022-04-14,2022-04-17,3,2,Booking.com,Tourisme,162000,486000,Terminee,4.0,2022-04-13
RES07683,HTL001,CH0062,CLI2095,2022-06-05,2022-06-07,2,2,Corporate,Affaires,175950,351900,Terminee,4.0,2022-05-14
RES07684,HTL004,CH0356,CLI0956,2023-02-19,2023-02-23,4,2,Booking.com,Tourisme,108000,432000,Terminee,3.0,2023-01-27
RES07685,HTL003,CH0293,CLI1806,2022-10-04,2022-10-07,3,2,Booking.com,Conference,186300,558900,Terminee,5.0,2022-09-17
RES07686,HTL001,CH0063,CLI0204,2023-04-06,2023-04-07,1,3,Expedia,Famille,80960,80960,Terminee,3.0,2023-03-25
RES07687,HTL004,CH0323,CLI2287,2023-05-17,2023-05-20,3,2,Booking.com,Tourisme,315000,945000,Terminee,4.0,2023-04-03
RES07688,HTL003,CH0210,CLI2763,2023-04-05,2023-04-07,2,2,Booking.com,Famille,82800,165600,Terminee,4.0,2023-04-01
RES07689,HTL005,CH0426,CLI1483,2024-06-26,2024-06-30,4,2,Direct,Conference,234000,936000,Terminee,3.0,2024-06-04
RES07690,HTL002,CH0132,CLI0126,2022-09-19,2022-09-21,2,1,Direct,Affaires,180000,360000,Terminee,3.0,2022-07-29
RES07691,HTL002,CH0144,CLI2683,2022-08-12,2022-08-14,2,2,Direct,Affaires,180000,360000,Terminee,3.0,2022-06-29
RES07692,HTL001,CH0012,CLI2496,2023-06-21,2023-06-25,4,1,Direct,Conference,207000,828000,Terminee,3.0,2023-05-09
RES07693,HTL002,CH0187,CLI1289,2022-10-07,2022-10-09,2,2,Booking.com,Conference,72000,144000,Terminee,4.0,2022-09-01
RES07694,HTL002,CH0162,CLI0314,2024-06-24,2024-06-26,2,1,Corporate,Tourisme,68000,136000,Confirmee,,2024-05-31
RES07695,HTL003,CH0294,CLI0286,2022-02-25,2022-02-27,2,3,Expedia,Affaires,121440,242880,Terminee,4.0,2022-01-06
RES07696,HTL005,CH0435,CLI0092,2023-09-13,2023-09-14,1,3,Booking.com,Transit,93600,93600,Terminee,5.0,2023-08-11
RES07697,HTL003,CH0245,CLI2011,2023-11-02,2023-11-06,4,3,Booking.com,Affaires,82800,331200,Terminee,3.0,2023-10-16
RES07698,HTL003,CH0206,CLI0735,2023-08-03,2023-08-05,2,2,Expedia,Famille,80960,161920,Terminee,3.0,2023-07-17
RES07699,HTL005,CH0477,CLI2714,2022-10-25,2022-10-26,1,1,Expedia,Conference,137280,137280,Terminee,5.0,2022-10-16
RES07700,HTL004,CH0364,CLI2259,2024-04-14,2024-04-16,2,2,Expedia,Affaires,70400,140800,Terminee,5.0,2024-02-16
RES07701,HTL001,CH0075,CLI2017,2022-06-27,2022-06-28,1,2,Booking.com,Tourisme,82800,82800,Terminee,5.0,2022-06-12
RES07702,HTL003,CH0273,CLI2666,2023-04-01,2023-04-03,2,1,Booking.com,Tourisme,186300,372600,Terminee,4.0,2023-02-26
RES07703,HTL005,CH0443,CLI1925,2023-01-30,2023-01-31,1,1,Expedia,Tourisme,205920,205920,Annulee,,2022-12-14
RES07704,HTL002,CH0135,CLI1088,2022-03-22,2022-03-26,4,1,Booking.com,Tourisme,108000,432000,Terminee,5.0,2022-03-09
RES07705,HTL005,CH0421,CLI0630,2023-03-22,2023-03-24,2,1,Direct,Affaires,104000,208000,Terminee,5.0,2023-03-01
RES07706,HTL002,CH0133,CLI0718,2023-03-24,2023-03-25,1,2,Booking.com,Affaires,162000,162000,Annulee,,2023-02-07
RES07707,HTL003,CH0214,CLI0926,2023-06-03,2023-06-04,1,1,Direct,Conference,138000,138000,Terminee,4.0,2023-04-28
RES07708,HTL002,CH0158,CLI1411,2023-02-18,2023-02-21,3,1,Direct,Tourisme,180000,540000,Terminee,4.0,2023-02-07
RES07709,HTL002,CH0198,CLI2941,2023-02-08,2023-02-10,2,2,Agence voyage,Affaires,73600,147200,Terminee,5.0,2023-02-04
RES07710,HTL004,CH0327,CLI1721,2024-05-07,2024-05-11,4,2,Agence voyage,Transit,165600,662400,Terminee,5.0,2024-04-08
RES07711,HTL002,CH0190,CLI1166,2022-02-08,2022-02-13,5,2,Direct,Conference,180000,900000,Terminee,5.0,2022-01-04
RES07712,HTL002,CH0167,CLI2866,2024-06-01,2024-06-06,5,2,Booking.com,Tourisme,162000,810000,Terminee,4.0,2024-05-18
RES07713,HTL005,CH0370,CLI2739,2022-12-19,2022-12-23,4,1,Booking.com,Affaires,210600,842400,Terminee,2.0,2022-11-23
RES07714,HTL002,CH0152,CLI2530,2023-02-06,2023-02-09,3,1,Corporate,Conference,68000,204000,Terminee,5.0,2023-01-17
RES07715,HTL003,CH0223,CLI2199,2023-09-22,2023-09-23,1,1,Direct,Affaires,138000,138000,Terminee,5.0,2023-08-14
RES07716,HTL005,CH0391,CLI0510,2022-11-09,2022-11-13,4,2,Agence voyage,Conference,215280,861120,Terminee,5.0,2022-09-16
RES07717,HTL004,CH0300,CLI0768,2023-02-20,2023-02-21,1,2,Corporate,Tourisme,68000,68000,Terminee,4.0,2023-02-08
RES07718,HTL005,CH0400,CLI0594,2024-01-12,2024-01-16,4,2,Expedia,Conference,205920,823680,Terminee,3.0,2023-12-14
RES07719,HTL004,CH0316,CLI0380,2022-06-16,2022-06-18,2,1,Expedia,Famille,308000,616000,Terminee,4.0,2022-05-30
RES07720,HTL003,CH0236,CLI1713,2024-05-20,2024-05-22,2,1,Direct,Transit,92000,184000,Terminee,5.0,2024-04-05
RES07721,HTL002,CH0129,CLI0731,2023-03-27,2023-03-28,1,2,Direct,Tourisme,80000,80000,Terminee,5.0,2023-03-18
RES07722,HTL003,CH0241,CLI2422,2023-09-26,2023-09-27,1,1,Direct,Affaires,92000,92000,Terminee,4.0,2023-08-25
RES07723,HTL004,CH0321,CLI1860,2022-06-08,2022-06-10,2,2,Direct,Affaires,120000,240000,Terminee,4.0,2022-04-23
RES07724,HTL003,CH0283,CLI2383,2022-01-01,2022-01-03,2,1,Expedia,Tourisme,354200,708400,Terminee,5.0,2021-12-07
RES07725,HTL003,CH0283,CLI1681,2022-07-29,2022-08-02,4,2,Direct,Famille,402500,1610000,Terminee,4.0,2022-06-30
RES07726,HTL002,CH0138,CLI1001,2023-01-17,2023-01-19,2,2,Booking.com,Conference,315000,630000,Terminee,5.0,2022-12-29
RES07727,HTL003,CH0279,CLI1356,2022-01-25,2022-01-30,5,3,Agence voyage,Affaires,126960,634800,Terminee,5.0,2022-01-21
RES07728,HTL003,CH0205,CLI2843,2024-02-12,2024-02-14,2,2,Agence voyage,Affaires,84640,169280,Terminee,3.0,2024-01-13
RES07729,HTL003,CH0238,CLI1886,2023-03-09,2023-03-10,1,2,Expedia,Tourisme,121440,121440,Terminee,5.0,2023-02-13
RES07730,HTL003,CH0231,CLI0081,2022-03-13,2022-03-16,3,1,Booking.com,Famille,186300,558900,Terminee,4.0,2022-02-02
RES07731,HTL004,CH0338,CLI0205,2024-05-31,2024-06-05,5,2,Corporate,Affaires,153000,765000,Annulee,,2024-05-15
RES07732,HTL003,CH0207,CLI2875,2023-10-09,2023-10-11,2,1,Direct,Transit,92000,184000,Terminee,2.0,2023-09-05
RES07733,HTL004,CH0304,CLI2219,2022-08-03,2022-08-05,2,1,Direct,Affaires,80000,160000,Terminee,3.0,2022-06-28
RES07734,HTL005,CH0366,CLI1617,2024-05-10,2024-05-13,3,2,Direct,Affaires,156000,468000,En cours,,2024-04-04
RES07735,HTL004,CH0349,CLI2199,2023-12-05,2023-12-08,3,1,Booking.com,Affaires,72000,216000,Annulee,,2023-11-09
RES07736,HTL004,CH0327,CLI0122,2023-01-09,2023-01-10,1,2,Booking.com,Affaires,162000,162000,Terminee,2.0,2022-12-27
RES07737,HTL001,CH0054,CLI2614,2022-09-24,2022-09-28,4,2,Agence voyage,Conference,126960,507840,Terminee,5.0,2022-09-13
RES07738,HTL004,CH0340,CLI0468,2023-01-08,2023-01-11,3,2,Booking.com,Affaires,108000,324000,Terminee,5.0,2022-12-14
RES07739,HTL001,CH0047,CLI0304,2023-12-01,2023-12-03,2,2,Corporate,Conference,78200,156400,Terminee,5.0,2023-10-16
RES07740,HTL004,CH0345,CLI0165,2023-07-21,2023-07-26,5,2,Booking.com,Conference,72000,360000,Terminee,4.0,2023-05-26
RES07741,HTL003,CH0290,CLI0928,2024-01-15,2024-01-18,3,2,Direct,Tourisme,402500,1207500,Terminee,3.0,2023-12-26
RES07742,HTL002,CH0176,CLI1767,2023-11-05,2023-11-08,3,1,Corporate,Famille,102000,306000,Terminee,2.0,2023-10-16
RES07743,HTL004,CH0365,CLI1926,2023-12-07,2023-12-08,1,2,Booking.com,Transit,108000,108000,Terminee,4.0,2023-10-29
RES07744,HTL003,CH0284,CLI2009,2022-08-16,2022-08-18,2,2,Direct,Affaires,92000,184000,Terminee,4.0,2022-06-21
RES07745,HTL001,CH0041,CLI2155,2023-10-13,2023-10-14,1,1,Booking.com,Affaires,362250,362250,Terminee,5.0,2023-09-11
RES07746,HTL002,CH0197,CLI2164,2023-08-08,2023-08-11,3,2,Corporate,Affaires,68000,204000,Terminee,5.0,2023-07-04
RES07747,HTL002,CH0187,CLI2243,2023-09-17,2023-09-18,1,1,Booking.com,Affaires,72000,72000,Terminee,4.0,2023-08-06
RES07748,HTL003,CH0209,CLI2970,2023-08-01,2023-08-06,5,2,Direct,Tourisme,207000,1035000,Terminee,5.0,2023-07-25
RES07749,HTL003,CH0246,CLI0735,2024-02-24,2024-02-26,2,1,Direct,Famille,138000,276000,Terminee,5.0,2024-02-17
RES07750,HTL003,CH0230,CLI2593,2022-01-29,2022-02-05,7,2,Corporate,Conference,78200,547400,Terminee,2.0,2021-12-17
RES07751,HTL001,CH0012,CLI1423,2023-12-31,2024-01-01,1,2,Direct,Affaires,207000,207000,Terminee,2.0,2023-12-05
RES07752,HTL003,CH0250,CLI2677,2024-06-10,2024-06-15,5,2,Agence voyage,Affaires,84640,423200,En cours,,2024-06-06
RES07753,HTL004,CH0364,CLI1551,2022-05-23,2022-05-26,3,3,Direct,Conference,80000,240000,Terminee,4.0,2022-05-05
RES07754,HTL004,CH0353,CLI2454,2023-01-24,2023-01-25,1,2,Booking.com,Tourisme,108000,108000,Terminee,3.0,2022-12-14
RES07755,HTL003,CH0261,CLI1231,2022-08-21,2022-08-24,3,2,Agence voyage,Affaires,126960,380880,Terminee,2.0,2022-06-30
RES07756,HTL005,CH0474,CLI1863,2024-01-01,2024-01-03,2,1,Agence voyage,Affaires,418600,837200,Terminee,5.0,2023-12-07
RES07757,HTL005,CH0411,CLI1986,2023-01-18,2023-01-23,5,2,Direct,Affaires,234000,1170000,Terminee,3.0,2022-12-02
RES07758,HTL002,CH0162,CLI1919,2023-12-17,2023-12-24,7,1,Expedia,Tourisme,70400,492800,Terminee,5.0,2023-11-26
RES07759,HTL002,CH0175,CLI2447,2022-03-29,2022-03-30,1,2,Booking.com,Affaires,72000,72000,Terminee,3.0,2022-03-06
RES07760,HTL005,CH0437,CLI1072,2023-12-07,2023-12-12,5,1,Direct,Tourisme,156000,780000,Terminee,2.0,2023-11-23
RES07761,HTL005,CH0402,CLI1984,2023-06-17,2023-06-20,3,2,Booking.com,Affaires,210600,631800,Terminee,5.0,2023-06-08
RES07762,HTL004,CH0348,CLI2055,2022-11-06,2022-11-09,3,2,Agence voyage,Affaires,165600,496800,Terminee,3.0,2022-09-11
RES07763,HTL003,CH0216,CLI2107,2023-02-02,2023-02-07,5,2,Direct,Affaires,92000,460000,Terminee,3.0,2022-12-10
RES07764,HTL001,CH0053,CLI2956,2023-03-30,2023-04-01,2,1,Booking.com,Transit,124200,248400,Terminee,3.0,2023-02-13
RES07765,HTL001,CH0033,CLI1067,2022-01-10,2022-01-13,3,2,Direct,Famille,92000,276000,Terminee,2.0,2021-12-10
RES07766,HTL002,CH0159,CLI2664,2023-02-19,2023-02-20,1,2,Direct,Tourisme,80000,80000,Terminee,3.0,2023-01-22
RES07767,HTL002,CH0152,CLI0437,2023-10-02,2023-10-07,5,1,Agence voyage,Tourisme,73600,368000,Terminee,5.0,2023-08-06
RES07768,HTL003,CH0262,CLI2777,2023-02-11,2023-02-14,3,2,Corporate,Affaires,117300,351900,Terminee,3.0,2023-01-08
RES07769,HTL004,CH0363,CLI1887,2023-08-06,2023-08-10,4,2,Booking.com,Famille,72000,288000,Terminee,5.0,2023-06-23
RES07770,HTL005,CH0498,CLI1432,2023-09-28,2023-10-02,4,1,Booking.com,Affaires,140400,561600,Terminee,5.0,2023-08-17
RES07771,HTL004,CH0359,CLI1821,2022-09-13,2022-09-16,3,2,Direct,Transit,120000,360000,Terminee,5.0,2022-08-24
RES07772,HTL001,CH0021,CLI0934,2022-02-11,2022-02-15,4,2,Direct,Conference,92000,368000,Terminee,3.0,2021-12-30
RES07773,HTL004,CH0315,CLI0538,2022-02-16,2022-02-21,5,1,Booking.com,Tourisme,162000,810000,Terminee,5.0,2022-02-08
