paiement_id,reservation_id,date_paiement,montant,moyen_paiement,statut_paiement
PAY07920,RES06549,2022-12-27,240000,Carte bancaire,Valide
PAY07921,RES06550,2022-06-17,312000,Especes,Valide
PAY07922,RES06551,2022-03-22,351900,Carte bancaire,Valide
PAY07923,RES06552,2023-03-24,360000,Carte bancaire,Valide
PAY07924,RES06553,2023-04-23,182160,Mobile Money,Valide
PAY07925,RES06553,2023-05-08,182160,Mobile Money,Valide
PAY07926,RES06554,2022-11-06,696150,Carte bancaire,Valide
PAY07927,RES06554,2022-11-21,696150,Carte bancaire,Valide
PAY07928,RES06555,2022-07-12,416000,Carte bancaire,Valide
PAY07929,RES06556,2022-06-21,315000,Virement,Valide
PAY07930,RES06557,2022-03-16,892500,Carte bancaire,Valide
PAY07931,RES06558,2023-04-02,1086750,Especes,Valide
PAY07932,RES06559,2024-03-27,648000,Especes,Valide
PAY07933,RES06560,2022-09-15,204000,Virement,Valide
PAY07934,RES06561,2023-08-20,91080,Mobile Money,Valide
PAY07935,RES06561,2023-09-04,91080,Mobile Money,Valide
PAY07936,RES06562,2023-01-11,549120,Especes,Valide
PAY07937,RES06563,2022-04-29,517500,Carte bancaire,Valide
PAY07938,RES06563,2022-05-14,517500,Mobile Money,Echoue
PAY07939,RES06564,2022-03-03,72000,Mobile Money,Valide
PAY07940,RES06565,2024-01-21,240000,Carte bancaire,Valide
PAY07941,RES06566,2024-04-15,137280,Carte bancaire,Valide
PAY07942,RES06567,2022-09-05,380880,Carte bancaire,Valide
PAY07943,RES06568,2021-12-10,350000,Mobile Money,Valide
PAY07944,RES06569,2023-03-30,240000,Carte bancaire,Valide
PAY07945,RES06570,2024-04-04,144000,Carte bancaire,Valide
PAY07946,RES06571,2023-12-08,469200,Virement,Valide
PAY07947,RES06572,2022-12-17,441600,Carte bancaire,Valide
PAY07948,RES06573,2023-07-16,208000,Carte bancaire,Valide
PAY07949,RES06574,2024-02-23,331200,Carte bancaire,Valide
PAY07950,RES06575,2023-06-27,82800,Carte bancaire,Valide
PAY07951,RES06576,2023-09-21,552000,Carte bancaire,Valide
PAY07952,RES06577,2023-11-21,108000,Carte bancaire,Valide
PAY07953,RES06577,2023-12-06,108000,Carte bancaire,Valide
PAY07954,RES06578,2023-01-14,184000,Carte bancaire,Valide
PAY07955,RES06579,2023-12-10,165600,Mobile Money,Valide
PAY07956,RES06579,2023-12-25,165600,Carte bancaire,Valide
PAY07957,RES06580,2022-11-09,382720,Virement,Valide
PAY07958,RES06581,2022-07-28,515200,Carte bancaire,Valide
PAY07959,RES06582,2021-12-05,105600,Carte bancaire,Valide
PAY07960,RES06583,2023-06-16,840000,Mobile Money,Valide
PAY07961,RES06584,2024-06-19,95680,Carte bancaire,Valide
PAY07962,RES06585,2023-01-04,110400,Mobile Money,Valide
PAY07963,RES06585,2023-01-19,110400,Carte bancaire,Valide
PAY07964,RES06586,2023-11-01,1771000,Carte bancaire,Valide
PAY07965,RES06587,2024-03-09,352000,Mobile Money,Valide
PAY07966,RES06588,2023-08-09,320000,Carte bancaire,Valide
PAY07967,RES06589,2021-12-30,353600,Carte bancaire,Valide
PAY07968,RES06590,2021-12-17,324000,Carte bancaire,Valide
PAY07969,RES06591,2023-07-02,861120,Mobile Money,Valide
PAY07970,RES06592,2023-02-22,936000,Carte bancaire,Valide
PAY07971,RES06593,2023-02-16,331200,Carte bancaire,Valide
PAY07972,RES06594,2023-11-18,169280,Carte bancaire,Valide
PAY07973,RES06595,2022-08-08,240000,Especes,Valide
PAY07974,RES06596,2022-07-17,184000,Mobile Money,Valide
PAY07975,RES06597,2023-01-19,72000,Carte bancaire,Valide
PAY07976,RES06597,2023-02-03,72000,Mobile Money,Echoue
PAY07977,RES06598,2022-12-14,423200,Mobile Money,Valide
PAY07978,RES06599,2023-03-27,276000,Mobile Money,Valide
PAY07979,RES06600,2022-08-26,441600,Especes,Valide
PAY07980,RES06601,2023-01-05,279450,Carte bancaire,Echoue
PAY07981,RES06601,2023-01-20,279450,Especes,Valide
PAY07982,RES06602,2023-12-10,117300,Carte bancaire,Echoue
PAY07983,RES06602,2023-12-25,117300,Carte bancaire,Valide
PAY07984,RES06603,2022-07-12,95680,Mobile Money,Valide
PAY07985,RES06604,2022-07-19,421200,Carte bancaire,Valide
PAY07986,RES06605,2022-06-28,240000,Carte bancaire,Valide
PAY07987,RES06606,2024-03-02,364320,Carte bancaire,Valide
PAY07988,RES06607,2022-01-03,181125,Mobile Money,Valide
PAY07989,RES06607,2022-01-18,181125,Mobile Money,Valide
PAY07990,RES06608,2022-03-01,180000,Virement,Valide
PAY07991,RES06610,2022-05-06,120000,Carte bancaire,Valide
PAY07992,RES06610,2022-05-21,120000,Carte bancaire,Valide
PAY07993,RES06611,2022-11-07,837200,Carte bancaire,Valide
PAY07994,RES06611,2022-11-22,837200,Especes,Valide
PAY07995,RES06612,2023-04-10,240000,Especes,Valide
PAY07996,RES06613,2022-01-12,1086750,Mobile Money,Valide
PAY07997,RES06614,2024-06-08,828000,Mobile Money,Valide
PAY07998,RES06615,2024-03-09,380880,Carte bancaire,Valide
PAY07999,RES06616,2023-11-18,480000,Virement,Valide
PAY08000,RES06617,2023-08-08,21600,Carte bancaire,Rembourse
PAY08001,RES06618,2023-04-06,353600,Carte bancaire,Valide
PAY08002,RES06619,2022-05-14,312000,Especes,Valide
PAY08003,RES06620,2022-08-02,414000,Carte bancaire,Valide
PAY08004,RES06621,2022-11-12,165600,Carte bancaire,Valide
PAY08005,RES06622,2024-01-30,540000,Virement,Valide
PAY08006,RES06623,2024-01-28,380880,Carte bancaire,Valide
PAY08007,RES06624,2021-12-03,80000,Mobile Money,Valide
PAY08008,RES06625,2024-02-08,211200,Virement,Valide
PAY08009,RES06626,2022-03-19,351900,Mobile Money,Valide
PAY08010,RES06627,2023-02-12,120000,Mobile Money,Valide
PAY08011,RES06628,2021-12-31,104000,Mobile Money,Valide
PAY08012,RES06628,2022-01-15,104000,Especes,Valide
PAY08013,RES06629,2022-09-26,745200,Carte bancaire,Valide
PAY08014,RES06630,2022-07-11,662400,Carte bancaire,Valide
PAY08015,RES06631,2022-06-19,240000,Carte bancaire,Valide
PAY08016,RES06632,2023-11-22,175000,Virement,Valide
PAY08017,RES06632,2023-12-07,175000,Especes,Valide
PAY08018,RES06633,2024-01-18,317400,Virement,Valide
PAY08019,RES06633,2024-02-02,317400,Mobile Money,Valide
PAY08020,RES06634,2023-03-12,242880,Carte bancaire,Valide
PAY08021,RES06634,2023-03-27,242880,Virement,Valide
PAY08022,RES06635,2023-12-06,162000,Mobile Money,Valide
PAY08023,RES06636,2024-02-21,55200,Virement,Valide
PAY08024,RES06636,2024-03-07,55200,Virement,Valide
PAY08025,RES06637,2022-10-16,157500,Mobile Money,Valide
PAY08026,RES06637,2022-10-31,157500,Mobile Money,Valide
PAY08027,RES06638,2022-08-05,312000,Carte bancaire,Valide
PAY08028,RES06639,2022-08-14,73600,Carte bancaire,Valide
PAY08029,RES06640,2022-01-10,54000,Carte bancaire,Valide
PAY08030,RES06640,2022-01-25,54000,Virement,Valide
PAY08031,RES06641,2023-09-05,208000,Virement,Valide
PAY08032,RES06642,2023-03-08,216000,Mobile Money,Valide
PAY08033,RES06643,2023-01-22,136000,Carte bancaire,Valide
PAY08034,RES06644,2023-05-25,1333080,Carte bancaire,Valide
PAY08035,RES06645,2023-08-06,1086750,Mobile Money,Valide
PAY08036,RES06646,2023-08-30,312800,Carte bancaire,Valide
PAY08037,RES06647,2022-09-02,360000,Virement,Valide
PAY08038,RES06648,2022-08-01,78200,Carte bancaire,Valide
PAY08039,RES06648,2022-08-16,78200,Especes,Valide
PAY08040,RES06649,2023-07-24,546480,Especes,Valide
PAY08041,RES06650,2022-01-29,137280,Carte bancaire,Valide
PAY08042,RES06651,2023-12-22,869400,Especes,Valide
PAY08043,RES06652,2022-12-22,93600,Virement,Rembourse
PAY08044,RES06653,2022-05-19,342125,Virement,Valide
PAY08045,RES06653,2022-06-03,342125,Carte bancaire,Valide
PAY08046,RES06654,2022-11-16,280800,Carte bancaire,Valide
PAY08047,RES06655,2024-02-05,1610000,Carte bancaire,Valide
PAY08048,RES06656,2023-09-29,243000,Carte bancaire,Valide
PAY08049,RES06656,2023-10-14,243000,Mobile Money,Valide
PAY08050,RES06657,2022-05-22,84640,Carte bancaire,Valide
PAY08051,RES06658,2022-09-03,600600,Carte bancaire,Valide
PAY08052,RES06658,2022-09-18,600600,Especes,Valide
PAY08053,RES06659,2024-03-20,350000,Mobile Money,Valide
PAY08054,RES06659,2024-04-04,350000,Mobile Money,Valide
PAY08055,RES06660,2023-07-07,66300,Carte bancaire,Valide
PAY08056,RES06660,2023-07-22,66300,Mobile Money,Valide
PAY08057,RES06661,2023-08-06,186300,Mobile Money,Valide
PAY08058,RES06661,2023-08-21,186300,Mobile Money,Valide
PAY08059,RES06662,2022-09-07,478400,Mobile Money,Valide
PAY08060,RES06663,2023-02-27,468000,Virement,Valide
PAY08061,RES06664,2023-04-29,372600,Carte bancaire,Echoue
PAY08062,RES06665,2024-02-02,350000,Especes,Valide
PAY08063,RES06665,2024-02-17,350000,Mobile Money,Valide
PAY08064,RES06666,2023-09-17,316800,Carte bancaire,Echoue
PAY08065,RES06667,2024-05-18,136000,Virement,Valide
PAY08066,RES06668,2023-01-26,253920,Especes,Valide
PAY08067,RES06668,2023-02-10,253920,Carte bancaire,Valide
PAY08068,RES06669,2023-05-29,496800,Mobile Money,Valide
PAY08069,RES06670,2023-10-05,360000,Carte bancaire,Valide
PAY08070,RES06670,2023-10-20,360000,Carte bancaire,Valide
PAY08071,RES06671,2022-09-04,2002000,Carte bancaire,Valide
PAY08072,RES06672,2023-08-07,216000,Mobile Money,Valide
PAY08073,RES06673,2022-01-10,92000,Virement,Valide
PAY08074,RES06674,2023-08-17,207000,Carte bancaire,Valide
PAY08075,RES06674,2023-09-01,207000,Mobile Money,Valide
PAY08076,RES06675,2024-04-04,73600,Especes,Valide
PAY08077,RES06676,2022-05-03,288000,Carte bancaire,Valide
PAY08078,RES06677,2022-07-15,560000,Carte bancaire,Valide
PAY08079,RES06678,2022-06-08,36000,Mobile Money,Valide
PAY08080,RES06678,2022-06-23,36000,Carte bancaire,Valide
PAY08081,RES06679,2022-09-16,82800,Mobile Money,Rembourse
PAY08082,RES06680,2023-03-30,276000,Mobile Money,Valide
PAY08083,RES06681,2022-08-04,121440,Virement,Valide
PAY08084,RES06682,2022-07-01,240000,Carte bancaire,Valide
PAY08085,RES06683,2024-02-20,475200,Carte bancaire,Valide
PAY08086,RES06684,2022-04-21,253920,Carte bancaire,Valide
PAY08087,RES06684,2022-05-06,253920,Carte bancaire,Valide
PAY08088,RES06685,2023-05-05,215280,Carte bancaire,Valide
PAY08089,RES06686,2024-03-15,360000,Mobile Money,Valide
PAY08090,RES06687,2023-03-30,190440,Carte bancaire,Valide
PAY08091,RES06687,2023-04-14,190440,Carte bancaire,Valide
PAY08092,RES06688,2022-07-18,184000,Virement,Valide
PAY08093,RES06689,2024-06-20,76176,Mobile Money,Rembourse
PAY08094,RES06690,2022-04-10,104000,Virement,Valide
PAY08095,RES06691,2023-07-31,324000,Carte bancaire,Valide
PAY08096,RES06692,2021-12-15,287040,Carte bancaire,Valide
PAY08097,RES06693,2023-02-09,72000,Carte bancaire,Valide
PAY08098,RES06694,2023-10-21,161920,Especes,Valide
PAY08099,RES06695,2022-08-02,2817500,Carte bancaire,Valide
PAY08100,RES06696,2022-12-09,520000,Carte bancaire,Valide
PAY08101,RES06697,2021-12-25,662400,Carte bancaire,Valide
PAY08102,RES06698,2022-07-16,165600,Mobile Money,Valide
PAY08103,RES06699,2023-02-15,579600,Especes,Valide
PAY08104,RES06700,2023-03-16,73600,Mobile Money,Valide
PAY08105,RES06701,2023-06-30,242880,Virement,Valide
PAY08106,RES06702,2024-03-13,80960,Carte bancaire,Valide
PAY08107,RES06703,2022-04-23,35200,Virement,Valide
PAY08108,RES06703,2022-05-08,35200,Mobile Money,Valide
PAY08109,RES06704,2022-11-29,717600,Especes,Valide
PAY08110,RES06705,2024-04-28,469200,Carte bancaire,Valide
PAY08111,RES06706,2022-11-17,372600,Carte bancaire,Valide
PAY08112,RES06707,2022-07-06,143520,Carte bancaire,Valide
PAY08113,RES06708,2023-01-17,160000,Carte bancaire,Valide
PAY08114,RES06709,2024-01-04,186300,Carte bancaire,Valide
PAY08115,RES06709,2024-01-19,186300,Carte bancaire,Valide
PAY08116,RES06710,2022-11-03,208000,Virement,Valide
PAY08117,RES06711,2022-06-28,183040,Carte bancaire,Valide
PAY08118,RES06712,2023-03-09,616000,Mobile Money,Valide
PAY08119,RES06713,2021-12-30,1449000,Carte bancaire,Valide
PAY08120,RES06714,2023-12-05,702000,Mobile Money,Valide
PAY08121,RES06715,2022-10-10,144000,Carte bancaire,Valide
PAY08122,RES06716,2022-09-18,338560,Mobile Money,Valide
PAY08123,RES06717,2022-12-19,140800,Virement,Valide
PAY08124,RES06717,2023-01-03,140800,Carte bancaire,Valide
PAY08125,RES06718,2024-06-07,276000,Mobile Money,Valide
PAY08126,RES06719,2022-09-20,720000,Carte bancaire,Valide
PAY08127,RES06720,2022-12-17,169280,Virement,Valide
PAY08128,RES06721,2023-09-17,183040,Carte bancaire,Valide
PAY08129,RES06722,2022-03-25,80960,Carte bancaire,Valide
PAY08130,RES06723,2022-03-21,120000,Virement,Valide
PAY08131,RES06724,2021-12-21,215280,Especes,Valide
PAY08132,RES06725,2023-10-08,95680,Carte bancaire,Valide
PAY08133,RES06726,2023-08-26,360000,Carte bancaire,Valide
PAY08134,RES06727,2023-10-04,1035000,Virement,Valide
PAY08135,RES06728,2022-05-23,837200,Mobile Money,Valide
PAY08136,RES06729,2023-08-10,442000,Carte bancaire,Valide
PAY08137,RES06730,2023-07-31,280800,Virement,Valide
PAY08138,RES06731,2022-09-12,414000,Mobile Money,Valide
PAY08139,RES06732,2023-09-04,1255800,Carte bancaire,Valide
PAY08140,RES06733,2023-05-10,73600,Carte bancaire,Valide
PAY08141,RES06733,2023-05-25,73600,Carte bancaire,Valide
PAY08142,RES06734,2024-04-14,108000,Especes,Valide
PAY08143,RES06735,2022-09-17,400000,Carte bancaire,Valide
PAY08144,RES06736,2024-02-28,138000,Carte bancaire,Valide
PAY08145,RES06736,2024-03-14,138000,Carte bancaire,Valide
PAY08146,RES06737,2022-07-02,331200,Carte bancaire,Valide
PAY08147,RES06738,2022-12-04,360000,Carte bancaire,Valide
PAY08148,RES06738,2022-12-19,360000,Carte bancaire,Valide
PAY08149,RES06739,2023-12-11,276000,Mobile Money,Valide
PAY08150,RES06740,2023-03-31,574080,Carte bancaire,Valide
PAY08151,RES06741,2024-05-22,306000,Virement,Valide
PAY08152,RES06742,2022-08-23,70400,Carte bancaire,Valide
PAY08153,RES06743,2022-03-13,102000,Especes,Valide
PAY08154,RES06744,2023-11-02,316800,Carte bancaire,Valide
PAY08155,RES06745,2022-07-06,351900,Carte bancaire,Valide
PAY08156,RES06746,2024-02-20,507840,Carte bancaire,Valide
PAY08157,RES06747,2022-12-17,248400,Carte bancaire,Valide
PAY08158,RES06748,2024-02-17,338560,Mobile Money,Valide
PAY08159,RES06749,2022-03-08,486000,Mobile Money,Valide
PAY08160,RES06750,2023-05-09,234000,Virement,Valide
PAY08161,RES06751,2023-04-08,405000,Mobile Money,Valide
PAY08162,RES06751,2023-04-23,405000,Especes,Valide
PAY08163,RES06752,2024-05-03,700000,Mobile Money,Valide
PAY08164,RES06753,2023-02-08,153000,Carte bancaire,Valide
PAY08165,RES06754,2022-09-25,1207500,Mobile Money,Valide
PAY08166,RES06755,2022-04-08,184000,Carte bancaire,Valide
PAY08167,RES06756,2022-03-20,468000,Mobile Money,Valide
PAY08168,RES06757,2024-06-03,372600,Mobile Money,Valide
PAY08169,RES06758,2023-02-25,422400,Mobile Money,Valide
PAY08170,RES06759,2024-01-29,210600,Virement,Valide
PAY08171,RES06759,2024-02-13,210600,Especes,Valide
PAY08172,RES06760,2024-04-14,72000,Virement,Valide
PAY08173,RES06760,2024-04-29,72000,Carte bancaire,Valide
PAY08174,RES06761,2022-04-04,306000,Mobile Money,Valide
PAY08175,RES06762,2021-11-30,120000,Mobile Money,Valide
PAY08176,RES06762,2021-12-15,120000,Carte bancaire,Valide
PAY08177,RES06763,2023-08-31,160000,Carte bancaire,Valide
PAY08178,RES06764,2022-08-13,92000,Carte bancaire,Valide
PAY08179,RES06765,2022-12-18,351900,Especes,Valide
PAY08180,RES06766,2023-07-06,520000,Especes,Valide
PAY08181,RES06767,2023-04-16,175950,Virement,Valide
PAY08182,RES06768,2023-04-06,280800,Carte bancaire,Valide
PAY08183,RES06769,2024-01-22,248400,Mobile Money,Valide
PAY08184,RES06769,2024-02-06,248400,Virement,Valide
PAY08185,RES06770,2022-10-09,210600,Virement,Valide
PAY08186,RES06771,2023-09-04,40000,Mobile Money,Valide
PAY08187,RES06771,2023-09-19,40000,Carte bancaire,Valide
PAY08188,RES06772,2022-03-11,306000,Mobile Money,Valide
PAY08189,RES06773,2022-09-09,184000,Mobile Money,Valide
PAY08190,RES06773,2022-09-24,184000,Especes,Valide
PAY08191,RES06774,2022-06-28,288000,Mobile Money,Valide
PAY08192,RES06775,2023-07-29,147200,Mobile Money,Valide
PAY08193,RES06776,2022-03-04,88400,Carte bancaire,Valide
PAY08194,RES06777,2022-07-21,70400,Carte bancaire,Valide
PAY08195,RES06778,2023-09-20,180000,Mobile Money,Valide
PAY08196,RES06778,2023-10-05,180000,Carte bancaire,Valide
PAY08197,RES06779,2023-07-13,248400,Carte bancaire,Valide
PAY08198,RES06780,2023-03-29,310500,Carte bancaire,Rembourse
PAY08199,RES06781,2024-06-06,205920,Especes,Valide
PAY08200,RES06782,2022-11-01,720000,Carte bancaire,Valide
PAY08201,RES06783,2022-02-21,248400,Especes,Valide
PAY08202,RES06784,2023-07-27,108000,Especes,Valide
PAY08203,RES06785,2022-11-04,248400,Especes,Valide
PAY08204,RES06786,2024-03-26,362250,Virement,Valide
PAY08205,RES06788,2022-09-16,724500,Mobile Money,Valide
PAY08206,RES06789,2024-05-17,324000,Virement,Valide
PAY08207,RES06790,2022-06-22,158400,Carte bancaire,Valide
PAY08208,RES06790,2022-07-07,158400,Carte bancaire,Valide
PAY08209,RES06791,2024-02-08,312000,Carte bancaire,Valide
PAY08210,RES06792,2024-03-30,411840,Carte bancaire,Valide
PAY08211,RES06793,2024-04-02,360000,Carte bancaire,Valide
PAY08212,RES06794,2021-11-22,288000,Mobile Money,Valide
PAY08213,RES06795,2023-12-12,124200,Carte bancaire,Valide
PAY08214,RES06796,2022-10-18,68000,Carte bancaire,Valide
PAY08215,RES06796,2022-11-02,68000,Carte bancaire,Valide
PAY08216,RES06797,2022-08-17,414000,Virement,Valide
PAY08217,RES06798,2023-03-10,540000,Virement,Valide
PAY08218,RES06799,2022-08-07,331200,Especes,Valide
PAY08219,RES06799,2022-08-22,331200,Carte bancaire,Valide
PAY08220,RES06800,2024-06-01,248400,Especes,Valide
PAY08221,RES06801,2024-05-02,95680,Virement,Valide
PAY08222,RES06801,2024-05-17,95680,Carte bancaire,Valide
PAY08223,RES06802,2022-01-18,160000,Carte bancaire,Valide
PAY08224,RES06803,2023-07-07,380880,Virement,Valide
PAY08225,RES06804,2022-05-29,137280,Carte bancaire,Valide
PAY08226,RES06804,2022-06-13,137280,Carte bancaire,Valide
PAY08227,RES06805,2023-01-01,207000,Virement,Valide
PAY08228,RES06806,2023-02-12,156400,Carte bancaire,Valide
PAY08229,RES06807,2022-03-15,184000,Virement,Valide
PAY08230,RES06808,2023-05-22,161920,Virement,Valide
PAY08231,RES06809,2022-02-15,368000,Mobile Money,Valide
PAY08232,RES06810,2023-08-09,397800,Mobile Money,Valide
PAY08233,RES06810,2023-08-24,397800,Carte bancaire,Valide
PAY08234,RES06811,2024-01-24,496800,Virement,Valide
PAY08235,RES06812,2023-10-30,390000,Mobile Money,Valide
PAY08236,RES06812,2023-11-14,390000,Mobile Money,Valide
PAY08237,RES06813,2022-08-16,84640,Virement,Valide
PAY08238,RES06814,2022-08-12,552000,Carte bancaire,Valide
PAY08239,RES06815,2021-11-30,190440,Mobile Money,Valide
PAY08240,RES06815,2021-12-15,190440,Mobile Money,Valide
PAY08241,RES06816,2022-04-28,459000,Carte bancaire,Valide
PAY08242,RES06817,2023-03-18,272000,Virement,Valide
PAY08243,RES06818,2023-03-22,124200,Carte bancaire,Valide
PAY08244,RES06818,2023-04-06,124200,Especes,Valide
PAY08245,RES06819,2023-06-26,724500,Mobile Money,Valide
PAY08246,RES06820,2023-11-06,124200,Especes,Valide
PAY08247,RES06821,2023-08-07,279450,Mobile Money,Valide
PAY08248,RES06821,2023-08-22,279450,Carte bancaire,Valide
PAY08249,RES06822,2022-01-08,137280,Carte bancaire,Valide
PAY08250,RES06823,2023-02-05,242880,Carte bancaire,Valide
PAY08251,RES06824,2023-03-03,147200,Carte bancaire,Valide
PAY08252,RES06825,2023-09-17,936000,Carte bancaire,Valide
PAY08253,RES06826,2024-02-16,360000,Carte bancaire,Valide
PAY08254,RES06828,2022-08-03,211200,Carte bancaire,Valide
PAY08255,RES06829,2024-02-14,480000,Carte bancaire,Valide
PAY08256,RES06830,2023-04-16,702000,Carte bancaire,Valide
PAY08257,RES06831,2023-09-09,92000,Especes,Valide
PAY08258,RES06832,2022-05-28,253920,Virement,Valide
PAY08259,RES06833,2022-08-11,169280,Carte bancaire,Valide
PAY08260,RES06833,2022-08-26,169280,Carte bancaire,Valide
PAY08261,RES06834,2023-12-23,248400,Carte bancaire,Valide
PAY08262,RES06835,2023-04-01,400400,Mobile Money,Valide
PAY08263,RES06836,2024-02-09,432000,Carte bancaire,Valide
PAY08264,RES06837,2023-09-15,80000,Mobile Money,Valide
PAY08265,RES06838,2022-06-11,158400,Mobile Money,Valide
PAY08266,RES06839,2023-10-09,276000,Carte bancaire,Valide
PAY08267,RES06840,2023-02-19,80000,Mobile Money,Valide
PAY08268,RES06841,2023-05-15,92000,Virement,Valide
PAY08269,RES06842,2023-10-04,234600,Carte bancaire,Valide
PAY08270,RES06842,2023-10-19,234600,Carte bancaire,Valide
PAY08271,RES06843,2021-12-08,220800,Virement,Valide
PAY08272,RES06844,2023-12-30,558900,Carte bancaire,Valide
PAY08273,RES06845,2024-05-19,124200,Virement,Valide
PAY08274,RES06846,2022-05-19,1710625,Carte bancaire,Valide
PAY08275,RES06847,2023-02-27,140400,Especes,Valide
PAY08276,RES06848,2023-07-08,338560,Carte bancaire,Valide
PAY08277,RES06849,2024-01-12,360000,Carte bancaire,Valide
PAY08278,RES06850,2023-11-11,631800,Mobile Money,Valide
PAY08279,RES06851,2023-01-24,276000,Mobile Money,Valide
PAY08280,RES06852,2023-10-22,161920,Carte bancaire,Valide
PAY08281,RES06853,2022-01-08,276000,Virement,Valide
PAY08282,RES06853,2022-01-23,276000,Virement,Valide
PAY08283,RES06854,2023-02-04,144000,Carte bancaire,Valide
PAY08284,RES06855,2022-11-21,351000,Mobile Money,Valide
PAY08285,RES06855,2022-12-06,351000,Especes,Valide
PAY08286,RES06856,2023-09-08,310500,Virement,Valide
PAY08287,RES06856,2023-09-23,310500,Virement,Valide
PAY08288,RES06857,2023-10-26,312000,Especes,Valide
PAY08289,RES06857,2023-11-10,312000,Carte bancaire,Valide
