id_ticket,id_client,date_creation,type,statut,delai_resolution_jours
TK008541,CL06960,2024-12-01,Reseau,ouvert,
TK008542,CL06960,2025-02-16,Reseau,abandonne,51.0
TK008543,CL06965,2025-05-01,Reseau,resolu,1.0
TK008544,CL06969,2025-09-16,Facturation,resolu,6.0
TK008545,CL06969,2025-07-18,Facturation,resolu,4.0
TK008546,CL06969,2025-11-26,Facturation,resolu,2.0
TK008547,CL06970,2024-02-06,Reseau,resolu,9.0
TK008548,CL06970,2024-04-19,Reseau,abandonne,1.0
TK008549,CL06970,2024-07-05,Facturation,abandonne,1.0
TK008550,CL06970,2024-03-23,Materiel,resolu,1.0
TK008551,CL06972,2024-07-27,Reseau,ouvert,
TK008552,CL06972,2024-09-17,Facturation,ouvert,
TK008553,CL06972,2024-08-09,Offre,ouvert,
TK008554,CL06974,2025-03-05,Offre,abandonne,13.0
TK008555,CL06976,2025-08-31,Facturation,abandonne,-13.0
TK008556,CL06976,2025-07-17,Offre,resolu,1.0
TK008557,CL06976,2025-08-12,Offre,abandonne,6.0
TK008558,CL06976,2025-04-24,Reseau,resolu,3.0
TK008559,CL06976,2025-08-16,Reseau,ouvert,
TK008560,CL06976,2025-03-30,Reseau,ouvert,
TK008561,CL06978,2025-02-17,Reseau,ouvert,
TK008562,CL06978,2025-01-31,Facturation,ouvert,
TK008563,CL06979,2024-04-20,Reseau,resolu,2.0
TK008564,CL06980,2024-08-06,Materiel,resolu,1.0
TK008565,CL06980,2025-05-05,Materiel,resolu,1.0
TK008566,CL06981,2025-08-22,Materiel,resolu,-15.0
TK008567,CL06985,2025-08-20,Materiel,resolu,5.0
TK008568,CL06986,2024-07-01,Materiel,ouvert,
TK008569,CL06986,2024-04-18,Reseau,resolu,-1.0
TK008570,CL06986,2025-01-15,Materiel,abandonne,1.0
TK008571,CL06987,2024-11-12,Reseau,resolu,1.0
TK008572,CL06987,2025-09-28,Offre,resolu,1.0
TK008573,CL06989,2025-03-23,Facturation,ouvert,
TK008574,CL06990,2024-12-26,Facturation,resolu,10.0
TK008575,CL06990,2024-06-30,Reseau,resolu,1.0
TK008576,CL06991,2025-03-20,Facturation,resolu,1.0
TK008577,CL06993,2024-02-12,Facturation,resolu,3.0
TK008578,CL06993,2025-11-06,Facturation,resolu,1.0
TK008579,CL06993,2025-01-13,Offre,resolu,16.0
TK008580,CL06995,2025-09-02,Offre,resolu,7.0
TK008581,CL06997,2025-11-30,Reseau,ouvert,
TK008582,CL06999,2024-06-25,Facturation,resolu,1.0
TK008583,CL07000,2024-12-30,Offre,resolu,1.0
TK008584,CL07001,2024-02-27,Reseau,abandonne,2.0
TK008585,CL07001,2024-01-13,Offre,ouvert,
TK008586,CL07001,2024-11-03,Reseau,ouvert,
TK008587,CL07002,2025-05-11,Reseau,resolu,1.0
TK008588,CL07002,2025-11-17,Materiel,ouvert,
TK008589,CL07002,2025-10-26,Reseau,resolu,10.0
TK008590,CL07003,2025-04-03,Reseau,resolu,1.0
TK008591,CL07004,2025-05-18,Reseau,resolu,2.0
TK008592,CL07004,2025-12-25,Reseau,resolu,6.0
TK008593,CL07005,2024-08-09,Reseau,abandonne,1.0
TK008594,CL07005,2024-07-09,Reseau,resolu,1.0
TK008595,CL07005,2024-06-16,Facturation,resolu,1.0
TK008596,CL07008,2025-07-13,Reseau,abandonne,18.0
TK008597,CL07009,2025-08-03,Facturation,resolu,5.0
TK008598,CL07009,2025-07-18,Reseau,abandonne,2.0
TK008599,CL07010,2024-05-19,Materiel,ouvert,
TK008600,CL07011,2024-05-03,Facturation,abandonne,6.0
TK008601,CL07011,2024-08-07,Reseau,ouvert,
TK008602,CL07011,2024-02-05,Facturation,resolu,1.0
TK008603,CL07017,2025-07-29,Facturation,ouvert,
TK008604,CL07018,2024-12-17,Materiel,resolu,2.0
TK008605,CL07018,2024-08-22,Reseau,ouvert,
TK008606,CL07018,2024-06-21,Reseau,resolu,1.0
TK008607,CL07018,2024-01-15,Offre,abandonne,1.0
TK008608,CL07021,2024-02-18,Offre,resolu,6.0
TK008609,CL07022,2024-04-11,Facturation,abandonne,12.0
TK008610,CL07023,2024-10-05,Facturation,ouvert,
TK008611,CL07024,2025-05-10,Reseau,resolu,1.0
TK008612,CL07024,2025-07-10,Materiel,abandonne,2.0
TK008613,CL07024,2025-07-02,Offre,abandonne,2.0
TK008614,CL07027,2024-07-31,Facturation,ouvert,
TK008615,CL07027,2025-01-13,Facturation,resolu,7.0
TK008616,CL07027,2025-01-05,Reseau,ouvert,
TK008617,CL07027,2024-07-15,Offre,abandonne,3.0
TK008618,CL07028,2025-10-21,Reseau,resolu,5.0
TK008619,CL07028,2024-12-03,Facturation,ouvert,
TK008620,CL07030,2024-12-25,Offre,ouvert,
TK008621,CL07030,2025-09-01,Materiel,ouvert,
TK008622,CL07031,2025-09-22,Reseau,resolu,3.0
TK008623,CL07031,2025-07-12,Reseau,resolu,1.0
TK008624,CL07032,2025-04-06,Offre,resolu,2.0
TK008625,CL07033,2024-11-19,Reseau,abandonne,5.0
TK008626,CL07033,2025-03-05,Offre,abandonne,19.0
TK008627,CL07035,2024-01-19,Facturation,resolu,9.0
TK008628,CL07035,2025-04-11,Facturation,ouvert,
TK008629,CL07037,2025-10-19,Reseau,abandonne,38.0
TK008630,CL07037,2025-08-31,Reseau,ouvert,
TK008631,CL07038,2024-08-21,Reseau,resolu,4.0
TK008632,CL07038,2025-10-09,Facturation,resolu,1.0
TK008633,CL07038,2025-10-25,Facturation,ouvert,
TK008634,CL07038,2024-08-28,Facturation,resolu,1.0
TK008635,CL07038,2025-10-09,Materiel,resolu,2.0
TK008636,CL07040,2024-08-12,Materiel,abandonne,5.0
TK008637,CL07040,2024-01-08,Facturation,abandonne,11.0
TK008638,CL07040,2024-09-06,Reseau,resolu,-1.0
TK008639,CL07041,2024-06-15,Reseau,resolu,3.0
TK008640,CL07042,2024-07-25,Reseau,ouvert,
TK008641,CL07042,2024-10-27,Offre,resolu,4.0
TK008642,CL07042,2025-03-02,Reseau,resolu,1.0
TK008643,CL07044,2024-07-05,Facturation,ouvert,
TK008644,CL07044,2024-07-20,Facturation,ouvert,
TK008645,CL07044,2024-06-19,Materiel,resolu,1.0
TK008646,CL07044,2024-01-26,Offre,abandonne,27.0
TK008647,CL07047,2025-08-12,Facturation,ouvert,
TK008648,CL07048,2025-08-15,Offre,resolu,1.0
TK008649,CL07049,2025-04-08,Facturation,resolu,6.0
TK008650,CL07049,2024-07-01,Materiel,ouvert,
TK008651,CL07051,2025-11-03,Reseau,ouvert,
TK008652,CL07052,2025-11-17,Facturation,resolu,3.0
TK008653,CL07053,2025-10-12,Reseau,resolu,2.0
TK008654,CL07054,2025-09-01,Facturation,resolu,1.0
TK008655,CL07055,2025-09-24,Offre,ouvert,
TK008656,CL07056,2024-09-23,Materiel,resolu,1.0
TK008657,CL07056,2024-12-08,Offre,ouvert,
TK008658,CL07056,2025-02-06,Offre,abandonne,42.0
TK008659,CL07058,2025-02-05,Facturation,resolu,8.0
TK008660,CL07059,2025-06-26,Reseau,resolu,2.0
TK008661,CL07059,2024-08-17,Reseau,ouvert,
TK008662,CL07059,2025-07-19,Facturation,resolu,1.0
TK008663,CL07060,2025-02-09,Reseau,resolu,-4.0
TK008664,CL07062,2024-10-29,Reseau,abandonne,7.0
TK008665,CL07062,2024-10-22,Reseau,abandonne,5.0
TK008666,CL07062,2024-11-08,Reseau,abandonne,4.0
TK008667,CL07062,2024-12-03,Facturation,ouvert,
TK008668,CL07062,2025-01-03,Materiel,ouvert,
TK008669,CL07062,2024-08-09,Reseau,resolu,11.0
TK008670,CL07062,2024-10-09,Materiel,abandonne,4.0
TK008671,CL07063,2025-07-23,Materiel,resolu,6.0
TK008672,CL07064,2025-12-20,Facturation,resolu,2.0
TK008673,CL07065,2025-03-15,Materiel,resolu,17.0
TK008674,CL07065,2024-11-13,Facturation,resolu,2.0
TK008675,CL07066,2025-10-25,Reseau,resolu,1.0
TK008676,CL07067,2024-10-26,Facturation,resolu,2.0
TK008677,CL07067,2024-11-24,Offre,ouvert,
TK008678,CL07067,2024-09-04,Facturation,abandonne,2.0
TK008679,CL07067,2024-11-15,Reseau,ouvert,
TK008680,CL07068,2025-06-23,Reseau,abandonne,7.0
TK008681,CL07068,2025-09-05,Facturation,abandonne,-9.0
TK008682,CL07070,2025-08-15,Materiel,resolu,1.0
TK008683,CL07071,2025-09-14,Reseau,resolu,2.0
TK008684,CL07071,2025-07-25,Facturation,ouvert,
TK008685,CL07071,2025-11-25,Reseau,resolu,13.0
TK008686,CL07072,2024-03-30,Reseau,ouvert,
TK008687,CL07073,2024-07-13,Facturation,resolu,3.0
TK008688,CL07074,2025-03-20,Offre,abandonne,2.0
TK008689,CL07074,2025-03-13,Reseau,resolu,1.0
TK008690,CL07074,2025-03-08,Facturation,ouvert,
TK008691,CL07074,2025-03-08,Materiel,abandonne,1.0
TK008692,CL07075,2025-08-16,Facturation,resolu,1.0
TK008693,CL07075,2025-10-02,Offre,ouvert,
TK008694,CL07075,2025-10-08,Offre,ouvert,
TK008695,CL07077,2024-09-27,Facturation,ouvert,
TK008696,CL07078,2025-07-31,Materiel,resolu,1.0
TK008697,CL07080,2024-01-08,Reseau,ouvert,
TK008698,CL07080,2024-01-02,Offre,ouvert,
TK008699,CL07080,2024-01-06,Facturation,ouvert,
TK008700,CL07080,2024-01-01,Reseau,ouvert,
TK008701,CL07082,2024-05-04,Offre,resolu,1.0
TK008702,CL07084,2024-12-02,Reseau,resolu,1.0
TK008703,CL07085,2024-07-05,Reseau,ouvert,
TK008704,CL07086,2025-05-26,Reseau,resolu,4.0
TK008705,CL07088,2024-05-12,Facturation,resolu,4.0
TK008706,CL07088,2024-11-14,Facturation,resolu,1.0
TK008707,CL07089,2025-03-12,Offre,resolu,14.0
TK008708,CL07090,2024-08-19,Reseau,abandonne,4.0
TK008709,CL07090,2024-12-07,Reseau,ouvert,
TK008710,CL07090,2024-03-01,Reseau,ouvert,
TK008711,CL07091,2024-10-02,Facturation,abandonne,8.0
TK008712,CL07092,2025-04-07,Reseau,ouvert,
TK008713,CL07092,2025-07-20,Facturation,resolu,2.0
TK008714,CL07093,2025-11-20,Reseau,resolu,5.0
TK008715,CL07096,2024-11-02,Materiel,resolu,1.0
TK008716,CL07097,2025-06-26,Reseau,ouvert,
TK008717,CL07097,2025-07-19,Reseau,abandonne,34.0
TK008718,CL07097,2024-12-11,Reseau,resolu,1.0
TK008719,CL07097,2025-07-05,Facturation,resolu,15.0
TK008720,CL07097,2024-10-29,Facturation,ouvert,
TK008721,CL07098,2025-08-15,Facturation,resolu,1.0
TK008722,CL07099,2024-01-20,Materiel,resolu,2.0
TK008723,CL07100,2025-12-02,Reseau,resolu,1.0
TK008724,CL07101,2025-12-08,Facturation,resolu,1.0
TK008725,CL07102,2024-08-24,Facturation,ouvert,
TK008726,CL07103,2024-01-25,Facturation,abandonne,13.0
TK008727,CL07103,2024-01-30,Reseau,ouvert,
TK008728,CL07104,2024-03-20,Offre,resolu,3.0
TK008729,CL07105,2024-09-30,Reseau,abandonne,2.0
TK008730,CL07105,2024-09-22,Materiel,ouvert,
TK008731,CL07105,2024-10-03,Reseau,resolu,1.0
TK008732,CL07107,2025-04-24,Offre,abandonne,7.0
TK008733,CL07108,2024-11-29,Materiel,abandonne,45.0
TK008734,CL07109,2025-11-14,Reseau,ouvert,
TK008735,CL07114,2024-12-27,Offre,resolu,1.0
TK008736,CL07114,2024-10-25,Reseau,resolu,1.0
TK008737,CL07114,2025-12-21,Reseau,resolu,1.0
TK008738,CL07115,2024-09-24,Reseau,resolu,5.0
TK008739,CL07115,2025-11-21,Facturation,resolu,2.0
TK008740,CL07117,2025-01-28,Offre,resolu,2.0
TK008741,CL07118,2025-08-02,Reseau,resolu,2.0
TK008742,CL07118,2025-11-19,Offre,resolu,6.0
TK008743,CL07119,2024-05-22,Offre,ouvert,
TK008744,CL07119,2024-06-19,Reseau,ouvert,
TK008745,CL07119,2025-03-12,Facturation,ouvert,
TK008746,CL07121,2024-02-03,Offre,resolu,1.0
TK008747,CL07122,2025-10-26,Reseau,resolu,4.0
TK008748,CL07122,2025-08-22,Reseau,ouvert,
TK008749,CL07122,2024-12-31,Reseau,abandonne,3.0
TK008750,CL07122,2024-06-17,Facturation,abandonne,2.0
TK008751,CL07122,2025-01-09,Reseau,resolu,4.0
TK008752,CL07123,2025-03-24,Materiel,abandonne,25.0
TK008753,CL07124,2025-07-30,Facturation,resolu,4.0
TK008754,CL07124,2024-11-08,Offre,resolu,5.0
TK008755,CL07126,2025-11-24,Facturation,ouvert,
TK008756,CL07128,2025-08-24,Facturation,resolu,6.0
TK008757,CL07128,2024-03-01,Facturation,abandonne,19.0
TK008758,CL07129,2024-01-27,Facturation,ouvert,
TK008759,CL07129,2025-04-14,Reseau,resolu,1.0
TK008760,CL07129,2024-01-12,Offre,resolu,5.0
TK008761,CL07129,2024-09-05,Reseau,abandonne,5.0
TK008762,CL07131,2024-10-24,Reseau,resolu,2.0
TK008763,CL07132,2025-09-21,Offre,resolu,1.0
TK008764,CL07136,2025-10-31,Reseau,resolu,-7.0
TK008765,CL07137,2024-07-25,Materiel,abandonne,7.0
TK008766,CL07138,2025-08-17,Offre,ouvert,
TK008767,CL07138,2025-08-21,Facturation,resolu,1.0
TK008768,CL07139,2024-05-10,Facturation,resolu,4.0
TK008769,CL07142,2025-11-05,Reseau,resolu,7.0
TK008770,CL07143,2024-09-22,Reseau,ouvert,
TK008771,CL07143,2025-09-15,Materiel,resolu,3.0
TK008772,CL07144,2025-06-08,Materiel,resolu,9.0
TK008773,CL07146,2025-08-17,Facturation,resolu,-1.0
TK008774,CL07147,2025-09-14,Facturation,resolu,16.0
TK008775,CL07148,2024-09-05,Reseau,ouvert,
TK008776,CL07148,2024-08-15,Facturation,ouvert,
TK008777,CL07149,2024-03-21,Reseau,ouvert,
TK008778,CL07149,2024-05-11,Facturation,ouvert,
TK008779,CL07150,2024-12-07,Materiel,resolu,2.0
TK008780,CL07152,2024-10-27,Facturation,resolu,2.0
TK008781,CL07152,2025-04-08,Offre,resolu,2.0
TK008782,CL07154,2025-08-28,Offre,resolu,1.0
TK008783,CL07154,2025-09-03,Facturation,resolu,3.0
TK008784,CL07154,2025-11-08,Offre,ouvert,
TK008785,CL07154,2025-10-23,Facturation,abandonne,1.0
TK008786,CL07155,2024-03-23,Offre,abandonne,1.0
TK008787,CL07155,2024-01-23,Reseau,resolu,6.0
TK008788,CL07155,2024-03-06,Reseau,abandonne,16.0
TK008789,CL07155,2024-02-06,Facturation,abandonne,1.0
TK008790,CL07155,2024-02-28,Reseau,ouvert,
TK008791,CL07156,2024-11-17,Reseau,ouvert,
TK008792,CL07156,2024-09-23,Materiel,ouvert,
TK008793,CL07156,2024-03-06,Reseau,ouvert,
TK008794,CL07157,2025-07-16,Reseau,ouvert,
TK008795,CL07157,2025-06-22,Materiel,ouvert,
TK008796,CL07160,2025-01-21,Reseau,abandonne,1.0
TK008797,CL07163,2025-07-08,Reseau,resolu,4.0
TK008798,CL07163,2025-06-04,Offre,resolu,8.0
TK008799,CL07165,2024-01-22,Materiel,resolu,1.0
TK008800,CL07166,2025-11-02,Offre,resolu,1.0
TK008801,CL07166,2024-10-08,Materiel,resolu,1.0
TK008802,CL07167,2024-10-24,Materiel,resolu,1.0
TK008803,CL07169,2025-10-29,Facturation,resolu,5.0
TK008804,CL07169,2025-11-26,Reseau,abandonne,1.0
TK008805,CL07169,2025-09-22,Offre,abandonne,19.0
TK008806,CL07173,2025-02-09,Reseau,resolu,2.0
TK008807,CL07173,2025-01-28,Reseau,ouvert,
TK008808,CL07175,2025-01-07,Reseau,resolu,2.0
TK008809,CL07175,2025-03-03,Facturation,resolu,3.0
TK008810,CL07175,2024-07-14,Reseau,ouvert,
TK008811,CL07176,2024-04-05,Reseau,abandonne,27.0
TK008812,CL07177,2024-06-17,Facturation,resolu,1.0
TK008813,CL07178,2024-01-03,Facturation,abandonne,1.0
TK008814,CL07180,2024-03-06,Reseau,resolu,2.0
TK008815,CL07182,2024-07-26,Materiel,resolu,3.0
TK008816,CL07182,2024-02-07,Reseau,resolu,1.0
TK008817,CL07182,2025-02-06,Facturation,abandonne,1.0
TK008818,CL07182,2025-05-20,Facturation,abandonne,15.0
TK008819,CL07182,2024-03-21,Facturation,ouvert,
TK008820,CL07183,2025-09-12,Reseau,resolu,1.0
TK008821,CL07183,2025-07-03,Reseau,resolu,4.0
TK008822,CL07183,2024-06-28,Offre,resolu,1.0
TK008823,CL07184,2024-12-11,Reseau,resolu,9.0
TK008824,CL07184,2025-09-17,Offre,resolu,5.0
TK008825,CL07184,2025-01-31,Offre,resolu,1.0
TK008826,CL07185,2024-07-11,Reseau,ouvert,
TK008827,CL07185,2024-12-15,Facturation,resolu,1.0
TK008828,CL07186,2024-09-10,Reseau,resolu,5.0
TK008829,CL07188,2024-04-12,Reseau,resolu,1.0
TK008830,CL07189,2025-07-14,Facturation,abandonne,10.0
TK008831,CL07190,2025-09-26,Offre,resolu,1.0
TK008832,CL07191,2025-07-04,Facturation,resolu,2.0
TK008833,CL07191,2025-07-09,Materiel,ouvert,
TK008834,CL07191,2025-08-04,Reseau,ouvert,
TK008835,CL07191,2025-07-22,Reseau,ouvert,
TK008836,CL07193,2024-06-06,Facturation,ouvert,
TK008837,CL07193,2024-01-21,Facturation,ouvert,
TK008838,CL07193,2024-05-03,Offre,ouvert,
TK008839,CL07194,2024-01-19,Materiel,ouvert,
TK008840,CL07196,2025-09-13,Facturation,resolu,1.0
TK008841,CL07198,2025-03-18,Materiel,abandonne,5.0
TK008842,CL07199,2024-02-01,Materiel,ouvert,
TK008843,CL07199,2024-03-15,Facturation,abandonne,3.0
TK008844,CL07200,2025-07-03,Reseau,resolu,1.0
TK008845,CL07201,2024-08-28,Materiel,resolu,3.0
TK008846,CL07202,2025-03-06,Reseau,resolu,1.0
TK008847,CL07202,2025-06-04,Reseau,ouvert,
TK008848,CL07202,2025-05-26,Facturation,ouvert,
TK008849,CL07202,2025-04-28,Materiel,abandonne,18.0
TK008850,CL07203,2024-01-27,Reseau,resolu,1.0
TK008851,CL07203,2024-04-22,Facturation,resolu,3.0
TK008852,CL07204,2025-11-25,Offre,resolu,3.0
TK008853,CL07206,2024-04-14,Materiel,ouvert,
TK008854,CL07206,2024-07-26,Materiel,ouvert,
TK008855,CL07206,2024-07-27,Facturation,abandonne,12.0
TK008856,CL07208,2024-08-29,Reseau,resolu,3.0
TK008857,CL07209,2025-12-31,Reseau,resolu,3.0
TK008858,CL07211,2025-11-25,Reseau,ouvert,
TK008859,CL07211,2025-09-04,Reseau,resolu,6.0
TK008860,CL07214,2025-04-17,Reseau,resolu,2.0
TK008861,CL07215,2025-04-26,Offre,resolu,4.0
TK008862,CL07216,2024-10-24,Offre,resolu,-3.0
TK008863,CL07221,2025-01-28,Reseau,resolu,8.0
TK008864,CL07222,2024-12-05,Reseau,resolu,2.0
TK008865,CL07222,2024-01-29,Materiel,abandonne,36.0
TK008866,CL07222,2024-08-24,Reseau,ouvert,
TK008867,CL07225,2024-06-10,Materiel,ouvert,
TK008868,CL07225,2024-06-13,Offre,ouvert,
TK008869,CL07226,2025-04-07,Facturation,abandonne,9.0
TK008870,CL07226,2025-06-17,Reseau,resolu,2.0
TK008871,CL07226,2024-06-13,Reseau,resolu,1.0
TK008872,CL07228,2024-10-10,Offre,resolu,4.0
TK008873,CL07229,2024-04-13,Reseau,resolu,11.0
TK008874,CL07229,2025-07-15,Facturation,resolu,1.0
TK008875,CL07229,2025-10-20,Materiel,resolu,1.0
TK008876,CL07229,2025-10-01,Materiel,resolu,2.0
TK008877,CL07230,2025-05-19,Offre,resolu,1.0
TK008878,CL07230,2025-06-06,Reseau,abandonne,15.0
TK008879,CL07230,2025-07-24,Offre,resolu,2.0
TK008880,CL07231,2025-01-01,Offre,resolu,7.0
TK008881,CL07232,2024-02-04,Facturation,abandonne,-4.0
TK008882,CL07232,2025-01-07,Reseau,ouvert,
TK008883,CL07232,2024-04-19,Materiel,ouvert,
TK008884,CL07233,2024-08-12,Offre,resolu,1.0
TK008885,CL07234,2024-08-14,Reseau,resolu,1.0
TK008886,CL07234,2025-05-17,Reseau,resolu,1.0
TK008887,CL07235,2025-12-06,Reseau,resolu,2.0
TK008888,CL07236,2024-09-22,Reseau,resolu,1.0
TK008889,CL07236,2025-05-05,Reseau,resolu,5.0
TK008890,CL07236,2024-12-08,Reseau,abandonne,6.0
TK008891,CL07236,2025-07-01,Reseau,ouvert,
TK008892,CL07236,2024-08-12,Reseau,resolu,1.0
TK008893,CL07237,2024-10-19,Offre,abandonne,5.0
TK008894,CL07237,2025-02-16,Offre,ouvert,
TK008895,CL07238,2025-04-06,Offre,resolu,2.0
TK008896,CL07239,2025-03-18,Facturation,resolu,4.0
TK008897,CL07241,2025-08-05,Reseau,resolu,1.0
TK008898,CL07241,2024-04-14,Reseau,resolu,-3.0
TK008899,CL07241,2025-01-28,Reseau,ouvert,
TK008900,CL07242,2025-02-17,Offre,ouvert,
TK008901,CL07242,2025-10-03,Offre,resolu,2.0
TK008902,CL07242,2024-12-02,Facturation,abandonne,26.0
TK008903,CL07245,2025-08-24,Offre,resolu,1.0
TK008904,CL07247,2025-11-21,Reseau,ouvert,
TK008905,CL07248,2024-04-13,Offre,ouvert,
TK008906,CL07248,2024-03-20,Reseau,ouvert,
TK008907,CL07248,2024-08-06,Reseau,ouvert,
TK008908,CL07249,2024-03-10,Facturation,ouvert,
TK008909,CL07249,2024-04-14,Reseau,ouvert,
TK008910,CL07249,2024-01-01,Facturation,resolu,5.0
TK008911,CL07249,2024-11-27,Reseau,abandonne,8.0
TK008912,CL07249,2024-06-25,Facturation,resolu,2.0
TK008913,CL07250,2025-01-11,Reseau,resolu,1.0
TK008914,CL07251,2024-05-21,Reseau,resolu,1.0
TK008915,CL07251,2024-08-23,Reseau,resolu,1.0
TK008916,CL07251,2024-07-23,Materiel,resolu,1.0
TK008917,CL07253,2025-01-26,Facturation,abandonne,6.0
TK008918,CL07255,2024-05-19,Facturation,resolu,2.0
TK008919,CL07255,2024-02-04,Reseau,abandonne,5.0
TK008920,CL07255,2024-02-05,Materiel,ouvert,
TK008921,CL07255,2024-10-31,Facturation,resolu,1.0
TK008922,CL07258,2024-03-15,Materiel,abandonne,12.0
TK008923,CL07258,2024-06-26,Reseau,resolu,8.0
TK008924,CL07258,2024-06-16,Facturation,resolu,1.0
TK008925,CL07262,2024-12-19,Materiel,resolu,9.0
TK008926,CL07262,2025-11-04,Reseau,resolu,1.0
TK008927,CL07263,2024-09-03,Facturation,ouvert,
TK008928,CL07263,2024-05-25,Reseau,resolu,6.0
TK008929,CL07263,2024-07-29,Reseau,ouvert,
TK008930,CL07263,2024-08-07,Offre,ouvert,
TK008931,CL07264,2025-05-23,Reseau,resolu,5.0
TK008932,CL07264,2025-03-04,Materiel,resolu,1.0
TK008933,CL07265,2024-12-02,Reseau,ouvert,
TK008934,CL07265,2024-11-28,Reseau,resolu,1.0
TK008935,CL07266,2024-12-21,Reseau,resolu,10.0
TK008936,CL07266,2024-07-13,Offre,abandonne,7.0
TK008937,CL07267,2025-08-28,Facturation,abandonne,25.0
TK008938,CL07267,2025-10-20,Facturation,abandonne,5.0
TK008939,CL07267,2025-09-12,Reseau,resolu,12.0
TK008940,CL07268,2025-10-22,Reseau,resolu,3.0
TK008941,CL07270,2025-05-07,Facturation,abandonne,18.0
TK008942,CL07272,2024-08-14,Reseau,resolu,1.0
TK008943,CL07272,2025-09-14,Facturation,abandonne,4.0
TK008944,CL07273,2025-09-04,Reseau,ouvert,
TK008945,CL07275,2025-01-20,Reseau,resolu,3.0
TK008946,CL07275,2024-06-17,Reseau,resolu,1.0
TK008947,CL07275,2025-02-09,Reseau,resolu,10.0
TK008948,CL07276,2024-09-12,Reseau,ouvert,
TK008949,CL07276,2025-01-23,Reseau,resolu,1.0
TK008950,CL07277,2024-05-25,Facturation,resolu,1.0
TK008951,CL07277,2024-07-13,Facturation,resolu,1.0
TK008952,CL07279,2025-06-03,Reseau,resolu,1.0
TK008953,CL07279,2025-07-21,Reseau,ouvert,
TK008954,CL07279,2025-12-12,Reseau,ouvert,
TK008955,CL07280,2025-10-09,Materiel,resolu,1.0
TK008956,CL07280,2025-09-06,Offre,resolu,1.0
TK008957,CL07281,2025-02-19,Materiel,resolu,10.0
TK008958,CL07282,2025-03-17,Materiel,resolu,2.0
TK008959,CL07284,2025-05-13,Facturation,resolu,2.0
TK008960,CL07284,2025-05-07,Facturation,resolu,2.0
TK008961,CL07285,2025-11-05,Reseau,resolu,3.0
TK008962,CL07285,2024-07-09,Reseau,resolu,3.0
TK008963,CL07290,2025-12-27,Reseau,ouvert,
TK008964,CL07290,2024-04-01,Offre,resolu,9.0
TK008965,CL07293,2025-09-22,Facturation,abandonne,22.0
TK008966,CL07293,2025-12-09,Offre,abandonne,21.0
TK008967,CL07295,2024-05-18,Offre,abandonne,17.0
TK008968,CL07295,2024-01-02,Reseau,abandonne,1.0
TK008969,CL07295,2025-05-10,Reseau,ouvert,
TK008970,CL07296,2024-03-13,Reseau,resolu,1.0
TK008971,CL07296,2025-09-30,Reseau,resolu,1.0
TK008972,CL07296,2024-05-02,Reseau,resolu,3.0
TK008973,CL07299,2025-09-18,Materiel,abandonne,13.0
TK008974,CL07301,2024-02-12,Offre,resolu,8.0
TK008975,CL07303,2025-08-20,Materiel,abandonne,5.0
TK008976,CL07304,2024-09-19,Reseau,abandonne,2.0
TK008977,CL07304,2025-03-25,Materiel,abandonne,38.0
TK008978,CL07304,2025-03-18,Facturation,ouvert,
TK008979,CL07306,2024-07-25,Reseau,abandonne,9.0
TK008980,CL07306,2025-01-20,Reseau,abandonne,7.0
TK008981,CL07306,2024-07-14,Reseau,abandonne,4.0
TK008982,CL07307,2024-06-06,Reseau,abandonne,7.0
TK008983,CL07309,2024-06-10,Offre,ouvert,
TK008984,CL07309,2025-04-07,Facturation,resolu,1.0
TK008985,CL07310,2024-11-17,Offre,resolu,7.0
TK008986,CL07310,2024-08-27,Reseau,abandonne,4.0
TK008987,CL07310,2024-10-19,Reseau,abandonne,1.0
TK008988,CL07312,2025-08-12,Offre,ouvert,
TK008989,CL07313,2024-10-22,Reseau,resolu,1.0
TK008990,CL07313,2025-05-14,Reseau,abandonne,8.0
TK008991,CL07313,2024-11-26,Materiel,abandonne,28.0
TK008992,CL07315,2025-10-02,Offre,resolu,9.0
TK008993,CL07317,2025-12-04,Offre,resolu,2.0
TK008994,CL07317,2025-08-04,Offre,resolu,9.0
TK008995,CL07318,2025-10-03,Reseau,ouvert,
TK008996,CL07319,2025-04-20,Reseau,resolu,13.0
TK008997,CL07320,2025-02-08,Reseau,ouvert,
TK008998,CL07320,2024-10-10,Reseau,resolu,5.0
TK008999,CL07320,2024-10-03,Facturation,ouvert,
TK009000,CL07320,2024-02-24,Offre,abandonne,20.0
TK009001,CL07320,2024-11-16,Offre,ouvert,
TK009002,CL07321,2025-05-24,Offre,resolu,2.0
TK009003,CL07323,2025-03-16,Facturation,ouvert,
TK009004,CL07325,2024-11-17,Facturation,abandonne,4.0
TK009005,CL07325,2025-07-13,Materiel,ouvert,
TK009006,CL07326,2024-03-21,Reseau,resolu,2.0
TK009007,CL07328,2025-12-21,Offre,resolu,1.0
TK009008,CL07329,2025-08-30,Offre,ouvert,
TK009009,CL07329,2025-02-21,Reseau,resolu,1.0
TK009010,CL07330,2025-12-03,Reseau,resolu,1.0
TK009011,CL07333,2025-07-22,Facturation,resolu,2.0
TK009012,CL07335,2025-08-31,Reseau,resolu,6.0
TK009013,CL07337,2025-06-24,Reseau,resolu,1.0
