id_client,mois,voix_min,sms_count,data_mb
CL06260,2025-04-01,295.5,87,17309.2
CL06260,2025-05-01,278.4,82,16307.0
CL06260,2025-06-01,250.9,74,14700.5
CL06260,2025-07-01,244.5,72,14323.7
CL06260,2025-08-01,256.3,75,15016.5
CL06260,2025-09-01,273.1,80,15995.7
CL06260,2025-10-01,227.3,67,13316.5
CL06260,2025-11-01,252.8,74,14806.9
CL06260,2025-12-01,259.9,76,15226.5
CL06261,2024-04-01,279.8,42,5040.0
CL06261,2024-05-01,258.1,39,4649.5
CL06261,2024-06-01,217.4,33,3916.4
CL06261,2024-07-01,239.5,36,4315.2
CL06261,2024-08-01,258.9,39,4664.2
CL06261,2024-09-01,254.8,38,4590.6
CL06261,2024-10-01,222.1,33,4001.9
CL06261,2024-11-01,196.3,29,3536.0
CL06261,2024-12-01,293.2,44,5281.4
CL06261,2025-01-01,248.0,37,4467.4
CL06261,2025-02-01,314.3,47,5662.2
CL06261,2025-03-01,234.5,35,4224.3
CL06261,2025-04-01,242.6,36,4371.3
CL06261,2025-05-01,264.1,40,4757.8
CL06261,2025-06-01,229.4,34,4132.2
CL06261,2025-07-01,235.7,35,4245.6
CL06261,2025-08-01,215.4,32,3880.4
CL06261,2025-09-01,201.4,30,3627.6
CL06261,2025-10-01,252.9,38,4555.3
CL06261,2025-11-01,260.0,39,4684.8
CL06261,2025-12-01,240.1,36,4325.4
CL06262,2024-10-01,355.2,68,2934.9
CL06262,2024-11-01,248.5,48,2053.6
CL06262,2024-12-01,396.9,76,3279.7
CL06262,2025-01-01,295.7,57,2443.3
CL06262,2025-02-01,292.7,56,2418.7
CL06262,2025-04-01,265.6,51,2194.7
CL06262,2025-05-01,269.1,52,2223.4
CL06262,2025-07-01,343.3,66,2836.9
CL06262,2025-08-01,308.5,59,2549.5
CL06262,2025-09-01,328.6,63,2715.2
CL06262,2025-10-01,275.8,53,2278.9
CL06262,2025-12-01,361.8,70,2989.8
CL06263,2024-05-01,36.4,4,749.9
CL06263,2024-07-01,50.6,5,1042.6
CL06263,2024-08-01,48.0,5,990.0
CL06263,2024-09-01,50.0,5,1030.4
CL06263,2024-10-01,40.7,4,839.6
CL06263,2024-11-01,46.7,5,962.3
CL06263,2024-12-01,43.4,4,895.1
CL06263,2025-01-01,56.3,6,1161.1
CL06263,2025-02-01,54.5,6,1123.1
CL06263,2025-03-01,44.2,4,911.0
CL06263,2025-04-01,41.0,4,844.3
CL06263,2025-05-01,57.5,6,1184.2
CL06263,2025-06-01,48.2,5,992.8
CL06263,2025-07-01,53.2,5,1096.5
CL06263,2025-08-01,40.8,4,841.1
CL06263,2025-09-01,40.3,4,830.0
CL06263,2025-10-01,39.5,4,813.2
CL06263,2025-12-01,44.5,4,917.3
CL06264,2025-04-01,86.6,20,1172.0
CL06264,2025-05-01,75.4,17,1020.3
CL06264,2025-06-01,82.2,19,1111.3
CL06264,2025-07-01,89.3,21,1207.9
CL06264,2025-08-01,75.7,17,1024.4
CL06264,2025-09-01,78.5,18,1062.4
CL06264,2025-10-01,28.9,6,391.6
CL06264,2025-11-01,27.0,6,365.4
CL06264,2025-12-01,34.9,8,471.6
CL06265,2025-09-01,65.4,20,680.7
CL06265,2025-10-01,63.6,19,661.8
CL06265,2025-11-01,68.9,21,717.2
CL06265,2025-12-01,61.5,19,640.5
CL06266,2024-01-01,74.3,7,641.6
CL06266,2024-02-01,90.0,9,777.3
CL06266,2024-03-01,109.5,11,945.7
CL06266,2024-04-01,97.1,10,839.3
CL06266,2024-05-01,95.9,10,828.9
CL06266,2024-06-01,91.9,9,794.1
CL06266,2024-07-01,91.0,9,786.3
CL06266,2024-08-01,112.3,12,970.0
CL06266,2024-09-01,106.1,11,916.5
CL06266,2024-10-01,80.3,8,693.7
CL06266,2024-11-01,78.2,8,675.6
CL06266,2024-12-01,99.7,10,861.7
CL06266,2025-01-01,105.8,11,914.3
CL06266,2025-02-01,108.6,11,938.5
CL06266,2025-03-01,104.6,11,903.9
CL06266,2025-04-01,104.1,11,899.2
CL06266,2025-05-01,102.8,10,887.9
CL06266,2025-06-01,72.1,7,622.8
CL06266,2025-07-01,97.8,10,845.3
CL06266,2025-08-01,94.1,10,813.1
CL06266,2025-09-01,109.4,11,945.5
CL06266,2025-10-01,119.8,12,1034.9
CL06266,2025-11-01,96.2,10,831.1
CL06266,2025-12-01,85.8,9,740.9
CL06267,2025-06-01,125.9,38,3611.1
CL06267,2025-07-01,122.4,37,3510.5
CL06267,2025-08-01,123.3,37,3537.2
CL06267,2025-09-01,117.1,35,3359.1
CL06267,2025-10-01,115.3,34,3307.2
CL06267,2025-11-01,119.1,36,3417.4
CL06267,2025-12-01,155.6,47,4461.7
CL06268,2024-01-01,203.0,14,3063.7
CL06268,2024-02-01,211.3,15,3188.1
CL06268,2024-03-01,173.7,12,2621.1
CL06268,2024-04-01,261.7,18,3949.8
CL06268,2024-05-01,193.8,14,2923.7
CL06268,2024-06-01,210.3,15,3173.0
CL06268,2024-07-01,166.8,12,2516.3
CL06268,2024-08-01,227.7,16,3435.8
CL06268,2024-09-01,174.2,12,2628.6
CL06268,2024-10-01,225.0,16,3394.6
CL06268,2024-11-01,224.0,16,3380.9
CL06268,2024-12-01,211.9,15,3197.8
CL06268,2025-01-01,210.2,15,3172.5
CL06268,2025-02-01,229.9,16,3468.6
CL06268,2025-03-01,137.9,9,2081.0
CL06268,2025-04-01,246.5,17,3719.8
CL06268,2025-05-01,249.3,18,3762.7
CL06268,2025-06-01,172.8,12,2607.3
CL06268,2025-07-01,230.4,16,3477.3
CL06268,2025-08-01,245.4,17,3702.4
CL06268,2025-09-01,184.0,13,2776.1
CL06268,2025-10-01,235.5,17,3553.3
CL06268,2025-11-01,201.1,14,3034.6
CL06268,2025-12-01,171.3,12,2585.0
CL06269,2024-01-01,125.4,43,489.1
CL06269,2024-02-01,114.8,39,447.9
CL06269,2024-03-01,116.4,40,454.0
CL06269,2024-04-01,123.8,42,482.7
CL06269,2024-05-01,110.4,38,430.5
CL06269,2024-06-01,113.3,39,442.1
CL06269,2024-07-01,105.4,36,411.2
CL06269,2024-08-01,114.7,39,447.6
CL06269,2024-09-01,126.0,43,491.5
CL06269,2024-10-01,107.2,37,418.1
CL06269,2024-11-01,118.5,41,462.1
CL06269,2024-12-01,113.6,39,443.2
CL06269,2025-01-01,122.7,42,478.6
CL06269,2025-02-01,100.0,34,390.0
CL06269,2025-03-01,162.3,56,633.1
CL06269,2025-04-01,123.7,42,482.5
CL06269,2025-05-01,118.7,41,463.0
CL06269,2025-06-01,115.4,40,450.0
CL06269,2025-07-01,107.0,37,417.2
CL06269,2025-08-01,116.7,40,455.2
CL06269,2025-09-01,111.0,38,433.0
CL06269,2025-10-01,126.1,43,491.8
CL06269,2025-11-01,112.2,38,437.7
CL06269,2025-12-01,119.8,41,467.4
CL06270,2025-04-01,912.8,33,23370.5
CL06270,2025-05-01,788.9,28,20198.6
CL06270,2025-06-01,758.0,27,19407.5
CL06270,2025-07-01,915.1,33,23429.0
CL06270,2025-08-01,812.1,29,20792.2
CL06270,2025-09-01,1061.7,38,27181.3
CL06270,2025-10-01,1033.1,37,26450.2
CL06270,2025-11-01,629.8,23,16124.9
CL06270,2025-12-01,1033.3,37,26453.9
CL06271,2025-01-01,39.3,30,805.5
CL06271,2025-02-01,47.9,36,982.0
CL06271,2025-03-01,35.4,27,724.8
CL06271,2025-04-01,41.8,32,856.0
CL06271,2025-05-01,47.5,36,973.9
CL06271,2025-06-01,44.2,34,905.3
CL06271,2025-07-01,43.3,33,886.7
CL06271,2025-08-01,47.2,36,966.5
CL06271,2025-09-01,40.6,31,832.1
CL06271,2025-10-01,50.3,38,1031.4
CL06271,2025-11-01,51.5,39,1055.0
CL06271,2025-12-01,48.9,37,1002.1
CL06272,2025-09-01,281.0,65,5291.2
CL06272,2025-10-01,247.8,58,4666.5
CL06272,2025-11-01,278.0,65,5234.5
CL06272,2025-12-01,308.8,72,5814.9
CL06273,2024-01-01,109.9,36,1120.7
CL06273,2024-02-01,123.2,41,1256.5
CL06273,2024-03-01,101.2,33,1032.7
CL06273,2024-04-01,97.1,32,990.3
CL06273,2024-05-01,105.6,35,1077.1
CL06273,2024-06-01,111.6,37,1138.1
CL06273,2024-07-01,94.7,31,965.9
CL06273,2024-08-01,101.2,33,1032.2
CL06273,2024-09-01,100.5,33,1025.0
CL06273,2024-10-01,111.6,37,1138.5
CL06273,2024-11-01,113.4,37,1156.2
CL06273,2024-12-01,116.1,38,1184.0
CL06273,2025-01-01,107.8,36,1099.9
CL06273,2025-02-01,98.3,32,1002.8
CL06273,2025-03-01,79.9,26,814.5
CL06273,2025-04-01,102.3,34,1043.0
CL06273,2025-05-01,105.2,35,1073.1
CL06273,2025-06-01,71.5,23,729.3
CL06273,2025-07-01,123.0,41,1254.1
CL06273,2025-08-01,77.3,25,788.6
CL06273,2025-09-01,93.9,31,958.3
CL06273,2025-10-01,98.5,32,1004.8
CL06273,2025-11-01,119.0,39,1213.5
CL06273,2025-12-01,83.6,28,853.1
CL06274,2024-02-01,216.4,37,4852.5
CL06274,2024-03-01,204.4,35,4583.8
CL06274,2024-04-01,194.7,34,4366.2
CL06274,2024-05-01,175.9,30,3944.3
CL06274,2024-06-01,121.9,21,2734.4
CL06274,2024-07-01,189.9,33,4258.6
CL06274,2024-08-01,188.7,33,4232.1
CL06274,2024-09-01,190.5,33,4271.0
CL06274,2024-10-01,206.0,36,4618.6
CL06274,2024-11-01,210.0,36,4709.0
CL06274,2024-12-01,208.4,36,4672.3
CL06274,2025-01-01,169.4,29,3798.1
CL06274,2025-02-01,195.3,34,4380.0
CL06274,2025-03-01,149.5,26,3353.3
CL06274,2025-04-01,191.4,33,4292.0
CL06274,2025-05-01,191.4,33,4292.8
CL06274,2025-06-01,172.8,30,3874.6
CL06274,2025-07-01,238.1,41,5338.1
CL06274,2025-08-01,175.8,30,3941.5
CL06274,2025-09-01,205.3,35,4602.7
CL06274,2025-10-01,191.0,33,4281.8
CL06274,2025-11-01,203.5,35,4563.5
CL06274,2025-12-01,207.6,36,4655.8
CL06275,2025-01-01,475.4,57,15550.1
CL06275,2025-02-01,393.2,47,12858.7
CL06275,2025-03-01,413.4,50,13522.1
CL06275,2025-04-01,437.3,53,14302.5
CL06275,2025-05-01,447.9,54,14648.3
CL06275,2025-06-01,455.2,55,14887.5
CL06275,2025-07-01,336.1,40,10992.8
CL06275,2025-08-01,430.8,52,14091.4
CL06275,2025-09-01,504.3,61,16494.7
CL06275,2025-10-01,512.2,62,16754.0
CL06275,2025-11-01,453.1,55,14817.8
CL06275,2025-12-01,508.7,61,16638.0
CL06276,2025-06-01,114.6,65,851.3
CL06276,2025-07-01,98.7,56,732.8
CL06276,2025-08-01,90.0,51,668.3
CL06276,2025-09-01,87.8,50,652.2
CL06276,2025-10-01,108.1,61,802.5
CL06276,2025-11-01,106.6,60,791.6
CL06276,2025-12-01,101.3,57,751.9
CL06277,2024-01-01,745.3,79,7754.6
CL06277,2024-02-01,845.6,90,8798.1
CL06277,2024-03-01,542.0,57,5639.6
CL06277,2024-04-01,676.4,72,7038.2
CL06277,2024-05-01,580.2,61,6036.9
CL06277,2024-06-01,600.7,63,6250.4
CL06277,2024-07-01,686.4,73,7141.7
CL06277,2024-08-01,776.5,82,8079.2
CL06277,2024-09-01,654.6,69,6811.4
CL06277,2024-10-01,722.2,76,7514.3
CL06277,2024-11-01,713.1,75,7419.5
CL06277,2024-12-01,815.8,86,8489.0
CL06277,2025-01-01,724.0,77,7532.8
CL06277,2025-02-01,622.9,66,6481.0
CL06277,2025-03-01,705.1,75,7337.1
CL06277,2025-04-01,794.2,84,8263.3
CL06277,2025-05-01,722.4,76,7516.7
CL06277,2025-06-01,773.8,82,8051.5
CL06277,2025-07-01,718.6,76,7476.7
CL06277,2025-08-01,659.7,70,6864.1
CL06277,2025-09-01,528.4,56,5498.0
CL06277,2025-10-01,606.5,64,6311.0
CL06277,2025-11-01,547.2,58,5693.5
CL06277,2025-12-01,674.6,71,7019.2
CL06278,2024-01-01,346.1,60,13230.3
CL06278,2024-02-01,404.0,70,15441.0
CL06278,2024-03-01,450.7,78,17228.3
CL06278,2024-04-01,405.5,70,15501.7
CL06278,2024-05-01,367.5,63,14045.6
CL06278,2024-06-01,375.1,65,14338.6
CL06278,2024-07-01,389.4,67,14886.3
CL06278,2024-08-01,345.7,60,13213.5
CL06278,2024-09-01,387.6,67,14817.3
CL06278,2024-10-01,383.0,66,14639.7
CL06278,2024-11-01,413.5,72,15804.0
CL06278,2024-12-01,312.2,54,11934.8
CL06278,2025-01-01,413.7,72,15812.7
CL06278,2025-02-01,347.8,60,13296.2
CL06278,2025-03-01,362.3,63,13847.3
CL06278,2025-04-01,350.0,60,13380.2
CL06278,2025-05-01,385.4,67,14733.2
CL06278,2025-06-01,332.1,57,12692.4
CL06278,2025-07-01,420.9,73,16089.9
CL06278,2025-08-01,381.4,66,14578.6
CL06278,2025-09-01,364.6,63,13936.7
CL06278,2025-10-01,417.3,72,15951.6
CL06278,2025-11-01,314.9,54,12035.0
CL06278,2025-12-01,413.3,71,15796.7
CL06279,2024-01-01,179.8,66,7530.3
CL06279,2024-02-01,134.1,49,5617.6
CL06279,2024-03-01,167.5,62,7016.1
CL06279,2024-04-01,148.6,55,6222.6
CL06279,2024-05-01,160.7,59,6731.6
CL06279,2024-06-01,139.4,51,5838.6
CL06279,2024-07-01,152.8,56,6401.2
CL06279,2024-08-01,169.2,62,7085.0
CL06279,2024-09-01,147.1,54,6161.3
CL06279,2024-10-01,169.0,62,7078.0
CL06279,2024-11-01,169.4,62,7092.6
CL06279,2024-12-01,166.4,61,6968.1
CL06279,2025-01-01,122.5,45,5131.0
CL06279,2025-02-01,151.4,56,6341.2
CL06279,2025-03-01,150.6,55,6305.9
CL06279,2025-04-01,136.6,50,5720.5
CL06279,2025-05-01,166.3,61,6963.2
CL06279,2025-06-01,135.3,50,5667.8
CL06279,2025-07-01,136.2,50,5704.9
CL06279,2025-08-01,172.9,64,7240.1
CL06279,2025-09-01,114.2,42,4780.8
CL06279,2025-10-01,153.7,57,6438.7
CL06279,2025-11-01,154.6,57,6476.0
CL06279,2025-12-01,164.8,61,6903.5
CL06280,2024-06-01,203.9,67,2032.2
CL06280,2024-07-01,255.3,84,2545.3
CL06280,2024-08-01,215.5,71,2148.3
CL06280,2024-09-01,250.3,82,2495.0
CL06280,2024-10-01,250.4,82,2495.8
CL06280,2024-11-01,217.7,71,2170.0
CL06280,2024-12-01,227.4,75,2266.9
CL06280,2025-01-01,246.2,81,2454.7
CL06280,2025-02-01,238.2,78,2375.0
CL06280,2025-03-01,252.2,83,2513.9
CL06280,2025-04-01,237.6,78,2368.3
CL06280,2025-05-01,235.5,77,2347.6
CL06280,2025-06-01,289.1,95,2881.6
CL06280,2025-07-01,267.3,88,2664.6
CL06280,2025-08-01,232.2,76,2314.5
CL06280,2025-09-01,195.9,64,1953.0
CL06280,2025-10-01,254.6,84,2537.8
CL06280,2025-11-01,193.6,64,1930.2
CL06280,2025-12-01,246.2,81,2454.1
CL06281,2024-07-01,938.8,81,26605.9
CL06281,2024-08-01,893.6,77,25325.3
CL06281,2024-09-01,768.7,66,21786.3
CL06281,2024-10-01,920.9,79,26098.7
CL06281,2024-11-01,998.5,86,28299.4
CL06281,2024-12-01,917.8,79,26010.7
CL06281,2025-01-01,888.3,77,25174.4
CL06281,2025-02-01,785.8,68,22268.7
CL06281,2025-03-01,1075.8,93,30488.2
CL06281,2025-04-01,790.9,68,22413.7
CL06281,2025-05-01,982.9,85,27856.9
CL06281,2025-06-01,716.2,62,20298.7
CL06281,2025-07-01,796.5,69,22573.6
CL06281,2025-08-01,930.4,80,26367.7
CL06281,2025-09-01,981.0,85,27803.4
CL06281,2025-10-01,766.2,66,21713.7
CL06281,2025-11-01,831.8,72,23573.7
CL06281,2025-12-01,936.4,81,26537.8
CL06282,2025-04-01,75.8,70,460.8
CL06282,2025-05-01,71.2,66,432.5
CL06282,2025-06-01,72.1,67,438.1
CL06282,2025-07-01,61.6,57,374.1
CL06282,2025-08-01,60.8,56,369.2
CL06282,2025-09-01,78.8,73,478.4
CL06282,2025-10-01,78.3,73,475.7
CL06282,2025-11-01,80.2,74,487.3
CL06282,2025-12-01,70.1,65,425.9
CL06283,2024-07-01,319.9,5,4878.8
CL06283,2024-08-01,248.6,4,3791.5
CL06283,2024-09-01,233.4,4,3560.5
CL06283,2024-10-01,303.0,5,4621.9
CL06283,2024-11-01,224.7,4,3426.8
CL06283,2024-12-01,267.1,4,4074.0
CL06283,2025-01-01,316.2,5,4822.2
CL06283,2025-02-01,326.3,5,4976.2
CL06283,2025-03-01,257.2,4,3922.4
CL06283,2025-04-01,289.7,5,4418.5
CL06283,2025-05-01,273.9,5,4177.5
CL06283,2025-06-01,254.1,4,3875.6
CL06283,2025-07-01,269.7,4,4113.1
CL06283,2025-08-01,303.4,5,4627.2
CL06283,2025-09-01,281.9,5,4299.8
CL06283,2025-10-01,258.4,4,3940.7
CL06283,2025-11-01,291.6,5,4447.1
CL06283,2025-12-01,236.0,4,3600.3
CL06284,2024-01-01,103.1,28,1043.5
CL06284,2024-02-01,92.1,25,932.3
CL06284,2024-03-01,95.2,26,963.6
CL06284,2024-04-01,90.5,24,915.6
CL06284,2024-05-01,91.5,25,925.5
CL06284,2024-06-01,75.9,20,768.3
CL06284,2024-07-01,89.3,24,903.9
CL06284,2024-08-01,98.4,26,995.6
CL06284,2024-09-01,85.4,23,864.3
CL06284,2024-10-01,86.9,23,879.3
CL06284,2024-11-01,95.4,26,965.4
CL06284,2024-12-01,91.1,24,921.6
CL06284,2025-01-01,86.9,23,879.4
CL06284,2025-02-01,97.2,26,983.2
CL06284,2025-03-01,78.4,21,792.9
CL06284,2025-04-01,96.3,26,974.9
CL06284,2025-05-01,87.2,23,882.5
CL06284,2025-06-01,85.7,23,867.4
CL06284,2025-07-01,82.9,22,839.1
CL06284,2025-08-01,99.6,27,1007.7
CL06284,2025-09-01,90.2,24,913.0
CL06284,2025-10-01,81.6,22,825.7
CL06284,2025-11-01,97.1,26,982.0
CL06284,2025-12-01,107.7,29,1089.3
CL06285,2024-05-01,184.6,33,4510.7
CL06285,2024-06-01,220.1,40,5378.3
CL06285,2024-07-01,188.1,34,4594.2
CL06285,2024-08-01,190.2,34,4646.8
CL06285,2024-09-01,171.5,31,4189.9
CL06285,2024-10-01,208.7,38,5098.9
CL06285,2024-11-01,199.5,36,4873.4
CL06285,2024-12-01,169.7,31,4145.1
CL06285,2025-01-01,185.8,33,4538.8
CL06285,2025-02-01,203.8,37,4979.5
CL06285,2025-03-01,168.0,30,4104.3
CL06285,2025-04-01,188.5,34,4605.2
CL06285,2025-05-01,195.6,35,4779.4
CL06285,2025-06-01,219.5,40,5362.1
CL06285,2025-07-01,227.9,41,5566.7
CL06285,2025-08-01,222.3,40,5431.8
CL06285,2025-09-01,233.8,42,5711.7
CL06285,2025-10-01,226.0,41,5522.2
CL06285,2025-11-01,185.8,33,4538.6
CL06285,2025-12-01,201.8,36,4929.9
CL06286,2024-01-01,563.3,58,14417.9
CL06286,2024-02-01,724.4,75,18541.8
CL06286,2024-03-01,714.0,74,18276.4
CL06286,2024-04-01,728.4,75,18642.9
CL06286,2024-05-01,715.8,74,18321.2
CL06286,2024-06-01,607.6,63,15551.2
CL06286,2024-07-01,617.5,64,15804.4
CL06286,2024-08-01,668.6,69,17114.1
CL06286,2024-09-01,535.7,55,13710.7
CL06286,2024-10-01,560.8,58,14355.0
CL06286,2024-11-01,619.1,64,15847.4
CL06286,2024-12-01,604.6,62,15475.1
CL06286,2025-01-01,757.4,78,19386.9
CL06286,2025-02-01,672.4,69,17209.8
CL06286,2025-03-01,603.9,62,15457.4
CL06286,2025-04-01,518.0,53,13259.1
CL06286,2025-05-01,763.0,79,19529.2
CL06286,2025-06-01,611.7,63,15657.8
CL06286,2025-07-01,764.5,79,19567.2
CL06286,2025-08-01,652.1,67,16691.8
CL06286,2025-09-01,616.3,63,15774.6
CL06286,2025-10-01,633.5,65,16215.7
CL06286,2025-11-01,641.6,66,16420.9
CL06286,2025-12-01,585.2,60,14979.5
CL06287,2024-09-01,61.5,12,765.3
CL06287,2024-10-01,25.2,5,313.1
CL06287,2024-11-01,25.4,5,315.7
CL06287,2024-12-01,31.5,6,392.1
CL06288,2024-01-01,1468.9,5,34482.3
CL06288,2024-02-01,1414.7,5,33211.5
CL06288,2024-03-01,1434.0,5,33664.5
CL06288,2024-04-01,1519.9,5,35680.4
CL06288,2024-05-01,1365.7,5,32059.6
CL06288,2024-06-01,1695.0,6,39789.8
CL06288,2024-07-01,1469.0,5,34484.3
CL06288,2024-08-01,1270.3,4,29821.6
CL06288,2024-09-01,1049.4,3,24635.3
CL06288,2024-10-01,1272.3,4,29867.6
CL06288,2024-11-01,1688.4,6,39636.0
CL06288,2024-12-01,1220.8,4,28658.7
CL06288,2025-01-01,1233.3,4,28952.8
CL06288,2025-02-01,1394.1,5,32727.5
CL06288,2025-03-01,1289.2,4,30264.5
CL06288,2025-04-01,1487.6,5,34921.1
CL06288,2025-05-01,1578.8,5,37061.6
CL06288,2025-06-01,1485.6,5,34874.4
CL06288,2025-07-01,1464.0,5,34367.2
CL06288,2025-08-01,1469.8,5,34504.2
CL06288,2025-09-01,1247.0,4,29274.7
CL06288,2025-10-01,1752.4,6,41139.0
CL06288,2025-11-01,1411.1,5,33126.6
CL06288,2025-12-01,1175.0,4,27584.4
CL06289,2024-01-01,146.9,62,3994.0
CL06289,2024-02-01,120.1,51,3266.9
CL06289,2024-03-01,130.6,55,3551.1
CL06289,2024-04-01,125.8,53,3421.7
CL06289,2024-05-01,122.1,52,3319.3
CL06289,2024-06-01,118.2,50,3213.6
CL06289,2024-07-01,151.2,64,4110.6
CL06289,2024-08-01,140.8,60,3828.3
CL06289,2024-09-01,108.7,46,2956.0
CL06289,2024-10-01,142.6,60,3878.1
CL06289,2024-11-01,120.8,51,3283.8
CL06289,2024-12-01,136.7,58,3716.2
CL06289,2025-01-01,169.5,72,4608.7
CL06289,2025-02-01,150.9,64,4102.6
CL06289,2025-03-01,153.2,65,4166.1
CL06289,2025-04-01,99.9,42,2717.1
CL06289,2025-05-01,139.8,59,3802.6
CL06289,2025-06-01,157.2,67,4275.3
CL06289,2025-07-01,111.5,47,3032.5
CL06289,2025-08-01,132.2,56,3594.2
CL06289,2025-09-01,135.4,57,3681.5
CL06289,2025-10-01,120.0,51,3263.4
CL06289,2025-11-01,97.3,41,2645.1
CL06289,2025-12-01,124.2,52,3376.9
CL06290,2024-04-01,1353.7,51,18473.7
CL06290,2024-05-01,1448.3,55,19764.2
CL06290,2024-06-01,1617.1,61,22068.0
CL06290,2024-07-01,1426.0,54,19460.0
CL06290,2024-08-01,1284.0,48,17522.2
CL06290,2024-09-01,1480.0,56,20196.9
CL06290,2024-10-01,1606.3,61,21920.9
CL06290,2024-11-01,1542.0,58,21043.4
CL06290,2024-12-01,1208.2,46,16488.0
CL06290,2025-01-01,1206.2,45,16461.1
CL06290,2025-02-01,1690.5,64,23069.3
CL06290,2025-03-01,1317.9,50,17984.5
CL06290,2025-04-01,978.1,37,13347.6
CL06290,2025-05-01,1206.4,45,16463.5
CL06290,2025-06-01,1455.7,55,19865.5
CL06290,2025-07-01,1349.1,51,18410.2
CL06290,2025-08-01,1598.6,60,21815.5
CL06290,2025-09-01,1050.6,40,14336.4
CL06290,2025-10-01,1226.0,46,16730.7
CL06290,2025-11-01,1413.6,53,19291.0
CL06290,2025-12-01,1551.8,59,21176.8
CL06291,2025-06-01,105.9,16,711.2
CL06291,2025-07-01,94.8,14,636.3
CL06291,2025-09-01,94.8,14,636.5
CL06291,2025-10-01,75.7,11,508.3
CL06291,2025-11-01,91.2,13,612.1
CL06291,2025-12-01,96.8,14,650.0
CL06292,2024-01-01,45.1,11,949.2
CL06292,2024-02-01,43.3,10,911.2
CL06292,2024-03-01,48.6,12,1022.5
CL06292,2024-04-01,38.5,9,811.5
CL06292,2024-05-01,49.8,12,1049.5
CL06292,2024-06-01,33.6,8,708.3
CL06292,2024-07-01,55.7,14,1172.0
CL06292,2024-08-01,40.4,10,851.6
CL06292,2024-09-01,35.6,9,749.4
CL06292,2024-10-01,30.9,7,650.5
CL06292,2024-11-01,38.4,9,808.0
CL06292,2024-12-01,43.3,10,911.0
CL06292,2025-01-01,41.4,10,871.9
CL06292,2025-02-01,48.9,12,1030.4
CL06292,2025-03-01,36.9,9,777.0
CL06292,2025-04-01,41.5,10,873.4
CL06292,2025-05-01,42.5,10,895.0
CL06292,2025-06-01,37.5,9,789.9
CL06292,2025-07-01,42.6,10,898.0
CL06292,2025-08-01,39.6,10,833.5
CL06292,2025-09-01,46.9,11,987.7
CL06292,2025-10-01,46.4,11,977.2
CL06292,2025-11-01,48.1,12,1012.1
CL06292,2025-12-01,41.7,10,877.9
CL06293,2024-01-01,183.1,9,3509.1
CL06293,2024-03-01,190.4,10,3648.6
CL06293,2024-04-01,127.3,6,2438.6
CL06293,2024-05-01,178.2,9,3414.6
CL06293,2024-06-01,227.4,12,4356.5
CL06293,2024-07-01,183.1,9,3508.1
CL06293,2024-09-01,212.3,11,4067.2
CL06293,2024-10-01,195.6,10,3747.5
CL06293,2024-11-01,199.3,10,3818.7
CL06293,2024-12-01,215.5,11,4129.0
CL06293,2025-01-01,161.2,8,3088.6
CL06293,2025-02-01,144.2,7,2763.2
CL06293,2025-03-01,174.6,9,3344.6
CL06293,2025-04-01,225.0,12,4311.2
CL06293,2025-05-01,197.5,10,3783.9
CL06293,2025-06-01,248.2,13,4754.9
CL06293,2025-07-01,218.8,11,4192.9
CL06293,2025-09-01,205.5,11,3937.2
CL06293,2025-10-01,231.3,12,4432.9
CL06293,2025-11-01,193.2,10,3702.4
CL06293,2025-12-01,164.9,8,3158.9
CL06294,2024-01-01,331.8,64,4550.7
CL06294,2024-02-01,230.5,44,3161.8
CL06294,2024-03-01,267.8,52,3672.8
CL06294,2024-04-01,276.6,53,3794.0
CL06294,2024-05-01,306.9,59,4209.6
CL06294,2024-06-01,252.3,49,3460.8
CL06294,2024-07-01,235.1,45,3224.8
CL06294,2024-08-01,233.8,45,3206.8
CL06294,2024-09-01,298.2,58,4090.7
CL06294,2024-10-01,195.2,38,2677.7
CL06294,2024-11-01,221.1,43,3031.9
CL06294,2024-12-01,279.0,54,3826.6
CL06294,2025-01-01,267.4,52,3667.6
CL06294,2025-02-01,209.8,40,2877.8
CL06294,2025-03-01,292.2,56,4008.3
CL06294,2025-04-01,264.5,51,3627.8
CL06294,2025-05-01,350.3,68,4804.6
CL06294,2025-06-01,227.3,44,3117.0
CL06294,2025-07-01,212.6,41,2916.6
CL06294,2025-08-01,311.4,60,4271.5
CL06294,2025-09-01,267.5,52,3669.5
CL06294,2025-10-01,272.9,53,3743.6
CL06294,2025-11-01,286.3,55,3926.5
CL06294,2025-12-01,208.5,40,2859.5
CL06295,2024-02-01,109.2,44,749.2
CL06295,2024-03-01,104.1,42,714.4
CL06295,2024-04-01,99.2,40,680.8
CL06295,2024-05-01,92.5,37,634.8
CL06295,2024-06-01,88.5,36,607.0
CL06295,2024-07-01,101.6,41,697.0
CL06295,2024-08-01,104.6,42,717.4
CL06295,2024-09-01,106.9,43,733.3
CL06295,2024-10-01,110.2,44,756.2
CL06295,2024-11-01,100.7,41,691.0
CL06295,2024-12-01,97.1,39,666.4
CL06295,2025-01-01,98.1,39,673.3
CL06295,2025-02-01,89.5,36,614.1
CL06295,2025-03-01,121.0,49,830.2
CL06295,2025-04-01,109.2,44,749.0
CL06295,2025-05-01,95.5,38,655.3
CL06295,2025-06-01,80.7,32,553.9
