ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,mois,jour_semaine,ratio_sla
TKT011232,2023-11-13 08:55:00,CAT007,AGT010,CI,App mobile,5,Résolu,480,45.6,440.1,0,2,0,4.7,0,11,0,0.917
TKT011233,2023-11-13 16:55:00,CAT002,AGT003,Cameroun,Web form,2,Résolu,120,11.4,101.9,0,1,0,5.0,0,11,0,0.849
TKT011234,2023-11-13 06:47:00,CAT007,AGT002,France,Email,5,Escaladé,480,38.2,263.4,0,2,0,,0,11,0,0.549
TKT011235,2023-11-13 10:09:00,CAT002,AGT007,Mali,Email,2,Escaladé,120,15.7,184.9,1,2,0,,0,11,0,1.541
TKT011236,2023-11-13 17:56:00,CAT003,AGT011,Maroc,Email,3,Backlog,180,21.3,312.4,1,1,0,,1,11,0,1.736
TKT011237,2023-11-13 04:02:00,CAT003,AGT010,Ghana,Téléphone,3,Résolu,180,42.1,168.4,0,1,0,3.3,0,11,0,0.936
TKT011238,2023-11-13 15:31:00,CAT004,AGT006,Ghana,Chat,3,Escaladé,240,34.1,282.4,1,1,0,,0,11,0,1.177
TKT011239,2023-11-13 17:28:00,CAT004,AGT005,Mali,Email,3,Escaladé,240,66.3,311.9,1,1,0,,0,11,0,1.3
TKT011240,2023-11-13 15:55:00,CAT007,AGT008,Cameroun,App mobile,5,Résolu,480,42.0,346.7,0,1,0,4.2,0,11,0,0.722
TKT011241,2023-11-13 11:44:00,CAT005,AGT008,Cameroun,Chat,1,Résolu,60,3.0,33.3,0,2,0,4.6,0,11,0,0.555
TKT011242,2023-11-13 13:29:00,CAT001,AGT002,Senegal,Email,4,Résolu,240,23.3,280.7,1,1,0,4.0,0,11,0,1.17
TKT011243,2023-11-13 10:01:00,CAT004,AGT003,Senegal,Email,3,Escaladé,240,63.8,294.8,1,4,0,,0,11,0,1.228
TKT011244,2023-11-13 19:03:00,CAT005,AGT007,Belgique,Chat,1,Résolu,60,3.1,26.5,0,4,0,3.5,0,11,0,0.442
TKT011245,2023-11-13 18:28:00,CAT004,AGT003,Cameroun,Chat,3,Résolu,240,15.0,120.7,0,3,0,4.9,0,11,0,0.503
TKT011246,2023-11-13 05:19:00,CAT010,AGT009,CI,Email,1,En cours,60,11.4,66.7,1,1,0,,0,11,0,1.112
TKT011247,2023-11-14 08:16:00,CAT001,AGT007,CI,App mobile,4,En cours,240,17.9,136.6,0,1,0,,0,11,1,0.569
TKT011248,2023-11-14 22:46:00,CAT001,AGT009,Belgique,App mobile,4,Résolu,240,16.9,199.6,0,1,0,3.5,0,11,1,0.832
TKT011249,2023-11-14 10:58:00,CAT006,AGT008,Senegal,Chat,3,Escaladé,360,67.0,551.7,1,4,0,,0,11,1,1.533
TKT011250,2023-11-14 21:18:00,CAT001,AGT011,CI,Téléphone,4,Résolu,240,80.1,401.0,1,1,0,3.9,0,11,1,1.671
TKT011251,2023-11-14 15:48:00,CAT004,AGT006,CI,App mobile,3,Escaladé,240,65.4,263.2,1,1,0,,0,11,1,1.097
TKT011252,2023-11-14 07:02:00,CAT008,AGT010,Mali,Email,2,Escaladé,120,15.3,129.5,1,1,0,,0,11,1,1.079
TKT011253,2023-11-14 12:34:00,CAT008,AGT002,Ghana,Téléphone,2,Résolu,120,2.2,37.7,0,4,1,3.6,0,11,1,0.314
TKT011254,2023-11-14 14:20:00,CAT001,AGT001,Senegal,Téléphone,4,Résolu,240,34.2,263.5,1,1,0,3.9,0,11,1,1.098
TKT011255,2023-11-14 09:42:00,CAT004,AGT010,France,Chat,3,Escaladé,240,43.6,319.1,1,2,0,,0,11,1,1.33
TKT011256,2023-11-14 18:50:00,CAT007,AGT002,France,Email,5,Résolu,480,109.3,528.5,1,1,0,3.5,0,11,1,1.101
TKT011257,2023-11-14 16:22:00,CAT002,AGT002,CI,Email,2,Résolu,120,7.7,110.4,0,1,0,3.4,0,11,1,0.92
TKT011258,2023-11-14 07:40:00,CAT004,AGT006,France,Email,3,Escaladé,240,62.2,327.1,1,2,0,,0,11,1,1.363
TKT011259,2023-11-14 20:11:00,CAT003,AGT008,Cameroun,Web form,3,Résolu,180,4.2,24.9,0,3,1,4.1,0,11,1,0.138
TKT011260,2023-11-14 20:58:00,CAT001,AGT007,CI,Web form,4,Backlog,240,29.9,206.1,0,1,0,,1,11,1,0.859
TKT011261,2023-11-14 13:56:00,CAT002,AGT004,Ghana,Email,2,Résolu,120,12.2,115.5,0,4,1,3.2,0,11,1,0.962
TKT011262,2023-11-14 14:40:00,CAT001,AGT012,Cameroun,Email,4,En cours,240,57.4,323.3,1,4,1,,0,11,1,1.347
TKT011263,2023-11-14 09:19:00,CAT003,AGT008,France,Web form,3,Résolu,180,20.9,85.3,0,4,1,5.0,0,11,1,0.474
TKT011264,2023-11-14 17:01:00,CAT003,AGT009,Ghana,Web form,3,Escaladé,180,24.5,290.0,1,3,0,,0,11,1,1.611
TKT011265,2023-11-14 23:45:00,CAT002,AGT007,Maroc,Chat,2,Résolu,120,9.6,66.0,0,1,0,4.3,0,11,1,0.55
TKT011266,2023-11-14 20:03:00,CAT007,AGT005,Mali,Téléphone,5,En cours,480,141.1,938.7,1,3,1,,0,11,1,1.956
TKT011267,2023-11-14 18:28:00,CAT002,AGT008,Senegal,Email,2,Fermé,120,7.6,49.0,0,2,0,4.2,0,11,1,0.408
TKT011268,2023-11-14 14:36:00,CAT008,AGT002,France,Chat,2,Escaladé,120,11.0,185.7,1,1,0,,0,11,1,1.547
TKT011269,2023-11-14 10:28:00,CAT008,AGT004,Senegal,Web form,2,En cours,120,25.0,143.5,1,2,0,,0,11,1,1.196
TKT011270,2023-11-14 18:29:00,CAT008,AGT002,France,App mobile,2,Résolu,120,6.6,60.0,0,2,0,3.5,0,11,1,0.5
TKT011271,2023-11-14 04:46:00,CAT007,AGT011,France,App mobile,5,Résolu,480,13.3,128.8,0,2,0,3.9,0,11,1,0.268
TKT011272,2023-11-14 14:19:00,CAT002,AGT001,CI,Email,2,Résolu,120,16.0,78.3,0,2,0,4.2,0,11,1,0.652
TKT011273,2023-11-15 19:47:00,CAT001,AGT001,CI,Email,4,Résolu,240,26.3,442.3,1,5,0,3.0,0,11,2,1.843
TKT011274,2023-11-15 19:08:00,CAT002,AGT002,CI,Web form,2,Résolu,120,7.6,92.3,0,2,0,3.7,0,11,2,0.769
TKT011275,2023-11-15 00:22:00,CAT006,AGT007,Senegal,Email,3,Résolu,360,40.9,184.5,0,1,0,3.7,0,11,2,0.512
TKT011276,2023-11-15 09:35:00,CAT003,AGT003,Cameroun,Chat,3,En cours,180,17.0,85.9,0,1,0,,0,11,2,0.477
TKT011277,2023-11-15 16:43:00,CAT007,AGT005,Ghana,Chat,5,En cours,480,31.4,218.5,0,2,0,,0,11,2,0.455
TKT011278,2023-11-15 10:09:00,CAT003,AGT012,CI,Web form,3,Résolu,180,11.5,91.8,0,2,0,3.5,0,11,2,0.51
TKT011279,2023-11-15 14:05:00,CAT005,AGT002,Belgique,Téléphone,1,Résolu,60,5.6,33.0,0,3,0,3.6,0,11,2,0.55
TKT011280,2023-11-15 21:03:00,CAT005,AGT011,France,Chat,1,Résolu,60,6.1,51.7,0,1,0,4.3,0,11,2,0.862
TKT011281,2023-11-15 07:39:00,CAT002,AGT003,CI,Email,2,Résolu,120,12.0,143.6,1,2,0,5.0,0,11,2,1.197
TKT011282,2023-11-15 11:47:00,CAT009,AGT012,CI,Chat,1,En cours,480,27.3,439.7,0,1,0,,0,11,2,0.916
TKT011283,2023-11-15 13:07:00,CAT008,AGT010,Maroc,App mobile,2,Résolu,120,15.2,80.4,0,1,0,5.0,0,11,2,0.67
TKT011284,2023-11-15 18:38:00,CAT002,AGT010,Cameroun,App mobile,2,Résolu,120,16.6,113.6,0,4,0,4.6,0,11,2,0.947
TKT011285,2023-11-15 06:24:00,CAT001,AGT010,Belgique,Chat,4,Escaladé,240,67.6,374.2,1,4,1,,0,11,2,1.559
TKT011286,2023-11-15 14:59:00,CAT003,AGT010,Senegal,Téléphone,3,Résolu,180,6.1,74.7,0,3,1,4.6,0,11,2,0.415
TKT011287,2023-11-15 22:34:00,CAT002,AGT004,Senegal,Chat,2,Résolu,120,2.0,10.1,0,2,0,3.4,0,11,2,0.084
TKT011288,2023-11-15 11:05:00,CAT005,AGT007,Belgique,Téléphone,1,Résolu,60,9.2,64.3,1,1,0,3.8,0,11,2,1.072
TKT011289,2023-11-15 08:51:00,CAT001,AGT007,Ghana,Email,4,En cours,240,48.9,326.2,1,4,0,,0,11,2,1.359
TKT011290,2023-11-15 19:38:00,CAT002,AGT011,Ghana,Chat,2,Backlog,120,22.1,110.5,0,1,0,,1,11,2,0.921
TKT011291,2023-11-15 10:25:00,CAT003,AGT002,Ghana,Email,3,Résolu,180,67.6,280.3,1,1,0,3.0,0,11,2,1.557
TKT011292,2023-11-15 16:43:00,CAT003,AGT012,Senegal,Email,3,En cours,180,18.4,242.4,1,2,0,,0,11,2,1.347
TKT011293,2023-11-15 07:29:00,CAT004,AGT012,Maroc,Web form,3,Résolu,240,62.8,268.3,1,2,0,4.5,0,11,2,1.118
TKT011294,2023-11-15 10:03:00,CAT007,AGT001,Maroc,Email,5,Escaladé,480,59.6,655.9,1,1,0,,0,11,2,1.366
TKT011295,2023-11-16 19:24:00,CAT002,AGT006,Cameroun,Chat,2,En cours,120,37.3,163.3,1,3,1,,0,11,3,1.361
TKT011296,2023-11-16 14:19:00,CAT006,AGT010,Ghana,Téléphone,3,Résolu,360,80.7,349.5,0,1,0,4.3,0,11,3,0.971
TKT011297,2023-11-16 19:03:00,CAT002,AGT009,Maroc,Chat,2,Résolu,120,15.0,65.6,0,2,0,4.6,0,11,3,0.547
TKT011298,2023-11-16 13:55:00,CAT005,AGT006,CI,Téléphone,1,Résolu,60,9.2,38.2,0,1,0,5.0,0,11,3,0.637
TKT011299,2023-11-16 09:33:00,CAT003,AGT010,Senegal,Chat,3,Résolu,180,40.9,179.4,0,1,0,5.0,0,11,3,0.997
TKT011300,2023-11-16 18:39:00,CAT010,AGT009,CI,Téléphone,1,Résolu,60,5.6,51.1,0,1,0,3.7,0,11,3,0.852
TKT011301,2023-11-16 14:10:00,CAT008,AGT010,Maroc,Email,2,En cours,120,16.9,107.2,0,2,0,,0,11,3,0.893
TKT011302,2023-11-16 19:15:00,CAT007,AGT011,CI,Email,5,Résolu,480,126.4,762.4,1,3,0,3.7,0,11,3,1.588
TKT011303,2023-11-16 18:31:00,CAT001,AGT012,Cameroun,Email,4,Escaladé,240,54.7,332.9,1,1,0,,0,11,3,1.387
TKT011304,2023-11-16 07:49:00,CAT001,AGT002,France,Chat,4,En cours,240,16.9,135.0,0,4,0,,0,11,3,0.562
TKT011305,2023-11-16 15:16:00,CAT008,AGT007,Senegal,Téléphone,2,En cours,120,21.8,116.2,0,1,0,,0,11,3,0.968
TKT011306,2023-11-16 15:26:00,CAT001,AGT005,Senegal,Web form,4,Escaladé,240,73.6,317.1,1,1,0,,0,11,3,1.321
TKT011307,2023-11-16 19:32:00,CAT007,AGT009,France,App mobile,5,Escaladé,480,103.2,923.2,1,2,0,,0,11,3,1.923
TKT011308,2023-11-16 13:36:00,CAT004,AGT007,CI,Email,3,Résolu,240,23.5,193.7,0,3,0,4.4,0,11,3,0.807
TKT011309,2023-11-16 11:48:00,CAT007,AGT001,Ghana,Téléphone,5,Résolu,480,127.9,744.9,1,1,0,3.9,0,11,3,1.552
TKT011310,2023-11-16 10:27:00,CAT003,AGT007,CI,Chat,3,Escaladé,180,46.0,213.1,1,2,0,,0,11,3,1.184
TKT011311,2023-11-16 15:54:00,CAT002,AGT012,Mali,Web form,2,En cours,120,7.8,56.5,0,2,0,,0,11,3,0.471
TKT011312,2023-11-16 11:25:00,CAT002,AGT005,France,Téléphone,2,Résolu,120,29.5,117.9,0,1,0,4.6,0,11,3,0.982
TKT011313,2023-11-16 13:08:00,CAT001,AGT001,France,Chat,4,Escaladé,240,63.2,261.6,1,1,0,,0,11,3,1.09
TKT011314,2023-11-16 20:43:00,CAT003,AGT005,Maroc,App mobile,3,Escaladé,180,45.6,219.0,1,3,0,,0,11,3,1.217
TKT011315,2023-11-17 12:33:00,CAT001,AGT009,CI,Chat,4,Escaladé,240,124.2,523.2,1,2,0,,0,11,4,2.18
TKT011316,2023-11-17 10:49:00,CAT007,AGT005,CI,Chat,5,Escaladé,480,80.6,823.5,1,3,0,,0,11,4,1.716
TKT011317,2023-11-17 23:28:00,CAT007,AGT003,Cameroun,App mobile,5,Résolu,480,199.4,854.7,1,2,0,4.0,0,11,4,1.781
TKT011318,2023-11-17 17:22:00,CAT001,AGT006,France,Email,4,Résolu,240,55.7,469.1,1,2,0,4.8,0,11,4,1.955
TKT011319,2023-11-17 09:55:00,CAT010,AGT007,Mali,Chat,1,Résolu,60,5.3,27.4,0,3,0,4.1,0,11,4,0.457
TKT011320,2023-11-17 19:04:00,CAT002,AGT008,France,Email,2,Fermé,120,10.6,56.1,0,3,0,5.0,0,11,4,0.468
TKT011321,2023-11-17 12:38:00,CAT003,AGT009,CI,Chat,3,Escaladé,180,59.0,252.1,1,3,0,,0,11,4,1.401
TKT011322,2023-11-17 15:44:00,CAT006,AGT008,France,Chat,3,Escaladé,360,22.0,156.9,0,4,1,,0,11,4,0.436
TKT011323,2023-11-17 08:38:00,CAT002,AGT005,CI,Chat,2,En cours,120,8.9,38.8,0,2,0,,0,11,4,0.323
TKT011324,2023-11-17 07:48:00,CAT003,AGT010,France,Chat,3,Résolu,180,8.8,116.7,0,3,0,4.8,0,11,4,0.648
TKT011325,2023-11-17 09:34:00,CAT007,AGT011,Cameroun,Web form,5,Escaladé,480,153.0,646.0,1,3,0,,0,11,4,1.346
TKT011326,2023-11-17 11:21:00,CAT006,AGT006,Belgique,Chat,3,Backlog,360,56.5,284.8,0,2,0,,1,11,4,0.791
TKT011327,2023-11-17 21:00:00,CAT003,AGT011,Senegal,Email,3,Résolu,180,37.5,159.4,0,1,0,4.2,0,11,4,0.886
TKT011328,2023-11-17 09:53:00,CAT001,AGT008,Belgique,Email,4,Résolu,240,33.5,255.5,1,2,0,4.3,0,11,4,1.065
TKT011329,2023-11-17 08:08:00,CAT003,AGT003,CI,Téléphone,3,Résolu,180,17.7,243.1,1,2,0,4.8,0,11,4,1.351
TKT011330,2023-11-17 11:28:00,CAT001,AGT006,Maroc,Web form,4,En cours,240,84.1,409.0,1,3,1,,0,11,4,1.704
TKT011331,2023-11-17 15:29:00,CAT004,AGT004,Ghana,Email,3,Escaladé,240,27.1,280.7,1,1,0,,0,11,4,1.17
TKT011332,2023-11-17 11:26:00,CAT006,AGT011,Ghana,Téléphone,3,En cours,360,120.8,623.5,1,1,0,,0,11,4,1.732
TKT011333,2023-11-17 19:56:00,CAT003,AGT003,France,App mobile,3,Escaladé,180,24.5,245.6,1,1,0,,0,11,4,1.364
TKT011334,2023-11-17 15:31:00,CAT002,AGT007,Ghana,Téléphone,2,Résolu,120,9.6,46.1,0,1,0,4.0,0,11,4,0.384
TKT011335,2023-11-17 17:17:00,CAT001,AGT011,CI,Téléphone,4,Résolu,240,107.9,450.7,1,1,0,3.0,0,11,4,1.878
TKT011336,2023-11-17 12:43:00,CAT010,AGT004,France,App mobile,1,Escaladé,60,13.9,66.3,1,2,0,,0,11,4,1.105
TKT011337,2023-11-17 18:39:00,CAT007,AGT001,Belgique,Téléphone,5,Résolu,480,126.0,805.2,1,3,1,3.6,0,11,4,1.678
TKT011338,2023-11-17 16:01:00,CAT003,AGT009,France,Téléphone,3,Backlog,180,51.0,209.5,1,1,0,,1,11,4,1.164
TKT011339,2023-11-17 16:28:00,CAT002,AGT008,Maroc,Email,2,Résolu,120,2.5,14.3,0,3,0,4.7,0,11,4,0.119
TKT011340,2023-11-17 09:46:00,CAT007,AGT011,Maroc,Email,5,Résolu,480,77.8,431.7,0,2,0,2.9,0,11,4,0.899
TKT011341,2023-11-17 01:42:00,CAT002,AGT002,France,Email,2,Escaladé,120,9.8,153.5,1,2,0,,0,11,4,1.279
TKT011342,2023-11-17 08:53:00,CAT002,AGT011,Mali,App mobile,2,Résolu,120,25.3,124.5,1,2,0,4.1,0,11,4,1.038
TKT011343,2023-11-17 11:21:00,CAT003,AGT011,Ghana,Email,3,Escaladé,180,50.5,227.8,1,2,0,,0,11,4,1.266
TKT011344,2023-11-17 19:53:00,CAT003,AGT011,CI,Email,3,Résolu,180,26.3,163.6,0,2,0,3.8,0,11,4,0.909
TKT011345,2023-11-17 11:52:00,CAT003,AGT011,Maroc,Email,3,Résolu,180,31.3,159.4,0,1,0,3.7,0,11,4,0.886
TKT011346,2023-11-18 21:17:00,CAT002,AGT004,France,Chat,2,Backlog,120,13.5,172.4,1,1,0,,1,11,5,1.437
TKT011347,2023-11-18 13:36:00,CAT004,AGT002,Mali,Téléphone,3,Résolu,240,35.5,398.5,1,1,0,3.1,0,11,5,1.66
TKT011348,2023-11-18 10:04:00,CAT003,AGT009,France,Téléphone,3,Escaladé,180,23.5,237.3,1,2,0,,0,11,5,1.318
TKT011349,2023-11-18 09:44:00,CAT003,AGT012,France,Email,3,Résolu,180,8.6,151.6,0,1,0,4.9,0,11,5,0.842
TKT011350,2023-11-18 02:53:00,CAT002,AGT008,CI,Web form,2,Résolu,120,23.9,102.7,0,3,0,4.3,0,11,5,0.856
TKT011351,2023-11-18 10:41:00,CAT007,AGT012,CI,Téléphone,5,Résolu,480,35.9,295.3,0,1,0,4.7,0,11,5,0.615
TKT011352,2023-11-18 11:07:00,CAT010,AGT005,Belgique,Email,1,Résolu,60,5.4,26.8,0,1,0,4.9,0,11,5,0.447
TKT011353,2023-11-18 13:05:00,CAT001,AGT002,France,Téléphone,4,Résolu,240,30.7,401.3,1,1,0,3.8,0,11,5,1.672
TKT011354,2023-11-18 15:51:00,CAT003,AGT008,Senegal,Téléphone,3,En cours,180,33.1,142.0,0,2,0,,0,11,5,0.789
TKT011355,2023-11-18 11:11:00,CAT008,AGT001,Cameroun,Téléphone,2,En cours,120,12.6,76.4,0,2,0,,0,11,5,0.637
TKT011356,2023-11-19 13:16:00,CAT007,AGT010,Maroc,Email,5,Escaladé,480,108.1,937.1,1,2,0,,0,11,6,1.952
TKT011357,2023-11-19 13:45:00,CAT003,AGT011,Cameroun,Email,3,En cours,180,45.9,334.8,1,2,0,,0,11,6,1.86
TKT011358,2023-11-19 10:29:00,CAT008,AGT001,Senegal,App mobile,2,Résolu,120,2.3,30.3,0,2,0,4.7,0,11,6,0.252
TKT011359,2023-11-19 09:53:00,CAT002,AGT004,Mali,Téléphone,2,Escaladé,120,15.5,121.4,1,5,0,,0,11,6,1.012
TKT011360,2023-11-19 06:00:00,CAT007,AGT009,Mali,Chat,5,En cours,480,29.8,255.9,0,3,0,,0,11,6,0.533
TKT011361,2023-11-19 11:13:00,CAT002,AGT009,Mali,Email,2,Résolu,120,7.4,54.9,0,1,0,4.4,0,11,6,0.457
TKT011362,2023-11-19 06:40:00,CAT002,AGT003,CI,Chat,2,Résolu,120,6.2,111.7,0,2,0,4.9,0,11,6,0.931
TKT011363,2023-11-19 14:31:00,CAT005,AGT012,Mali,Web form,1,Résolu,60,2.0,25.3,0,5,1,4.2,0,11,6,0.422
TKT011364,2023-11-19 09:39:00,CAT002,AGT001,CI,Téléphone,2,Résolu,120,21.0,84.3,0,2,0,4.9,0,11,6,0.702
TKT011365,2023-11-19 03:19:00,CAT002,AGT009,Senegal,Chat,2,Escaladé,120,40.2,175.4,1,1,0,,0,11,6,1.462
TKT011366,2023-11-20 22:20:00,CAT007,AGT001,CI,Email,5,Résolu,480,79.4,698.7,1,2,0,3.7,0,11,0,1.456
TKT011367,2023-11-20 11:45:00,CAT007,AGT010,France,Email,5,En cours,480,56.3,243.6,0,2,0,,0,11,0,0.507
TKT011368,2023-11-20 21:51:00,CAT005,AGT003,Maroc,Chat,1,Escaladé,60,19.8,82.3,1,4,0,,0,11,0,1.372
TKT011369,2023-11-20 09:40:00,CAT005,AGT001,CI,Chat,1,Résolu,60,3.5,47.1,0,1,0,4.2,0,11,0,0.785
TKT011370,2023-11-20 12:34:00,CAT002,AGT002,Mali,Téléphone,2,Backlog,120,17.1,130.2,1,1,0,,1,11,0,1.085
TKT011371,2023-11-20 14:33:00,CAT008,AGT002,CI,Email,2,Escaladé,120,38.1,176.2,1,2,0,,0,11,0,1.468
TKT011372,2023-11-20 17:12:00,CAT008,AGT010,CI,App mobile,2,Résolu,120,4.9,23.5,0,2,0,4.5,0,11,0,0.196
TKT011373,2023-11-20 09:18:00,CAT002,AGT011,CI,Téléphone,2,Résolu,120,7.9,127.7,1,4,1,3.6,0,11,0,1.064
TKT011374,2023-11-20 07:51:00,CAT006,AGT006,CI,Téléphone,3,Résolu,360,81.6,429.8,1,2,0,5.0,0,11,0,1.194
TKT011375,2023-11-20 10:50:00,CAT007,AGT006,Ghana,Téléphone,5,Résolu,480,109.7,576.2,1,2,0,4.5,0,11,0,1.2
TKT011376,2023-11-20 07:14:00,CAT002,AGT005,CI,Téléphone,2,En cours,120,10.6,106.4,0,4,1,,0,11,0,0.887
TKT011377,2023-11-20 01:34:00,CAT002,AGT010,Senegal,Chat,2,Résolu,120,18.6,100.0,0,1,0,4.4,0,11,0,0.833
TKT011378,2023-11-20 10:50:00,CAT003,AGT002,France,Email,3,Résolu,180,25.6,247.9,1,1,0,4.1,0,11,0,1.377
TKT011379,2023-11-20 13:15:00,CAT007,AGT012,Maroc,Téléphone,5,Résolu,480,52.9,712.0,1,1,0,4.4,0,11,0,1.483
TKT011380,2023-11-20 18:54:00,CAT001,AGT011,Belgique,Téléphone,4,Escaladé,240,25.5,377.8,1,1,0,,0,11,0,1.574
TKT011381,2023-11-20 11:47:00,CAT003,AGT008,France,App mobile,3,Escaladé,180,28.7,151.0,0,1,0,,0,11,0,0.839
TKT011382,2023-11-20 21:26:00,CAT008,AGT012,Ghana,Email,2,Résolu,120,4.7,70.5,0,1,0,4.9,0,11,0,0.588
TKT011383,2023-11-20 08:11:00,CAT005,AGT008,Cameroun,Web form,1,Résolu,60,5.2,68.1,1,2,0,4.5,0,11,0,1.135
TKT011384,2023-11-20 15:01:00,CAT006,AGT007,Mali,Téléphone,3,Résolu,360,23.6,233.8,0,2,0,3.6,0,11,0,0.649
TKT011385,2023-11-20 15:14:00,CAT002,AGT004,Cameroun,Email,2,En cours,120,19.6,123.7,1,1,0,,0,11,0,1.031
TKT011386,2023-11-20 19:17:00,CAT006,AGT012,France,Web form,3,Résolu,360,59.1,383.8,1,1,0,4.1,0,11,0,1.066
TKT011387,2023-11-20 13:15:00,CAT003,AGT007,CI,Chat,3,En cours,180,29.8,256.6,1,1,0,,0,11,0,1.426
TKT011388,2023-11-20 12:57:00,CAT002,AGT006,Mali,App mobile,2,Backlog,120,11.1,76.9,0,5,0,,1,11,0,0.641
TKT011389,2023-11-20 23:12:00,CAT003,AGT005,Ghana,Web form,3,Résolu,180,45.7,268.9,1,2,0,5.0,0,11,0,1.494
TKT011390,2023-11-20 14:09:00,CAT008,AGT010,Cameroun,Email,2,Résolu,120,7.1,87.3,0,1,0,4.6,0,11,0,0.727
TKT011391,2023-11-20 04:55:00,CAT003,AGT011,Ghana,Chat,3,Résolu,180,8.5,135.1,0,2,0,4.0,0,11,0,0.751
TKT011392,2023-11-20 04:15:00,CAT001,AGT011,CI,Email,4,Escaladé,240,35.9,298.4,1,2,0,,0,11,0,1.243
TKT011393,2023-11-20 19:09:00,CAT005,AGT003,Maroc,Chat,1,Résolu,60,4.9,51.4,0,1,0,4.4,0,11,0,0.857
TKT011394,2023-11-20 20:18:00,CAT004,AGT004,Senegal,App mobile,3,Escaladé,240,27.3,294.2,1,2,0,,0,11,0,1.226
TKT011395,2023-11-20 16:28:00,CAT010,AGT002,Ghana,Email,1,Résolu,60,12.7,57.8,0,1,0,3.8,0,11,0,0.963
TKT011396,2023-11-20 00:50:00,CAT007,AGT008,Ghana,Téléphone,5,Escaladé,480,148.1,769.0,1,1,0,,0,11,0,1.602
TKT011397,2023-11-20 13:50:00,CAT007,AGT005,Mali,Chat,5,En cours,480,43.2,647.9,1,1,0,,0,11,0,1.35
TKT011398,2023-11-20 03:24:00,CAT007,AGT012,Ghana,Email,5,En cours,480,47.0,303.1,0,1,0,,0,11,0,0.631
TKT011399,2023-11-20 11:13:00,CAT005,AGT008,Maroc,Téléphone,1,Résolu,60,0.6,6.3,0,3,0,3.9,0,11,0,0.105
TKT011400,2023-11-20 14:09:00,CAT004,AGT012,Cameroun,Email,3,Résolu,240,18.8,106.5,0,1,0,4.1,0,11,0,0.444
TKT011401,2023-11-20 04:57:00,CAT006,AGT002,CI,Email,3,Résolu,360,97.4,590.9,1,4,0,4.0,0,11,0,1.641
TKT011402,2023-11-21 18:54:00,CAT007,AGT001,CI,Email,5,Résolu,480,49.1,477.7,0,2,0,4.1,0,11,1,0.995
TKT011403,2023-11-21 09:39:00,CAT008,AGT012,CI,App mobile,2,Backlog,120,25.0,165.4,1,2,0,,1,11,1,1.378
TKT011404,2023-11-21 17:16:00,CAT002,AGT005,Cameroun,Email,2,Résolu,120,21.1,102.2,0,3,0,5.0,0,11,1,0.852
TKT011405,2023-11-21 08:28:00,CAT001,AGT004,France,Email,4,Escaladé,240,41.8,174.7,0,1,0,,0,11,1,0.728
TKT011406,2023-11-21 08:27:00,CAT007,AGT002,Maroc,App mobile,5,Résolu,480,157.7,1167.5,1,3,0,3.4,0,11,1,2.432
TKT011407,2023-11-21 08:04:00,CAT003,AGT007,Maroc,App mobile,3,Résolu,180,24.8,119.9,0,3,1,3.1,0,11,1,0.666
TKT011408,2023-11-21 17:32:00,CAT010,AGT011,CI,Web form,1,Résolu,60,3.6,33.0,0,2,0,3.5,0,11,1,0.55
TKT011409,2023-11-21 11:50:00,CAT001,AGT005,France,Email,4,Résolu,240,31.8,273.7,1,2,0,4.0,0,11,1,1.14
TKT011410,2023-11-21 16:38:00,CAT007,AGT008,Belgique,Chat,5,Résolu,480,70.9,311.1,0,1,0,4.3,0,11,1,0.648
TKT011411,2023-11-21 10:53:00,CAT006,AGT004,France,Chat,3,En cours,360,111.2,500.2,1,1,0,,0,11,1,1.389
TKT011412,2023-11-21 14:15:00,CAT008,AGT011,Senegal,Téléphone,2,Résolu,120,9.1,137.4,1,2,0,3.7,0,11,1,1.145
TKT011413,2023-11-21 01:08:00,CAT006,AGT008,Senegal,Web form,3,Résolu,360,63.2,305.5,0,3,0,4.4,0,11,1,0.849
TKT011414,2023-11-21 07:22:00,CAT001,AGT005,Senegal,Email,4,Escaladé,240,48.2,232.8,0,1,0,,0,11,1,0.97
TKT011415,2023-11-21 09:03:00,CAT001,AGT002,Senegal,Web form,4,Résolu,240,20.4,161.6,0,2,0,3.8,0,11,1,0.673
TKT011416,2023-11-21 08:05:00,CAT003,AGT007,CI,Email,3,Escaladé,180,58.1,242.1,1,1,0,,0,11,1,1.345
TKT011417,2023-11-21 18:15:00,CAT001,AGT011,CI,Email,4,Résolu,240,72.4,348.8,1,1,0,4.1,0,11,1,1.453
TKT011418,2023-11-21 09:03:00,CAT007,AGT011,Maroc,Email,5,En cours,480,85.1,372.8,0,3,1,,0,11,1,0.777
TKT011419,2023-11-21 18:05:00,CAT010,AGT003,France,Chat,1,Escaladé,60,9.1,38.1,0,3,1,,0,11,1,0.635
TKT011420,2023-11-21 06:31:00,CAT001,AGT003,Maroc,Téléphone,4,Résolu,240,13.6,134.2,0,1,0,4.5,0,11,1,0.559
TKT011421,2023-11-21 15:25:00,CAT006,AGT011,Maroc,Chat,3,Backlog,360,33.6,634.2,1,2,0,,1,11,1,1.762
