interaction_id,ticket_id,timestamp,agent_id,action_type,visible_client
INT0011763,TKT010349,2023-09-18 12:01:00,AGT005,Note interne,False
INT0011764,TKT010349,2023-09-19 16:10:00,AGT005,Email client,True
INT0011765,TKT005905,2022-12-21 14:58:00,AGT001,Note interne,True
INT0011766,TKT005905,2023-01-05 07:31:00,AGT001,Email client,False
INT0011767,TKT010813,2023-10-17 09:19:00,AGT004,Note interne,True
INT0011768,TKT010813,2023-10-20 04:40:00,AGT004,Email client,True
INT0011769,TKT005191,2022-11-17 12:26:00,AGT003,Note interne,False
INT0011770,TKT005191,2022-11-21 19:08:00,AGT003,Email client,True
INT0011771,TKT005191,2022-11-26 01:50:00,AGT003,Appel sortant,False
INT0011772,TKT005191,2022-11-30 08:32:00,AGT003,Escalade,True
INT0011773,TKT009212,2023-07-07 20:05:00,AGT005,Note interne,True
INT0011774,TKT009212,2023-07-09 18:09:00,AGT005,Email client,True
INT0011775,TKT009212,2023-07-11 16:13:00,AGT005,Appel sortant,False
INT0011776,TKT013427,2024-03-06 21:30:00,AGT003,Note interne,False
INT0011777,TKT013427,2024-03-12 23:51:00,AGT003,Email client,False
INT0011778,TKT009805,2023-08-14 11:30:00,AGT009,Note interne,False
INT0011779,TKT009805,2023-08-18 15:21:00,AGT009,Email client,True
INT0011780,TKT009805,2023-08-22 19:12:00,AGT009,Appel sortant,False
INT0011781,TKT009805,2023-08-26 23:03:00,AGT009,Escalade,True
INT0011782,TKT010733,2023-10-12 12:47:00,AGT004,Note interne,True
INT0011783,TKT007128,2023-02-26 11:56:00,AGT009,Note interne,True
INT0011784,TKT007128,2023-02-26 23:48:00,AGT009,Email client,True
INT0011785,TKT007128,2023-02-27 11:40:00,AGT009,Appel sortant,False
INT0011786,TKT000504,2022-01-27 15:35:00,AGT001,Note interne,True
INT0011787,TKT004652,2022-10-18 08:21:00,AGT007,Note interne,True
INT0011788,TKT004652,2022-10-22 17:30:00,AGT007,Email client,False
INT0011789,TKT000770,2022-02-13 15:16:00,AGT001,Note interne,False
INT0011790,TKT000561,2022-01-31 23:21:00,AGT008,Note interne,True
INT0011791,TKT000561,2022-02-01 13:00:00,AGT008,Email client,False
INT0011792,TKT000561,2022-02-02 02:39:00,AGT008,Appel sortant,False
INT0011793,TKT000561,2022-02-02 16:18:00,AGT008,Escalade,True
INT0011794,TKT010611,2023-10-04 18:24:00,AGT010,Note interne,True
INT0011795,TKT010611,2023-10-05 14:45:00,AGT010,Email client,False
INT0011796,TKT010611,2023-10-06 11:06:00,AGT010,Appel sortant,False
INT0011797,TKT010611,2023-10-07 07:27:00,AGT010,Escalade,True
INT0011798,TKT000650,2022-02-05 16:47:00,AGT006,Note interne,True
INT0011799,TKT010475,2023-09-26 13:16:00,AGT012,Note interne,True
INT0011800,TKT010475,2023-09-30 09:07:00,AGT012,Email client,True
INT0011801,TKT004279,2022-09-24 16:33:00,AGT006,Note interne,False
INT0011802,TKT004279,2022-09-25 16:45:00,AGT006,Email client,True
INT0011803,TKT004279,2022-09-26 16:57:00,AGT006,Appel sortant,True
INT0011804,TKT010488,2023-09-26 08:12:00,AGT002,Note interne,True
INT0011805,TKT010488,2023-09-28 03:36:00,AGT002,Email client,True
INT0011806,TKT002098,2022-05-09 19:40:00,AGT001,Note interne,True
INT0011807,TKT000812,2022-02-15 20:25:00,AGT002,Note interne,False
INT0011808,TKT000812,2022-02-16 19:37:00,AGT002,Email client,False
INT0011809,TKT000812,2022-02-17 18:49:00,AGT002,Appel sortant,True
INT0011810,TKT000812,2022-02-18 18:01:00,AGT002,Escalade,True
INT0011811,TKT006779,2023-02-03 08:36:00,AGT004,Note interne,False
INT0011812,TKT006779,2023-02-08 22:33:00,AGT004,Email client,True
INT0011813,TKT007809,2023-04-12 09:10:00,AGT003,Note interne,True
INT0011814,TKT007809,2023-04-15 13:54:00,AGT003,Email client,True
INT0011815,TKT007809,2023-04-18 18:38:00,AGT003,Appel sortant,False
INT0011816,TKT008249,2023-05-12 10:36:00,AGT012,Note interne,True
INT0011817,TKT006322,2023-01-11 06:31:00,AGT005,Note interne,True
INT0011818,TKT006322,2023-01-12 03:13:00,AGT005,Email client,False
INT0011819,TKT012833,2024-01-29 11:59:00,AGT008,Note interne,True
INT0011820,TKT012833,2024-02-03 22:44:00,AGT008,Email client,False
INT0011821,TKT008087,2023-05-01 14:42:00,AGT011,Note interne,False
INT0011822,TKT002752,2022-06-18 09:14:00,AGT004,Note interne,True
INT0011823,TKT000736,2022-02-11 16:48:00,AGT003,Note interne,True
INT0011824,TKT000736,2022-02-15 19:33:00,AGT003,Email client,True
INT0011825,TKT000509,2022-01-28 10:33:00,AGT012,Note interne,False
INT0011826,TKT000509,2022-02-03 02:39:00,AGT012,Email client,False
INT0011827,TKT009503,2023-07-26 17:54:00,AGT012,Note interne,False
INT0011828,TKT009503,2023-07-27 02:02:24,AGT012,Email client,False
INT0011829,TKT009503,2023-07-27 10:10:48,AGT012,Appel sortant,False
INT0011830,TKT009503,2023-07-27 18:19:12,AGT012,Escalade,False
INT0011831,TKT009503,2023-07-28 02:27:36,AGT012,Résolution,True
INT0011832,TKT006634,2023-01-26 16:19:00,AGT001,Note interne,True
INT0011833,TKT004851,2022-10-29 18:08:00,AGT002,Note interne,False
INT0011834,TKT004851,2022-10-31 02:50:00,AGT002,Email client,False
INT0011835,TKT010721,2023-10-12 08:04:00,AGT007,Note interne,True
INT0011836,TKT010721,2023-10-14 09:40:00,AGT007,Email client,False
INT0011837,TKT010721,2023-10-16 11:16:00,AGT007,Appel sortant,True
INT0011838,TKT010721,2023-10-18 12:52:00,AGT007,Escalade,False
INT0011839,TKT002473,2022-06-02 13:28:00,AGT003,Note interne,True
INT0011840,TKT006443,2023-01-17 12:43:00,AGT007,Note interne,True
INT0011841,TKT006715,2023-01-31 13:20:00,AGT003,Note interne,False
INT0011842,TKT006715,2023-02-04 01:04:00,AGT003,Email client,False
INT0011843,TKT006715,2023-02-07 12:48:00,AGT003,Appel sortant,False
INT0011844,TKT012391,2024-01-07 13:40:00,AGT012,Note interne,True
INT0011845,TKT012391,2024-01-08 17:56:00,AGT012,Email client,True
INT0011846,TKT012391,2024-01-09 22:12:00,AGT012,Appel sortant,True
INT0011847,TKT004632,2022-10-17 10:02:00,AGT005,Note interne,True
INT0011848,TKT013873,2024-04-04 08:13:00,AGT011,Note interne,True
INT0011849,TKT011589,2023-11-29 08:42:00,AGT011,Note interne,False
INT0011850,TKT011589,2023-12-17 07:24:00,AGT011,Email client,False
INT0011851,TKT007405,2023-03-16 11:16:00,AGT002,Note interne,False
INT0011852,TKT003217,2022-07-17 17:47:00,AGT005,Note interne,False
INT0011853,TKT003217,2022-07-29 11:17:00,AGT005,Email client,False
INT0011854,TKT011742,2023-12-06 20:10:00,AGT005,Note interne,False
INT0011855,TKT003623,2022-08-13 16:31:00,AGT004,Note interne,False
INT0011856,TKT001446,2022-03-27 16:22:00,AGT010,Note interne,False
INT0011857,TKT013582,2024-03-16 13:19:00,AGT001,Note interne,True
INT0011858,TKT007803,2023-04-12 12:28:00,AGT007,Note interne,True
INT0011859,TKT007803,2023-04-27 21:04:00,AGT007,Email client,False
INT0011860,TKT011730,2023-12-06 15:13:00,AGT005,Note interne,False
INT0011861,TKT011730,2023-12-16 19:39:00,AGT005,Email client,False
INT0011862,TKT011730,2023-12-27 00:05:00,AGT005,Appel sortant,False
INT0011863,TKT004231,2022-09-21 10:45:00,AGT009,Note interne,False
INT0011864,TKT004231,2022-09-23 16:36:00,AGT009,Email client,False
INT0011865,TKT006623,2023-01-26 13:00:00,AGT012,Note interne,False
INT0011866,TKT012305,2024-01-03 12:56:00,AGT006,Note interne,False
INT0011867,TKT012305,2024-01-03 17:28:00,AGT006,Email client,False
INT0011868,TKT012305,2024-01-03 22:00:00,AGT006,Appel sortant,False
INT0011869,TKT005864,2022-12-20 06:42:00,AGT003,Note interne,False
INT0011870,TKT005864,2022-12-23 05:18:00,AGT003,Email client,True
INT0011871,TKT003398,2022-07-28 16:24:00,AGT001,Note interne,False
INT0011872,TKT008362,2023-05-18 19:15:00,AGT005,Note interne,False
INT0011873,TKT008362,2023-05-20 15:15:00,AGT005,Email client,True
INT0011874,TKT008362,2023-05-22 11:15:00,AGT005,Appel sortant,False
INT0011875,TKT010020,2023-08-28 09:22:00,AGT007,Note interne,False
INT0011876,TKT010020,2023-09-08 00:34:00,AGT007,Email client,False
INT0011877,TKT008708,2023-06-08 15:15:00,AGT002,Note interne,True
INT0011878,TKT000369,2022-01-21 10:16:00,AGT005,Note interne,False
INT0011879,TKT012204,2023-12-29 19:49:00,AGT006,Note interne,False
INT0011880,TKT012204,2023-12-31 09:11:00,AGT006,Email client,False
INT0011881,TKT012204,2024-01-01 22:33:00,AGT006,Appel sortant,False
INT0011882,TKT000364,2022-01-20 19:32:00,AGT002,Note interne,True
INT0011883,TKT000364,2022-01-29 21:21:12,AGT002,Email client,True
INT0011884,TKT000364,2022-02-07 23:10:24,AGT002,Appel sortant,False
INT0011885,TKT000364,2022-02-17 00:59:36,AGT002,Escalade,True
INT0011886,TKT000364,2022-02-26 02:48:48,AGT002,Résolution,True
INT0011887,TKT007153,2023-02-28 06:13:00,AGT007,Note interne,False
INT0011888,TKT007153,2023-03-07 07:52:00,AGT007,Email client,False
INT0011889,TKT004216,2022-09-20 17:57:00,AGT012,Note interne,True
INT0011890,TKT004216,2022-09-23 19:54:00,AGT012,Email client,False
INT0011891,TKT007484,2023-03-21 18:37:00,AGT012,Note interne,False
INT0011892,TKT012463,2024-01-11 08:39:00,AGT012,Note interne,True
INT0011893,TKT011758,2023-12-07 07:06:00,AGT009,Note interne,True
INT0011894,TKT001740,2022-04-14 12:56:00,AGT011,Note interne,False
INT0011895,TKT001740,2022-04-16 15:08:00,AGT011,Email client,False
INT0011896,TKT001740,2022-04-18 17:20:00,AGT011,Appel sortant,True
INT0011897,TKT007211,2023-03-04 09:45:00,AGT005,Note interne,False
INT0011898,TKT007211,2023-03-04 21:13:48,AGT005,Email client,True
INT0011899,TKT007211,2023-03-05 08:42:36,AGT005,Appel sortant,False
INT0011900,TKT007211,2023-03-05 20:11:24,AGT005,Escalade,True
INT0011901,TKT007211,2023-03-06 07:40:12,AGT005,Résolution,False
INT0011902,TKT010564,2023-10-01 14:44:00,AGT005,Note interne,True
INT0011903,TKT010564,2023-10-03 06:06:30,AGT005,Email client,False
INT0011904,TKT010564,2023-10-04 21:29:00,AGT005,Appel sortant,False
INT0011905,TKT010564,2023-10-06 12:51:30,AGT005,Escalade,True
INT0011906,TKT000165,2022-01-11 13:40:00,AGT010,Note interne,True
INT0011907,TKT000165,2022-01-13 11:26:00,AGT010,Email client,True
INT0011908,TKT000165,2022-01-15 09:12:00,AGT010,Appel sortant,False
INT0011909,TKT006066,2022-12-29 12:02:00,AGT008,Note interne,False
INT0011910,TKT006066,2023-01-01 06:20:00,AGT008,Email client,True
INT0011911,TKT004568,2022-10-13 08:48:00,AGT004,Note interne,False
INT0011912,TKT001987,2022-05-02 15:51:00,AGT005,Note interne,True
INT0011913,TKT001987,2022-05-03 15:13:00,AGT005,Email client,True
INT0011914,TKT001987,2022-05-04 14:35:00,AGT005,Appel sortant,False
INT0011915,TKT009124,2023-07-03 08:54:00,AGT002,Note interne,False
INT0011916,TKT009124,2023-07-04 17:20:00,AGT002,Email client,True
INT0011917,TKT009124,2023-07-06 01:46:00,AGT002,Appel sortant,False
INT0011918,TKT003370,2022-07-27 16:34:00,AGT003,Note interne,False
INT0011919,TKT003370,2022-07-30 14:16:00,AGT003,Email client,True
INT0011920,TKT003370,2022-08-02 11:58:00,AGT003,Appel sortant,False
INT0011921,TKT000953,2022-02-24 19:40:00,AGT002,Note interne,False
INT0011922,TKT009330,2023-07-15 09:23:00,AGT007,Note interne,True
INT0011923,TKT009330,2023-07-30 10:44:00,AGT007,Email client,False
INT0011924,TKT008228,2023-05-10 13:39:00,AGT003,Note interne,True
INT0011925,TKT008228,2023-05-11 10:21:00,AGT003,Email client,True
INT0011926,TKT005283,2022-11-21 10:37:00,AGT004,Note interne,True
INT0011927,TKT010154,2023-09-05 11:03:00,AGT003,Note interne,False
INT0011928,TKT012537,2024-01-14 12:25:00,AGT003,Note interne,False
INT0011929,TKT008550,2023-05-31 11:32:00,AGT005,Note interne,True
INT0011930,TKT008550,2023-06-01 00:52:00,AGT005,Email client,False
INT0011931,TKT008550,2023-06-01 14:12:00,AGT005,Appel sortant,True
INT0011932,TKT012845,2024-01-29 14:21:00,AGT001,Note interne,True
INT0011933,TKT001536,2022-04-01 11:15:00,AGT006,Note interne,True
INT0011934,TKT001536,2022-04-02 00:35:24,AGT006,Email client,False
INT0011935,TKT001536,2022-04-02 13:55:48,AGT006,Appel sortant,True
INT0011936,TKT001536,2022-04-03 03:16:12,AGT006,Escalade,True
INT0011937,TKT001536,2022-04-03 16:36:36,AGT006,Résolution,False
INT0011938,TKT008902,2023-06-18 13:46:00,AGT006,Note interne,False
INT0011939,TKT008902,2023-06-19 18:59:30,AGT006,Email client,True
INT0011940,TKT008902,2023-06-21 00:13:00,AGT006,Appel sortant,True
INT0011941,TKT008902,2023-06-22 05:26:30,AGT006,Escalade,True
INT0011942,TKT008370,2023-05-19 20:40:00,AGT003,Note interne,False
INT0011943,TKT008370,2023-05-21 23:04:00,AGT003,Email client,True
INT0011944,TKT000333,2022-01-19 08:06:00,AGT003,Note interne,False
INT0011945,TKT000333,2022-01-23 14:42:00,AGT003,Email client,False
INT0011946,TKT007769,2023-04-10 09:08:00,AGT008,Note interne,True
INT0011947,TKT004888,2022-11-01 22:46:00,AGT002,Note interne,False
INT0011948,TKT010093,2023-08-31 17:09:00,AGT001,Note interne,True
INT0011949,TKT005535,2022-12-05 16:50:00,AGT004,Note interne,False
INT0011950,TKT005535,2022-12-07 06:48:30,AGT004,Email client,False
INT0011951,TKT005535,2022-12-08 20:47:00,AGT004,Appel sortant,True
INT0011952,TKT005535,2022-12-10 10:45:30,AGT004,Escalade,False
INT0011953,TKT010921,2023-10-25 10:18:00,AGT004,Note interne,False
INT0011954,TKT010921,2023-10-25 18:50:00,AGT004,Email client,True
INT0011955,TKT010921,2023-10-26 03:22:00,AGT004,Appel sortant,False
INT0011956,TKT004501,2022-10-10 08:28:00,AGT005,Note interne,False
INT0011957,TKT004501,2022-10-12 22:49:00,AGT005,Email client,False
INT0011958,TKT009606,2023-08-02 10:45:00,AGT003,Note interne,False
INT0011959,TKT012860,2024-01-30 17:54:00,AGT011,Note interne,True
INT0011960,TKT012860,2024-02-02 20:24:00,AGT011,Email client,True
INT0011961,TKT012860,2024-02-05 22:54:00,AGT011,Appel sortant,True
INT0011962,TKT012860,2024-02-09 01:24:00,AGT011,Escalade,False
INT0011963,TKT006931,2023-02-13 11:43:00,AGT012,Note interne,False
INT0011964,TKT008340,2023-05-17 17:51:00,AGT008,Note interne,False
INT0011965,TKT012968,2024-02-05 05:34:00,AGT005,Note interne,False
INT0011966,TKT012968,2024-02-07 22:40:00,AGT005,Email client,False
INT0011967,TKT000875,2022-02-19 07:16:00,AGT009,Note interne,True
INT0011968,TKT000875,2022-02-22 08:52:00,AGT009,Email client,False
INT0011969,TKT012017,2023-12-20 10:19:00,AGT006,Note interne,True
INT0011970,TKT012017,2023-12-21 07:47:00,AGT006,Email client,False
INT0011971,TKT012017,2023-12-22 05:15:00,AGT006,Appel sortant,True
INT0011972,TKT007705,2023-04-05 17:37:00,AGT010,Note interne,True
INT0011973,TKT005968,2022-12-24 21:47:00,AGT011,Note interne,False
INT0011974,TKT005968,2022-12-30 09:02:00,AGT011,Email client,False
INT0011975,TKT011419,2023-11-21 18:05:00,AGT003,Note interne,True
INT0011976,TKT011419,2023-11-22 06:47:00,AGT003,Email client,False
INT0011977,TKT011419,2023-11-22 19:29:00,AGT003,Appel sortant,False
INT0011978,TKT004263,2022-09-23 08:42:00,AGT006,Note interne,False
INT0011979,TKT008495,2023-05-27 12:44:00,AGT007,Note interne,True
INT0011980,TKT014731,2024-05-28 12:24:00,AGT001,Note interne,False
INT0011981,TKT008558,2023-05-31 13:06:00,AGT001,Note interne,True
INT0011982,TKT004280,2022-09-24 10:47:00,AGT006,Note interne,True
INT0011983,TKT004280,2022-09-28 23:15:30,AGT006,Email client,False
INT0011984,TKT004280,2022-10-03 11:44:00,AGT006,Appel sortant,True
INT0011985,TKT004280,2022-10-08 00:12:30,AGT006,Escalade,False
INT0011986,TKT009102,2023-07-01 12:35:00,AGT001,Note interne,False
INT0011987,TKT009102,2023-07-05 11:59:00,AGT001,Email client,True
INT0011988,TKT001318,2022-03-19 15:04:00,AGT010,Note interne,True
INT0011989,TKT011313,2023-11-16 13:08:00,AGT001,Note interne,True
INT0011990,TKT011496,2023-11-24 15:32:00,AGT004,Note interne,True
INT0011991,TKT011496,2023-11-28 01:23:00,AGT004,Email client,False
INT0011992,TKT003788,2022-08-24 15:51:00,AGT001,Note interne,True
INT0011993,TKT003788,2022-08-28 22:48:00,AGT001,Email client,True
INT0011994,TKT006598,2023-01-25 13:39:00,AGT009,Note interne,False
INT0011995,TKT005453,2022-11-30 15:01:00,AGT006,Note interne,False
INT0011996,TKT005453,2022-12-01 16:21:00,AGT006,Email client,True
INT0011997,TKT005453,2022-12-02 17:41:00,AGT006,Appel sortant,False
INT0011998,TKT011283,2023-11-15 13:07:00,AGT010,Note interne,False
INT0011999,TKT012854,2024-01-30 08:19:00,AGT008,Note interne,False
INT0012000,TKT012854,2024-02-13 10:22:00,AGT008,Email client,True
INT0012001,TKT009190,2023-07-06 16:31:00,AGT002,Note interne,True
INT0012002,TKT007206,2023-03-03 15:21:00,AGT011,Note interne,True
INT0012003,TKT010351,2023-09-18 14:12:00,AGT004,Note interne,False
INT0012004,TKT001482,2022-03-29 11:22:00,AGT010,Note interne,True
INT0012005,TKT001482,2022-03-30 21:10:00,AGT010,Email client,True
INT0012006,TKT001482,2022-04-01 06:58:00,AGT010,Appel sortant,False
INT0012007,TKT003298,2022-07-22 07:35:00,AGT008,Note interne,True
INT0012008,TKT003298,2022-08-07 02:32:00,AGT008,Email client,True
INT0012009,TKT004305,2022-09-26 08:21:00,AGT007,Note interne,False
INT0012010,TKT004305,2022-09-27 02:30:00,AGT007,Email client,False
INT0012011,TKT003216,2022-07-17 14:52:00,AGT005,Note interne,False
INT0012012,TKT003216,2022-07-19 05:37:00,AGT005,Email client,True
INT0012013,TKT007161,2023-03-01 07:59:00,AGT005,Note interne,False
INT0012014,TKT007804,2023-04-12 09:28:00,AGT012,Note interne,False
INT0012015,TKT007804,2023-04-13 09:10:00,AGT012,Email client,True
INT0012016,TKT003939,2022-09-01 16:41:00,AGT005,Note interne,False
INT0012017,TKT013429,2024-03-06 11:27:00,AGT008,Note interne,True
INT0012018,TKT013429,2024-03-07 18:42:00,AGT008,Email client,True
INT0012019,TKT007624,2023-03-31 13:21:00,AGT001,Note interne,True
INT0012020,TKT007624,2023-03-31 22:33:00,AGT001,Email client,True
INT0012021,TKT007624,2023-04-01 07:45:00,AGT001,Appel sortant,True
INT0012022,TKT011585,2023-11-29 08:38:00,AGT007,Note interne,False
INT0012023,TKT011585,2023-12-05 03:23:00,AGT007,Email client,False
INT0012024,TKT007742,2023-04-08 16:34:00,AGT006,Note interne,False
INT0012025,TKT007742,2023-04-09 06:13:36,AGT006,Email client,False
INT0012026,TKT007742,2023-04-09 19:53:12,AGT006,Appel sortant,True
INT0012027,TKT007742,2023-04-10 09:32:48,AGT006,Escalade,True
INT0012028,TKT007742,2023-04-10 23:12:24,AGT006,Résolution,False
INT0012029,TKT006474,2023-01-18 06:27:00,AGT009,Note interne,False
INT0012030,TKT004097,2022-09-12 14:28:00,AGT001,Note interne,True
INT0012031,TKT004122,2022-09-14 11:33:00,AGT009,Note interne,True
INT0012032,TKT004122,2022-09-18 15:27:00,AGT009,Email client,True
INT0012033,TKT004847,2022-10-29 10:54:00,AGT007,Note interne,True
INT0012034,TKT004847,2022-11-05 09:22:00,AGT007,Email client,False
INT0012035,TKT004847,2022-11-12 07:50:00,AGT007,Appel sortant,False
INT0012036,TKT010659,2023-10-07 15:44:00,AGT007,Note interne,False
INT0012037,TKT010659,2023-10-09 00:23:36,AGT007,Email client,False
INT0012038,TKT010659,2023-10-10 09:03:12,AGT007,Appel sortant,True
INT0012039,TKT010659,2023-10-11 17:42:48,AGT007,Escalade,True
INT0012040,TKT010659,2023-10-13 02:22:24,AGT007,Résolution,False
INT0012041,TKT012784,2024-01-26 08:31:00,AGT010,Note interne,False
INT0012042,TKT002673,2022-06-14 13:16:00,AGT008,Note interne,True
INT0012043,TKT002510,2022-06-04 09:38:00,AGT001,Note interne,True
INT0012044,TKT002510,2022-06-06 21:56:00,AGT001,Email client,False
INT0012045,TKT003003,2022-07-04 08:09:00,AGT001,Note interne,False
INT0012046,TKT003003,2022-07-05 23:09:00,AGT001,Email client,True
INT0012047,TKT008514,2023-05-29 09:41:00,AGT010,Note interne,True
INT0012048,TKT003672,2022-08-16 10:40:00,AGT006,Note interne,True
INT0012049,TKT006828,2023-02-07 18:45:00,AGT008,Note interne,False
INT0012050,TKT006828,2023-02-08 09:00:00,AGT008,Email client,True
INT0012051,TKT014460,2024-05-10 09:39:00,AGT007,Note interne,True
INT0012052,TKT014460,2024-05-13 09:41:00,AGT007,Email client,True
INT0012053,TKT014460,2024-05-16 09:43:00,AGT007,Appel sortant,False
INT0012054,TKT000835,2022-02-16 09:18:00,AGT012,Note interne,True
INT0012055,TKT007187,2023-03-01 10:06:00,AGT004,Note interne,True
INT0012056,TKT007187,2023-03-06 20:34:00,AGT004,Email client,False
INT0012057,TKT007187,2023-03-12 07:02:00,AGT004,Appel sortant,False
INT0012058,TKT007663,2023-04-03 14:05:00,AGT007,Note interne,True
INT0012059,TKT004914,2022-11-02 10:25:00,AGT007,Note interne,True
INT0012060,TKT006891,2023-02-11 13:52:00,AGT011,Note interne,True
INT0012061,TKT005203,2022-11-17 19:10:00,AGT003,Note interne,True
INT0012062,TKT005203,2022-11-19 03:52:00,AGT003,Email client,False
INT0012063,TKT000351,2022-01-20 17:07:00,AGT008,Note interne,True
