id_consommation,date,id_medicament,id_service,quantite_consommee,cout_euro
CONSO050772,2024-05-10,MED001,SRV006,7,17.5
CONSO050773,2024-05-10,MED013,SRV006,6,40.8
CONSO050774,2024-05-10,MED015,SRV006,3,16.5
CONSO050775,2024-05-10,MED002,SRV006,8,6.4
CONSO050776,2024-05-10,MED012,SRV007,12,222.0
CONSO050777,2024-05-10,MED014,SRV007,16,352.0
CONSO050778,2024-05-10,MED013,SRV007,15,102.0
CONSO050779,2024-05-10,MED008,SRV007,10,450.0
CONSO050780,2024-05-10,MED023,SRV007,3,255.0
CONSO050781,2024-05-10,MED024,SRV007,5,175.0
CONSO050782,2024-05-10,MED011,SRV007,9,108.0
CONSO050783,2024-05-10,MED023,SRV008,6,510.0
CONSO050784,2024-05-10,MED013,SRV008,9,61.2
CONSO050785,2024-05-10,MED012,SRV008,8,148.0
CONSO050786,2024-05-10,MED024,SRV008,5,175.0
CONSO050787,2024-05-10,MED002,SRV008,9,7.2
CONSO050788,2024-05-10,MED014,SRV008,7,154.0
CONSO050789,2024-05-10,MED002,SRV009,10,8.0
CONSO050790,2024-05-10,MED005,SRV009,8,25.6
CONSO050791,2024-05-10,MED017,SRV009,6,24.6
CONSO050792,2024-05-10,MED009,SRV009,4,7.2
CONSO050793,2024-05-10,MED010,SRV009,5,21.0
CONSO050794,2024-05-10,MED002,SRV010,11,8.8
CONSO050795,2024-05-10,MED022,SRV010,9,8.1
CONSO050796,2024-05-10,MED021,SRV010,9,9.9
CONSO050797,2024-05-10,MED001,SRV010,6,15.0
CONSO050798,2024-05-10,MED013,SRV010,5,34.0
CONSO050799,2024-05-10,MED014,SRV010,8,176.0
CONSO050800,2024-05-11,MED001,SRV001,7,17.5
CONSO050801,2024-05-11,MED002,SRV001,13,10.4
CONSO050802,2024-05-11,MED003,SRV001,10,12.0
CONSO050803,2024-05-11,MED011,SRV001,6,72.0
CONSO050804,2024-05-11,MED013,SRV001,4,27.2
CONSO050805,2024-05-11,MED019,SRV001,3,14.4
CONSO050806,2024-05-11,MED017,SRV001,2,8.2
CONSO050807,2024-05-11,MED005,SRV002,11,35.2
CONSO050808,2024-05-11,MED009,SRV002,8,14.4
CONSO050809,2024-05-11,MED010,SRV002,10,42.0
CONSO050810,2024-05-11,MED014,SRV002,4,88.0
CONSO050811,2024-05-11,MED025,SRV002,4,15.2
CONSO050812,2024-05-11,MED002,SRV002,4,3.2
CONSO050813,2024-05-11,MED020,SRV003,9,28.8
CONSO050814,2024-05-11,MED002,SRV003,6,4.8
CONSO050815,2024-05-11,MED015,SRV003,6,33.0
CONSO050816,2024-05-11,MED007,SRV003,4,34.0
CONSO050817,2024-05-11,MED022,SRV003,4,3.6
CONSO050818,2024-05-11,MED001,SRV003,2,5.0
CONSO050819,2024-05-11,MED011,SRV004,8,96.0
CONSO050820,2024-05-11,MED014,SRV004,9,198.0
CONSO050821,2024-05-11,MED012,SRV004,5,92.5
CONSO050822,2024-05-11,MED013,SRV004,5,34.0
CONSO050823,2024-05-11,MED002,SRV004,9,7.2
CONSO050824,2024-05-11,MED009,SRV004,2,3.6
CONSO050825,2024-05-11,MED004,SRV005,19,28.5
CONSO050826,2024-05-11,MED008,SRV005,10,450.0
CONSO050827,2024-05-11,MED005,SRV005,7,22.4
CONSO050828,2024-05-11,MED010,SRV005,6,25.2
CONSO050829,2024-05-11,MED002,SRV005,3,2.4
CONSO050830,2024-05-11,MED007,SRV006,13,110.5
CONSO050831,2024-05-11,MED001,SRV006,5,12.5
CONSO050832,2024-05-11,MED013,SRV006,4,27.2
CONSO050833,2024-05-11,MED015,SRV006,3,16.5
CONSO050834,2024-05-11,MED002,SRV006,5,4.0
CONSO050835,2024-05-11,MED012,SRV007,8,148.0
CONSO050836,2024-05-11,MED014,SRV007,10,220.0
CONSO050837,2024-05-11,MED013,SRV007,10,68.0
CONSO050838,2024-05-11,MED008,SRV007,8,360.0
CONSO050839,2024-05-11,MED023,SRV007,2,170.0
CONSO050840,2024-05-11,MED024,SRV007,4,140.0
CONSO050841,2024-05-11,MED011,SRV007,6,72.0
CONSO050842,2024-05-11,MED023,SRV008,4,340.0
CONSO050843,2024-05-11,MED013,SRV008,8,54.4
CONSO050844,2024-05-11,MED012,SRV008,5,92.5
CONSO050845,2024-05-11,MED024,SRV008,4,140.0
CONSO050846,2024-05-11,MED002,SRV008,7,5.6
CONSO050847,2024-05-11,MED014,SRV008,5,110.0
CONSO050848,2024-05-11,MED002,SRV009,6,4.8
CONSO050849,2024-05-11,MED005,SRV009,4,12.8
CONSO050850,2024-05-11,MED017,SRV009,5,20.5
CONSO050851,2024-05-11,MED009,SRV009,3,5.4
CONSO050852,2024-05-11,MED010,SRV009,4,16.8
CONSO050853,2024-05-11,MED002,SRV010,6,4.8
CONSO050854,2024-05-11,MED022,SRV010,9,8.1
CONSO050855,2024-05-11,MED021,SRV010,5,5.5
CONSO050856,2024-05-11,MED001,SRV010,5,12.5
CONSO050857,2024-05-11,MED013,SRV010,2,13.6
CONSO050858,2024-05-11,MED014,SRV010,5,110.0
CONSO050859,2024-05-12,MED001,SRV001,8,20.0
CONSO050860,2024-05-12,MED002,SRV001,14,11.2
CONSO050861,2024-05-12,MED003,SRV001,9,10.8
CONSO050862,2024-05-12,MED011,SRV001,4,48.0
CONSO050863,2024-05-12,MED013,SRV001,4,27.2
CONSO050864,2024-05-12,MED019,SRV001,3,14.4
CONSO050865,2024-05-12,MED017,SRV001,2,8.2
CONSO050866,2024-05-12,MED005,SRV002,11,35.2
CONSO050867,2024-05-12,MED009,SRV002,7,12.6
CONSO050868,2024-05-12,MED010,SRV002,9,37.8
CONSO050869,2024-05-12,MED014,SRV002,6,132.0
CONSO050870,2024-05-12,MED025,SRV002,4,15.2
CONSO050871,2024-05-12,MED002,SRV002,4,3.2
CONSO050872,2024-05-12,MED020,SRV003,9,28.8
CONSO050873,2024-05-12,MED002,SRV003,6,4.8
CONSO050874,2024-05-12,MED015,SRV003,5,27.5
CONSO050875,2024-05-12,MED007,SRV003,7,59.5
CONSO050876,2024-05-12,MED022,SRV003,4,3.6
CONSO050877,2024-05-12,MED001,SRV003,3,7.5
CONSO050878,2024-05-12,MED011,SRV004,8,96.0
CONSO050879,2024-05-12,MED014,SRV004,8,176.0
CONSO050880,2024-05-12,MED012,SRV004,4,74.0
CONSO050881,2024-05-12,MED013,SRV004,6,40.8
CONSO050882,2024-05-12,MED002,SRV004,7,5.6
CONSO050883,2024-05-12,MED009,SRV004,4,7.2
CONSO050884,2024-05-12,MED004,SRV005,18,27.0
CONSO050885,2024-05-12,MED008,SRV005,10,450.0
CONSO050886,2024-05-12,MED005,SRV005,8,25.6
CONSO050887,2024-05-12,MED010,SRV005,5,21.0
CONSO050888,2024-05-12,MED002,SRV005,5,4.0
CONSO050889,2024-05-12,MED007,SRV006,10,85.0
CONSO050890,2024-05-12,MED001,SRV006,5,12.5
CONSO050891,2024-05-12,MED013,SRV006,4,27.2
CONSO050892,2024-05-12,MED015,SRV006,3,16.5
CONSO050893,2024-05-12,MED002,SRV006,5,4.0
CONSO050894,2024-05-12,MED012,SRV007,6,111.0
CONSO050895,2024-05-12,MED014,SRV007,9,198.0
CONSO050896,2024-05-12,MED013,SRV007,9,61.2
CONSO050897,2024-05-12,MED008,SRV007,8,360.0
CONSO050898,2024-05-12,MED023,SRV007,3,255.0
CONSO050899,2024-05-12,MED024,SRV007,4,140.0
CONSO050900,2024-05-12,MED011,SRV007,5,60.0
CONSO050901,2024-05-12,MED023,SRV008,4,340.0
CONSO050902,2024-05-12,MED013,SRV008,6,40.8
CONSO050903,2024-05-12,MED012,SRV008,5,92.5
CONSO050904,2024-05-12,MED024,SRV008,3,105.0
CONSO050905,2024-05-12,MED002,SRV008,5,4.0
CONSO050906,2024-05-12,MED014,SRV008,5,110.0
CONSO050907,2024-05-12,MED002,SRV009,6,4.8
CONSO050908,2024-05-12,MED005,SRV009,7,22.4
CONSO050909,2024-05-12,MED017,SRV009,4,16.4
CONSO050910,2024-05-12,MED009,SRV009,3,5.4
CONSO050911,2024-05-12,MED010,SRV009,4,16.8
CONSO050912,2024-05-12,MED002,SRV010,8,6.4
CONSO050913,2024-05-12,MED022,SRV010,6,5.4
CONSO050914,2024-05-12,MED021,SRV010,5,5.5
CONSO050915,2024-05-12,MED001,SRV010,4,10.0
CONSO050916,2024-05-12,MED013,SRV010,3,20.4
CONSO050917,2024-05-12,MED014,SRV010,6,132.0
CONSO050918,2024-05-13,MED001,SRV001,12,30.0
CONSO050919,2024-05-13,MED002,SRV001,13,10.4
CONSO050920,2024-05-13,MED003,SRV001,16,19.2
CONSO050921,2024-05-13,MED011,SRV001,8,96.0
CONSO050922,2024-05-13,MED013,SRV001,6,40.8
CONSO050923,2024-05-13,MED019,SRV001,4,19.2
CONSO050924,2024-05-13,MED017,SRV001,3,12.3
CONSO050925,2024-05-13,MED005,SRV002,17,54.4
CONSO050926,2024-05-13,MED009,SRV002,14,25.2
CONSO050927,2024-05-13,MED010,SRV002,16,67.2
CONSO050928,2024-05-13,MED014,SRV002,5,110.0
CONSO050929,2024-05-13,MED025,SRV002,6,22.8
CONSO050930,2024-05-13,MED002,SRV002,6,4.8
CONSO050931,2024-05-13,MED020,SRV003,15,48.0
CONSO050932,2024-05-13,MED002,SRV003,9,7.2
CONSO050933,2024-05-13,MED015,SRV003,6,33.0
CONSO050934,2024-05-13,MED007,SRV003,8,68.0
CONSO050935,2024-05-13,MED022,SRV003,5,4.5
CONSO050936,2024-05-13,MED001,SRV003,5,12.5
CONSO050937,2024-05-13,MED011,SRV004,13,156.0
CONSO050938,2024-05-13,MED014,SRV004,14,308.0
CONSO050939,2024-05-13,MED012,SRV004,7,129.5
CONSO050940,2024-05-13,MED013,SRV004,8,54.4
CONSO050941,2024-05-13,MED002,SRV004,10,8.0
CONSO050942,2024-05-13,MED009,SRV004,4,7.2
CONSO050943,2024-05-13,MED004,SRV005,21,31.5
CONSO050944,2024-05-13,MED008,SRV005,17,765.0
CONSO050945,2024-05-13,MED005,SRV005,10,32.0
CONSO050946,2024-05-13,MED010,SRV005,6,25.2
CONSO050947,2024-05-13,MED002,SRV005,7,5.6
CONSO050948,2024-05-13,MED007,SRV006,13,110.5
CONSO050949,2024-05-13,MED001,SRV006,6,15.0
CONSO050950,2024-05-13,MED013,SRV006,5,34.0
CONSO050951,2024-05-13,MED015,SRV006,5,27.5
CONSO050952,2024-05-13,MED002,SRV006,8,6.4
CONSO050953,2024-05-13,MED012,SRV007,10,185.0
CONSO050954,2024-05-13,MED014,SRV007,13,286.0
CONSO050955,2024-05-13,MED013,SRV007,11,74.8
CONSO050956,2024-05-13,MED008,SRV007,11,495.0
CONSO050957,2024-05-13,MED023,SRV007,3,255.0
CONSO050958,2024-05-13,MED024,SRV007,5,175.0
CONSO050959,2024-05-13,MED011,SRV007,7,84.0
CONSO050960,2024-05-13,MED023,SRV008,6,510.0
CONSO050961,2024-05-13,MED013,SRV008,10,68.0
CONSO050962,2024-05-13,MED012,SRV008,10,185.0
CONSO050963,2024-05-13,MED024,SRV008,5,175.0
CONSO050964,2024-05-13,MED002,SRV008,9,7.2
CONSO050965,2024-05-13,MED014,SRV008,6,132.0
CONSO050966,2024-05-13,MED002,SRV009,8,6.4
CONSO050967,2024-05-13,MED005,SRV009,6,19.2
CONSO050968,2024-05-13,MED017,SRV009,7,28.7
CONSO050969,2024-05-13,MED009,SRV009,5,9.0
CONSO050970,2024-05-13,MED010,SRV009,7,29.4
CONSO050971,2024-05-13,MED002,SRV010,9,7.2
CONSO050972,2024-05-13,MED022,SRV010,8,7.2
CONSO050973,2024-05-13,MED021,SRV010,7,7.7
CONSO050974,2024-05-13,MED001,SRV010,5,12.5
CONSO050975,2024-05-13,MED013,SRV010,3,20.4
CONSO050976,2024-05-13,MED014,SRV010,6,132.0
CONSO050977,2024-05-14,MED001,SRV001,9,22.5
CONSO050978,2024-05-14,MED002,SRV001,20,16.0
CONSO050979,2024-05-14,MED003,SRV001,15,18.0
CONSO050980,2024-05-14,MED011,SRV001,6,72.0
CONSO050981,2024-05-14,MED013,SRV001,5,34.0
CONSO050982,2024-05-14,MED019,SRV001,3,14.4
CONSO050983,2024-05-14,MED017,SRV001,4,16.4
CONSO050984,2024-05-14,MED005,SRV002,15,48.0
CONSO050985,2024-05-14,MED009,SRV002,8,14.4
CONSO050986,2024-05-14,MED010,SRV002,11,46.2
CONSO050987,2024-05-14,MED014,SRV002,7,154.0
CONSO050988,2024-05-14,MED025,SRV002,6,22.8
CONSO050989,2024-05-14,MED002,SRV002,5,4.0
CONSO050990,2024-05-14,MED020,SRV003,12,38.4
CONSO050991,2024-05-14,MED002,SRV003,7,5.6
CONSO050992,2024-05-14,MED015,SRV003,7,38.5
CONSO050993,2024-05-14,MED007,SRV003,8,68.0
CONSO050994,2024-05-14,MED022,SRV003,6,5.4
CONSO050995,2024-05-14,MED001,SRV003,5,12.5
CONSO050996,2024-05-14,MED011,SRV004,9,108.0
CONSO050997,2024-05-14,MED014,SRV004,12,264.0
CONSO050998,2024-05-14,MED012,SRV004,4,74.0
CONSO050999,2024-05-14,MED013,SRV004,9,61.2
CONSO051000,2024-05-14,MED002,SRV004,7,5.6
CONSO051001,2024-05-14,MED009,SRV004,4,7.2
CONSO051002,2024-05-14,MED004,SRV005,14,21.0
CONSO051003,2024-05-14,MED008,SRV005,13,585.0
CONSO051004,2024-05-14,MED005,SRV005,12,38.4
CONSO051005,2024-05-14,MED010,SRV005,8,33.6
CONSO051006,2024-05-14,MED002,SRV005,7,5.6
CONSO051007,2024-05-14,MED007,SRV006,14,119.0
CONSO051008,2024-05-14,MED001,SRV006,9,22.5
CONSO051009,2024-05-14,MED013,SRV006,6,40.8
CONSO051010,2024-05-14,MED015,SRV006,5,27.5
CONSO051011,2024-05-14,MED002,SRV006,10,8.0
CONSO051012,2024-05-14,MED012,SRV007,11,203.5
CONSO051013,2024-05-14,MED014,SRV007,14,308.0
CONSO051014,2024-05-14,MED013,SRV007,13,88.4
CONSO051015,2024-05-14,MED008,SRV007,12,540.0
CONSO051016,2024-05-14,MED023,SRV007,4,340.0
CONSO051017,2024-05-14,MED024,SRV007,5,175.0
CONSO051018,2024-05-14,MED011,SRV007,9,108.0
CONSO051019,2024-05-14,MED023,SRV008,8,680.0
CONSO051020,2024-05-14,MED013,SRV008,8,54.4
CONSO051021,2024-05-14,MED012,SRV008,8,148.0
CONSO051022,2024-05-14,MED024,SRV008,5,175.0
CONSO051023,2024-05-14,MED002,SRV008,9,7.2
CONSO051024,2024-05-14,MED014,SRV008,5,110.0
CONSO051025,2024-05-14,MED002,SRV009,12,9.6
CONSO051026,2024-05-14,MED005,SRV009,6,19.2
CONSO051027,2024-05-14,MED017,SRV009,4,16.4
CONSO051028,2024-05-14,MED009,SRV009,4,7.2
CONSO051029,2024-05-14,MED010,SRV009,4,16.8
CONSO051030,2024-05-14,MED002,SRV010,10,8.0
CONSO051031,2024-05-14,MED022,SRV010,8,7.2
CONSO051032,2024-05-14,MED021,SRV010,7,7.7
CONSO051033,2024-05-14,MED001,SRV010,7,17.5
CONSO051034,2024-05-14,MED013,SRV010,4,27.2
CONSO051035,2024-05-14,MED014,SRV010,8,176.0
CONSO051036,2024-05-15,MED001,SRV001,11,27.5
CONSO051037,2024-05-15,MED002,SRV001,12,9.6
CONSO051038,2024-05-15,MED003,SRV001,11,13.2
CONSO051039,2024-05-15,MED011,SRV001,7,84.0
CONSO051040,2024-05-15,MED013,SRV001,6,40.8
CONSO051041,2024-05-15,MED019,SRV001,5,24.0
CONSO051042,2024-05-15,MED017,SRV001,3,12.3
CONSO051043,2024-05-15,MED005,SRV002,13,41.6
CONSO051044,2024-05-15,MED009,SRV002,9,16.2
CONSO051045,2024-05-15,MED010,SRV002,9,37.8
CONSO051046,2024-05-15,MED014,SRV002,7,154.0
CONSO051047,2024-05-15,MED025,SRV002,5,19.0
CONSO051048,2024-05-15,MED002,SRV002,6,4.8
CONSO051049,2024-05-15,MED020,SRV003,13,41.6
CONSO051050,2024-05-15,MED002,SRV003,9,7.2
CONSO051051,2024-05-15,MED015,SRV003,7,38.5
CONSO051052,2024-05-15,MED007,SRV003,8,68.0
CONSO051053,2024-05-15,MED022,SRV003,5,4.5
CONSO051054,2024-05-15,MED001,SRV003,4,10.0
CONSO051055,2024-05-15,MED011,SRV004,6,72.0
CONSO051056,2024-05-15,MED014,SRV004,11,242.0
CONSO051057,2024-05-15,MED012,SRV004,5,92.5
CONSO051058,2024-05-15,MED013,SRV004,6,40.8
CONSO051059,2024-05-15,MED002,SRV004,11,8.8
CONSO051060,2024-05-15,MED009,SRV004,5,9.0
CONSO051061,2024-05-15,MED004,SRV005,24,36.0
CONSO051062,2024-05-15,MED008,SRV005,16,720.0
CONSO051063,2024-05-15,MED005,SRV005,10,32.0
CONSO051064,2024-05-15,MED010,SRV005,7,29.4
CONSO051065,2024-05-15,MED002,SRV005,7,5.6
CONSO051066,2024-05-15,MED007,SRV006,16,136.0
CONSO051067,2024-05-15,MED001,SRV006,8,20.0
CONSO051068,2024-05-15,MED013,SRV006,6,40.8
CONSO051069,2024-05-15,MED015,SRV006,4,22.0
CONSO051070,2024-05-15,MED002,SRV006,7,5.6
CONSO051071,2024-05-15,MED012,SRV007,9,166.5
CONSO051072,2024-05-15,MED014,SRV007,16,352.0
CONSO051073,2024-05-15,MED013,SRV007,13,88.4
CONSO051074,2024-05-15,MED008,SRV007,10,450.0
CONSO051075,2024-05-15,MED023,SRV007,3,255.0
CONSO051076,2024-05-15,MED024,SRV007,5,175.0
CONSO051077,2024-05-15,MED011,SRV007,8,96.0
CONSO051078,2024-05-15,MED023,SRV008,5,425.0
CONSO051079,2024-05-15,MED013,SRV008,8,54.4
CONSO051080,2024-05-15,MED012,SRV008,7,129.5
CONSO051081,2024-05-15,MED024,SRV008,5,175.0
CONSO051082,2024-05-15,MED002,SRV008,8,6.4
CONSO051083,2024-05-15,MED014,SRV008,6,132.0
CONSO051084,2024-05-15,MED002,SRV009,8,6.4
CONSO051085,2024-05-15,MED005,SRV009,6,19.2
CONSO051086,2024-05-15,MED017,SRV009,7,28.7
CONSO051087,2024-05-15,MED009,SRV009,5,9.0
CONSO051088,2024-05-15,MED010,SRV009,6,25.2
CONSO051089,2024-05-15,MED002,SRV010,14,11.2
CONSO051090,2024-05-15,MED022,SRV010,11,9.9
CONSO051091,2024-05-15,MED021,SRV010,5,5.5
CONSO051092,2024-05-15,MED001,SRV010,6,15.0
CONSO051093,2024-05-15,MED013,SRV010,6,40.8
CONSO051094,2024-05-15,MED014,SRV010,8,176.0
CONSO051095,2024-05-16,MED001,SRV001,6,15.0
CONSO051096,2024-05-16,MED002,SRV001,15,12.0
CONSO051097,2024-05-16,MED003,SRV001,14,16.8
CONSO051098,2024-05-16,MED011,SRV001,6,72.0
CONSO051099,2024-05-16,MED013,SRV001,7,47.6
CONSO051100,2024-05-16,MED019,SRV001,6,28.8
CONSO051101,2024-05-16,MED017,SRV001,3,12.3
CONSO051102,2024-05-16,MED005,SRV002,13,41.6
CONSO051103,2024-05-16,MED009,SRV002,8,14.4
CONSO051104,2024-05-16,MED010,SRV002,14,58.8
CONSO051105,2024-05-16,MED014,SRV002,6,132.0
CONSO051106,2024-05-16,MED025,SRV002,5,19.0
CONSO051107,2024-05-16,MED002,SRV002,5,4.0
CONSO051108,2024-05-16,MED020,SRV003,11,35.2
CONSO051109,2024-05-16,MED002,SRV003,9,7.2
CONSO051110,2024-05-16,MED015,SRV003,5,27.5
CONSO051111,2024-05-16,MED007,SRV003,7,59.5
CONSO051112,2024-05-16,MED022,SRV003,7,6.3
CONSO051113,2024-05-16,MED001,SRV003,6,15.0
CONSO051114,2024-05-16,MED011,SRV004,9,108.0
CONSO051115,2024-05-16,MED014,SRV004,12,264.0
CONSO051116,2024-05-16,MED012,SRV004,6,111.0
CONSO051117,2024-05-16,MED013,SRV004,9,61.2
CONSO051118,2024-05-16,MED002,SRV004,8,6.4
CONSO051119,2024-05-16,MED009,SRV004,4,7.2
CONSO051120,2024-05-16,MED004,SRV005,22,33.0
CONSO051121,2024-05-16,MED008,SRV005,16,720.0
CONSO051122,2024-05-16,MED005,SRV005,10,32.0
CONSO051123,2024-05-16,MED010,SRV005,6,25.2
CONSO051124,2024-05-16,MED002,SRV005,7,5.6
CONSO051125,2024-05-16,MED007,SRV006,14,119.0
CONSO051126,2024-05-16,MED001,SRV006,8,20.0
CONSO051127,2024-05-16,MED013,SRV006,7,47.6
CONSO051128,2024-05-16,MED015,SRV006,3,16.5
CONSO051129,2024-05-16,MED002,SRV006,5,4.0
CONSO051130,2024-05-16,MED012,SRV007,10,185.0
CONSO051131,2024-05-16,MED014,SRV007,10,220.0
CONSO051132,2024-05-16,MED013,SRV007,11,74.8
CONSO051133,2024-05-16,MED008,SRV007,9,405.0
CONSO051134,2024-05-16,MED023,SRV007,3,255.0
CONSO051135,2024-05-16,MED024,SRV007,4,140.0
CONSO051136,2024-05-16,MED011,SRV007,8,96.0
CONSO051137,2024-05-16,MED023,SRV008,5,425.0
CONSO051138,2024-05-16,MED013,SRV008,8,54.4
CONSO051139,2024-05-16,MED012,SRV008,7,129.5
CONSO051140,2024-05-16,MED024,SRV008,5,175.0
CONSO051141,2024-05-16,MED002,SRV008,10,8.0
CONSO051142,2024-05-16,MED014,SRV008,7,154.0
CONSO051143,2024-05-16,MED002,SRV009,12,9.6
CONSO051144,2024-05-16,MED005,SRV009,8,25.6
CONSO051145,2024-05-16,MED017,SRV009,7,28.7
CONSO051146,2024-05-16,MED009,SRV009,5,9.0
CONSO051147,2024-05-16,MED010,SRV009,7,29.4
CONSO051148,2024-05-16,MED002,SRV010,13,10.4
CONSO051149,2024-05-16,MED022,SRV010,9,8.1
CONSO051150,2024-05-16,MED021,SRV010,6,6.6
CONSO051151,2024-05-16,MED001,SRV010,7,17.5
CONSO051152,2024-05-16,MED013,SRV010,4,27.2
CONSO051153,2024-05-16,MED014,SRV010,9,198.0
CONSO051154,2024-05-17,MED001,SRV001,8,20.0
CONSO051155,2024-05-17,MED002,SRV001,22,17.6
CONSO051156,2024-05-17,MED003,SRV001,11,13.2
CONSO051157,2024-05-17,MED011,SRV001,8,96.0
CONSO051158,2024-05-17,MED013,SRV001,5,34.0
CONSO051159,2024-05-17,MED019,SRV001,3,14.4
CONSO051160,2024-05-17,MED017,SRV001,4,16.4
CONSO051161,2024-05-17,MED005,SRV002,14,44.8
CONSO051162,2024-05-17,MED009,SRV002,11,19.8
CONSO051163,2024-05-17,MED010,SRV002,11,46.2
CONSO051164,2024-05-17,MED014,SRV002,8,176.0
CONSO051165,2024-05-17,MED025,SRV002,5,19.0
CONSO051166,2024-05-17,MED002,SRV002,5,4.0
CONSO051167,2024-05-17,MED020,SRV003,13,41.6
CONSO051168,2024-05-17,MED002,SRV003,11,8.8
CONSO051169,2024-05-17,MED015,SRV003,8,44.0
CONSO051170,2024-05-17,MED007,SRV003,8,68.0
CONSO051171,2024-05-17,MED022,SRV003,4,3.6
CONSO051172,2024-05-17,MED001,SRV003,4,10.0
CONSO051173,2024-05-17,MED011,SRV004,9,108.0
CONSO051174,2024-05-17,MED014,SRV004,12,264.0
CONSO051175,2024-05-17,MED012,SRV004,7,129.5
CONSO051176,2024-05-17,MED013,SRV004,7,47.6
CONSO051177,2024-05-17,MED002,SRV004,6,4.8
CONSO051178,2024-05-17,MED009,SRV004,3,5.4
CONSO051179,2024-05-17,MED004,SRV005,20,30.0
CONSO051180,2024-05-17,MED008,SRV005,13,585.0
CONSO051181,2024-05-17,MED005,SRV005,10,32.0
CONSO051182,2024-05-17,MED010,SRV005,5,21.0
CONSO051183,2024-05-17,MED002,SRV005,4,3.2
CONSO051184,2024-05-17,MED007,SRV006,16,136.0
CONSO051185,2024-05-17,MED001,SRV006,9,22.5
CONSO051186,2024-05-17,MED013,SRV006,4,27.2
CONSO051187,2024-05-17,MED015,SRV006,4,22.0
CONSO051188,2024-05-17,MED002,SRV006,8,6.4
CONSO051189,2024-05-17,MED012,SRV007,11,203.5
CONSO051190,2024-05-17,MED014,SRV007,13,286.0
CONSO051191,2024-05-17,MED013,SRV007,14,95.2
CONSO051192,2024-05-17,MED008,SRV007,10,450.0
CONSO051193,2024-05-17,MED023,SRV007,4,340.0
CONSO051194,2024-05-17,MED024,SRV007,4,140.0
CONSO051195,2024-05-17,MED011,SRV007,7,84.0
CONSO051196,2024-05-17,MED023,SRV008,5,425.0
CONSO051197,2024-05-17,MED013,SRV008,9,61.2
CONSO051198,2024-05-17,MED012,SRV008,7,129.5
CONSO051199,2024-05-17,MED024,SRV008,5,175.0
CONSO051200,2024-05-17,MED002,SRV008,13,10.4
CONSO051201,2024-05-17,MED014,SRV008,8,176.0
CONSO051202,2024-05-17,MED002,SRV009,9,7.2
CONSO051203,2024-05-17,MED005,SRV009,9,28.8
CONSO051204,2024-05-17,MED017,SRV009,5,20.5
CONSO051205,2024-05-17,MED009,SRV009,5,9.0
CONSO051206,2024-05-17,MED010,SRV009,5,21.0
CONSO051207,2024-05-17,MED002,SRV010,11,8.8
CONSO051208,2024-05-17,MED022,SRV010,14,12.6
CONSO051209,2024-05-17,MED021,SRV010,7,7.7
CONSO051210,2024-05-17,MED001,SRV010,5,12.5
CONSO051211,2024-05-17,MED013,SRV010,4,27.2
CONSO051212,2024-05-17,MED014,SRV010,6,132.0
CONSO051213,2024-05-18,MED001,SRV001,5,12.5
CONSO051214,2024-05-18,MED002,SRV001,14,11.2
CONSO051215,2024-05-18,MED003,SRV001,9,10.8
CONSO051216,2024-05-18,MED011,SRV001,5,60.0
CONSO051217,2024-05-18,MED013,SRV001,4,27.2
CONSO051218,2024-05-18,MED019,SRV001,3,14.4
CONSO051219,2024-05-18,MED017,SRV001,2,8.2
CONSO051220,2024-05-18,MED005,SRV002,11,35.2
CONSO051221,2024-05-18,MED009,SRV002,7,12.6
CONSO051222,2024-05-18,MED010,SRV002,8,33.6
CONSO051223,2024-05-18,MED014,SRV002,5,110.0
CONSO051224,2024-05-18,MED025,SRV002,5,19.0
CONSO051225,2024-05-18,MED002,SRV002,6,4.8
CONSO051226,2024-05-18,MED020,SRV003,9,28.8
CONSO051227,2024-05-18,MED002,SRV003,6,4.8
CONSO051228,2024-05-18,MED015,SRV003,5,27.5
CONSO051229,2024-05-18,MED007,SRV003,7,59.5
CONSO051230,2024-05-18,MED022,SRV003,4,3.6
CONSO051231,2024-05-18,MED001,SRV003,3,7.5
CONSO051232,2024-05-18,MED011,SRV004,6,72.0
CONSO051233,2024-05-18,MED014,SRV004,7,154.0
CONSO051234,2024-05-18,MED012,SRV004,5,92.5
CONSO051235,2024-05-18,MED013,SRV004,5,34.0
CONSO051236,2024-05-18,MED002,SRV004,8,6.4
CONSO051237,2024-05-18,MED009,SRV004,2,3.6
CONSO051238,2024-05-18,MED004,SRV005,21,31.5
CONSO051239,2024-05-18,MED008,SRV005,11,495.0
CONSO051240,2024-05-18,MED005,SRV005,5,16.0
CONSO051241,2024-05-18,MED010,SRV005,6,25.2
CONSO051242,2024-05-18,MED002,SRV005,4,3.2
CONSO051243,2024-05-18,MED007,SRV006,11,93.5
CONSO051244,2024-05-18,MED001,SRV006,5,12.5
CONSO051245,2024-05-18,MED013,SRV006,4,27.2
CONSO051246,2024-05-18,MED015,SRV006,3,16.5
CONSO051247,2024-05-18,MED002,SRV006,4,3.2
CONSO051248,2024-05-18,MED012,SRV007,8,148.0
CONSO051249,2024-05-18,MED014,SRV007,11,242.0
CONSO051250,2024-05-18,MED013,SRV007,10,68.0
CONSO051251,2024-05-18,MED008,SRV007,8,360.0
CONSO051252,2024-05-18,MED023,SRV007,2,170.0
