contact_id,client_id,campagne_source_id,canal_acquisition,date_acquisition,pays,segment,nb_achats,ltv_fcfa,dernier_achat_date,statut_crm
CNT0007436,CLI006,CAM00055,Email,2023-12-22,Ghana,Client actif,0,0,,Inactif
CNT0007437,CLI015,CAM00197,Email,2024-01-03,Burkina Faso,Prospect,2,150172,2024-10-20,Actif
CNT0007438,CLI018,CAM00250,Email,2024-05-05,Ghana,Nouveau client,7,550928,2024-06-15,Inactif
CNT0007439,CLI015,CAM00197,Email,2023-12-24,Burkina Faso,Nouveau client,0,0,,Perdu
CNT0007440,CLI010,CAM00099,SMS,2022-11-10,Côte d'Ivoire,Client actif,5,118310,2023-05-27,Actif
CNT0007441,CLI023,CAM00342,Email,2022-09-14,Ghana,Client dormant,6,111090,2022-10-07,Perdu
CNT0007442,CLI018,CAM00262,SMS,2024-02-06,Cameroun,Client actif,4,293664,2025-02-24,Actif
CNT0007443,CLI010,CAM00099,SMS,2022-12-06,Côte d'Ivoire,Prospect,3,156735,2023-09-15,Actif
CNT0007444,CLI017,CAM00246,SMS,2023-08-08,Côte d'Ivoire,Client actif,1,20816,2024-05-13,Actif
CNT0007445,CLI012,CAM00139,Email,2023-05-19,Cameroun,Client actif,5,251100,2023-09-15,Inactif
CNT0007446,CLI013,CAM00156,Google,2023-10-29,Burkina Faso,Prospect,6,198066,2024-03-16,Perdu
CNT0007447,CLI018,CAM00253,SMS,2023-03-13,Mali,Client dormant,2,138366,2023-09-25,Perdu
CNT0007448,CLI018,CAM00266,Email,2022-10-05,Burkina Faso,Client actif,7,265272,2023-04-15,Actif
CNT0007449,CLI017,CAM00231,Email,2023-03-18,Burkina Faso,Nouveau client,5,325365,2024-01-10,Actif
CNT0007450,CLI017,CAM00231,Email,2023-03-06,Burkina Faso,Client actif,1,8075,2023-03-26,Perdu
CNT0007451,CLI012,CAM00131,Email,2023-12-22,Burkina Faso,Client dormant,3,216282,2024-12-11,Inactif
CNT0007452,CLI013,CAM00165,Google,2023-12-11,Côte d'Ivoire,Client actif,1,43204,2024-10-31,Actif
CNT0007453,CLI021,CAM00298,Facebook,2023-09-26,Côte d'Ivoire,Client dormant,3,39891,2024-05-30,Inactif
CNT0007454,CLI018,CAM00269,Email,2022-08-24,Ghana,Nouveau client,4,235736,2023-02-06,Actif
CNT0007455,CLI021,CAM00302,Google,2023-03-14,Ghana,Nouveau client,2,88300,2023-12-27,Inactif
CNT0007456,CLI023,CAM00335,Google,2022-12-02,Ghana,Nouveau client,7,503804,2023-03-29,Perdu
CNT0007457,CLI017,CAM00248,Email,2024-02-22,Cameroun,Client actif,5,349455,2024-06-25,Inactif
CNT0007458,CLI016,CAM00215,Facebook,2024-04-28,Burkina Faso,Nouveau client,4,259384,2025-04-11,Inactif
CNT0007459,CLI013,CAM00156,Google,2023-11-06,Burkina Faso,Client actif,5,387845,2024-07-01,Actif
CNT0007460,CLI012,CAM00139,Email,2023-05-15,Cameroun,Client dormant,3,76545,2024-01-01,Perdu
CNT0007461,CLI017,CAM00231,Email,2023-03-08,Burkina Faso,Client actif,4,202540,2024-01-08,Perdu
CNT0007462,CLI015,CAM00197,Email,2024-01-17,Burkina Faso,Nouveau client,7,298480,2024-07-08,Inactif
CNT0007463,CLI015,CAM00184,SMS,2023-11-14,Côte d'Ivoire,Client dormant,8,354080,2024-06-24,Actif
CNT0007464,CLI018,CAM00265,Email,2023-02-02,Côte d'Ivoire,Client actif,3,62262,2023-02-04,Inactif
CNT0007465,CLI018,CAM00258,Facebook,2022-08-14,Sénégal,Prospect,7,283325,2023-08-11,Perdu
CNT0007466,CLI018,CAM00254,Facebook,2024-05-02,Burkina Faso,Client actif,8,485024,2025-01-27,Actif
CNT0007467,CLI017,CAM00231,Email,2023-03-26,Burkina Faso,Client actif,8,112096,2023-08-02,Actif
CNT0007468,CLI018,CAM00270,Email,2022-07-08,Mali,Prospect,6,438000,2022-08-28,Inactif
CNT0007469,CLI015,CAM00196,Email,2023-11-01,Côte d'Ivoire,Client actif,2,58354,2024-01-02,Actif
CNT0007470,CLI011,CAM00118,Email,2023-01-02,Sénégal,Nouveau client,4,97252,2023-10-09,Inactif
CNT0007471,CLI020,CAM00290,Email,2024-04-28,Sénégal,Client dormant,6,309720,2024-09-06,Perdu
CNT0007472,CLI010,CAM00100,Facebook,2023-07-07,Sénégal,Client actif,5,322830,2023-08-21,Inactif
CNT0007473,CLI017,CAM00240,Email,2022-10-26,Sénégal,Nouveau client,5,316630,2023-04-21,Perdu
CNT0007474,CLI011,CAM00117,Email,2023-07-10,Côte d'Ivoire,Client actif,4,164456,2024-07-03,Actif
CNT0007475,CLI015,CAM00176,Email,2022-12-11,Burkina Faso,Client actif,4,252092,2023-03-11,Actif
CNT0007476,CLI012,CAM00137,SMS,2024-04-20,Sénégal,Client dormant,3,183678,2025-03-17,Actif
CNT0007477,CLI010,CAM00110,SMS,2022-07-26,Mali,Nouveau client,8,378704,2023-01-03,Perdu
CNT0007478,CLI018,CAM00262,SMS,2024-02-12,Cameroun,Client dormant,3,108231,2024-11-18,Perdu
CNT0007479,CLI010,CAM00091,SMS,2024-01-23,Cameroun,Nouveau client,5,112580,2024-02-15,Actif
CNT0007480,CLI015,CAM00187,Email,2022-10-02,Côte d'Ivoire,Client actif,4,97772,2023-05-19,Perdu
CNT0007481,CLI015,CAM00183,Email,2022-09-28,Mali,Client dormant,3,127647,2022-10-17,Inactif
CNT0007482,CLI012,CAM00137,SMS,2024-04-14,Sénégal,Prospect,6,427686,2025-04-01,Perdu
CNT0007483,CLI015,CAM00197,Email,2023-12-21,Burkina Faso,Client actif,2,67886,2025-01-04,Perdu
CNT0007484,CLI017,CAM00235,Email,2023-08-10,Côte d'Ivoire,Client actif,5,264080,2024-07-24,Actif
CNT0007485,CLI010,CAM00099,SMS,2022-11-22,Côte d'Ivoire,Client dormant,2,152368,2022-12-12,Perdu
CNT0007486,CLI017,CAM00231,Email,2023-03-18,Burkina Faso,Client dormant,8,570576,2023-09-26,Actif
CNT0007487,CLI016,CAM00206,SMS,2022-10-29,Burkina Faso,Prospect,1,41009,2023-11-24,Inactif
CNT0007488,CLI017,CAM00246,SMS,2023-08-15,Côte d'Ivoire,Client dormant,3,54339,2024-07-23,Inactif
CNT0007489,CLI010,CAM00102,Email,2023-10-13,Cameroun,Client dormant,8,223968,2024-07-08,Perdu
CNT0007490,CLI015,CAM00183,Email,2022-10-02,Mali,Nouveau client,6,272958,2023-01-15,Actif
CNT0007491,CLI011,CAM00112,SMS,2022-12-05,Cameroun,Prospect,6,359598,2023-06-26,Actif
CNT0007492,CLI015,CAM00195,SMS,2023-08-12,Ghana,Nouveau client,6,388578,2024-03-14,Actif
CNT0007493,CLI010,CAM00099,SMS,2022-12-14,Côte d'Ivoire,Nouveau client,8,66680,2023-01-24,Actif
CNT0007494,CLI017,CAM00246,SMS,2023-08-14,Côte d'Ivoire,Nouveau client,0,0,,Actif
CNT0007495,CLI023,CAM00342,Email,2022-09-15,Ghana,Prospect,3,163152,2023-05-06,Perdu
CNT0007496,CLI015,CAM00194,SMS,2023-01-21,Burkina Faso,Prospect,5,124145,2023-05-11,Inactif
CNT0007497,CLI006,CAM00045,Email,2022-11-15,Côte d'Ivoire,Client dormant,6,330126,2023-08-10,Inactif
CNT0007498,CLI006,CAM00046,Email,2022-06-16,Burkina Faso,Nouveau client,6,270108,2023-02-03,Actif
CNT0007499,CLI015,CAM00188,Email,2023-02-14,Sénégal,Prospect,0,0,,Inactif
CNT0007500,CLI012,CAM00131,Email,2023-12-07,Burkina Faso,Client dormant,2,41728,2024-07-05,Inactif
CNT0007501,CLI012,CAM00134,Email,2024-02-22,Côte d'Ivoire,Prospect,6,299268,2024-05-29,Inactif
CNT0007502,CLI015,CAM00190,SMS,2023-10-19,Burkina Faso,Prospect,3,159240,2024-02-29,Inactif
CNT0007503,CLI016,CAM00208,Email,2023-10-18,Mali,Nouveau client,8,115440,2024-11-18,Inactif
CNT0007504,CLI017,CAM00231,Email,2023-03-11,Burkina Faso,Client actif,3,92166,2023-12-15,Perdu
CNT0007505,CLI012,CAM00131,Email,2023-12-21,Burkina Faso,Client dormant,8,125352,2024-09-27,Perdu
CNT0007506,CLI023,CAM00342,Email,2022-09-15,Ghana,Prospect,6,266226,2023-08-23,Actif
CNT0007507,CLI010,CAM00091,SMS,2024-01-24,Cameroun,Nouveau client,8,294952,2024-03-14,Inactif
CNT0007508,CLI010,CAM00094,Facebook,2023-04-01,Sénégal,Nouveau client,7,411117,2024-01-30,Perdu
CNT0007509,CLI022,CAM00318,Email,2023-03-09,Côte d'Ivoire,Client dormant,4,290196,2023-06-10,Actif
CNT0007510,CLI017,CAM00231,Email,2023-03-28,Burkina Faso,Nouveau client,8,135656,2024-04-29,Perdu
CNT0007511,CLI010,CAM00102,Email,2023-10-18,Cameroun,Prospect,7,83916,2024-07-28,Inactif
CNT0007512,CLI015,CAM00197,Email,2024-01-15,Burkina Faso,Prospect,4,253080,2024-11-24,Perdu
CNT0007513,CLI012,CAM00131,Email,2023-11-22,Burkina Faso,Client actif,0,0,,Actif
CNT0007514,CLI015,CAM00190,SMS,2023-09-24,Burkina Faso,Nouveau client,2,106512,2024-08-10,Inactif
CNT0007515,CLI016,CAM00224,Email,2023-12-18,Mali,Client dormant,7,210035,2024-07-28,Perdu
CNT0007516,CLI010,CAM00099,SMS,2022-11-08,Côte d'Ivoire,Nouveau client,1,24171,2023-10-17,Actif
CNT0007517,CLI018,CAM00254,Facebook,2024-04-24,Burkina Faso,Prospect,5,145780,2025-01-22,Actif
CNT0007518,CLI006,CAM00045,Email,2022-11-13,Côte d'Ivoire,Client actif,2,79120,2023-01-18,Inactif
CNT0007519,CLI010,CAM00091,SMS,2024-01-12,Cameroun,Client dormant,5,194315,2024-01-27,Inactif
CNT0007520,CLI007,CAM00058,Google,2023-04-19,Côte d'Ivoire,Nouveau client,2,94912,2023-07-29,Actif
CNT0007521,CLI017,CAM00238,Facebook,2023-01-13,Mali,Client dormant,5,154650,2023-05-23,Perdu
CNT0007522,CLI007,CAM00057,Email,2024-05-17,Ghana,Prospect,8,219312,2025-01-16,Actif
CNT0007523,CLI016,CAM00206,SMS,2022-11-05,Burkina Faso,Client actif,7,547491,2023-10-10,Actif
CNT0007524,CLI013,CAM00165,Google,2023-12-21,Côte d'Ivoire,Client dormant,0,0,,Inactif
CNT0007525,CLI017,CAM00242,Email,2022-07-22,Sénégal,Nouveau client,7,81711,2023-06-26,Actif
CNT0007526,CLI017,CAM00242,Email,2022-07-02,Sénégal,Client dormant,3,49800,2023-02-12,Perdu
CNT0007527,CLI020,CAM00286,Email,2023-09-16,Côte d'Ivoire,Client actif,2,47070,2023-10-30,Actif
CNT0007528,CLI017,CAM00227,Facebook,2023-05-26,Sénégal,Client dormant,0,0,,Inactif
CNT0007529,CLI016,CAM00208,Email,2023-10-07,Mali,Nouveau client,3,162219,2023-12-25,Actif
CNT0007530,CLI023,CAM00342,Email,2022-09-13,Ghana,Client dormant,2,74476,2023-01-20,Inactif
CNT0007531,CLI015,CAM00184,SMS,2023-10-25,Côte d'Ivoire,Prospect,4,121260,2024-05-12,Inactif
CNT0007532,CLI017,CAM00245,Facebook,2023-05-04,Sénégal,Client actif,8,475144,2023-11-21,Perdu
CNT0007533,CLI015,CAM00187,Email,2022-10-04,Côte d'Ivoire,Prospect,3,65745,2023-11-08,Perdu
CNT0007534,CLI009,CAM00086,Email,2023-11-10,Ghana,Prospect,2,141148,2024-05-20,Inactif
CNT0007535,CLI017,CAM00249,Google,2023-05-27,Cameroun,Prospect,3,63993,2023-10-18,Inactif
CNT0007536,CLI017,CAM00225,Email,2024-01-07,Burkina Faso,Client dormant,3,228105,2024-07-04,Actif
CNT0007537,CLI015,CAM00183,Email,2022-10-02,Mali,Client actif,3,72351,2023-03-29,Perdu
CNT0007538,CLI010,CAM00102,Email,2023-10-12,Cameroun,Client actif,2,42994,2024-10-22,Actif
CNT0007539,CLI016,CAM00213,SMS,2023-10-17,Burkina Faso,Prospect,8,64432,2024-07-17,Actif
CNT0007540,CLI016,CAM00205,Email,2022-12-13,Burkina Faso,Client actif,7,92582,2023-06-20,Inactif
CNT0007541,CLI016,CAM00208,Email,2023-10-10,Mali,Nouveau client,8,165264,2024-02-12,Actif
CNT0007542,CLI010,CAM00099,SMS,2022-11-25,Côte d'Ivoire,Nouveau client,0,0,,Inactif
CNT0007543,CLI012,CAM00127,Facebook,2023-04-05,Sénégal,Client actif,7,198898,2023-12-08,Perdu
CNT0007544,CLI012,CAM00127,Facebook,2023-04-10,Sénégal,Nouveau client,7,182469,2023-04-17,Actif
CNT0007545,CLI015,CAM00176,Email,2022-12-19,Burkina Faso,Prospect,8,373928,2023-05-05,Perdu
CNT0007546,CLI023,CAM00330,SMS,2023-08-17,Cameroun,Prospect,6,325152,2023-10-24,Inactif
CNT0007547,CLI012,CAM00127,Facebook,2023-04-09,Sénégal,Nouveau client,8,609752,2024-04-14,Actif
CNT0007548,CLI017,CAM00236,Email,2024-04-14,Burkina Faso,Prospect,6,83202,2024-04-21,Perdu
CNT0007549,CLI016,CAM00201,SMS,2023-06-30,Burkina Faso,Client actif,7,544621,2023-09-05,Actif
CNT0007550,CLI015,CAM00190,SMS,2023-10-17,Burkina Faso,Prospect,6,205020,2024-10-08,Inactif
CNT0007551,CLI018,CAM00250,Email,2024-05-21,Ghana,Client actif,3,87417,2025-01-12,Inactif
CNT0007552,CLI010,CAM00091,SMS,2023-12-30,Cameroun,Prospect,1,61207,2024-07-11,Actif
CNT0007553,CLI015,CAM00176,Email,2022-12-17,Burkina Faso,Client actif,7,167790,2023-11-12,Actif
CNT0007554,CLI010,CAM00091,SMS,2024-01-20,Cameroun,Prospect,1,23427,2024-03-15,Inactif
CNT0007555,CLI010,CAM00110,SMS,2022-07-27,Mali,Client dormant,2,107522,2023-01-23,Perdu
CNT0007556,CLI009,CAM00089,SMS,2022-12-07,Cameroun,Client dormant,5,91940,2023-09-05,Inactif
CNT0007557,CLI011,CAM00123,Facebook,2022-12-13,Burkina Faso,Nouveau client,3,95574,2023-03-02,Actif
CNT0007558,CLI016,CAM00206,SMS,2022-10-29,Burkina Faso,Client actif,4,237528,2023-06-05,Perdu
CNT0007559,CLI016,CAM00208,Email,2023-10-19,Mali,Client actif,6,232326,2023-11-25,Actif
CNT0007560,CLI017,CAM00235,Email,2023-08-12,Côte d'Ivoire,Prospect,0,0,,Perdu
CNT0007561,CLI017,CAM00241,Email,2023-07-27,Burkina Faso,Client actif,0,0,,Actif
CNT0007562,CLI020,CAM00286,Email,2023-09-21,Côte d'Ivoire,Client dormant,0,0,,Perdu
CNT0007563,CLI010,CAM00109,Email,2023-05-13,Sénégal,Prospect,3,93267,2023-09-11,Actif
CNT0007564,CLI010,CAM00102,Email,2023-10-13,Cameroun,Nouveau client,5,81315,2024-07-11,Inactif
CNT0007565,CLI016,CAM00219,Facebook,2023-06-11,Côte d'Ivoire,Client dormant,7,302771,2024-02-26,Actif
CNT0007566,CLI010,CAM00111,Google,2023-05-10,Cameroun,Nouveau client,3,157758,2023-06-07,Perdu
CNT0007567,CLI010,CAM00103,SMS,2024-05-09,Cameroun,Prospect,4,34112,2025-04-03,Perdu
CNT0007568,CLI015,CAM00190,SMS,2023-10-08,Burkina Faso,Nouveau client,8,556880,2023-11-30,Perdu
CNT0007569,CLI012,CAM00141,Google,2022-10-16,Côte d'Ivoire,Client dormant,7,516355,2023-04-01,Actif
CNT0007570,CLI012,CAM00131,Email,2023-12-07,Burkina Faso,Client actif,7,533904,2024-05-18,Inactif
CNT0007571,CLI018,CAM00265,Email,2023-02-08,Côte d'Ivoire,Client dormant,2,68600,2024-02-10,Perdu
CNT0007572,CLI015,CAM00197,Email,2024-01-07,Burkina Faso,Client dormant,3,104085,2024-03-30,Inactif
CNT0007573,CLI017,CAM00236,Email,2024-04-15,Burkina Faso,Client actif,5,139705,2024-08-08,Perdu
CNT0007574,CLI015,CAM00184,SMS,2023-10-26,Côte d'Ivoire,Nouveau client,5,338565,2023-11-02,Perdu
CNT0007575,CLI018,CAM00265,Email,2023-02-01,Côte d'Ivoire,Client dormant,7,427693,2023-04-09,Perdu
CNT0007576,CLI010,CAM00109,Email,2023-05-03,Sénégal,Client actif,7,184849,2023-11-15,Perdu
CNT0007577,CLI011,CAM00124,SMS,2022-07-04,Ghana,Client dormant,1,49906,2022-09-26,Inactif
CNT0007578,CLI012,CAM00130,SMS,2024-05-16,Ghana,Nouveau client,2,11486,2024-11-07,Inactif
CNT0007579,CLI013,CAM00152,Facebook,2022-08-03,Côte d'Ivoire,Nouveau client,4,303648,2023-07-31,Actif
CNT0007580,CLI012,CAM00131,Email,2023-12-24,Burkina Faso,Nouveau client,3,40305,2024-04-26,Actif
CNT0007581,CLI008,CAM00069,SMS,2023-11-08,Sénégal,Prospect,3,22425,2023-11-25,Perdu
CNT0007582,CLI017,CAM00235,Email,2023-08-19,Côte d'Ivoire,Nouveau client,8,357320,2024-07-06,Inactif
CNT0007583,CLI010,CAM00102,Email,2023-10-06,Cameroun,Prospect,7,365022,2024-08-11,Actif
CNT0007584,CLI012,CAM00131,Email,2023-11-28,Burkina Faso,Prospect,4,59128,2024-01-13,Inactif
CNT0007585,CLI022,CAM00321,Email,2023-07-25,Burkina Faso,Nouveau client,1,58540,2024-06-29,Inactif
CNT0007586,CLI010,CAM00103,SMS,2024-05-09,Cameroun,Client dormant,2,46882,2024-09-23,Inactif
CNT0007587,CLI015,CAM00196,Email,2023-11-03,Côte d'Ivoire,Client dormant,2,155512,2024-05-29,Perdu
CNT0007588,CLI023,CAM00328,Facebook,2023-05-04,Ghana,Nouveau client,4,104192,2023-05-15,Perdu
CNT0007589,CLI016,CAM00214,Email,2022-11-10,Côte d'Ivoire,Client actif,2,80698,2023-09-20,Actif
CNT0007590,CLI012,CAM00144,Email,2023-05-30,Mali,Client dormant,1,59310,2023-06-30,Perdu
CNT0007591,CLI017,CAM00225,Email,2024-01-04,Burkina Faso,Client dormant,6,56148,2024-09-08,Inactif
CNT0007592,CLI019,CAM00275,SMS,2023-11-06,Burkina Faso,Client dormant,5,396795,2024-09-12,Inactif
CNT0007593,CLI007,CAM00063,Google,2022-10-16,Côte d'Ivoire,Client dormant,3,226404,2023-09-13,Perdu
CNT0007594,CLI017,CAM00235,Email,2023-09-05,Côte d'Ivoire,Client actif,6,402138,2024-05-10,Perdu
CNT0007595,CLI016,CAM00208,Email,2023-09-28,Mali,Prospect,5,118555,2024-05-10,Inactif
CNT0007596,CLI015,CAM00195,SMS,2023-08-20,Ghana,Client dormant,2,153936,2024-02-13,Inactif
CNT0007597,CLI012,CAM00143,Email,2023-01-04,Burkina Faso,Nouveau client,5,318160,2023-07-24,Actif
CNT0007598,CLI015,CAM00184,SMS,2023-10-20,Côte d'Ivoire,Client actif,1,75371,2024-02-12,Actif
CNT0007599,CLI001,CAM00006,SMS,2023-11-06,Burkina Faso,Client actif,8,416704,2024-04-12,Inactif
CNT0007600,CLI010,CAM00099,SMS,2022-12-05,Côte d'Ivoire,Client actif,1,51368,2023-06-28,Perdu
CNT0007601,CLI016,CAM00216,SMS,2022-06-14,Cameroun,Client actif,1,62110,2023-04-23,Inactif
CNT0007602,CLI015,CAM00197,Email,2024-01-03,Burkina Faso,Client dormant,6,216084,2024-03-20,Perdu
CNT0007603,CLI015,CAM00197,Email,2024-01-05,Burkina Faso,Prospect,4,299012,2024-10-10,Perdu
CNT0007604,CLI012,CAM00143,Email,2022-12-26,Burkina Faso,Client actif,4,91780,2023-01-23,Actif
CNT0007605,CLI015,CAM00183,Email,2022-09-26,Mali,Nouveau client,1,18309,2023-04-16,Inactif
CNT0007606,CLI016,CAM00210,Google,2024-03-16,Burkina Faso,Client dormant,6,98448,2024-07-26,Actif
CNT0007607,CLI023,CAM00332,Google,2022-09-18,Ghana,Prospect,4,115456,2023-08-06,Perdu
CNT0007608,CLI020,CAM00292,SMS,2024-02-13,Sénégal,Client actif,7,518427,2025-02-08,Actif
CNT0007609,CLI021,CAM00303,SMS,2023-10-31,Côte d'Ivoire,Client dormant,1,19013,2024-01-03,Perdu
CNT0007610,CLI010,CAM00103,SMS,2024-05-07,Cameroun,Client dormant,6,48534,2024-11-18,Actif
CNT0007611,CLI018,CAM00262,SMS,2024-02-04,Cameroun,Prospect,3,31005,2024-10-06,Actif
CNT0007612,CLI015,CAM00183,Email,2022-10-07,Mali,Nouveau client,8,101192,2023-06-17,Perdu
CNT0007613,CLI015,CAM00190,SMS,2023-10-14,Burkina Faso,Client dormant,3,166623,2024-07-02,Actif
CNT0007614,CLI016,CAM00201,SMS,2023-06-29,Burkina Faso,Client dormant,6,249630,2023-09-29,Inactif
CNT0007615,CLI012,CAM00150,Google,2024-02-24,Ghana,Client actif,6,444000,2025-02-26,Inactif
CNT0007616,CLI016,CAM00216,SMS,2022-06-18,Cameroun,Client dormant,3,178263,2023-05-13,Perdu
CNT0007617,CLI010,CAM00109,Email,2023-05-21,Sénégal,Client dormant,7,59227,2023-07-26,Actif
CNT0007618,CLI018,CAM00253,SMS,2023-03-09,Mali,Nouveau client,7,452739,2023-09-30,Inactif
CNT0007619,CLI015,CAM00197,Email,2023-12-21,Burkina Faso,Prospect,4,276204,2024-10-18,Perdu
CNT0007620,CLI016,CAM00208,Email,2023-10-12,Mali,Nouveau client,6,392130,2024-08-24,Actif
CNT0007621,CLI015,CAM00183,Email,2022-09-24,Mali,Prospect,2,103970,2023-07-07,Inactif
CNT0007622,CLI006,CAM00054,Email,2023-05-28,Burkina Faso,Nouveau client,7,451577,2023-11-17,Actif
CNT0007623,CLI017,CAM00235,Email,2023-09-03,Côte d'Ivoire,Nouveau client,0,0,,Inactif
CNT0007624,CLI015,CAM00188,Email,2023-02-13,Sénégal,Client actif,6,129600,2023-12-14,Actif
CNT0007625,CLI015,CAM00182,SMS,2023-12-16,Burkina Faso,Client dormant,7,501179,2024-11-21,Perdu
CNT0007626,CLI012,CAM00139,Email,2023-05-23,Cameroun,Client actif,1,27647,2024-06-25,Perdu
CNT0007627,CLI023,CAM00334,SMS,2023-04-16,Côte d'Ivoire,Prospect,1,33022,2023-05-16,Perdu
CNT0007628,CLI015,CAM00196,Email,2023-11-02,Côte d'Ivoire,Nouveau client,3,187353,2024-05-11,Perdu
CNT0007629,CLI010,CAM00110,SMS,2022-07-24,Mali,Client dormant,7,46662,2022-09-10,Actif
CNT0007630,CLI016,CAM00206,SMS,2022-11-06,Burkina Faso,Prospect,8,439880,2023-06-09,Actif
CNT0007631,CLI017,CAM00246,SMS,2023-08-16,Côte d'Ivoire,Client actif,6,429396,2023-11-08,Actif
CNT0007632,CLI016,CAM00213,SMS,2023-09-27,Burkina Faso,Client dormant,5,304545,2024-07-09,Inactif
CNT0007633,CLI012,CAM00134,Email,2024-02-27,Côte d'Ivoire,Client actif,3,91965,2024-03-14,Actif
CNT0007634,CLI018,CAM00270,Email,2022-07-10,Mali,Client actif,8,56776,2023-06-26,Inactif
CNT0007635,CLI006,CAM00055,Email,2024-01-02,Ghana,Prospect,8,486520,2025-02-01,Perdu
CNT0007636,CLI010,CAM00103,SMS,2024-05-07,Cameroun,Client actif,4,54164,2024-12-07,Perdu
CNT0007637,CLI010,CAM00109,Email,2023-04-27,Sénégal,Prospect,8,286984,2024-02-03,Perdu
CNT0007638,CLI012,CAM00140,Email,2023-12-17,Ghana,Client actif,0,0,,Actif
CNT0007639,CLI012,CAM00131,Email,2023-11-23,Burkina Faso,Prospect,5,304060,2024-03-26,Inactif
CNT0007640,CLI012,CAM00132,SMS,2024-02-05,Côte d'Ivoire,Nouveau client,5,154750,2024-08-09,Inactif
CNT0007641,CLI022,CAM00325,Google,2023-10-07,Côte d'Ivoire,Client actif,5,171030,2023-12-15,Inactif
CNT0007642,CLI012,CAM00131,Email,2023-11-29,Burkina Faso,Client dormant,7,205597,2024-04-19,Actif
CNT0007643,CLI017,CAM00231,Email,2023-03-07,Burkina Faso,Client dormant,5,274410,2023-04-13,Inactif
CNT0007644,CLI010,CAM00110,SMS,2022-07-21,Mali,Nouveau client,2,134192,2023-02-16,Inactif
CNT0007645,CLI015,CAM00183,Email,2022-09-28,Mali,Client actif,6,80058,2022-12-10,Actif
CNT0007646,CLI010,CAM00093,Google,2023-07-20,Cameroun,Nouveau client,1,38291,2024-02-01,Actif
CNT0007647,CLI010,CAM00103,SMS,2024-05-09,Cameroun,Client actif,0,0,,Actif
CNT0007648,CLI020,CAM00290,Email,2024-05-14,Sénégal,Client dormant,3,169125,2025-02-02,Actif
CNT0007649,CLI010,CAM00109,Email,2023-05-15,Sénégal,Client actif,3,108333,2023-07-26,Inactif
CNT0007650,CLI023,CAM00337,Email,2024-02-05,Burkina Faso,Prospect,6,113604,2025-02-13,Inactif
CNT0007651,CLI012,CAM00134,Email,2024-02-26,Côte d'Ivoire,Client dormant,5,312875,2025-02-25,Actif
CNT0007652,CLI014,CAM00168,Email,2023-08-29,Sénégal,Client actif,4,54776,2024-09-23,Perdu
CNT0007653,CLI012,CAM00128,Facebook,2022-08-17,Burkina Faso,Prospect,5,93995,2023-04-08,Perdu
CNT0007654,CLI010,CAM00091,SMS,2023-12-28,Cameroun,Nouveau client,5,395170,2024-10-21,Perdu
CNT0007655,CLI017,CAM00230,Facebook,2024-02-19,Côte d'Ivoire,Prospect,1,21700,2025-03-17,Inactif
CNT0007656,CLI010,CAM00100,Facebook,2023-07-08,Sénégal,Client dormant,5,259155,2024-06-06,Inactif
CNT0007657,CLI016,CAM00199,Email,2022-11-11,Côte d'Ivoire,Prospect,5,134075,2023-07-24,Perdu
CNT0007658,CLI010,CAM00111,Google,2023-04-29,Cameroun,Client dormant,0,0,,Perdu
CNT0007659,CLI018,CAM00261,Facebook,2022-07-17,Cameroun,Client dormant,1,22634,2023-08-16,Inactif
CNT0007660,CLI015,CAM00187,Email,2022-10-09,Côte d'Ivoire,Client actif,1,31333,2023-06-02,Inactif
CNT0007661,CLI015,CAM00195,SMS,2023-08-18,Ghana,Client dormant,3,144501,2023-11-24,Inactif
CNT0007662,CLI010,CAM00099,SMS,2022-11-07,Côte d'Ivoire,Client dormant,8,383424,2022-11-25,Perdu
CNT0007663,CLI010,CAM00102,Email,2023-10-11,Cameroun,Client dormant,0,0,,Inactif
CNT0007664,CLI015,CAM00183,Email,2022-09-21,Mali,Client dormant,5,45635,2022-12-06,Inactif
CNT0007665,CLI016,CAM00208,Email,2023-10-14,Mali,Prospect,4,205636,2024-06-26,Inactif
CNT0007666,CLI012,CAM00144,Email,2023-06-08,Mali,Client actif,2,28110,2023-07-24,Inactif
CNT0007667,CLI015,CAM00183,Email,2022-09-29,Mali,Client dormant,7,430220,2023-09-17,Inactif
CNT0007668,CLI016,CAM00213,SMS,2023-10-06,Burkina Faso,Nouveau client,7,523600,2024-06-04,Inactif
CNT0007669,CLI017,CAM00236,Email,2024-04-21,Burkina Faso,Client dormant,1,44211,2024-05-20,Actif
CNT0007670,CLI012,CAM00139,Email,2023-05-21,Cameroun,Client actif,0,0,,Perdu
CNT0007671,CLI015,CAM00183,Email,2022-10-07,Mali,Client dormant,4,132068,2023-08-25,Inactif
CNT0007672,CLI015,CAM00197,Email,2023-12-25,Burkina Faso,Nouveau client,4,73376,2024-06-23,Actif
CNT0007673,CLI008,CAM00069,SMS,2023-11-03,Sénégal,Prospect,1,66576,2024-03-02,Actif
CNT0007674,CLI012,CAM00137,SMS,2024-05-11,Sénégal,Prospect,4,183428,2024-06-18,Perdu
CNT0007675,CLI015,CAM00182,SMS,2023-12-20,Burkina Faso,Nouveau client,0,0,,Actif
CNT0007676,CLI017,CAM00235,Email,2023-08-27,Côte d'Ivoire,Nouveau client,3,152112,2024-04-07,Inactif
