perf_id,campagne_id,date_perf,canal,impressions,clics,depenses_fcfa,conversions,revenu_genere_fcfa,ctr,cpc_fcfa,cpa_fcfa,roas,taux_conversion,jour_campagne
PRF0007046,CAM00280,2023-06-19,Google,15085,265,63359,2,74584,0.0176,239.1,31679.5,1.177,0.0075,12
PRF0007047,CAM00280,2023-06-20,Google,28039,383,91938,3,136370,0.0137,240.0,30646.0,1.483,0.0078,13
PRF0007048,CAM00280,2023-06-21,Google,23894,269,55482,4,72629,0.0113,206.3,13870.5,1.309,0.0149,14
PRF0007049,CAM00280,2023-06-22,Google,15734,248,57885,3,58531,0.0158,233.4,19295.0,1.011,0.0121,15
PRF0007050,CAM00280,2023-06-23,Google,32659,389,81298,2,144510,0.0119,209.0,40649.0,1.778,0.0051,16
PRF0007051,CAM00280,2023-06-24,Google,18085,342,72538,2,108850,0.019,212.1,36269.0,1.501,0.0058,17
PRF0007052,CAM00280,2023-06-25,Google,42005,448,89714,3,61673,0.0107,200.3,29904.7,0.687,0.0067,18
PRF0007053,CAM00280,2023-06-26,Google,24043,360,74401,1,140367,0.015,206.7,74401.0,1.887,0.0028,19
PRF0007054,CAM00280,2023-06-27,Google,27465,389,82723,3,133017,0.0142,212.7,27574.3,1.608,0.0077,20
PRF0007055,CAM00280,2023-06-28,Google,30964,296,75790,1,77697,0.0096,256.0,75790.0,1.025,0.0034,21
PRF0007056,CAM00281,2023-04-21,Google,1237,58,15564,2,63448,0.0476,268.3,7782.0,4.077,0.0345,1
PRF0007057,CAM00281,2023-04-22,Google,3403,102,19872,5,66937,0.0301,194.8,3974.4,3.368,0.049,2
PRF0007058,CAM00281,2023-04-23,Google,1572,75,15693,3,34340,0.0478,209.2,5231.0,2.188,0.04,3
PRF0007059,CAM00281,2023-04-24,Google,1816,90,23465,2,95626,0.05,260.7,11732.5,4.075,0.0222,4
PRF0007060,CAM00281,2023-04-25,Google,2315,71,19114,3,49313,0.0309,269.2,6371.3,2.58,0.0423,5
PRF0007061,CAM00281,2023-04-26,Google,2267,91,22230,3,85958,0.0401,244.3,7410.0,3.867,0.033,6
PRF0007062,CAM00281,2023-04-27,Google,3968,110,23222,3,111264,0.0278,211.1,7740.7,4.791,0.0273,7
PRF0007063,CAM00281,2023-04-28,Google,2784,81,19124,2,79786,0.0294,236.1,9562.0,4.172,0.0247,8
PRF0007064,CAM00281,2023-04-29,Google,2608,111,22357,6,75515,0.0426,201.4,3726.2,3.378,0.0541,9
PRF0007065,CAM00281,2023-04-30,Google,2895,77,19948,2,86344,0.0269,259.1,9974.0,4.328,0.026,10
PRF0007066,CAM00281,2023-05-01,Google,2105,89,17511,3,79378,0.0426,196.8,5837.0,4.533,0.0337,11
PRF0007067,CAM00281,2023-05-02,Google,2434,100,22788,4,69968,0.0413,227.9,5697.0,3.07,0.04,12
PRF0007068,CAM00281,2023-05-03,Google,1564,80,14956,2,39141,0.0516,186.9,7478.0,2.617,0.025,13
PRF0007069,CAM00281,2023-05-04,Google,1329,54,14939,1,50836,0.0413,276.6,14939.0,3.403,0.0185,14
PRF0007070,CAM00281,2023-05-05,Google,2830,114,23547,7,96658,0.0405,206.6,3363.9,4.105,0.0614,15
PRF0007071,CAM00281,2023-05-06,Google,1482,60,12371,2,61078,0.0409,206.2,6185.5,4.937,0.0333,16
PRF0007072,CAM00281,2023-05-07,Google,3120,89,23391,4,97113,0.0287,262.8,5847.8,4.152,0.0449,17
PRF0007073,CAM00281,2023-05-08,Google,3808,103,23449,5,93777,0.0272,227.7,4689.8,3.999,0.0485,18
PRF0007074,CAM00281,2023-05-09,Google,3531,83,21224,3,49824,0.0236,255.7,7074.7,2.348,0.0361,19
PRF0007075,CAM00281,2023-05-10,Google,2586,103,22267,3,64340,0.0402,216.2,7422.3,2.889,0.0291,20
PRF0007076,CAM00281,2023-05-11,Google,2679,84,20049,4,48794,0.0314,238.7,5012.2,2.434,0.0476,21
PRF0007077,CAM00281,2023-05-12,Google,1850,50,11429,3,26903,0.0271,228.6,3809.7,2.354,0.06,22
PRF0007078,CAM00281,2023-05-13,Google,2550,84,18477,3,66281,0.0331,220.0,6159.0,3.587,0.0357,23
PRF0007079,CAM00281,2023-05-14,Google,3633,77,18655,4,83323,0.0214,242.3,4663.8,4.467,0.0519,24
PRF0007080,CAM00281,2023-05-15,Google,3207,107,22705,2,107196,0.0335,212.2,11352.5,4.721,0.0187,25
PRF0007081,CAM00281,2023-05-16,Google,3107,91,18442,5,73050,0.0296,202.7,3688.4,3.961,0.0549,26
PRF0007082,CAM00281,2023-05-17,Google,2553,77,18028,2,50003,0.0303,234.1,9014.0,2.774,0.026,27
PRF0007083,CAM00281,2023-05-18,Google,6645,108,22494,4,81775,0.0163,208.3,5623.5,3.635,0.037,28
PRF0007084,CAM00282,2024-01-01,Google,6392,269,71112,7,213413,0.0422,264.4,10158.9,3.001,0.026,1
PRF0007085,CAM00282,2024-01-02,Google,8352,269,55207,15,269656,0.0323,205.2,3680.5,4.884,0.0558,2
PRF0007086,CAM00282,2024-01-03,Google,5836,275,55140,17,211329,0.0472,200.5,3243.5,3.833,0.0618,3
PRF0007087,CAM00282,2024-01-04,Google,17954,506,108001,18,313576,0.0282,213.4,6000.1,2.903,0.0356,4
PRF0007088,CAM00282,2024-01-05,Google,8198,411,88024,18,279279,0.0502,214.2,4890.2,3.173,0.0438,5
PRF0007089,CAM00282,2024-01-06,Google,7611,329,86349,14,332475,0.0432,262.5,6167.8,3.85,0.0426,6
PRF0007090,CAM00282,2024-01-07,Google,9502,292,63827,8,312721,0.0308,218.6,7978.4,4.9,0.0274,7
PRF0007091,CAM00282,2024-01-08,Google,12877,366,84346,11,395903,0.0285,230.5,7667.8,4.694,0.0301,8
PRF0007092,CAM00282,2024-01-09,Google,12688,590,109271,17,283594,0.0465,185.2,6427.7,2.595,0.0288,9
PRF0007093,CAM00282,2024-01-10,Google,8465,371,93849,12,211439,0.0439,253.0,7820.8,2.253,0.0323,10
PRF0007094,CAM00282,2024-01-11,Google,7925,389,77695,15,280594,0.0492,199.7,5179.7,3.611,0.0386,11
PRF0007095,CAM00282,2024-01-12,Google,11826,507,102888,17,257842,0.0429,202.9,6052.2,2.506,0.0335,12
PRF0007096,CAM00282,2024-01-13,Google,10793,407,79500,20,197434,0.0378,195.3,3975.0,2.483,0.0491,13
PRF0007097,CAM00283,2023-09-23,Facebook,51447,1668,213557,28,574887,0.0324,128.0,7627.0,2.692,0.0168,1
PRF0007098,CAM00283,2023-09-24,Facebook,53076,945,163624,17,445632,0.0178,173.1,9624.9,2.724,0.018,2
PRF0007099,CAM00283,2023-09-25,Facebook,46354,1270,167967,43,727523,0.0274,132.3,3906.2,4.331,0.0339,3
PRF0007100,CAM00283,2023-09-26,Facebook,65451,1211,200601,32,708843,0.0185,165.6,6268.8,3.534,0.0264,4
PRF0007101,CAM00283,2023-09-27,Facebook,43349,1104,159087,41,694095,0.0255,144.1,3880.2,4.363,0.0371,5
PRF0007102,CAM00283,2023-09-28,Facebook,43602,1279,191305,50,526836,0.0293,149.6,3826.1,2.754,0.0391,6
PRF0007103,CAM00283,2023-09-29,Facebook,40960,918,133676,17,432993,0.0224,145.6,7863.3,3.239,0.0185,7
PRF0007104,CAM00283,2023-09-30,Facebook,42101,1113,139466,44,397034,0.0264,125.3,3169.7,2.847,0.0395,8
PRF0007105,CAM00283,2023-10-01,Facebook,41296,1169,147434,35,480318,0.0283,126.1,4212.4,3.258,0.0299,9
PRF0007106,CAM00283,2023-10-02,Facebook,23337,780,134968,30,537036,0.0334,173.0,4498.9,3.979,0.0385,10
PRF0007107,CAM00283,2023-10-03,Facebook,29757,929,153888,23,422607,0.0312,165.6,6690.8,2.746,0.0248,11
PRF0007108,CAM00283,2023-10-04,Facebook,46541,1628,227008,50,727487,0.035,139.4,4540.2,3.205,0.0307,12
PRF0007109,CAM00283,2023-10-05,Facebook,37021,1076,135256,25,455067,0.0291,125.7,5410.2,3.364,0.0232,13
PRF0007110,CAM00284,2024-02-17,Facebook,116029,959,178650,9,261876,0.0083,186.3,19850.0,1.466,0.0094,1
PRF0007111,CAM00284,2024-02-18,Facebook,216508,1723,254466,13,395220,0.008,147.7,19574.3,1.553,0.0075,2
PRF0007112,CAM00284,2024-02-19,Facebook,159213,1805,313562,19,429644,0.0113,173.7,16503.3,1.37,0.0105,3
PRF0007113,CAM00284,2024-02-20,Facebook,120304,1801,317176,14,444765,0.015,176.1,22655.4,1.402,0.0078,4
PRF0007114,CAM00284,2024-02-21,Facebook,105840,1506,200582,14,255569,0.0142,133.2,14327.3,1.274,0.0093,5
PRF0007115,CAM00284,2024-02-22,Facebook,355093,3106,392200,22,432131,0.0087,126.3,17827.3,1.102,0.0071,6
PRF0007116,CAM00284,2024-02-23,Facebook,118961,1688,226660,5,341165,0.0142,134.3,45332.0,1.505,0.003,7
PRF0007117,CAM00285,2022-09-20,Google,5275,238,48767,14,177978,0.0451,204.9,3483.4,3.65,0.0588,1
PRF0007118,CAM00285,2022-09-21,Google,5653,255,47659,15,129391,0.0452,186.9,3177.3,2.715,0.0588,2
PRF0007119,CAM00285,2022-09-22,Google,3036,144,33293,4,152288,0.0475,231.2,8323.2,4.574,0.0278,3
PRF0007120,CAM00285,2022-09-23,Google,3995,119,27985,6,120404,0.03,235.2,4664.2,4.302,0.0504,4
PRF0007121,CAM00285,2022-09-24,Google,3226,169,42473,5,114931,0.0526,251.3,8494.6,2.706,0.0296,5
PRF0007122,CAM00285,2022-09-25,Google,5698,164,34373,4,121458,0.0289,209.6,8593.2,3.534,0.0244,6
PRF0007123,CAM00285,2022-09-26,Google,3455,149,34606,8,152538,0.0432,232.3,4325.8,4.408,0.0537,7
PRF0007124,CAM00285,2022-09-27,Google,3051,127,34769,4,161300,0.0419,273.8,8692.2,4.639,0.0315,8
PRF0007125,CAM00285,2022-09-28,Google,4418,210,49028,9,124771,0.0476,233.5,5447.6,2.545,0.0429,9
PRF0007126,CAM00285,2022-09-29,Google,7515,208,47673,12,121383,0.0278,229.2,3972.8,2.546,0.0577,10
PRF0007127,CAM00285,2022-09-30,Google,6835,202,37949,5,176971,0.0296,187.9,7589.8,4.663,0.0248,11
PRF0007128,CAM00285,2022-10-01,Google,3890,187,35151,5,117758,0.0482,188.0,7030.2,3.35,0.0267,12
PRF0007129,CAM00285,2022-10-02,Google,2761,125,23268,4,51719,0.0456,186.1,5817.0,2.223,0.032,13
PRF0007130,CAM00285,2022-10-03,Google,3238,125,33429,4,89819,0.0389,267.4,8357.2,2.687,0.032,14
PRF0007131,CAM00285,2022-10-04,Google,5622,195,43052,8,196037,0.0347,220.8,5381.5,4.554,0.041,15
PRF0007132,CAM00285,2022-10-05,Google,9734,236,43956,11,163491,0.0243,186.3,3996.0,3.719,0.0466,16
PRF0007133,CAM00285,2022-10-06,Google,3821,165,37568,6,134965,0.0432,227.7,6261.3,3.593,0.0364,17
PRF0007134,CAM00285,2022-10-07,Google,4375,158,32682,6,87567,0.0361,206.8,5447.0,2.679,0.038,18
PRF0007135,CAM00285,2022-10-08,Google,3299,138,35282,5,117806,0.0421,255.7,7056.4,3.339,0.0362,19
PRF0007136,CAM00285,2022-10-09,Google,3101,104,25195,2,93923,0.0338,242.3,12597.5,3.728,0.0192,20
PRF0007137,CAM00285,2022-10-10,Google,6868,151,28447,9,99585,0.0221,188.4,3160.8,3.501,0.0596,21
PRF0007138,CAM00285,2022-10-11,Google,5759,181,38904,6,103753,0.0314,214.9,6484.0,2.667,0.0331,22
PRF0007139,CAM00285,2022-10-12,Google,9014,225,48303,13,161140,0.025,214.7,3715.6,3.336,0.0578,23
PRF0007140,CAM00285,2022-10-13,Google,8205,182,34026,6,117418,0.0222,187.0,5671.0,3.451,0.033,24
PRF0007141,CAM00285,2022-10-14,Google,8270,182,42191,5,206871,0.0221,231.8,8438.2,4.903,0.0275,25
PRF0007142,CAM00285,2022-10-15,Google,7425,123,24284,4,112005,0.0166,197.4,6071.0,4.612,0.0325,26
PRF0007143,CAM00285,2022-10-16,Google,9106,176,36331,9,177033,0.0193,206.4,4036.8,4.873,0.0511,27
PRF0007144,CAM00285,2022-10-17,Google,10568,233,47210,7,130725,0.0221,202.6,6744.3,2.769,0.03,28
PRF0007145,CAM00286,2023-09-14,Email,489628,7102,304662,90,480635,0.0145,42.9,3385.1,1.578,0.0127,1
PRF0007146,CAM00286,2023-09-15,Email,573350,7355,327357,160,1001886,0.0128,44.5,2046.0,3.061,0.0218,2
PRF0007147,CAM00286,2023-09-16,Email,247546,7680,384577,167,845411,0.031,50.1,2302.9,2.198,0.0217,3
PRF0007148,CAM00286,2023-09-17,Email,213072,6085,314947,125,951551,0.0286,51.8,2519.6,3.021,0.0205,4
PRF0007149,CAM00286,2023-09-18,Email,481785,8772,416499,137,1484685,0.0182,47.5,3040.1,3.565,0.0156,5
PRF0007150,CAM00286,2023-09-19,Email,564077,8080,423597,130,1164990,0.0143,52.4,3258.4,2.75,0.0161,6
PRF0007151,CAM00286,2023-09-20,Email,362798,7184,370314,173,659903,0.0198,51.5,2140.5,1.782,0.0241,7
PRF0007152,CAM00286,2023-09-21,Email,297560,7821,410109,95,645078,0.0263,52.4,4316.9,1.573,0.0121,8
PRF0007153,CAM00287,2023-10-02,Email,14063,744,40148,41,260914,0.0529,54.0,979.2,6.499,0.0551,1
PRF0007154,CAM00287,2023-10-03,Email,12823,965,46484,87,212483,0.0753,48.2,534.3,4.571,0.0902,2
PRF0007155,CAM00287,2023-10-04,Email,15013,1065,54556,89,425809,0.071,51.2,613.0,7.805,0.0836,3
PRF0007156,CAM00287,2023-10-05,Email,20571,1221,53754,56,256915,0.0594,44.0,959.9,4.779,0.0459,4
PRF0007157,CAM00287,2023-10-06,Email,12408,942,51822,53,278363,0.0759,55.0,977.8,5.372,0.0563,5
PRF0007158,CAM00287,2023-10-07,Email,16478,778,38502,69,235702,0.0472,49.5,558.0,6.122,0.0887,6
PRF0007159,CAM00287,2023-10-08,Email,19322,1265,49726,53,318085,0.0655,39.3,938.2,6.397,0.0419,7
PRF0007160,CAM00287,2023-10-09,Email,10168,642,29897,51,133396,0.0632,46.6,586.2,4.462,0.0794,8
PRF0007161,CAM00287,2023-10-10,Email,16813,862,40746,45,177239,0.0513,47.3,905.5,4.35,0.0522,9
PRF0007162,CAM00287,2023-10-11,Email,21426,1024,46560,95,383740,0.0478,45.5,490.1,8.242,0.0928,10
PRF0007163,CAM00287,2023-10-12,Email,16430,810,33766,75,229866,0.0494,41.7,450.2,6.808,0.0926,11
PRF0007164,CAM00287,2023-10-13,Email,20028,1482,57380,58,434654,0.074,38.7,989.3,7.575,0.0391,12
PRF0007165,CAM00287,2023-10-14,Email,22349,972,49660,74,186734,0.0435,51.1,671.1,3.76,0.0761,13
PRF0007166,CAM00287,2023-10-15,Email,33020,1343,56819,56,303188,0.0407,42.3,1014.6,5.336,0.0417,14
PRF0007167,CAM00287,2023-10-16,Email,12731,829,34398,51,172530,0.0651,41.5,674.5,5.016,0.0615,15
PRF0007168,CAM00287,2023-10-17,Email,15673,713,28288,42,125135,0.0455,39.7,673.5,4.424,0.0589,16
PRF0007169,CAM00287,2023-10-18,Email,16670,1061,54590,75,234810,0.0637,51.5,727.9,4.301,0.0707,17
PRF0007170,CAM00287,2023-10-19,Email,11874,730,39480,51,309562,0.0616,54.1,774.1,7.841,0.0699,18
PRF0007171,CAM00287,2023-10-20,Email,11717,624,31556,58,149986,0.0533,50.6,544.1,4.753,0.0929,19
PRF0007172,CAM00287,2023-10-21,Email,22849,940,41765,46,164678,0.0412,44.4,907.9,3.943,0.0489,20
PRF0007173,CAM00288,2022-10-25,Facebook,203618,1446,212247,11,283193,0.0071,146.8,19295.2,1.334,0.0076,1
PRF0007174,CAM00288,2022-10-26,Facebook,78079,1161,173822,6,287101,0.0149,149.7,28970.3,1.652,0.0052,2
PRF0007175,CAM00288,2022-10-27,Facebook,154787,1153,196136,7,263831,0.0075,170.1,28019.4,1.345,0.0061,3
PRF0007176,CAM00288,2022-10-28,Facebook,101657,1222,218790,4,214265,0.012,179.0,54697.5,0.979,0.0033,4
PRF0007177,CAM00288,2022-10-29,Facebook,118855,1161,188702,3,252440,0.0098,162.5,62900.7,1.338,0.0026,5
PRF0007178,CAM00288,2022-10-30,Facebook,109339,1342,220638,8,352418,0.0123,164.4,27579.8,1.597,0.006,6
PRF0007179,CAM00288,2022-10-31,Facebook,125682,1366,188287,3,326014,0.0109,137.8,62762.3,1.731,0.0022,7
PRF0007180,CAM00288,2022-11-01,Facebook,289856,1555,231920,13,154352,0.0054,149.1,17840.0,0.666,0.0084,8
PRF0007181,CAM00288,2022-11-02,Facebook,86538,1215,171000,9,304684,0.014,140.7,19000.0,1.782,0.0074,9
PRF0007182,CAM00288,2022-11-03,Facebook,226559,1678,230457,12,179561,0.0074,137.3,19204.8,0.779,0.0072,10
PRF0007183,CAM00288,2022-11-04,Facebook,124777,1040,165834,11,232537,0.0083,159.5,15075.8,1.402,0.0106,11
PRF0007184,CAM00288,2022-11-05,Facebook,95729,1428,217412,4,289062,0.0149,152.2,54353.0,1.33,0.0028,12
PRF0007185,CAM00289,2022-12-12,Google,49651,591,116181,8,95238,0.0119,196.6,14522.6,0.82,0.0135,1
PRF0007186,CAM00289,2022-12-13,Google,29617,424,107021,5,86722,0.0143,252.4,21404.2,0.81,0.0118,2
PRF0007187,CAM00289,2022-12-14,Google,32308,305,61764,1,57810,0.0095,202.5,61764.0,0.936,0.0033,3
PRF0007188,CAM00289,2022-12-15,Google,18486,419,80965,2,160669,0.0227,193.2,40482.5,1.984,0.0048,4
PRF0007189,CAM00289,2022-12-16,Google,18855,429,110093,4,89469,0.0228,256.6,27523.2,0.813,0.0093,5
PRF0007190,CAM00289,2022-12-17,Google,27867,607,114792,2,81153,0.0218,189.1,57396.0,0.707,0.0033,6
PRF0007191,CAM00289,2022-12-18,Google,30774,464,127097,4,155618,0.0151,273.9,31774.2,1.224,0.0086,7
PRF0007192,CAM00289,2022-12-19,Google,40011,307,78457,1,84635,0.0077,255.6,78457.0,1.079,0.0033,8
PRF0007193,CAM00289,2022-12-20,Google,29477,430,82226,4,87103,0.0146,191.2,20556.5,1.059,0.0093,9
PRF0007194,CAM00289,2022-12-21,Google,27501,348,66459,3,110450,0.0127,191.0,22153.0,1.662,0.0086,10
PRF0007195,CAM00289,2022-12-22,Google,60485,646,120425,3,190950,0.0107,186.4,40141.7,1.586,0.0046,11
PRF0007196,CAM00289,2022-12-23,Google,34393,444,98996,5,164930,0.0129,223.0,19799.2,1.666,0.0113,12
PRF0007197,CAM00289,2022-12-24,Google,20429,417,110462,6,150342,0.0204,264.9,18410.3,1.361,0.0144,13
PRF0007198,CAM00289,2022-12-25,Google,22891,289,77623,4,142962,0.0127,268.6,19405.8,1.842,0.0138,14
PRF0007199,CAM00289,2022-12-26,Google,14773,289,59275,4,39068,0.0196,205.1,14818.8,0.659,0.0138,15
PRF0007200,CAM00289,2022-12-27,Google,13854,248,55472,2,74905,0.018,223.7,27736.0,1.35,0.0081,16
PRF0007201,CAM00289,2022-12-28,Google,22324,337,92068,5,193766,0.0151,273.2,18413.6,2.105,0.0148,17
PRF0007202,CAM00289,2022-12-29,Google,18673,228,56762,3,111359,0.0123,249.0,18920.7,1.962,0.0132,18
PRF0007203,CAM00289,2022-12-30,Google,42140,365,96161,1,164233,0.0087,263.5,96161.0,1.708,0.0027,19
PRF0007204,CAM00289,2022-12-31,Google,19618,349,83170,3,115823,0.0178,238.3,27723.3,1.393,0.0086,20
PRF0007205,CAM00290,2024-04-24,Email,38318,2437,129739,221,554559,0.0636,53.2,587.1,4.274,0.0907,1
PRF0007206,CAM00290,2024-04-25,Email,102012,5511,207144,527,1368980,0.054,37.6,393.1,6.609,0.0956,2
PRF0007207,CAM00290,2024-04-26,Email,74026,4271,172458,394,1298222,0.0577,40.4,437.7,7.528,0.0923,3
PRF0007208,CAM00290,2024-04-27,Email,41971,3205,129112,222,758455,0.0764,40.3,581.6,5.874,0.0693,4
PRF0007209,CAM00290,2024-04-28,Email,47206,2582,127682,148,850151,0.0547,49.5,862.7,6.658,0.0573,5
PRF0007210,CAM00290,2024-04-29,Email,62821,4071,157507,309,834386,0.0648,38.7,509.7,5.297,0.0759,6
PRF0007211,CAM00290,2024-04-30,Email,32069,2427,130809,182,780588,0.0757,53.9,718.7,5.967,0.075,7
PRF0007212,CAM00290,2024-05-01,Email,43339,2392,119729,190,789179,0.0552,50.1,630.2,6.591,0.0794,8
PRF0007213,CAM00290,2024-05-02,Email,30372,2124,113687,198,922306,0.0699,53.5,574.2,8.113,0.0932,9
PRF0007214,CAM00290,2024-05-03,Email,41401,2319,106984,162,589544,0.056,46.1,660.4,5.511,0.0699,10
PRF0007215,CAM00290,2024-05-04,Email,38493,2674,141004,180,887164,0.0695,52.7,783.4,6.292,0.0673,11
PRF0007216,CAM00290,2024-05-05,Email,43079,2685,147473,133,876125,0.0623,54.9,1108.8,5.941,0.0495,12
PRF0007217,CAM00290,2024-05-06,Email,36087,2423,99252,105,437413,0.0672,41.0,945.3,4.407,0.0433,13
PRF0007218,CAM00290,2024-05-07,Email,35787,2531,139538,124,818433,0.0707,55.1,1125.3,5.865,0.049,14
PRF0007219,CAM00290,2024-05-08,Email,78533,3180,143134,226,626737,0.0405,45.0,633.3,4.379,0.0711,15
PRF0007220,CAM00290,2024-05-09,Email,59460,3159,175904,246,1355675,0.0531,55.7,715.1,7.707,0.0779,16
PRF0007221,CAM00290,2024-05-10,Email,54896,2893,117435,215,889753,0.0527,40.6,546.2,7.577,0.0743,17
PRF0007222,CAM00290,2024-05-11,Email,71889,3363,183221,308,933538,0.0468,54.5,594.9,5.095,0.0916,18
PRF0007223,CAM00290,2024-05-12,Email,134141,4524,171996,352,1287588,0.0337,38.0,488.6,7.486,0.0778,19
PRF0007224,CAM00290,2024-05-13,Email,53004,2264,112031,198,750007,0.0427,49.5,565.8,6.695,0.0875,20
PRF0007225,CAM00290,2024-05-14,Email,107851,4712,190285,191,707664,0.0437,40.4,996.3,3.719,0.0405,21
PRF0007226,CAM00291,2024-03-09,Google,31074,955,204535,44,464637,0.0307,214.2,4648.5,2.272,0.0461,1
PRF0007227,CAM00291,2024-03-10,Google,18765,596,140114,26,373213,0.0318,235.1,5389.0,2.664,0.0436,2
PRF0007228,CAM00291,2024-03-11,Google,30651,1299,239796,34,1049344,0.0424,184.6,7052.8,4.376,0.0262,3
PRF0007229,CAM00291,2024-03-12,Google,12440,618,167393,25,724415,0.0497,270.9,6695.7,4.328,0.0405,4
PRF0007230,CAM00291,2024-03-13,Google,24078,1117,232436,28,1066179,0.0464,208.1,8301.3,4.587,0.0251,5
PRF0007231,CAM00291,2024-03-14,Google,14308,521,129790,32,511262,0.0365,249.1,4055.9,3.939,0.0614,6
PRF0007232,CAM00291,2024-03-15,Google,26237,975,238419,40,671133,0.0372,244.5,5960.5,2.815,0.041,7
PRF0007233,CAM00291,2024-03-16,Google,33433,1224,260662,50,924907,0.0366,213.0,5213.2,3.548,0.0408,8
PRF0007234,CAM00291,2024-03-17,Google,20364,791,205872,40,975416,0.0389,260.3,5146.8,4.738,0.0506,9
PRF0007235,CAM00291,2024-03-18,Google,26079,1089,249002,48,1032003,0.0418,228.7,5187.5,4.145,0.0441,10
PRF0007236,CAM00291,2024-03-19,Google,33208,982,200460,37,960920,0.0296,204.1,5417.8,4.794,0.0377,11
PRF0007237,CAM00291,2024-03-20,Google,18159,954,234893,46,850944,0.0526,246.2,5106.4,3.623,0.0482,12
PRF0007238,CAM00291,2024-03-21,Google,39266,1053,247577,50,595049,0.0268,235.1,4951.5,2.403,0.0475,13
PRF0007239,CAM00292,2024-01-17,SMS,68764,1093,35312,8,57784,0.0159,32.3,4414.0,1.636,0.0073,1
PRF0007240,CAM00292,2024-01-18,SMS,87524,1906,49218,22,123374,0.0218,25.8,2237.2,2.507,0.0115,2
PRF0007241,CAM00292,2024-01-19,SMS,31500,851,28343,11,32092,0.027,33.3,2576.6,1.132,0.0129,3
PRF0007242,CAM00292,2024-01-20,SMS,27807,785,27092,9,36935,0.0282,34.5,3010.2,1.363,0.0115,4
PRF0007243,CAM00292,2024-01-21,SMS,57901,1017,32164,10,83136,0.0176,31.6,3216.4,2.585,0.0098,5
PRF0007244,CAM00292,2024-01-22,SMS,138053,1336,36494,13,65173,0.0097,27.3,2807.2,1.786,0.0097,6
PRF0007245,CAM00292,2024-01-23,SMS,78194,1313,35425,13,91979,0.0168,27.0,2725.0,2.596,0.0099,7
PRF0007246,CAM00292,2024-01-24,SMS,73408,709,24005,7,37036,0.0097,33.9,3429.3,1.543,0.0099,8
PRF0007247,CAM00292,2024-01-25,SMS,84081,1460,42487,10,106739,0.0174,29.1,4248.7,2.512,0.0068,9
PRF0007248,CAM00292,2024-01-26,SMS,49307,777,24063,8,31258,0.0158,31.0,3007.9,1.299,0.0103,10
PRF0007249,CAM00292,2024-01-27,SMS,37680,1066,29866,6,74927,0.0283,28.0,4977.7,2.509,0.0056,11
PRF0007250,CAM00292,2024-01-28,SMS,91258,1218,35835,14,67600,0.0134,29.4,2559.6,1.886,0.0115,12
PRF0007251,CAM00292,2024-01-29,SMS,48461,732,22573,10,51975,0.0151,30.8,2257.3,2.303,0.0137,13
PRF0007252,CAM00292,2024-01-30,SMS,60517,1412,46403,14,95499,0.0233,32.9,3314.5,2.058,0.0099,14
PRF0007253,CAM00292,2024-01-31,SMS,154174,1494,46539,12,115690,0.0097,31.2,3878.2,2.486,0.008,15
PRF0007254,CAM00292,2024-02-01,SMS,86791,1094,35770,15,45603,0.4539,32.7,2384.7,1.275,0.0137,16
PRF0007255,CAM00292,2024-02-02,SMS,78207,1505,39974,19,92661,0.0192,26.6,2103.9,2.318,0.0126,17
PRF0007256,CAM00292,2024-02-03,SMS,94179,1364,41122,15,39206,0.0145,30.1,2741.5,0.953,0.011,18
PRF0007257,CAM00292,2024-02-04,SMS,99555,1027,26704,7,25174,0.0103,26.0,3814.9,0.943,0.0068,19
PRF0007258,CAM00292,2024-02-05,SMS,34777,753,24937,7,58917,0.0217,33.1,3562.4,2.363,0.0093,20
PRF0007259,CAM00292,2024-02-06,SMS,85394,1443,40597,13,59867,0.0169,28.1,3122.8,1.475,0.009,21
PRF0007260,CAM00292,2024-02-07,SMS,120598,1351,45785,9,60329,0.0112,33.9,5087.2,1.318,0.0067,22
PRF0007261,CAM00292,2024-02-08,SMS,131668,1546,48791,15,74707,0.0117,31.6,3252.7,1.531,0.0097,23
PRF0007262,CAM00292,2024-02-09,SMS,110668,1205,38482,15,42644,0.0109,31.9,2565.5,1.108,0.0124,24
PRF0007263,CAM00292,2024-02-10,SMS,67849,975,25203,8,62503,0.0144,25.8,3150.4,2.48,0.0082,25
PRF0007264,CAM00292,2024-02-11,SMS,104895,1295,47579,6,64935,0.0123,36.7,7929.8,1.365,0.0046,26
PRF0007265,CAM00292,2024-02-12,SMS,105954,1006,28645,6,58783,0.0095,28.5,4774.2,2.052,0.006,27
PRF0007266,CAM00292,2024-02-13,SMS,91023,1046,27371,15,63775,0.0115,26.2,1824.7,2.33,0.0143,28
PRF0007267,CAM00292,2024-02-14,SMS,123194,1377,43776,17,57187,0.0112,31.8,2575.1,1.306,0.0123,29
PRF0007268,CAM00292,2024-02-15,SMS,158855,892,23471,12,47478,0.0056,26.3,1955.9,2.023,0.0135,30
PRF0007269,CAM00292,2024-02-16,SMS,179269,1301,33871,5,58104,0.0073,26.0,6774.2,1.715,0.0038,31
PRF0007270,CAM00292,2024-02-17,SMS,309557,1819,46326,21,119784,0.0059,25.5,2206.0,2.586,0.0115,32
PRF0007271,CAM00292,2024-02-18,SMS,194717,1651,45868,7,105107,0.0085,27.8,6552.6,2.292,0.0042,33
