evenement_id,livraison_id,type_evenement,date_evenement,localisation,commentaire,agent_id
EVT0020823,LIV011800,Arrivée entrepôt transit,2022-10-13 16:00,Abidjan,,AGT023
EVT0020824,LIV011800,Départ entrepôt transit,2022-10-14 14:00,Dakar,,AGT024
EVT0020825,LIV006149,Prise en charge,2022-07-18 18:00,Ouagadougou,,AGT011
EVT0020826,LIV006149,Départ entrepôt,2022-07-20 03:00,Accra,,AGT015
EVT0020827,LIV013063,Prise en charge,2022-02-23 20:00,Abidjan,,AGT010
EVT0020828,LIV013063,Départ entrepôt,2022-02-24 15:00,Bamako,,AGT013
EVT0020829,LIV013063,Passage frontière,2022-02-25 08:00,Accra,,AGT005
EVT0020830,LIV010046,Prise en charge,2022-08-09 11:00,Douala,,AGT021
EVT0020831,LIV010046,Départ entrepôt,2022-08-10 13:00,Dakar,,AGT007
EVT0020832,LIV010046,Passage frontière,2022-08-11 22:00,Dakar,,AGT021
EVT0020833,LIV004866,Prise en charge,2022-10-31 10:00,Accra,,AGT021
EVT0020834,LIV004866,Départ entrepôt,2022-11-01 17:00,Dakar,,AGT002
EVT0020835,LIV004866,Passage frontière,2022-11-03 00:00,Douala,,AGT018
EVT0020836,LIV004866,Arrivée entrepôt transit,2022-11-04 02:00,Bamako,,AGT005
EVT0020837,LIV005552,Prise en charge,2023-12-20 07:00,Douala,,AGT010
EVT0020838,LIV005552,Départ entrepôt,2023-12-21 11:00,Frontière,,AGT020
EVT0020839,LIV005552,Passage frontière,2023-12-21 19:00,Douala,,AGT022
EVT0020840,LIV005552,Arrivée entrepôt transit,2023-12-23 06:00,Dakar,,AGT021
EVT0020841,LIV005552,Départ entrepôt transit,2023-12-23 11:00,Ouagadougou,,AGT008
EVT0020842,LIV009254,Prise en charge,2022-12-14 12:00,Douala,,AGT017
EVT0020843,LIV009254,Départ entrepôt,2022-12-14 22:00,Douala,,AGT022
EVT0020844,LIV009254,Passage frontière,2022-12-15 21:00,Ouagadougou,,AGT005
EVT0020845,LIV009254,Arrivée entrepôt transit,2022-12-16 13:00,Accra,,AGT018
EVT0020846,LIV009254,Départ entrepôt transit,2022-12-17 22:00,Accra,,AGT004
EVT0020847,LIV008856,Prise en charge,2023-07-26 09:00,Douala,,AGT001
EVT0020848,LIV008856,Départ entrepôt,2023-07-27 09:00,Accra,,AGT003
EVT0020849,LIV000105,Prise en charge,2023-12-24 02:00,Frontière,,AGT012
EVT0020850,LIV000105,Départ entrepôt,2023-12-25 05:00,Frontière,,AGT004
EVT0020851,LIV001795,Prise en charge,2022-12-17 11:00,Douala,,AGT020
EVT0020852,LIV001795,Départ entrepôt,2022-12-17 22:00,Bamako,,AGT017
EVT0020853,LIV010464,Prise en charge,2023-02-19 04:00,Abidjan,,AGT003
EVT0020854,LIV010464,Départ entrepôt,2023-02-20 07:00,Bamako,,AGT017
EVT0020855,LIV010464,Passage frontière,2023-02-20 12:00,Abidjan,,AGT016
EVT0020856,LIV010464,Arrivée entrepôt transit,2023-02-20 20:00,Ouagadougou,,AGT017
EVT0020857,LIV010464,Départ entrepôt transit,2023-02-22 04:00,Frontière,,AGT005
EVT0020858,LIV002387,Prise en charge,2022-11-09 09:00,Ouagadougou,,AGT006
EVT0020859,LIV002387,Départ entrepôt,2022-11-10 15:00,Bamako,,AGT007
EVT0020860,LIV002387,Passage frontière,2022-11-11 02:00,Douala,,AGT025
EVT0020861,LIV002387,Arrivée entrepôt transit,2022-11-12 07:00,Dakar,,AGT021
EVT0020862,LIV002387,Départ entrepôt transit,2022-11-13 03:00,Dakar,,AGT002
EVT0020863,LIV012082,Prise en charge,2023-01-12 07:00,Douala,,AGT021
EVT0020864,LIV012082,Départ entrepôt,2023-01-12 15:00,Frontière,,AGT004
EVT0020865,LIV012082,Passage frontière,2023-01-13 20:00,Bamako,,AGT025
EVT0020866,LIV012082,Arrivée entrepôt transit,2023-01-15 06:00,Accra,,AGT020
EVT0020867,LIV012082,Départ entrepôt transit,2023-01-15 10:00,Douala,,AGT009
EVT0020868,LIV004848,Prise en charge,2022-02-21 01:00,Frontière,,AGT005
EVT0020869,LIV004848,Départ entrepôt,2022-02-22 06:00,Bamako,,AGT005
EVT0020870,LIV004848,Passage frontière,2022-02-22 14:00,Bamako,,AGT010
EVT0020871,LIV006651,Prise en charge,2023-02-14 09:00,Bamako,,AGT024
EVT0020872,LIV006651,Départ entrepôt,2023-02-14 13:00,Ouagadougou,,AGT005
EVT0020873,LIV006651,Passage frontière,2023-02-15 08:00,Dakar,,AGT016
EVT0020874,LIV006651,Arrivée entrepôt transit,2023-02-15 18:00,Abidjan,,AGT023
EVT0020875,LIV006651,Départ entrepôt transit,2023-02-17 04:00,Frontière,,AGT008
EVT0020876,LIV005838,Prise en charge,2022-06-22 01:00,Accra,,AGT012
EVT0020877,LIV005838,Départ entrepôt,2022-06-22 13:00,Abidjan,,AGT006
EVT0020878,LIV005838,Passage frontière,2022-06-23 08:00,Frontière,,AGT002
EVT0020879,LIV008248,Prise en charge,2022-12-29 12:00,Bamako,,AGT019
EVT0020880,LIV008248,Départ entrepôt,2022-12-29 19:00,Douala,,AGT014
EVT0020881,LIV008248,Passage frontière,2022-12-30 15:00,Frontière,,AGT007
EVT0020882,LIV001659,Prise en charge,2022-10-29 09:00,Ouagadougou,,AGT002
EVT0020883,LIV001659,Départ entrepôt,2022-10-30 06:00,Frontière,,AGT013
EVT0020884,LIV000213,Prise en charge,2022-09-14 08:00,Frontière,,AGT003
EVT0020885,LIV000213,Départ entrepôt,2022-09-15 12:00,Frontière,,AGT024
EVT0020886,LIV000213,Passage frontière,2022-09-16 21:00,Frontière,,AGT001
EVT0020887,LIV008242,Prise en charge,2022-02-07 11:00,Bamako,,AGT007
EVT0020888,LIV008242,Départ entrepôt,2022-02-08 13:00,Abidjan,,AGT022
EVT0020889,LIV005887,Prise en charge,2023-07-28 22:00,Douala,,AGT020
EVT0020890,LIV005887,Départ entrepôt,2023-07-29 14:00,Abidjan,,AGT018
EVT0020891,LIV005887,Passage frontière,2023-07-30 00:00,Dakar,,AGT004
EVT0020892,LIV005887,Arrivée entrepôt transit,2023-07-30 13:00,Douala,,AGT010
EVT0020893,LIV004420,Prise en charge,2023-01-22 11:00,Dakar,,AGT009
EVT0020894,LIV004420,Départ entrepôt,2023-01-22 21:00,Dakar,,AGT012
EVT0020895,LIV004420,Passage frontière,2023-01-23 02:00,Douala,,AGT009
EVT0020896,LIV004420,Arrivée entrepôt transit,2023-01-23 06:00,Accra,,AGT014
EVT0020897,LIV004420,Départ entrepôt transit,2023-01-24 02:00,Frontière,,AGT016
EVT0020898,LIV014148,Prise en charge,2022-11-13 04:00,Ouagadougou,,AGT005
EVT0020899,LIV014148,Départ entrepôt,2022-11-14 01:00,Dakar,,AGT014
EVT0020900,LIV005194,Prise en charge,2023-10-26 22:00,Douala,,AGT008
EVT0020901,LIV005194,Départ entrepôt,2023-10-27 20:00,Bamako,,AGT021
EVT0020902,LIV005736,Prise en charge,2022-10-22 12:00,Frontière,,AGT001
EVT0020903,LIV005736,Départ entrepôt,2022-10-23 20:00,Frontière,,AGT018
EVT0020904,LIV001360,Prise en charge,2023-09-19 02:00,Ouagadougou,,AGT017
EVT0020905,LIV001360,Départ entrepôt,2023-09-19 23:00,Douala,,AGT018
EVT0020906,LIV001360,Passage frontière,2023-09-20 22:00,Abidjan,,AGT006
EVT0020907,LIV001360,Arrivée entrepôt transit,2023-09-21 10:00,Dakar,,AGT015
EVT0020908,LIV000335,Prise en charge,2023-04-20 04:00,Ouagadougou,,AGT001
EVT0020909,LIV000335,Départ entrepôt,2023-04-20 16:00,Abidjan,,AGT018
EVT0020910,LIV000335,Passage frontière,2023-04-20 23:00,Accra,,AGT025
EVT0020911,LIV000335,Arrivée entrepôt transit,2023-04-22 06:00,Frontière,,AGT016
EVT0020912,LIV000335,Départ entrepôt transit,2023-04-22 18:00,Douala,,AGT006
EVT0020913,LIV008078,Prise en charge,2022-12-24 16:00,Frontière,,AGT024
EVT0020914,LIV008078,Départ entrepôt,2022-12-25 14:00,Douala,,AGT009
EVT0020915,LIV008078,Passage frontière,2022-12-26 16:00,Abidjan,,AGT023
EVT0020916,LIV008078,Arrivée entrepôt transit,2022-12-26 22:00,Accra,,AGT015
EVT0020917,LIV008078,Départ entrepôt transit,2022-12-28 09:00,Douala,,AGT021
EVT0020918,LIV003111,Prise en charge,2023-10-29 04:00,Frontière,,AGT025
EVT0020919,LIV003111,Départ entrepôt,2023-10-29 20:00,Abidjan,,AGT014
EVT0020920,LIV003111,Passage frontière,2023-10-30 13:00,Ouagadougou,,AGT009
EVT0020921,LIV005710,Prise en charge,2023-11-19 11:00,Abidjan,,AGT001
EVT0020922,LIV005710,Départ entrepôt,2023-11-20 07:00,Dakar,,AGT011
EVT0020923,LIV005710,Passage frontière,2023-11-21 15:00,Ouagadougou,,AGT012
EVT0020924,LIV005710,Arrivée entrepôt transit,2023-11-22 12:00,Dakar,,AGT008
EVT0020925,LIV000793,Prise en charge,2023-03-30 19:00,Douala,,AGT007
EVT0020926,LIV000793,Départ entrepôt,2023-03-31 15:00,Bamako,,AGT015
EVT0020927,LIV000793,Passage frontière,2023-04-01 03:00,Douala,,AGT017
EVT0020928,LIV000793,Arrivée entrepôt transit,2023-04-02 09:00,Bamako,,AGT020
EVT0020929,LIV000793,Départ entrepôt transit,2023-04-03 21:00,Frontière,,AGT021
EVT0020930,LIV000234,Prise en charge,2023-01-24 01:00,Frontière,,AGT025
EVT0020931,LIV000234,Départ entrepôt,2023-01-24 19:00,Douala,,AGT001
EVT0020932,LIV000234,Passage frontière,2023-01-25 10:00,Dakar,,AGT015
EVT0020933,LIV008516,Prise en charge,2023-05-05 20:00,Ouagadougou,,AGT013
EVT0020934,LIV008516,Départ entrepôt,2023-05-06 00:00,Dakar,,AGT008
EVT0020935,LIV008516,Passage frontière,2023-05-06 20:00,Accra,,AGT004
EVT0020936,LIV008516,Arrivée entrepôt transit,2023-05-07 14:00,Accra,,AGT001
EVT0020937,LIV008516,Départ entrepôt transit,2023-05-08 15:00,Bamako,,AGT016
EVT0020938,LIV009290,Prise en charge,2022-04-16 01:00,Dakar,,AGT006
EVT0020939,LIV009290,Départ entrepôt,2022-04-16 16:00,Frontière,,AGT003
EVT0020940,LIV009290,Passage frontière,2022-04-17 06:00,Ouagadougou,,AGT002
EVT0020941,LIV009290,Arrivée entrepôt transit,2022-04-17 12:00,Ouagadougou,,AGT010
EVT0020942,LIV009290,Départ entrepôt transit,2022-04-17 16:00,Ouagadougou,,AGT005
EVT0020943,LIV001065,Prise en charge,2023-09-12 21:00,Dakar,,AGT002
EVT0020944,LIV001065,Départ entrepôt,2023-09-13 13:00,Dakar,,AGT022
EVT0020945,LIV001065,Passage frontière,2023-09-14 23:00,Ouagadougou,,AGT007
EVT0020946,LIV000210,Prise en charge,2022-05-13 03:00,Frontière,,AGT007
EVT0020947,LIV000210,Départ entrepôt,2022-05-14 05:00,Frontière,,AGT002
EVT0020948,LIV000210,Passage frontière,2022-05-14 12:00,Dakar,,AGT004
EVT0020949,LIV000210,Arrivée entrepôt transit,2022-05-15 12:00,Ouagadougou,,AGT024
EVT0020950,LIV011434,Prise en charge,2022-01-30 19:00,Bamako,,AGT007
EVT0020951,LIV011434,Départ entrepôt,2022-02-01 00:00,Accra,,AGT014
EVT0020952,LIV011434,Passage frontière,2022-02-01 21:00,Ouagadougou,,AGT025
EVT0020953,LIV011434,Arrivée entrepôt transit,2022-02-02 13:00,Accra,,AGT011
EVT0020954,LIV011434,Départ entrepôt transit,2022-02-04 01:00,Accra,,AGT024
EVT0020955,LIV010811,Prise en charge,2022-10-17 08:00,Bamako,,AGT019
EVT0020956,LIV010811,Départ entrepôt,2022-10-18 18:00,Bamako,,AGT023
EVT0020957,LIV010811,Passage frontière,2022-10-19 18:00,Frontière,,AGT023
EVT0020958,LIV010811,Arrivée entrepôt transit,2022-10-20 05:00,Frontière,,AGT008
EVT0020959,LIV013401,Prise en charge,2023-05-07 00:00,Ouagadougou,,AGT011
EVT0020960,LIV013401,Départ entrepôt,2023-05-07 19:00,Ouagadougou,,AGT006
EVT0020961,LIV013401,Passage frontière,2023-05-08 23:00,Accra,,AGT016
EVT0020962,LIV013401,Arrivée entrepôt transit,2023-05-09 15:00,Accra,,AGT011
EVT0020963,LIV009526,Prise en charge,2022-03-23 13:00,Bamako,,AGT007
EVT0020964,LIV009526,Départ entrepôt,2022-03-23 22:00,Bamako,,AGT021
EVT0020965,LIV009526,Passage frontière,2022-03-25 03:00,Abidjan,,AGT013
EVT0020966,LIV009526,Arrivée entrepôt transit,2022-03-26 09:00,Accra,,AGT008
EVT0020967,LIV004499,Prise en charge,2022-01-05 23:00,Dakar,,AGT017
EVT0020968,LIV004499,Départ entrepôt,2022-01-06 05:00,Bamako,,AGT003
EVT0020969,LIV004499,Passage frontière,2022-01-06 15:00,Douala,,AGT009
EVT0020970,LIV006665,Prise en charge,2023-09-03 04:00,Bamako,,AGT006
EVT0020971,LIV006665,Départ entrepôt,2023-09-04 02:00,Bamako,,AGT015
EVT0020972,LIV002414,Prise en charge,2023-12-24 04:00,Frontière,,AGT012
EVT0020973,LIV002414,Départ entrepôt,2023-12-25 00:00,Ouagadougou,,AGT019
EVT0020974,LIV002414,Passage frontière,2023-12-25 11:00,Abidjan,,AGT022
EVT0020975,LIV002414,Arrivée entrepôt transit,2023-12-26 07:00,Abidjan,,AGT014
EVT0020976,LIV002414,Départ entrepôt transit,2023-12-27 10:00,Ouagadougou,,AGT009
EVT0020977,LIV009596,Prise en charge,2022-04-29 10:00,Dakar,,AGT014
EVT0020978,LIV009596,Départ entrepôt,2022-04-30 20:00,Ouagadougou,,AGT021
EVT0020979,LIV009596,Passage frontière,2022-05-01 17:00,Bamako,,AGT001
EVT0020980,LIV009596,Arrivée entrepôt transit,2022-05-03 02:00,Douala,,AGT008
EVT0020981,LIV009596,Départ entrepôt transit,2022-05-04 04:00,Abidjan,,AGT007
EVT0020982,LIV009432,Prise en charge,2023-10-18 20:00,Douala,,AGT014
EVT0020983,LIV009432,Départ entrepôt,2023-10-19 10:00,Frontière,,AGT019
EVT0020984,LIV009432,Passage frontière,2023-10-20 03:00,Dakar,,AGT010
EVT0020985,LIV012647,Prise en charge,2023-09-10 01:00,Abidjan,,AGT011
EVT0020986,LIV012647,Départ entrepôt,2023-09-10 14:00,Dakar,,AGT023
EVT0020987,LIV012647,Passage frontière,2023-09-11 07:00,Frontière,,AGT002
EVT0020988,LIV012647,Arrivée entrepôt transit,2023-09-12 06:00,Accra,,AGT013
EVT0020989,LIV007140,Prise en charge,2023-10-07 01:00,Bamako,,AGT014
EVT0020990,LIV007140,Départ entrepôt,2023-10-08 09:00,Accra,,AGT024
EVT0020991,LIV000872,Prise en charge,2023-11-16 07:00,Abidjan,,AGT006
EVT0020992,LIV000872,Départ entrepôt,2023-11-17 04:00,Bamako,,AGT018
EVT0020993,LIV000872,Passage frontière,2023-11-17 21:00,Dakar,,AGT025
EVT0020994,LIV000872,Arrivée entrepôt transit,2023-11-18 20:00,Douala,,AGT004
EVT0020995,LIV001264,Prise en charge,2023-12-15 04:00,Bamako,,AGT024
EVT0020996,LIV001264,Départ entrepôt,2023-12-15 21:00,Bamako,,AGT019
EVT0020997,LIV001264,Passage frontière,2023-12-16 10:00,Douala,,AGT022
EVT0020998,LIV001264,Arrivée entrepôt transit,2023-12-17 00:00,Frontière,,AGT020
EVT0020999,LIV001619,Prise en charge,2022-11-29 22:00,Ouagadougou,,AGT020
EVT0021000,LIV001619,Départ entrepôt,2022-11-30 16:00,Accra,,AGT007
EVT0021001,LIV004346,Prise en charge,2022-11-17 14:00,Bamako,,AGT002
EVT0021002,LIV004346,Départ entrepôt,2022-11-18 08:00,Abidjan,,AGT025
EVT0021003,LIV004346,Passage frontière,2022-11-18 17:00,Ouagadougou,,AGT013
EVT0021004,LIV004346,Arrivée entrepôt transit,2022-11-20 05:00,Accra,,AGT015
EVT0021005,LIV010077,Prise en charge,2022-12-19 20:00,Frontière,,AGT015
EVT0021006,LIV010077,Départ entrepôt,2022-12-21 03:00,Frontière,,AGT017
EVT0021007,LIV010077,Passage frontière,2022-12-22 11:00,Dakar,,AGT005
EVT0021008,LIV010077,Arrivée entrepôt transit,2022-12-22 15:00,Accra,,AGT003
EVT0021009,LIV002415,Prise en charge,2023-01-16 10:00,Accra,,AGT020
EVT0021010,LIV002415,Départ entrepôt,2023-01-17 06:00,Douala,,AGT004
EVT0021011,LIV013517,Prise en charge,2022-01-08 11:00,Ouagadougou,,AGT003
EVT0021012,LIV013517,Départ entrepôt,2022-01-09 23:00,Ouagadougou,,AGT025
EVT0021013,LIV013517,Passage frontière,2022-01-11 08:00,Ouagadougou,,AGT002
EVT0021014,LIV013506,Prise en charge,2022-12-30 01:00,Dakar,,AGT024
EVT0021015,LIV013506,Départ entrepôt,2022-12-31 10:00,Douala,,AGT001
EVT0021016,LIV011743,Prise en charge,2023-01-09 21:00,Abidjan,,AGT019
EVT0021017,LIV011743,Départ entrepôt,2023-01-10 05:00,Bamako,,AGT025
EVT0021018,LIV011743,Passage frontière,2023-01-11 04:00,Ouagadougou,,AGT023
EVT0021019,LIV011743,Arrivée entrepôt transit,2023-01-12 04:00,Ouagadougou,,AGT004
EVT0021020,LIV001221,Prise en charge,2022-09-13 10:00,Douala,,AGT006
EVT0021021,LIV001221,Départ entrepôt,2022-09-14 14:00,Abidjan,,AGT010
EVT0021022,LIV010600,Prise en charge,2022-07-08 13:00,Accra,,AGT010
EVT0021023,LIV010600,Départ entrepôt,2022-07-08 18:00,Douala,,AGT012
EVT0021024,LIV010600,Passage frontière,2022-07-09 03:00,Dakar,,AGT006
EVT0021025,LIV001766,Prise en charge,2023-03-23 12:00,Bamako,,AGT021
EVT0021026,LIV001766,Départ entrepôt,2023-03-24 05:00,Ouagadougou,,AGT015
EVT0021027,LIV001766,Passage frontière,2023-03-24 10:00,Bamako,,AGT004
EVT0021028,LIV001766,Arrivée entrepôt transit,2023-03-24 17:00,Ouagadougou,,AGT008
EVT0021029,LIV012025,Prise en charge,2022-07-06 08:00,Ouagadougou,,AGT009
EVT0021030,LIV012025,Départ entrepôt,2022-07-07 02:00,Abidjan,,AGT018
EVT0021031,LIV012025,Passage frontière,2022-07-07 13:00,Abidjan,,AGT001
EVT0021032,LIV012025,Arrivée entrepôt transit,2022-07-08 12:00,Ouagadougou,,AGT019
EVT0021033,LIV008494,Prise en charge,2023-06-26 20:00,Accra,,AGT002
EVT0021034,LIV008494,Départ entrepôt,2023-06-27 07:00,Frontière,,AGT005
EVT0021035,LIV008494,Passage frontière,2023-06-28 09:00,Douala,,AGT022
EVT0021036,LIV013362,Prise en charge,2023-11-08 15:00,Accra,,AGT025
EVT0021037,LIV013362,Départ entrepôt,2023-11-09 09:00,Abidjan,,AGT021
EVT0021038,LIV013362,Passage frontière,2023-11-10 10:00,Abidjan,,AGT017
EVT0021039,LIV013362,Arrivée entrepôt transit,2023-11-10 18:00,Abidjan,,AGT018
EVT0021040,LIV013362,Départ entrepôt transit,2023-11-12 01:00,Accra,,AGT015
EVT0021041,LIV002002,Prise en charge,2023-11-07 21:00,Ouagadougou,,AGT025
EVT0021042,LIV002002,Départ entrepôt,2023-11-08 09:00,Ouagadougou,,AGT019
EVT0021043,LIV005610,Prise en charge,2023-07-19 08:00,Bamako,,AGT001
EVT0021044,LIV005610,Départ entrepôt,2023-07-20 01:00,Douala,,AGT009
EVT0021045,LIV005610,Passage frontière,2023-07-20 07:00,Frontière,,AGT013
EVT0021046,LIV005610,Arrivée entrepôt transit,2023-07-21 04:00,Dakar,,AGT024
EVT0021047,LIV010571,Prise en charge,2022-03-12 03:00,Bamako,,AGT017
EVT0021048,LIV010571,Départ entrepôt,2022-03-13 00:00,Frontière,,AGT018
EVT0021049,LIV010571,Passage frontière,2022-03-14 12:00,Accra,,AGT013
EVT0021050,LIV004582,Prise en charge,2022-06-05 06:00,Douala,,AGT025
EVT0021051,LIV004582,Départ entrepôt,2022-06-06 04:00,Abidjan,,AGT006
EVT0021052,LIV008886,Prise en charge,2023-12-09 13:00,Dakar,,AGT010
EVT0021053,LIV008886,Départ entrepôt,2023-12-10 17:00,Abidjan,,AGT012
EVT0021054,LIV001486,Prise en charge,2023-12-31 11:00,Abidjan,,AGT023
EVT0021055,LIV001486,Départ entrepôt,2024-01-01 16:00,Dakar,,AGT015
EVT0021056,LIV001486,Passage frontière,2024-01-02 05:00,Dakar,,AGT011
EVT0021057,LIV003583,Prise en charge,2023-09-05 05:00,Douala,,AGT023
EVT0021058,LIV003583,Départ entrepôt,2023-09-05 22:00,Accra,,AGT003
EVT0021059,LIV003583,Passage frontière,2023-09-06 09:00,Dakar,,AGT017
EVT0021060,LIV002524,Prise en charge,2023-02-02 07:00,Ouagadougou,,AGT011
EVT0021061,LIV002524,Départ entrepôt,2023-02-03 17:00,Abidjan,,AGT014
EVT0021062,LIV002524,Passage frontière,2023-02-04 07:00,Frontière,,AGT020
EVT0021063,LIV002524,Arrivée entrepôt transit,2023-02-05 19:00,Douala,,AGT016
EVT0021064,LIV002524,Départ entrepôt transit,2023-02-06 22:00,Douala,,AGT017
EVT0021065,LIV013160,Prise en charge,2023-04-08 06:00,Ouagadougou,,AGT002
EVT0021066,LIV013160,Départ entrepôt,2023-04-09 13:00,Douala,,AGT014
EVT0021067,LIV013160,Passage frontière,2023-04-10 00:00,Douala,,AGT013
EVT0021068,LIV013160,Arrivée entrepôt transit,2023-04-10 21:00,Bamako,,AGT008
EVT0021069,LIV013160,Départ entrepôt transit,2023-04-12 09:00,Frontière,,AGT021
EVT0021070,LIV006333,Prise en charge,2022-08-07 06:00,Abidjan,,AGT014
EVT0021071,LIV006333,Départ entrepôt,2022-08-08 13:00,Bamako,,AGT011
EVT0021072,LIV006333,Passage frontière,2022-08-09 19:00,Accra,,AGT015
EVT0021073,LIV006333,Arrivée entrepôt transit,2022-08-10 20:00,Dakar,,AGT024
EVT0021074,LIV003079,Prise en charge,2022-07-18 23:00,Bamako,,AGT015
EVT0021075,LIV003079,Départ entrepôt,2022-07-20 00:00,Frontière,,AGT007
EVT0021076,LIV003079,Passage frontière,2022-07-20 17:00,Abidjan,,AGT008
EVT0021077,LIV004834,Prise en charge,2023-10-06 17:00,Dakar,,AGT013
EVT0021078,LIV004834,Départ entrepôt,2023-10-06 22:00,Dakar,,AGT018
EVT0021079,LIV004834,Passage frontière,2023-10-08 03:00,Abidjan,,AGT021
EVT0021080,LIV004834,Arrivée entrepôt transit,2023-10-09 06:00,Ouagadougou,,AGT015
EVT0021081,LIV004834,Départ entrepôt transit,2023-10-10 04:00,Dakar,,AGT024
EVT0021082,LIV011648,Prise en charge,2023-11-12 16:00,Accra,,AGT024
EVT0021083,LIV011648,Départ entrepôt,2023-11-12 20:00,Ouagadougou,,AGT007
EVT0021084,LIV011648,Passage frontière,2023-11-14 04:00,Abidjan,,AGT015
EVT0021085,LIV001306,Prise en charge,2023-02-17 07:00,Douala,,AGT018
EVT0021086,LIV001306,Départ entrepôt,2023-02-17 12:00,Accra,,AGT010
EVT0021087,LIV004783,Prise en charge,2022-09-10 13:00,Abidjan,,AGT009
EVT0021088,LIV004783,Départ entrepôt,2022-09-11 19:00,Douala,,AGT010
EVT0021089,LIV004783,Passage frontière,2022-09-12 19:00,Accra,,AGT011
EVT0021090,LIV004783,Arrivée entrepôt transit,2022-09-14 02:00,Accra,,AGT008
EVT0021091,LIV004783,Départ entrepôt transit,2022-09-15 06:00,Ouagadougou,,AGT025
EVT0021092,LIV008256,Prise en charge,2023-11-10 11:00,Dakar,,AGT020
EVT0021093,LIV008256,Départ entrepôt,2023-11-11 00:00,Frontière,,AGT022
EVT0021094,LIV008256,Passage frontière,2023-11-11 12:00,Dakar,,AGT007
EVT0021095,LIV004382,Prise en charge,2022-06-24 15:00,Abidjan,,AGT002
EVT0021096,LIV004382,Départ entrepôt,2022-06-25 09:00,Accra,,AGT020
EVT0021097,LIV014611,Prise en charge,2023-11-04 05:00,Douala,,AGT021
EVT0021098,LIV014611,Départ entrepôt,2023-11-05 13:00,Bamako,,AGT023
EVT0021099,LIV014611,Passage frontière,2023-11-06 06:00,Accra,,AGT024
EVT0021100,LIV006225,Prise en charge,2022-02-13 09:00,Dakar,,AGT008
EVT0021101,LIV006225,Départ entrepôt,2022-02-14 01:00,Douala,,AGT025
EVT0021102,LIV013156,Prise en charge,2022-07-09 17:00,Ouagadougou,,AGT016
EVT0021103,LIV013156,Départ entrepôt,2022-07-11 03:00,Ouagadougou,,AGT024
EVT0021104,LIV013156,Passage frontière,2022-07-12 05:00,Bamako,,AGT001
EVT0021105,LIV013156,Arrivée entrepôt transit,2022-07-12 14:00,Dakar,,AGT020
EVT0021106,LIV013156,Départ entrepôt transit,2022-07-13 02:00,Bamako,,AGT022
EVT0021107,LIV009563,Prise en charge,2023-07-18 13:00,Abidjan,,AGT003
EVT0021108,LIV009563,Départ entrepôt,2023-07-19 07:00,Dakar,,AGT015
EVT0021109,LIV009563,Passage frontière,2023-07-19 11:00,Ouagadougou,,AGT010
EVT0021110,LIV002166,Prise en charge,2022-02-17 10:00,Douala,,AGT023
EVT0021111,LIV002166,Départ entrepôt,2022-02-17 14:00,Ouagadougou,,AGT018
EVT0021112,LIV002166,Passage frontière,2022-02-18 14:00,Abidjan,,AGT024
EVT0021113,LIV002166,Arrivée entrepôt transit,2022-02-20 00:00,Ouagadougou,,AGT010
EVT0021114,LIV000618,Prise en charge,2023-12-21 09:00,Dakar,,AGT020
EVT0021115,LIV000618,Départ entrepôt,2023-12-21 22:00,Bamako,,AGT005
EVT0021116,LIV014548,Prise en charge,2022-01-27 06:00,Bamako,,AGT014
EVT0021117,LIV014548,Départ entrepôt,2022-01-28 05:00,Bamako,,AGT008
